,DA,ID2,ID3,CID,BE
2024-07-15 00:00:00+00:00,1.0,0.8125811360165379,0.8125811360165379,0.965821574546022,0.9049382413412949
2024-07-15 01:00:00+00:00,1.0,0.9287318730010847,0.9287318730010847,0.9909364598589321,1.0064327424120298
2024-07-15 02:00:00+00:00,1.0,1.011709419408089,1.011709419408089,1.1075472653580842,1.0784625372119143
2024-07-15 03:00:00+00:00,1.0,1.0910613417796278,1.0910613417796278,1.1145824302612113,1.2048687672690415
2024-07-15 04:00:00+00:00,1.0,1.0220190517758265,1.0220190517758265,1.218705532293189,1.2910078876632485
2024-07-15 05:00:00+00:00,1.0,0.9786327182792047,0.9786327182792047,1.2521880205663556,1.0921077372895291
2024-07-15 06:00:00+00:00,1.0,1.015027129416741,1.015027129416741,1.0918460280598483,0.9635074017365615
2024-07-15 07:00:00+00:00,1.0,1.116427542314147,1.116427542314147,1.0542467745124613,1.3619167082293842
2024-07-15 08:00:00+00:00,1.0,1.0633254236084155,1.0633254236084155,1.143603035699902,1.1392614452991991
2024-07-15 09:00:00+00:00,1.0,1.0538413539558393,1.0538413539558393,1.0756206093998524,1.1026205014501478
2024-07-15 10:00:00+00:00,1.0,1.0670479226364182,1.0670479226364182,1.1050228056822746,1.1269114571107477
2024-07-15 11:00:00+00:00,1.0,1.0517309598183828,1.0517309598183828,1.097476739399863,1.0897768547133047
2024-07-15 12:00:00+00:00,1.0,1.0385401970052235,1.067213589815893,1.0593108093945638,1.0312338152868
2024-07-15 13:00:00+00:00,1.0,1.0,1.015650298411161,0.984934264678685,1.0265225691199653
2024-07-15 14:00:00+00:00,1.0,1.0,1.0083809102423733,1.0267068295510726,1.0435992162117302
2024-07-15 15:00:00+00:00,1.0,1.0,0.9992518696076225,1.0325454002507048,1.0409081475960922
2024-07-15 16:00:00+00:00,1.0,1.0,0.9961316030127577,1.0258104236874772,1.042253601804634
2024-07-15 17:00:00+00:00,1.0,1.0,0.9861153571025597,1.0280845824241702,1.042775042423474
2024-07-15 18:00:00+00:00,1.0,1.0,0.9837045206551847,1.0368934780637507,1.0749300616325812
2024-07-15 19:00:00+00:00,1.0,1.0,1.0134712277890898,1.113425346033703,1.03107550275431
2024-07-15 20:00:00+00:00,1.0,1.0,1.0104292358276323,0.9782109189473402,1.0078222818501947
2024-07-15 21:00:00+00:00,1.0,1.0,1.0338997539991257,1.0882843305450614,1.0021728227308497
2024-07-15 22:00:00+00:00,1.0,1.0,1.059518826557284,0.9561723164494914,0.9952033075382306
2024-07-15 23:00:00+00:00,1.0,1.0,1.0,0.9639351285579566,1.0190006062360346
