,DA,ID2,ID3,CID,BE
2024-07-11 00:00:00+00:00,1.0,1.041447742656684,1.041447742656684,1.1798115478907698,0.9921199275135454
2024-07-11 01:00:00+00:00,1.0,1.0269395378936246,1.0269395378936246,0.9431197395722007,0.9979560492497918
2024-07-11 02:00:00+00:00,1.0,0.8619347344457974,0.8619347344457974,0.8675119373788152,0.896237192822984
2024-07-11 03:00:00+00:00,1.0,0.8833094334057067,0.8833094334057067,0.9116611370714158,0.803029109035478
2024-07-11 04:00:00+00:00,1.0,0.7361539146992729,0.7361539146992729,0.714644975146281,0.7729852795298562
2024-07-11 05:00:00+00:00,1.0,0.6373532401489561,0.6373532401489561,0.7332996165734331,0.6882713566200932
2024-07-11 06:00:00+00:00,1.0,0.5054223285233428,0.5054223285233428,0.5205132728594439,0.697779845970902
2024-07-11 07:00:00+00:00,1.0,0.8320396873467087,0.8320396873467087,0.8894873454613175,0.9162218605669354
2024-07-11 08:00:00+00:00,1.0,0.9505914800131384,0.9505914800131384,0.9638945142724054,1.0638001655450156
2024-07-11 09:00:00+00:00,1.0,0.9788759556109826,0.9788759556109826,1.0359923183639292,1.0900809968022909
2024-07-11 10:00:00+00:00,1.0,0.9768998914844009,0.9768998914844009,1.0582864751600618,1.0694151159621959
2024-07-11 11:00:00+00:00,1.0,0.9690218437660093,0.9690218437660093,1.035012454784588,1.0597108367698358
2024-07-11 12:00:00+00:00,1.0,0.9795954169060711,1.0231315977128879,1.0488868127140878,1.0958457127280385
2024-07-11 13:00:00+00:00,1.0,1.0,1.0271602761907772,1.09455898585959,1.124811811335678
2024-07-11 14:00:00+00:00,1.0,1.0,1.0166184756372807,1.096052736209789,1.1160150054904028
2024-07-11 15:00:00+00:00,1.0,1.0,1.0057846242935276,1.0840038919101431,1.1206797766875953
2024-07-11 16:00:00+00:00,1.0,1.0,0.9968937413147656,1.0938794718921074,1.1097786968768413
2024-07-11 17:00:00+00:00,1.0,1.0,0.9847903553322485,1.0755105496210593,1.046542981162145
2024-07-11 18:00:00+00:00,1.0,1.0,0.9785046222048304,1.0169624945992137,1.0203603629391995
2024-07-11 19:00:00+00:00,1.0,1.0,0.9995049169740199,1.0365960091836899,1.0064933523899628
2024-07-11 20:00:00+00:00,1.0,1.0,0.9864379519411866,0.9901925904849369,1.0031431850162893
2024-07-11 21:00:00+00:00,1.0,1.0,0.9295490855235446,1.043841598499673,0.9592331189039671
2024-07-11 22:00:00+00:00,1.0,1.0,0.8552630953508817,0.8554560131662713,0.9324992455629143
2024-07-11 23:00:00+00:00,1.0,1.0,1.0,1.034397279232323,1.0570136886579689
