,DA,ID2,ID3,CID,BE
2024-12-02 00:00:00+00:00,1.0,0.9953926573105777,0.9953926573105777,1.0096314606276962,1.0039351392042708
2024-12-02 01:00:00+00:00,1.0,0.9983539965899715,0.9983539965899715,1.006359670531159,1.0119246314677985
2024-12-02 02:00:00+00:00,1.0,1.0045523311057873,1.0045523311057873,1.0199192735563818,1.0181550538954325
2024-12-02 03:00:00+00:00,1.0,1.005608040181117,1.005608040181117,1.0160383101788468,1.0050507836340785
2024-12-02 04:00:00+00:00,1.0,1.0065731347326485,1.0065731347326485,1.0070798232917633,0.9953339252617279
2024-12-02 05:00:00+00:00,1.0,1.0044475582008756,1.0044475582008756,0.9931936046026414,0.9666860495351328
2024-12-02 06:00:00+00:00,1.0,1.0061875021465208,1.0061875021465208,0.9764081355868459,0.9486669924775661
2024-12-02 07:00:00+00:00,1.0,1.0046665203216383,1.0046665203216383,0.9627293936873157,0.9854818269413109
2024-12-02 08:00:00+00:00,1.0,1.0060152111675293,1.0060152111675293,0.992322507420465,1.0011506378512172
2024-12-02 09:00:00+00:00,1.0,0.9973112356033659,0.9973112356033659,0.992793131133663,1.0002085335722732
2024-12-02 10:00:00+00:00,1.0,0.9937502907557287,0.9937502907557287,0.994698043277397,0.9930107746001718
2024-12-02 11:00:00+00:00,1.0,0.9877272397934173,0.9877272397934173,0.9872813898674249,0.9985147441753379
2024-12-02 12:00:00+00:00,1.0,0.996806294623881,0.9963757463619451,1.0070123789811434,0.9960717008951316
2024-12-02 13:00:00+00:00,1.0,1.0,1.0020704560036713,0.9998856419019297,1.0032043815667269
2024-12-02 14:00:00+00:00,1.0,1.0,1.000768804253691,1.0009403006106083,1.0073437653754422
2024-12-02 15:00:00+00:00,1.0,1.0,1.000221260079966,1.007050356827715,0.981749397923211
2024-12-02 16:00:00+00:00,1.0,1.0,0.9970829420766912,0.9834982220781996,0.9893284454043266
2024-12-02 17:00:00+00:00,1.0,1.0,0.9939005385490938,0.9903780003017493,0.9964124120783872
2024-12-02 18:00:00+00:00,1.0,1.0,0.9937510678162779,0.996678743800857,0.9919192301615317
2024-12-02 19:00:00+00:00,1.0,1.0,0.9984308255295795,0.9953622333365484,0.9992207621733352
2024-12-02 20:00:00+00:00,1.0,1.0,1.001757500042653,1.0022071974733473,1.0169257736125776
2024-12-02 21:00:00+00:00,1.0,1.0,0.998093223981065,1.0106627547896074,1.022020417787757
2024-12-02 22:00:00+00:00,1.0,1.0,1.0016074626872828,1.0245264859865615,1.0281701010190958
2024-12-02 23:00:00+00:00,1.0,1.0,1.0,1.0307729426281924,0.9982217720538
