,DA,ID2,ID3,CID,BE
2024-03-13 00:00:00+00:00,1.0,1.0278499731400272,1.0278499731400272,1.01290262804306,1.0246292607377017
2024-03-13 01:00:00+00:00,1.0,1.02651872139447,1.02651872139447,1.023312303215119,1.0283954687692078
2024-03-13 02:00:00+00:00,1.0,1.0212199235900663,1.0212199235900663,1.0235183897126106,1.026133348770596
2024-03-13 03:00:00+00:00,1.0,1.012046767719524,1.012046767719524,1.0182875894262822,1.0188793783576686
2024-03-13 04:00:00+00:00,1.0,1.00766530930675,1.00766530930675,1.0158932288953384,1.0073242481219886
2024-03-13 05:00:00+00:00,1.0,1.005306865347989,1.005306865347989,1.0069803408204794,0.973241733936621
2024-03-13 06:00:00+00:00,1.0,1.0025593044515386,1.0025593044515386,0.980189526824927,0.9732335862899318
2024-03-13 07:00:00+00:00,1.0,1.0024505233843235,1.0024505233843235,0.9793158675837816,0.9926268644364414
2024-03-13 08:00:00+00:00,1.0,1.0055786110684188,1.0055786110684188,0.9940866521036734,1.0068550442409754
2024-03-13 09:00:00+00:00,1.0,1.004388409500618,1.004388409500618,1.0013205324001406,0.9976301643604834
2024-03-13 10:00:00+00:00,1.0,1.0039609885461243,1.0039609885461243,0.9970498864745696,0.9967246822138336
2024-03-13 11:00:00+00:00,1.0,1.009372775228794,1.009372775228794,1.0070693114437341,0.9966314700552339
2024-03-13 12:00:00+00:00,1.0,1.005621831925603,1.0061871655490506,0.9979353215244965,0.9885986509128022
2024-03-13 13:00:00+00:00,1.0,1.0,1.004415149117094,0.9893407299807602,0.9884170090462511
2024-03-13 14:00:00+00:00,1.0,1.0,1.0079543394503858,0.9926621258309362,0.9938553272365429
2024-03-13 15:00:00+00:00,1.0,1.0,1.0057778785320457,0.9956546542487105,0.9846316707559737
2024-03-13 16:00:00+00:00,1.0,1.0,1.003130634684869,0.9881661898562294,0.9840757563868376
2024-03-13 17:00:00+00:00,1.0,1.0,1.0032060563574134,0.989344304449217,1.0008247413463174
2024-03-13 18:00:00+00:00,1.0,1.0,1.0058135340987213,1.0037472263285874,0.9834965474892541
2024-03-13 19:00:00+00:00,1.0,1.0,1.0010015198052307,0.9841174419641149,0.9947664668159456
2024-03-13 20:00:00+00:00,1.0,1.0,0.9994118532507511,0.9929558367443387,1.0022490246442244
2024-03-13 21:00:00+00:00,1.0,1.0,0.9956383192765718,0.9975670456447262,1.0121058123467903
2024-03-13 22:00:00+00:00,1.0,1.0,0.9904299365135139,1.007072018174818,1.0227569105144358
2024-03-13 23:00:00+00:00,1.0,1.0,1.0,1.0331021140086771,1.0231873703643668
