,DA,ID2,ID3,CID,BE
2024-08-21 00:00:00+00:00,1.0,1.0012482687681996,1.0012482687681996,1.0175097821097427,1.018745203383279
2024-08-21 01:00:00+00:00,1.0,0.9959862079480556,0.9959862079480556,1.0113358215881676,1.0078224505119646
2024-08-21 02:00:00+00:00,1.0,0.9953600996303414,0.9953600996303414,1.0061234117517182,1.00646145716099
2024-08-21 03:00:00+00:00,1.0,1.0027697695672546,1.0027697695672546,1.008670080784138,1.0103337472036562
2024-08-21 04:00:00+00:00,1.0,1.0016207870237877,1.0016207870237877,1.0074762621374977,0.9954626351122976
2024-08-21 05:00:00+00:00,1.0,0.9985051154358486,0.9985051154358486,0.994950847183866,1.003025455520388
2024-08-21 06:00:00+00:00,1.0,1.000020995237884,1.000020995237884,1.002209803640069,1.0076381339615517
2024-08-21 07:00:00+00:00,1.0,1.0007487399334158,1.0007487399334158,1.0046281905882715,1.0074727736927307
2024-08-21 08:00:00+00:00,1.0,0.9963899906066797,0.9963899906066797,1.003525833940171,1.0040586037407826
2024-08-21 09:00:00+00:00,1.0,1.0028423958444923,1.0028423958444923,1.008272944706567,1.01237977213421
2024-08-21 10:00:00+00:00,1.0,1.0079602114648716,1.0079602114648716,1.016128152592459,1.012534785415571
2024-08-21 11:00:00+00:00,1.0,1.0019275028127816,1.0019275028127816,1.0052682087139706,1.003360309722696
2024-08-21 12:00:00+00:00,1.0,0.9982437675298005,1.0022849119775175,1.0016788026268106,1.0129647070090586
2024-08-21 13:00:00+00:00,1.0,1.0,1.003094364714805,1.0108128383441293,1.0171923585079727
2024-08-21 14:00:00+00:00,1.0,1.0,0.9986853058823546,1.011989310743922,1.003943593075124
2024-08-21 15:00:00+00:00,1.0,1.0,0.9983268656799594,1.00200040748662,1.0033993500008789
2024-08-21 16:00:00+00:00,1.0,1.0,0.9979178342484274,1.0025938827565855,1.007073750695247
2024-08-21 17:00:00+00:00,1.0,1.0,0.995907485657801,1.0027130985152564,1.0025708208456687
2024-08-21 18:00:00+00:00,1.0,1.0,0.9938202610101904,1.0001495483253975,1.0031209229103848
2024-08-21 19:00:00+00:00,1.0,1.0,1.004782210262113,1.0112652902337236,0.9995318608003009
2024-08-21 20:00:00+00:00,1.0,1.0,0.994636477411956,0.9903982922267289,1.0055129700631358
2024-08-21 21:00:00+00:00,1.0,1.0,0.9942231641649972,1.003741898311949,1.0064415736267072
2024-08-21 22:00:00+00:00,1.0,1.0,1.0016324016049793,1.0134508182885855,1.0076306034660696
2024-08-21 23:00:00+00:00,1.0,1.0,1.0,1.0049199688091695,1.0111047732949734
