Node	Generator	Period	genInstalledCap
ES130	BioCCS	1	0.0
ES130	BioCCS	2	0.0
ES130	BioCCS	3	0.0
ES130	CoalCCS	1	0.0
ES130	CoalCCS	2	0.0
ES130	CoalCCS	3	0.0
ES130	GasCCGT	1	35.51100010135969
ES130	GasCCGT	2	29.74916606224081
ES130	GasCCGT	3	27.222478374134766
ES130	GasCCS	1	0.0
ES130	GasCCS	2	0.0
ES130	GasCCS	3	0.0
ES130	GasOCGT	1	30.095000049566238
ES130	GasOCGT	2	25.757378218537966
ES130	GasOCGT	3	23.411354488376798
ES130	Lignite	1	2.2393403311729517e-05
ES130	Lignite	2	2.607694273227797e-05
ES130	Lignite	3	0.00014130227015951365
ES130	Oil	1	236.64200000011996
ES130	Oil	2	186.54360313723797
ES130	Oil	3	130.1654750596601
ES130	Solar	1	37.90200023974207
ES130	Solar	2	36.51355698538965
ES130	Solar	3	217.85897589608777
ES130	Waste	1	6.800701285887664e-05
ES130	Waste	2	6.802349528400014e-05
ES130	Waste	3	6.802644601390311e-05
ES130	Windonshore	1	401.6100009578041
ES130	Windonshore	2	321.4860604937941
ES130	Windonshore	3	206.32684667093477
ES211	BioCCS	1	0.0
ES211	BioCCS	2	0.0
ES211	BioCCS	3	0.0
ES211	CoalCCS	1	0.0
ES211	CoalCCS	2	0.0
ES211	CoalCCS	3	0.0
ES211	GasCCGT	1	41.72600010314428
ES211	GasCCGT	2	34.955751703651224
ES211	GasCCGT	3	31.986850691967387
ES211	GasCCS	1	0.0
ES211	GasCCS	2	0.0
ES211	GasCCS	3	0.0
ES211	GasOCGT	1	16.81200008951549
ES211	GasOCGT	2	14.388870084533128
ES211	GasOCGT	3	13.078308266233384
ES211	Lignite	1	2.181784391984559e-05
ES211	Lignite	2	2.5554084377831338e-05
ES211	Lignite	3	0.0001390360475067649
ES211	Solar	1	1.0790004950172833
ES211	Solar	2	1.0394746770965606
ES211	Solar	3	90.97336208106923
ES211	Waste	1	4.7660085769745216e-05
ES211	Waste	2	4.766666511341704e-05
ES211	Waste	3	4.767342293919667e-05
ES211	Windonshore	1	269.7230013776505
ES211	Windonshore	2	215.91141941611133
