BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES300,ES432,2020-2025,1.043461452354677e-06,10724.85860150986,0.09648779673192112,14533.308824459451,435.99926473378497
ES300,ES432,2025-2030,8.132956895351115e-06,10724.858609637984,0.3303835911133635,14634.473571723474,439.0342071517083
ES412,ES414,2020-2025,6.537988156196661e-06,5541.176950112338,0.20945441039864013,497.48853331366263,14.924655999409927
ES412,ES414,2025-2030,3.4633827841967268e-06,5541.176953570886,0.04874385724252448,1213.3686058160597,36.401058174481854
ES412,ES416,2020-2025,0.00031793197752130915,0.00031793197752130915,18.208329819462804,0.001414435300841913,4.2433059025257526e-05
ES412,ES416,2025-2030,4.102471245616397,4.102789172759271,103218.0060452789,19.742175789232668,0.5922652736769789
ES412,ES417,2020-2025,0.0002782762293774366,0.0002782762293774366,13.301035114926876,0.0011117380375043468,3.3352141125130606e-05
ES412,ES417,2025-2030,1.492332506936015e-06,0.0002797637272376539,0.03133638890238324,0.001014987409156312,3.044962227468941e-05
ES412,ES418,2020-2025,0.0001530898544523953,0.0001530898544523953,8.336307668570075,0.0005665318341874515,1.6995955025623507e-05
ES412,ES418,2025-2030,0.00012220011984574245,0.00027528513965151226,2.9232972348346364,0.0011812074086128333,3.5436222258384986e-05
ES413,ES414,2020-2025,6.4252735683112405e-06,6345.541345034603,0.2942592356396195,228.1514092163211,6.844542276489694
ES413,ES414,2025-2030,5.956550528075146e-06,6345.541350986319,0.11984152550408342,256.7031798865385,7.70109539659611
ES413,ES418,2020-2025,5.635819434246514e-06,8133.01777765624,0.31770708799381364,800.2335266023304,24.007005798069944
ES413,ES418,2025-2030,5.046943590124706e-06,8133.017782698349,0.12498914683070392,810.461402895577,24.31384208686733
ES413,ES419,2020-2025,3.596823262341786e-06,3574.9528704189834,0.1485687728781979,795.8790828091759,23.876372484275358
ES413,ES419,2025-2030,7.908035170879324e-06,3574.952878322184,0.14349971858660152,499.9723943543349,14.99917183063003
ES414,ES415,2020-2025,2.6013367460109293e-08,5817.476433437095,0.002290711819942375,2178.7799121412286,65.36339736423706
ES414,ES415,2025-2030,1.316904611152915e-08,5817.47643344543,0.0005094507649502926,2819.364103084469,84.58092309253381
ES414,ES418,2020-2025,6.2049530242802575e-06,5049.620930591253,0.21702741423273558,178.69040399930336,5.36071211997913
ES414,ES418,2025-2030,3.543620711048833e-06,5049.620934130039,0.0544499328768117,435.5497407192562,13.0664922215777
ES415,ES418,2020-2025,0.00019345671920184557,0.00019345671920184557,10.90570264493801,0.0007910618302894657,2.373185490868402e-05
ES415,ES418,2025-2030,8.347487334159008e-05,0.00027692675789684775,2.067281516912816,0.0011763900448173213,3.529170134451964e-05
ES415,ES419,2020-2025,2.5875178835121915e-06,7820.209398760998,0.10973155254735809,310.71578985727797,9.32147369571837
ES415,ES419,2025-2030,5.692015885042413e-06,7820.209404448179,0.10604453364905468,372.941668116683,11.188250043500489
ES415,ES432,2020-2025,2.763188604149036e-06,3574.9528695853487,0.1382803379183427,2810.8324059526335,84.32497217857919
ES415,ES432,2025-2030,3.2631770600984135e-06,3574.9528728436912,0.0717405268293525,6221.834724787528,186.6550417436255
ES415,Portugal,2020-2025,0.0,491.556019188047,0.0,453.61146674672426,13.608344002401854
ES415,Portugal,2025-2030,0.0,491.556019188047,0.0,1393.0229917478975,41.79068975243693
