Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
ES213,Li-Ion_BESS,2020-2025,6.451586246913749e-05,6.451586246913749e-05,0.00012903172493827498,0.00012903172493827498,28.95937680337785,0.00021090612828443574,1.0631386202875036e-05
ES213,Li-Ion_BESS,2025-2030,0.0013300850267261488,0.0013945984718706761,0.0026601700534502233,0.0027891969437413523,207.16393526636813,0.0018947842338156021,9.551258862365302e-05
ES220,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES220,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES220,Li-Ion_BESS,2020-2025,6.492710963702409e-05,6.492710963702409e-05,0.00012985421927404819,0.00012985421927404819,29.143974222343573,0.00021340757381134331,1.0757479477385834e-05
ES220,Li-Ion_BESS,2025-2030,0.0017976572967879976,0.0018625819891036851,0.0035953145935808174,0.0037251639782073702,279.98943855488585,0.002346060798412515,0.00011826061137364615
ES230,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES230,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES230,Li-Ion_BESS,2020-2025,6.49890197698329e-05,6.49890197698329e-05,0.0001299780395396658,0.0001299780395396658,29.17176395955456,0.0002123111897602785,1.0702212771604796e-05
ES230,Li-Ion_BESS,2025-2030,0.0028642824789153025,0.002929269081362024,0.005728564957830642,0.005858538162724048,446.1188706915768,0.003340452874295357,0.0001683860894403143
ES241,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES241,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES241,Li-Ion_BESS,2020-2025,6.493465793444615e-05,6.493465793444615e-05,0.0001298693158688923,0.0001298693158688923,29.147362443176455,0.00021458826892800336,1.0816996149619763e-05
ES241,Li-Ion_BESS,2025-2030,0.0017936518118939807,0.0018585840525034488,0.0035873036237850237,0.0037171681050068976,279.3655746687129,0.002273758389820659,0.00011461597975614084
ES242,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES242,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES242,Li-Ion_BESS,2020-2025,6.541017476395373e-05,6.541017476395373e-05,0.00013082034952790746,0.00013082034952790746,29.36080872623041,0.00021588210455145823,1.0882216027111156e-05
ES242,Li-Ion_BESS,2025-2030,0.0021238864999946327,0.002189294257436612,0.004247772999992985,0.004378588514873224,330.8004199411012,0.0024980775698100694,0.00012592349760242504
ES243,HydroPumpStorage,2020-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ES243,HydroPumpStorage,2025-2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
