Node,GeneratorType,Period,genInvCap_MW,genInstalledCap_MW,genExpectedCapacityFactor,DiscountedInvestmentCost_Euro,genExpectedAnnualProduction_GWh
ES111,Bio,2020-2025,2.865943956895974e-07,143.5090002865944,0.2837419511626034,0.35907112981007183,356.703028056244
ES111,Bio,2025-2030,2.4635116664234538e-08,120.47125516309782,0.1021398885258622,0.012723391772783773,107.7911042188624
ES111,BioCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES111,BioCCS,2025-2030,0.0,0.0,0,-0.0,0.0
ES111,Coal,2020-2025,0.0,816.762,0.04823101145334196,0.0,345.08493461949166
ES111,Coal,2025-2030,0.0,646.9291877338754,0.0766125811663271,0.0,434.1711345601588
ES111,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES111,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES111,GasCCGT,2020-2025,5.93887669118488e-07,1129.2600005938878,0.3219781819068189,0.40136436728720293,3185.1104373679054
ES111,GasCCGT,2025-2030,4.7289640236887515e-07,946.0320191597026,0.15453117902141478,0.13441463314956076,1280.63704341977
ES111,GasCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES111,GasCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES111,GasOCGT,2020-2025,5.003711759798958e-07,214.0600005003712,1.6902216872486546e-08,0.2612525773978178,3.1694455717113024e-05
ES111,GasOCGT,2025-2030,3.119270966917829e-07,183.20732259773948,0.0020870603189330752,0.06976258575059796,3.349515062233803
ES111,Hydroregulated,2020-2025,1.602455199645192e-07,334.0940001602455,0.2958972176345867,0.17726753652551722,865.991569264231
ES111,Hydroregulated,2025-2030,7.060816271542946e-09,334.09400016247173,0.29042898295700004,0.0034314070796866948,849.9878867499913
ES111,Hydrorun-of-the-river,2020-2025,0.0,0.0,0,0.0,0.0
ES111,Hydrorun-of-the-river,2025-2030,0.0,0.0,0,0.0,0.0
ES111,Lignite,2020-2025,8.29456224998199e-06,8.29456224998199e-06,0.27661990036560197,9.992137048460261,2.009930301253693e-05
ES111,Lignite,2025-2030,3.607976049509912e-06,1.1900120976129387e-05,0.2445838347466234,1.877297012118449,2.549665646726443e-05
ES111,Oil,2020-2025,2.3764853139093874e-07,249.09700023764853,2.9072583317305842e-09,1.1905790739969122,6.343898525106e-06
ES111,Oil,2025-2030,3.2735973802849074e-07,196.36181221907563,0.00027397677316910995,0.7202625467742053,0.4712755230042886
ES111,Solar,2020-2025,0.0,0.0,0,0.0,0.0
ES111,Solar,2025-2030,0.0,0.0,0,0.0,0.0
ES111,Waste,2020-2025,1.3091908480335467e-06,110.73000130919085,0.9480316554653488,2.2842002935837207,919.5857869092944
ES111,Waste,2025-2030,8.073971193221525e-06,110.7300093783274,0.9213814239702509,5.925054387560874,893.7352657630444
ES111,Windonshore,2020-2025,2.7320379558659624e-07,1632.8870002732037,0.3856267893560414,0.37439970179446663,5516.040348557961
ES111,Windonshore,2025-2030,1896.5341187428808,3203.6489982745334,0.44569006572988656,975705351.8195591,12507.830505720143
ES112,BioCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES112,BioCCS,2025-2030,0.0,0.0,0,-0.0,0.0
ES112,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES112,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES112,GasCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES112,GasCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES112,GasOCGT,2020-2025,2.4212920181228514e-07,98.87900024212921,3.9738122869304945e-08,0.12641990800700606,3.442036894074597e-05
ES112,GasOCGT,2025-2030,4.677355854245603e-07,84.62747324217246,0.002535110366484223,0.10460919949839871,1.87937026602104
ES112,Hydroregulated,2020-2025,1.3832607237418415e-07,461.23900013832605,0.2318541507538676,0.15301970434150852,936.7959476435237
ES112,Hydroregulated,2025-2030,1.6654965712365876e-07,461.2390003000411,0.22962331908686226,0.08093960394874129,927.7823760369238
ES112,Hydrorun-of-the-river,2020-2025,1.563369700363637e-06,5.0950015633697,0.4340870304794054,1.283518677288013,19.37426510663621
ES112,Hydrorun-of-the-river,2025-2030,2.5559978896613234,7.650999448196377,0.4235551998933489,907474.2338762877,28.387836461822882
ES112,Lignite,2020-2025,8.386576411960857e-06,8.386576411960857e-06,0.28191394379268014,10.102982936306127,2.0711205201439393e-05
ES112,Lignite,2025-2030,3.7076539246429275e-06,1.2091813013333829e-05,0.25039123290294274,1.92916126359732,2.652251156353893e-05
ES112,Solar,2020-2025,2.1380236248091933e-08,1.4380000213802362,0.13679043606023422,0.009388115040427424,1.7231327338180376
ES112,Solar,2025-2030,3.4603375262121445e-08,1.3853225431324987,0.1338459769550648,0.005423716172075401,1.624277878846974
ES112,Waste,2020-2025,0.00011863129826374204,0.00011863129826374204,0.930684084740511,206.98101176713539,0.000967176368516441
