Timestep,Import_FR_MW,Import_PT_MW
538,2908.990842995405,1080.533390463157
539,2908.990842995405,1080.533390463157
540,-649.9298407350725,1130.6597310089983
541,-649.9298407350725,1130.6597310089983
542,2832.023986376058,-881.7017428609997
543,2832.023986376058,-881.7017428609997
544,9109.084166637982,-3473.859260911924
545,9109.084166637982,-3473.859260911924
546,9652.894218072686,-3066.540062172413
547,9652.894218072686,-3066.540062172413
548,9652.894218072686,-4148.58926174875
549,9652.894218072686,-4148.58926174875
550,9652.894218072686,-3393.761730671791
551,9652.894218072686,-3393.761730671791
552,9652.894218072686,-3055.156687288463
553,9652.894218072686,-3055.156687288463
554,9652.894218072686,-3022.977179724603
555,9652.894218072686,-3022.977179724603
556,9652.894218072686,-2680.4827595334755
557,9652.894218072686,-2680.4827595334755
558,9652.894218072686,-2971.7763042039787
559,9652.894218072686,-2971.7763042039787
560,8768.385396302321,-453.03966084130116
561,8768.385396302321,-453.03966084130116
562,5256.738614751644,1359.2885221549095
563,5256.738614751644,1359.2885221549095
564,1251.8198235025866,1789.3215214246902
565,1251.8198235025866,1789.3215214246902
566,2702.0004591426878,376.4476625126317
567,2702.0004591426878,376.4476625126317
568,9323.129734861443,-1060.3276949270967
569,9323.129734861443,-1060.3276949270967
570,9652.894218072686,-845.9844107696044
571,9652.894218072686,-845.9844107696044
572,6156.516751563682,-922.5911241629328
573,6156.516751563682,-922.5911241629328
574,9652.894218072686,-544.5895832117149
575,9652.894218072686,-544.5895832117149
576,9652.894218072686,-3035.0125354981064
577,9652.894218072686,-3035.0125354981064
578,9652.894218072686,972.6988597366326
579,9652.894218072686,972.6988597366326
580,9652.894218072686,-1476.4142533518389
581,9652.894218072686,-1476.4142533518389
582,9652.894218072686,-950.934039965623
583,9652.894218072686,-950.934039965623
584,9652.894218072686,2407.242210947863
585,9652.894218072686,2407.242210947863
586,5887.009168630552,2031.4887530833203
587,5887.009168630552,2031.4887530833203
588,-1538.2092673263269,3059.224864211361
589,-1538.2092673263269,3059.224864211361
590,1116.7136134820557,2217.756051717026
591,1116.7136134820557,2217.756051717026
592,9652.894218072686,-905.9940932187437
593,9652.894218072686,-905.9940932187437
594,9652.894218072686,-1288.006018435628
595,9652.894218072686,-1288.006018435628
596,9652.894218072686,-3809.395206395964
597,9652.894218072686,-3809.395206395964
598,9652.894218072686,-771.0008221586868
599,9652.894218072686,-771.0008221586868
600,9652.894218072686,-3245.290303669466
601,9652.894218072686,-3245.290303669466
602,9652.894218072686,-2481.6503172625416
603,9652.894218072686,-2481.6503172625416
604,9652.894218072686,-3058.009778196132
605,9652.894218072686,-3058.009778196132
606,9652.894218072686,-1637.5424227957847
607,9652.894218072686,-1637.5424227957847
608,9652.894218072686,-1499.8007329604025
609,9652.894218072686,-1499.8007329604025
610,7361.169519820832,817.6558532855142
611,7361.169519820832,817.6558532855142
612,1141.259842056077,1399.8472194553851
613,1141.259842056077,1399.8472194553851
614,4472.280457563507,341.51081672665714
615,4472.280457563507,341.51081672665714
616,9652.894218072686,-2119.903748958097
617,9652.894218072686,-2119.903748958097
618,9652.894218072686,-1418.978885665052
619,9652.894218072686,-1418.978885665052
620,9652.894218072686,-1445.5110258019595
621,9652.894218072686,-1445.5110258019595
622,9652.894218072686,-3008.216646718909
623,9652.894218072686,-3008.216646718909
624,9652.894218072686,-619.2714607425441
625,9652.894218072686,-619.2714607425441
626,9652.894218072686,443.9269587127328
627,9652.894218072686,443.9269587127328
628,9652.894218072686,-2273.9511427679554
629,9652.894218072686,-2273.9511427679554
630,9652.894218072686,-1913.5602804755872
631,9652.894218072686,-1913.5602804755872
