Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
83,2.4616165000000005e6,5.12352965931242e6,0.0,0.0,0.0,0.0
84,2.4629880000000005e6,5.125915617909783e6,0.0,0.0,0.0,0.0
85,2.4633415000000005e6,5.128344980119883e6,0.0,0.0,0.0,0.0
86,2.4636950000000005e6,5.130774342329984e6,0.0,0.0,0.0,0.0
87,2.4645140000000005e6,5.132049788492867e6,0.0,0.0,0.0,0.0
88,2.4653330000000005e6,5.13332523465575e6,0.0,0.0,0.0,0.0
89,2.4666290000000005e6,5.13488342435304e6,0.0,0.0,0.0,0.0
90,2.4679250000000005e6,5.13644161405033e6,0.0,0.0,0.0,0.0
91,2.4697425000000005e6,5.140357239970897e6,0.0,0.0,0.0,0.0
92,2.4715600000000005e6,5.144272865891465e6,0.0,0.0,0.0,0.0
93,2.4738905000000005e6,5.149508581690875e6,0.0,0.0,0.0,0.0
94,2.4762210000000005e6,5.154744297490285e6,0.0,0.0,0.0,0.0
95,2.4772155000000005e6,5.157516548241015e6,0.0,0.0,0.0,0.0
96,2.4782100000000005e6,5.160288798991744e6,0.0,0.0,0.0,0.0
97,2.4787910000000005e6,5.161371409103749e6,0.0,0.0,0.0,0.0
98,2.4793720000000005e6,5.162454019215754e6,0.0,0.0,0.0,0.0
99,2.4800480000000005e6,5.163500666334348e6,0.0,0.0,0.0,0.0
100,2.4807240000000005e6,5.164547313452941e6,0.0,0.0,0.0,0.0
101,2.4818225000000005e6,5.166667889960992e6,0.0,0.0,0.0,0.0
102,2.4829210000000005e6,5.168788466469043e6,0.0,0.0,0.0,0.0
103,2.4851605000000005e6,5.173223075587634e6,0.0,0.0,0.0,0.0
104,2.4874000000000005e6,5.177657684706224e6,0.0,0.0,0.0,0.0
105,2.4897285000000005e6,5.1834477266454585e6,0.0,0.0,0.0,0.0
106,2.4920570000000005e6,5.189237768584692e6,0.0,0.0,0.0,0.0
107,2.4949770000000005e6,5.194970765775756e6,0.0,0.0,0.0,0.0
108,2.4978970000000005e6,5.20070376296682e6,0.0,0.0,0.0,0.0
109,2.5003355000000005e6,5.204744019261107e6,0.0,0.0,0.0,0.0
110,2.5027740000000005e6,5.208784275555393e6,0.0,0.0,0.0,0.0
111,2.5050340000000005e6,5.212323530148362e6,0.0,0.0,0.0,0.0
