Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
245,7.658944249736253e6,4.710573088844419e6,0.0,0.0,0.0,0.0
246,7.666992026045109e6,4.707755798595498e6,0.0,0.0,0.0,0.0
247,7.676276071391081e6,4.707712614676025e6,0.0,0.0,0.0,0.0
248,7.685560116737055e6,4.70766943075655e6,0.0,0.0,0.0,0.0
249,7.695645186997947e6,4.709004243987687e6,0.0,0.0,0.0,0.0
250,7.70573025725884e6,4.7103390572188245e6,0.0,0.0,0.0,0.0
251,7.715566970117768e6,4.711673870449962e6,0.0,0.0,0.0,0.0
252,7.725403682976698e6,4.713008683681099e6,0.0,0.0,0.0,0.0
253,7.734834667485173e6,4.714343496912235e6,0.0,0.0,0.0,0.0
254,7.744265651993648e6,4.715678310143373e6,0.0,0.0,0.0,0.0
255,7.754006273476993e6,4.717013123374511e6,0.0,0.0,0.0,0.0
256,7.763746894960337e6,4.718347936605647e6,0.0,0.0,0.0,0.0
257,7.774102659479443e6,4.719682749836784e6,0.0,0.0,0.0,0.0
258,7.78445842399855e6,4.721017563067921e6,0.0,0.0,0.0,0.0
259,7.780046340925023e6,4.722352376299059e6,0.0,0.0,0.0,0.0
260,7.775634257851497e6,4.723687189530196e6,0.0,0.0,0.0,0.0
261,7.785727664975237e6,4.725022002761332e6,0.0,0.0,0.0,0.0
262,7.795821072098977e6,4.72635681599247e6,0.0,0.0,0.0,0.0
263,7.768446373881357e6,4.720750659223607e6,0.0,0.0,0.0,0.0
264,7.741071675663738e6,4.715144502454744e6,0.0,0.0,0.0,0.0
265,7.748929363505788e6,4.709538345685881e6,0.0,0.0,0.0,0.0
266,7.756787051347839e6,4.703932188917018e6,0.0,0.0,0.0,0.0
267,7.764820349152971e6,4.698483758929558e6,0.0,0.0,0.0,0.0
268,7.7728536469581025e6,4.693035328942099e6,0.0,0.0,0.0,0.0
269,7.782915140865741e6,4.689454728801716e6,0.0,0.0,0.0,0.0
270,7.792976634773379e6,4.685874128661333e6,0.0,0.0,0.0,0.0
271,7.804600710951512e6,4.687006806379564e6,0.0,0.0,0.0,0.0
272,7.816224787129644e6,4.688139484097796e6,0.0,0.0,0.0,0.0
273,7.82813854139657e6,4.689474297328932e6,0.0,0.0,0.0,0.0
274,7.8400522956634965e6,4.69080911056007e6,0.0,0.0,0.0,0.0
275,7.851897633931944e6,4.692143923791207e6,0.0,0.0,0.0,0.0
276,7.863742972200392e6,4.693478737022344e6,0.0,0.0,0.0,0.0
277,7.874956379118071e6,4.694813550253481e6,0.0,0.0,0.0,0.0
278,7.88616978603575e6,4.696148363484618e6,0.0,0.0,0.0,0.0
279,7.897528445893205e6,4.697483176715756e6,0.0,0.0,0.0,0.0
280,7.9088871057506595e6,4.6988179899468925e6,0.0,0.0,0.0,0.0
281,7.903264458574476e6,4.700152803178029e6,0.0,0.0,0.0,0.0
282,7.897641811398292e6,4.701487616409167e6,0.0,0.0,0.0,0.0
283,7.866690655899163e6,4.702704511295997e6,0.0,0.0,0.0,0.0
284,7.835739500400036e6,4.703921406182826e6,0.0,0.0,0.0,0.0
285,7.8043203743687365e6,4.6983152494139625e6,0.0,0.0,0.0,0.0
286,7.772901248337437e6,4.692709092645099e6,0.0,0.0,0.0,0.0
287,7.781458743799832e6,4.687102935876236e6,0.0,0.0,0.0,0.0
288,7.790016239262227e6,4.681496779107373e6,0.0,0.0,0.0,0.0
289,7.797893781065857e6,4.67589062233851e6,0.0,0.0,0.0,0.0
290,7.805771322869487e6,4.670284465569647e6,0.0,0.0,0.0,0.0
291,7.813783357522232e6,4.665799844544642e6,0.0,0.0,0.0,0.0
292,7.821795392174979e6,4.661315223519637e6,0.0,0.0,0.0,0.0
293,7.831651498240549e6,4.6587734327513985e6,0.0,0.0,0.0,0.0
294,7.84150760430612e6,4.656231641983161e6,0.0,0.0,0.0,0.0
295,7.852865219069097e6,4.656554473335296e6,0.0,0.0,0.0,0.0
296,7.864222833832073e6,4.656877304687431e6,0.0,0.0,0.0,0.0
297,7.8759602268127855e6,4.658212117918568e6,0.0,0.0,0.0,0.0
298,7.887697619793497e6,4.659546931149705e6,0.0,0.0,0.0,0.0
299,7.899192191121843e6,4.660881744380843e6,0.0,0.0,0.0,0.0
300,7.9106867624501875e6,4.66221655761198e6,0.0,0.0,0.0,0.0
301,7.921716689668493e6,4.663551370843116e6,0.0,0.0,0.0,0.0
302,7.9327466168868e6,4.664886184074254e6,0.0,0.0,0.0,0.0
303,7.943551050424271e6,4.666220997305391e6,0.0,0.0,0.0,0.0
304,7.954355483961742e6,4.667555810536528e6,0.0,0.0,0.0,0.0
305,7.923492683458136e6,4.668890623767665e6,0.0,0.0,0.0,0.0
306,7.892629882954531e6,4.670225436998802e6,0.0,0.0,0.0,0.0
307,7.903564500290684e6,4.668681135688865e6,0.0,0.0,0.0,0.0
308,7.914499117626838e6,4.667136834378927e6,0.0,0.0,0.0,0.0
309,7.882771079747215e6,4.668471647610065e6,0.0,0.0,0.0,0.0
310,7.851043041867592e6,4.669806460841201e6,0.0,0.0,0.0,0.0
311,7.816954070186786e6,4.667187412317041e6,0.0,0.0,0.0,0.0
312,7.78286509850598e6,4.664568363792881e6,0.0,0.0,0.0,0.0
313,7.789988143932418e6,4.658962207024018e6,0.0,0.0,0.0,0.0
314,7.797111189358856e6,4.653356050255155e6,0.0,0.0,0.0,0.0
315,7.762326309455695e6,4.648257145057149e6,0.0,0.0,0.0,0.0
316,7.727541429552533e6,4.643158239859144e6,0.0,0.0,0.0,0.0
317,7.695226970320192e6,4.639967991877663e6,0.0,0.0,0.0,0.0
318,7.662912511087852e6,4.636777743896182e6,0.0,0.0,0.0,0.0
319,7.674268638042297e6,4.637191977623168e6,0.0,0.0,0.0,0.0
320,7.685624764996743e6,4.637606211350155e6,0.0,0.0,0.0,0.0
321,7.697047200391127e6,4.638941024581293e6,0.0,0.0,0.0,0.0
322,7.708469635785512e6,4.640275837812429e6,0.0,0.0,0.0,0.0
323,7.719613861506633e6,4.641610651043566e6,0.0,0.0,0.0,0.0
324,7.730758087227754e6,4.6429454642747035e6,0.0,0.0,0.0,0.0
325,7.741609101239856e6,4.644280277505841e6,0.0,0.0,0.0,0.0
326,7.752460115251958e6,4.645615090736978e6,0.0,0.0,0.0,0.0
327,7.763322894037981e6,4.646949903968114e6,0.0,0.0,0.0,0.0
328,7.774185672824004e6,4.648284717199252e6,0.0,0.0,0.0,0.0
329,7.746663788182888e6,4.64961953043039e6,0.0,0.0,0.0,0.0
330,7.719141903541772e6,4.650954343661526e6,0.0,0.0,0.0,0.0
331,7.701519182359068e6,4.652289156892663e6,0.0,0.0,0.0,0.0
332,7.683896461176365e6,4.6536239701238e6,0.0,0.0,0.0,0.0
333,7.694191209975515e6,4.654958783354938e6,0.0,0.0,0.0,0.0
334,7.7044859587746635e6,4.656293596586075e6,0.0,0.0,0.0,0.0
335,7.6705788610026585e6,4.657628409817211e6,0.0,0.0,0.0,0.0
336,7.6366717632306535e6,4.658963223048349e6,0.0,0.0,0.0,0.0
337,7.602164274263632e6,4.653810236522891e6,0.0,0.0,0.0,0.0
338,7.567656785296609e6,4.648657249997432e6,0.0,0.0,0.0,0.0
339,7.533221826799871e6,4.644859300508503e6,0.0,0.0,0.0,0.0
340,7.498786868303133e6,4.641061351019574e6,0.0,0.0,0.0,0.0
341,7.466794151197685e6,4.638074160080876e6,0.0,0.0,0.0,0.0
342,7.434801434092237e6,4.635086969142177e6,0.0,0.0,0.0,0.0
343,7.4463368818550315e6,4.632853859887803e6,0.0,0.0,0.0,0.0
344,7.457872329617825e6,4.630620750633428e6,0.0,0.0,0.0,0.0
345,7.469901327006683e6,4.631714593524664e6,0.0,0.0,0.0,0.0
346,7.48193032439554e6,4.6328084364159e6,0.0,0.0,0.0,0.0
347,7.49329750655171e6,4.633902279307135e6,0.0,0.0,0.0,0.0
348,7.50466468870788e6,4.634996122198371e6,0.0,0.0,0.0,0.0
349,7.51561601239307e6,4.636089965089607e6,0.0,0.0,0.0,0.0
350,7.526567336078261e6,4.637183807980843e6,0.0,0.0,0.0,0.0
351,7.537411615904348e6,4.638277650872079e6,0.0,0.0,0.0,0.0
