Timestep,Import_FR_MW,Import_PT_MW
3007,-6818.02121252297,-99.01094045191167
3008,-6752.8628376222405,-1249.7168343770154
3009,-6752.8628376222405,-1249.7168343770154
3010,-9652.894209322214,-3853.3808229008846
3011,-9652.894209322214,-3853.3808229008846
3012,-9652.894209322214,-3568.4370570098818
3013,-9652.894209322214,-3568.4370570098818
3014,-9652.894209322214,-4615.694995166477
3015,-9652.894209322214,-4615.694995166477
3016,-9011.18746704283,-1794.7289807626166
3017,-9011.18746704283,-1794.7289807626166
3018,-1334.4732386512278,-1795.394324892357
3019,-1334.4732386512278,-1795.394324892357
3020,6163.807916233732,-3237.74619631938
3021,6163.807916233732,-3237.74619631938
3022,3202.374764678698,-1781.0823300522152
3023,3202.374764678698,-1781.0823300522152
3024,9481.351483875156,-4282.587647932971
3025,9481.351483875156,-4282.587647932971
3026,5405.948133249654,-3749.977890048669
3027,5405.948133249654,-3749.977890048669
3028,2708.292038896814,-3675.4332046819727
3029,2708.292038896814,-3675.4332046819727
3030,4671.895650377801,-3448.483147433797
3031,4671.895650377801,-3448.483147433797
3032,2039.5549915114334,-3900.414136242509
3033,2039.5549915114334,-3900.414136242509
3034,-7047.375187804439,-2448.35006270098
3035,-7047.375187804439,-2448.35006270098
3036,-9652.894209322214,-4824.332519605279
3037,-9652.894209322214,-4824.332519605279
3038,-7065.957259747411,-3302.779200200095
3039,-7065.957259747411,-3302.779200200095
3040,7276.621147553618,-5260.175481403581
3041,7276.621147553618,-5260.175481403581
3042,9652.894209322214,-5888.294282765228
3043,9652.894209322214,-5888.294282765228
3044,9652.894209322214,-1832.4472316497613
3045,9652.894209322214,-1832.4472316497613
3046,9652.894209322214,-4896.426003053266
3047,9652.894209322214,-4896.426003053266
3048,9652.894209322214,131.74134921143195
3049,9652.894209322214,131.74134921143195
3050,9652.894209322214,-2738.684038436697
3051,9652.894209322214,-2738.684038436697
3052,8341.561783645564,-4079.3820368713295
3053,8341.561783645564,-4079.3820368713295
3054,9652.894209322214,-3110.0731699939442
3055,9652.894209322214,-3110.0731699939442
3056,3370.589336701326,-4253.476847038377
3057,3370.589336701326,-4253.476847038377
3058,-2109.4636268039576,-5629.352984335203
3059,-2109.4636268039576,-5629.352984335203
3060,-8679.551454499488,-5409.098601409749
3061,-8679.551454499488,-5409.098601409749
3062,1291.239091794796,-6722.524865608009
3063,1291.239091794796,-6722.524865608009
3064,9652.894209322214,-4619.312861028622
3065,9652.894209322214,-4619.312861028622
3066,9652.894209322214,-6342.876511000762
3067,9652.894209322214,-6342.876511000762
3068,9652.894209322214,-5795.80578679495
3069,9652.894209322214,-5795.80578679495
3070,9652.894209322214,-5374.584985961426
3071,9652.894209322214,-5374.584985961426
3072,9652.894209322214,-4391.20356949686
3073,9652.894209322214,-4391.20356949686
3074,9652.894209322214,-3518.3809476207007
3075,9652.894209322214,-3518.3809476207007
3076,9652.894209322214,-3875.1419093736713
3077,9652.894209322214,-3875.1419093736713
3078,9652.894209322214,-1936.492105555044
3079,9652.894209322214,-1936.492105555044
3080,4966.91191637684,-1531.9599834955643
3081,4966.91191637684,-1531.9599834955643
3082,1912.2697923130636,-2175.967084665559
3083,1912.2697923130636,-2175.967084665559
3084,-3771.3155501511465,-1259.4839384035295
3085,-3771.3155501511465,-1259.4839384035295
3086,875.1323348330516,-2572.628313561203
3087,875.1323348330516,-2572.628313561203
3088,9652.894209322214,-2859.7267731005486
3089,9652.894209322214,-2859.7267731005486
3090,9652.894209322214,-4554.363722550033
3091,9652.894209322214,-4554.363722550033
3092,9652.894209322214,-3463.774376105992
3093,9652.894209322214,-3463.774376105992
3094,9652.894209322214,-2339.46228087658
3095,9652.894209322214,-2339.46228087658
3096,9652.894209322214,-1385.011267726135
3097,9652.894209322214,-1385.011267726135
3098,9652.894209322214,-1877.666567108201
3099,9652.894209322214,-1877.666567108201
3100,9652.894209322214,-1879.97965032494
3101,9652.894209322214,-1879.97965032494
3102,9652.894209322214,-1620.3406881964347
3103,9652.894209322214,-1620.3406881964347
3104,9652.894209322214,-2935.480082227399
3105,9652.894209322214,-2935.480082227399
3106,-6670.7922468774195,-274.9201573170467
3107,-6670.7922468774195,-274.9201573170467
3108,-9652.894209322214,-573.871814971084
3109,-9652.894209322214,-573.871814971084
3110,-6398.447645028604,-2329.7683049901807
3111,-6398.447645028604,-2329.7683049901807
3112,9652.894209322214,-3831.80633620393
3113,9652.894209322214,-3831.80633620393
3114,9652.894209322214,-5359.705112513953
3115,9652.894209322214,-5359.705112513953
3116,9652.894209322214,-5247.2853390602995
3117,9652.894209322214,-5247.2853390602995
3118,9652.894209322214,-4804.0963806468335
3119,9652.894209322214,-4804.0963806468335
3120,9652.894209322214,-4297.13396562321
3121,9652.894209322214,-4297.13396562321
3122,9652.894209322214,-1089.6728545819424
3123,9652.894209322214,-1089.6728545819424
3124,9652.894209322214,1137.1667636374877
3125,9652.894209322214,1137.1667636374877
3126,9652.894209322214,-523.8239947258498
3127,9652.894209322214,-523.8239947258498
3128,9652.894209322214,-2454.637611135837
3129,9652.894209322214,-2454.637611135837
3130,9652.894209322214,-3574.2286966660213
3131,9652.894209322214,-3574.2286966660213
3132,1675.269583665683,-2867.4964202501687
3133,1675.269583665683,-2867.4964202501687
3134,9652.894209322214,-4819.335576996906
3135,9652.894209322214,-4819.335576996906
3136,9652.894209322214,-2007.029628358252
3137,9652.894209322214,-2007.029628358252
3138,9652.894209322214,-6497.508187725842
3139,9652.894209322214,-6497.508187725842
3140,9652.894209322214,-5808.889242750831
3141,9652.894209322214,-5808.889242750831
3142,9652.894209322214,-2430.0874605167664
3143,9652.894209322214,-2430.0874605167664
3144,9652.894209322214,-3817.0098115290875
3145,9652.894209322214,-3817.0098115290875
3146,9652.894209322214,1315.7204214741705
3147,9652.894209322214,1315.7204214741705
3148,9652.894209322214,-1639.1045707467892
3149,9652.894209322214,-1639.1045707467892
3150,9652.894209322214,-647.63298941418
3151,9652.894209322214,-647.63298941418
3152,9652.894209322214,-2315.802712721141
3153,9652.894209322214,-2315.802712721141
3154,3363.5223623517195,-3007.734808288311
3155,3363.5223623517195,-3007.734808288311
3156,-9652.894209322214,-2508.064625810841
3157,-9652.894209322214,-2508.064625810841
3158,-1624.1826830118844,-4575.7862291972815
3159,-1624.1826830118844,-4575.7862291972815
3160,9006.22339226654,-5016.919676445888
3161,9006.22339226654,-5016.919676445888
3162,9652.894209322214,-6643.934660095156
3163,9652.894209322214,-6643.934660095156
3164,9652.894209322214,-1698.6804591934033
3165,9652.894209322214,-1698.6804591934033
3166,9652.894209322214,-2925.3152631816793
3167,9652.894209322214,-2925.3152631816793
3168,9652.894209322214,-4574.134257048752
3169,9652.894209322214,-4574.134257048752
3170,9652.894209322214,195.1931410331763
3171,9652.894209322214,195.1931410331763
3172,9652.894209322214,561.8895059998522
3173,9652.894209322214,561.8895059998522
3174,9652.894209322214,-1129.727370453611
3175,9652.894209322214,-1129.727370453611
3176,1014.2480988989864,-3011.4627797474404
3177,1014.2480988989864,-3011.4627797474404
3178,-9652.894209322214,-1222.3851025624554
3179,-9652.894209322214,-1222.3851025624554
3180,-9652.894209322214,-2795.1230911368566
3181,-9652.894209322214,-2795.1230911368566
3182,-9652.894209322214,-1832.798164566584
3183,-9652.894209322214,-1832.798164566584
3184,6886.81570196897,-4790.833766430365
3185,6886.81570196897,-4790.833766430365
3186,9652.894209322214,-5927.000300037107
3187,9652.894209322214,-5927.000300037107
3188,9652.894209322214,-4057.831552374011
3189,9652.894209322214,-4057.831552374011
3190,9652.894209322214,-4707.20107648611
3191,9652.894209322214,-4707.20107648611
3192,9652.894209322214,407.9044568340196
3193,9652.894209322214,407.9044568340196
3194,9652.894209322214,-3792.0180455386217
3195,9652.894209322214,-3792.0180455386217
3196,9652.894209322214,-4029.049687051045
3197,9652.894209322214,-4029.049687051045
3198,9652.894209322214,-4009.248217133687
3199,9652.894209322214,-4009.248217133687
3200,7714.670400804453,-2788.668607306803
3201,7714.670400804453,-2788.668607306803
3202,-9609.61982215819,-713.7416123782605
3203,-9609.61982215819,-713.7416123782605
3204,-9652.894209322214,-111.07271036155726
3205,-9652.894209322214,-111.07271036155726
3206,-8088.730599725837,-2330.275874044917
3207,-8088.730599725837,-2330.275874044917
3208,9652.894209322214,-4711.251942159715
3209,9652.894209322214,-4711.251942159715
3210,9652.894209322214,-5722.9365171721165
3211,9652.894209322214,-5722.9365171721165
3212,9652.894209322214,-5438.0012649759665
3213,9652.894209322214,-5438.0012649759665
3214,9652.894209322214,-4771.467050966588
3215,9652.894209322214,-4771.467050966588
3216,9652.894209322214,-4453.1924488127315
3217,9652.894209322214,-4453.1924488127315
3218,9652.894209322214,-4351.058516009498
3219,9652.894209322214,-4351.058516009498
3220,9652.894209322214,-4436.311808523746
3221,9652.894209322214,-4436.311808523746
3222,9652.894209322214,420.0866904804261
3223,9652.894209322214,420.0866904804261
3224,9652.894209322214,-2706.064750618325
3225,9652.894209322214,-2706.064750618325
3226,6454.587835733921,-3121.5214327285303
3227,6454.587835733921,-3121.5214327285303
3228,-3434.284867787719,-2303.4438675933598
3229,-3434.284867787719,-2303.4438675933598
3230,1465.9037979560671,-4364.067622747098
3231,1465.9037979560671,-4364.067622747098
3232,9236.794509768552,-5030.463233526225
3233,9236.794509768552,-5030.463233526225
3234,9652.894209322214,-5651.176595690968
3235,9652.894209322214,-5651.176595690968
3236,9652.894209322214,-4619.345886185694
3237,9652.894209322214,-4619.345886185694
3238,9652.894209322214,-3111.6003701163954
3239,9652.894209322214,-3111.6003701163954
3240,9652.894209322214,2531.2335182076295
3241,9652.894209322214,2531.2335182076295
3242,9652.894209322214,44.381757738654414
3243,9652.894209322214,44.381757738654414
3244,9652.894209322214,-1921.1160856151619
3245,9652.894209322214,-1921.1160856151619
3246,9652.894209322214,-2036.0502036313355
3247,9652.894209322214,-2036.0502036313355
3248,9652.894209322214,-1016.4893995020138
3249,9652.894209322214,-1016.4893995020138
3250,9652.894209322214,-1777.045039387067
3251,9652.894209322214,-1777.045039387067
3252,-2664.024173409676,-1623.5482638871727
3253,-2664.024173409676,-1623.5482638871727
3254,9652.894209322214,-3552.257552720517
3255,9652.894209322214,-3552.257552720517
3256,9652.894209322214,614.5006587339685
3257,9652.894209322214,614.5006587339685
3258,9652.894209322214,-5722.944419756523
3259,9652.894209322214,-5722.944419756523
3260,9652.894209322214,129.13367266924797
3261,9652.894209322214,129.13367266924797
3262,9652.894209322214,-230.33091817740205
3263,9652.894209322214,-230.33091817740205
3264,9652.894209322214,-2474.146597202469
3265,9652.894209322214,-2474.146597202469
3266,9652.894209322214,653.6331597212575
3267,9652.894209322214,653.6331597212575
3268,9652.894209322214,729.109672878214
3269,9652.894209322214,729.109672878214
3270,9652.894209322214,905.2605687148225
3271,9652.894209322214,905.2605687148225
3272,9652.894209322214,-1177.2987905808113
3273,9652.894209322214,-1177.2987905808113
3274,9056.013838997125,-2122.793170292003
3275,9056.013838997125,-2122.793170292003
3276,-5161.886714973123,-1892.6238150746485
3277,-5161.886714973123,-1892.6238150746485
3278,9064.098285118196,-3348.6922342434136
3279,9064.098285118196,-3348.6922342434136
3280,9652.894209322214,-3856.678308878307
3281,9652.894209322214,-3856.678308878307
3282,9652.894209322214,-4899.469714156092
3283,9652.894209322214,-4899.469714156092
3284,9652.894209322214,-4875.898103409912
3285,9652.894209322214,-4875.898103409912
3286,9652.894209322214,-5114.800271264887
3287,9652.894209322214,-5114.800271264887
3288,9652.894209322214,-4442.394916849285
3289,9652.894209322214,-4442.394916849285
3290,9652.894209322214,-4280.446561667746
3291,9652.894209322214,-4280.446561667746
3292,9652.894209322214,-4229.818139896279
3293,9652.894209322214,-4229.818139896279
3294,9652.894209322214,-4455.637957736015
3295,9652.894209322214,-4455.637957736015
3296,9652.894209322214,-4258.325283893202
3297,9652.894209322214,-4258.325283893202
3298,5287.465408024946,-4081.6687457163644
3299,5287.465408024946,-4081.6687457163644
3300,-4169.810162744285,-2971.210320960281
3301,-4169.810162744285,-2971.210320960281
3302,3622.4125858863663,-4620.4707630671965
3303,3622.4125858863663,-4620.4707630671965
3304,9652.894209322214,-2083.668368935678
3305,9652.894209322214,-2083.668368935678
3306,9652.894209322214,-3033.4122189402005
3307,9652.894209322214,-3033.4122189402005
3308,9652.894209322214,-2511.2395188473947
3309,9652.894209322214,-2511.2395188473947
3310,9652.894209322214,-4890.427376849717
3311,9652.894209322214,-4890.427376849717
3312,9652.894209322214,-4631.52399374798
3313,9652.894209322214,-4631.52399374798
3314,9652.894209322214,-4493.8541693895295
3315,9652.894209322214,-4493.8541693895295
3316,9652.894209322214,-4022.60934690242
3317,9652.894209322214,-4022.60934690242
3318,9652.894209322214,-4600.947478533937
3319,9652.894209322214,-4600.947478533937
3320,9652.894209322214,-4781.082886004024
3321,9652.894209322214,-4781.082886004024
3322,3939.4065717358953,-4366.18758927395
3323,3939.4065717358953,-4366.18758927395
3324,-8451.182137099226,-3552.7385294451196
3325,-8451.182137099226,-3552.7385294451196
3326,1885.0052338800124,-5389.854697783994
3327,1885.0052338800124,-5389.854697783994
3328,9652.894209322214,-5567.023767275245
3329,9652.894209322214,-5567.023767275245
3330,9652.894209322214,-5882.360254540588
3331,9652.894209322214,-5882.360254540588
3332,9652.894209322214,-5685.833444976521
3333,9652.894209322214,-5685.833444976521
3334,9652.894209322214,-5121.9224201714405
3335,9652.894209322214,-5121.9224201714405
3336,9652.894209322214,-609.3010536113015
3337,9652.894209322214,-609.3010536113015
3338,9652.894209322214,-3950.121586335661
3339,9652.894209322214,-3950.121586335661
3340,9652.894209322214,-4013.4921240902095
3341,9652.894209322214,-4013.4921240902095
3342,9652.894209322214,-4422.956837510987
3343,9652.894209322214,-4422.956837510987
3344,9652.894209322214,-4942.149376136544
3345,9652.894209322214,-4942.149376136544
3346,5230.568157074551,-5377.601017100344
3347,5230.568157074551,-5377.601017100344
3348,-3315.452118650661,-4384.495405315161
3349,-3315.452118650661,-4384.495405315161
3350,5156.515216160809,-6013.392137998906
3351,5156.515216160809,-6013.392137998906
3352,9652.894209322214,-6300.122526990703
3353,9652.894209322214,-6300.122526990703
3354,9652.894209322214,-5801.118075594859
3355,9652.894209322214,-5801.118075594859
3356,9652.894209322214,-4412.684657141452
3357,9652.894209322214,-4412.684657141452
3358,9652.894209322214,-5485.981089741652
3359,9652.894209322214,-5485.981089741652
3360,9652.894209322214,-1818.9711830601755
3361,9652.894209322214,-1818.9711830601755
3362,9652.894209322214,-4153.673329163097
3363,9652.894209322214,-4153.673329163097
3364,9652.894209322214,-4045.734291863957
3365,9652.894209322214,-4045.734291863957
3366,9652.894209322214,-1037.5370849047613
3367,9652.894209322214,-1037.5370849047613
3368,9652.894209322214,-4353.960735372657
3369,9652.894209322214,-4353.960735372657
3370,9652.894209322214,-6581.382170927715
3371,9652.894209322214,-6581.382170927715
3372,-1699.8036662523446,-5222.83778791654
3373,-1699.8036662523446,-5222.83778791654
3374,6650.769581940229,-5928.112070221367
3375,6650.769581940229,-5928.112070221367
3376,9652.894209322214,-5238.627161721188
3377,9652.894209322214,-5238.627161721188
3378,9652.894209322214,-3645.675276913509
3379,9652.894209322214,-3645.675276913509
3380,9652.894209322214,-1250.0507045431495
3381,9652.894209322214,-1250.0507045431495
3382,9652.894209322214,-3286.670742430133
3383,9652.894209322214,-3286.670742430133
3384,9652.894209322214,-2354.0517733511588
3385,9652.894209322214,-2354.0517733511588
3386,9652.894209322214,-4277.881843248057
3387,9652.894209322214,-4277.881843248057
3388,9652.894209322214,-4329.654338827228
3389,9652.894209322214,-4329.654338827228
3390,9652.894209322214,-4410.796393092061
3391,9652.894209322214,-4410.796393092061
3392,5439.6257813740485,-4392.233487577916
3393,5439.6257813740485,-4392.233487577916
3394,355.0305835276813,-4649.400700601
3395,355.0305835276813,-4649.400700601
3396,-9652.894209322214,-3265.38904503055
3397,-9652.894209322214,-3265.38904503055
3398,-8327.03161511421,-4807.721664600207
3399,-8327.03161511421,-4807.721664600207
3400,-2050.148102704474,-4316.709403559902
3401,-2050.148102704474,-4316.709403559902
3402,9652.894209322214,-4257.942157795214
3403,9652.894209322214,-4257.942157795214
3404,7958.956167190866,-5031.543577846225
3405,7958.956167190866,-5031.543577846225
3406,678.215953307983,-3408.4760577971356
3407,678.215953307983,-3408.4760577971356
3408,4580.951647969909,-2242.7615638326024
3409,4580.951647969909,-2242.7615638326024
3410,1803.989255099772,-3241.24845896642
3411,1803.989255099772,-3241.24845896642
3412,1793.077105814822,-2208.9679182937925
3413,1793.077105814822,-2208.9679182937925
3414,2816.7625474118577,-2143.3489993953463
3415,2816.7625474118577,-2143.3489993953463
3416,-741.7349422148727,-1541.6339138538497
3417,-741.7349422148727,-1541.6339138538497
3418,-9029.571763375887,1363.9810619691034
3419,-9029.571763375887,1363.9810619691034
3420,-9652.894209322214,-10003.621917688171
3421,-9652.894209322214,-10003.621917688171
3422,-9652.894209322214,-6708.224899513188
3423,-9652.894209322214,-6708.224899513188
3424,-252.71182889784905,-4024.9517745453213
3425,-252.71182889784905,-4024.9517745453213
3426,6269.125257624715,-3618.587316221163
3427,6269.125257624715,-3618.587316221163
3428,7929.597423469475,-3229.3873484864835
3429,7929.597423469475,-3229.3873484864835
3430,9652.894209322214,-2568.998137304805
3431,9652.894209322214,-2568.998137304805
3432,2520.438290870112,-2378.5155573908596
3433,2520.438290870112,-2378.5155573908596
3434,-2642.603318062922,-2085.757293746059
3435,-2642.603318062922,-2085.757293746059
3436,-5271.944158322074,-2506.2365773537185
3437,-5271.944158322074,-2506.2365773537185
3438,-1967.190284107659,-2456.3259967505383
3439,-1967.190284107659,-2456.3259967505383
3440,-5839.53489024939,-1460.3408436431273
3441,-5839.53489024939,-1460.3408436431273
3442,-9652.894209322214,-977.0104018841866
3443,-9652.894209322214,-977.0104018841866
3444,-9652.894209322214,-3147.647554065703
3445,-9652.894209322214,-3147.647554065703
3446,-9652.894209322214,-1024.2497759605558
3447,-9652.894209322214,-1024.2497759605558
3448,-9652.894209322214,440.97887423772227
3449,-9652.894209322214,440.97887423772227
3450,-6279.489542361378,1451.3693575919497
3451,-6279.489542361378,1451.3693575919497
3452,-7277.530186370994,920.4515838364587
3453,-7277.530186370994,920.4515838364587
3454,-9652.894209322214,950.9944075930143
3455,-9652.894209322214,950.9944075930143
3456,-9652.894209322214,85.96012241031895
3457,-9652.894209322214,85.96012241031895
3458,-9652.894209322214,-2265.2055079896472
3459,-9652.894209322214,-2265.2055079896472
3460,-9652.894209322214,572.6855179519316
3461,-9652.894209322214,572.6855179519316
3462,-9652.894209322214,-2490.8103687789535
3463,-9652.894209322214,-2490.8103687789535
3464,-9652.894209322214,1096.4573508341764
3465,-9652.894209322214,1096.4573508341764
3466,-9652.894209322214,-376.3856260848679
3467,-9652.894209322214,-376.3856260848679
3468,-9652.894209322214,-5170.011692918044
3469,-9652.894209322214,-5170.011692918044
3470,-9652.894209322214,-3454.546237415332
3471,-9652.894209322214,-3454.546237415332
3472,-9652.894209322214,-28.456666003719874
3473,-9652.894209322214,-28.456666003719874
3474,-9652.894209322214,971.9443750894479
3475,-9652.894209322214,971.9443750894479
3476,-4632.940250607331,-1971.7776505341917
3477,-4632.940250607331,-1971.7776505341917
3478,9652.894209322214,-2659.257460414874
3479,9652.894209322214,-2659.257460414874
3480,9652.894209322214,-2137.4582421603227
3481,9652.894209322214,-2137.4582421603227
3482,9652.894209322214,-2712.397009560191
3483,9652.894209322214,-2712.397009560191
3484,9133.377483490787,-4783.529656244138
3485,9133.377483490787,-4783.529656244138
3486,7997.494955302651,-4580.151582962104
3487,7997.494955302651,-4580.151582962104
3488,-1197.9140946036714,-4239.852491825599
3489,-1197.9140946036714,-4239.852491825599
3490,-9652.894209322214,-5749.921307035156
3491,-9652.894209322214,-5749.921307035156
3492,-9652.894209322214,-4429.695400061213
3493,-9652.894209322214,-4429.695400061213
3494,-9652.894209322214,-5691.322459556717
3495,-9652.894209322214,-5691.322459556717
3496,1966.0972968141677,-4754.221459822818
3497,1966.0972968141677,-4754.221459822818
3498,9652.894209322214,-5906.47215721107
3499,9652.894209322214,-5906.47215721107
3500,9652.894209322214,-6042.654545829511
3501,9652.894209322214,-6042.654545829511
3502,9652.894209322214,-5289.949299565047
3503,9652.894209322214,-5289.949299565047
3504,5720.289046437238,-3465.1632793717527
3505,5720.289046437238,-3465.1632793717527
3506,-1348.851669407586,-2775.1463889723
3507,-1348.851669407586,-2775.1463889723
3508,-6994.739131932489,-2382.5007458126547
3509,-6994.739131932489,-2382.5007458126547
3510,-8484.376337514965,-2324.5920321907633
3511,-8484.376337514965,-2324.5920321907633
3512,-9652.894209322214,-3063.932653296557
3513,-9652.894209322214,-3063.932653296557
3514,-9652.894209322214,-2248.613463931588
3515,-9652.894209322214,-2248.613463931588
3516,-9652.894209322214,-8050.911490571352
3517,-9652.894209322214,-8050.911490571352
3518,-9652.894209322214,-5933.246812358713
3519,-9652.894209322214,-5933.246812358713
3520,-9652.894209322214,-4216.6003885677
3521,-9652.894209322214,-4216.6003885677
3522,-1087.3027669465391,-4455.622048890606
3523,-1087.3027669465391,-4455.622048890606
3524,645.9484194347242,-4609.663884227652
3525,645.9484194347242,-4609.663884227652
3526,1214.0564533290344,-3910.4274439779456
3527,1214.0564533290344,-3910.4274439779456
3528,-4447.2922892415045,-2557.6129508021822
3529,-4447.2922892415045,-2557.6129508021822
3530,-8440.674684879967,-2138.351678256773
3531,-8440.674684879967,-2138.351678256773
3532,-9652.894209322214,-2447.723536159938
3533,-9652.894209322214,-2447.723536159938
3534,-9652.894209322214,-2849.818389236405
3535,-9652.894209322214,-2849.818389236405
3536,-9652.894209322214,-2052.764207714512
3537,-9652.894209322214,-2052.764207714512
3538,-9652.894209322214,-1898.9418773687812
3539,-9652.894209322214,-1898.9418773687812
3540,-9652.894209322214,-8189.95857709166
3541,-9652.894209322214,-8189.95857709166
3542,-9652.894209322214,-2516.7395942177027
3543,-9652.894209322214,-2516.7395942177027
3544,-9652.894209322214,-3344.0129885108654
3545,-9652.894209322214,-3344.0129885108654
3546,-9652.894209322214,-4973.045298932133
3547,-9652.894209322214,-4973.045298932133
3548,-9652.894209322214,-685.8662051437859
3549,-9652.894209322214,-685.8662051437859
3550,8182.385424976483,-4562.524572524324
3551,8182.385424976483,-4562.524572524324
3552,4365.807814648717,-4063.0589828213815
3553,4365.807814648717,-4063.0589828213815
3554,1960.933792414824,-3889.0775032638085
3555,1960.933792414824,-3889.0775032638085
3556,1653.0520413881522,-4001.6716658029054
3557,1653.0520413881522,-4001.6716658029054
3558,5824.442524596974,-4421.895646709285
3559,5824.442524596974,-4421.895646709285
3560,3999.9112753819627,-4022.469429009494
3561,3999.9112753819627,-4022.469429009494
3562,-9652.894209322214,-1673.701901645094
3563,-9652.894209322214,-1673.701901645094
3564,-9652.894209322214,-3789.543748447999
3565,-9652.894209322214,-3789.543748447999
3566,-9652.894209322214,-2465.4200723072863
3567,-9652.894209322214,-2465.4200723072863
3568,9652.894209322214,-5195.7401660795385
3569,9652.894209322214,-5195.7401660795385
3570,9652.894209322214,-5490.7810369987
3571,9652.894209322214,-5490.7810369987
3572,9652.894209322214,-2870.242022871793
3573,9652.894209322214,-2870.242022871793
3574,9652.894209322214,-3162.1809971211424
3575,9652.894209322214,-3162.1809971211424
3576,9652.894209322214,-3513.1469488597613
3577,9652.894209322214,-3513.1469488597613
3578,9652.894209322214,-3775.8779012046016
3579,9652.894209322214,-3775.8779012046016
3580,9652.894209322214,-3541.5759090933225
3581,9652.894209322214,-3541.5759090933225
3582,9652.894209322214,-3603.0931865327493
3583,9652.894209322214,-3603.0931865327493
3584,9652.894209322214,-2577.9472754518083
3585,9652.894209322214,-2577.9472754518083
3586,7025.388671168506,-1903.4155614004885
3587,7025.388671168506,-1903.4155614004885
3588,-1680.18833733491,-2088.3264495167696
3589,-1680.18833733491,-2088.3264495167696
3590,656.8936010095058,-3972.527268551854
3591,656.8936010095058,-3972.527268551854
3592,9652.894209322214,-4710.626991516016
3593,9652.894209322214,-4710.626991516016
3594,9652.894209322214,-4951.888384498014
3595,9652.894209322214,-4951.888384498014
3596,9652.894209322214,-4272.60544030321
3597,9652.894209322214,-4272.60544030321
3598,9652.894209322214,-3865.0420311916623
3599,9652.894209322214,-3865.0420311916623
3600,9652.894209322214,1412.810236477224
3601,9652.894209322214,1412.810236477224
3602,9652.894209322214,-2835.293618443504
3603,9652.894209322214,-2835.293618443504
3604,9652.894209322214,-2699.4794240354404
3605,9652.894209322214,-2699.4794240354404
3606,9652.894209322214,-2633.069128724741
3607,9652.894209322214,-2633.069128724741
3608,9652.894209322214,-1871.5259991167677
3609,9652.894209322214,-1871.5259991167677
3610,3269.4997015671524,-2814.3014240697375
3611,3269.4997015671524,-2814.3014240697375
3612,422.628472676628,-2541.4540143437443
3613,422.628472676628,-2541.4540143437443
3614,9652.894209322214,-3995.284073653216
3615,9652.894209322214,-3995.284073653216
3616,9652.894209322214,-2754.307048245315
3617,9652.894209322214,-2754.307048245315
3618,9652.894209322214,-1410.2055531825335
3619,9652.894209322214,-1410.2055531825335
3620,9652.894209322214,-4513.661373156485
3621,9652.894209322214,-4513.661373156485
3622,9652.894209322214,-4802.320987798064
3623,9652.894209322214,-4802.320987798064
3624,9652.894209322214,-3642.5442787347274
3625,9652.894209322214,-3642.5442787347274
3626,9652.894209322214,-3125.830329367218
3627,9652.894209322214,-3125.830329367218
3628,9652.894209322214,-2795.365184100583
3629,9652.894209322214,-2795.365184100583
3630,9652.894209322214,-3039.321301845357
3631,9652.894209322214,-3039.321301845357
3632,9652.894209322214,-2844.9717296047766
3633,9652.894209322214,-2844.9717296047766
3634,9652.894209322214,-4421.12708382581
3635,9652.894209322214,-4421.12708382581
3636,-2678.3420464707215,-3680.9715474171862
3637,-2678.3420464707215,-3680.9715474171862
3638,2558.001649530059,-2796.92059798015
3639,2558.001649530059,-2796.92059798015
3640,9652.894209322214,-6014.082843142665
3641,9652.894209322214,-6014.082843142665
3642,9652.894209322214,-3897.9767687019194
3643,9652.894209322214,-3897.9767687019194
3644,9652.894209322214,-3890.634385360092
3645,9652.894209322214,-3890.634385360092
3646,9652.894209322214,-5346.1598129754875
3647,9652.894209322214,-5346.1598129754875
3648,9652.894209322214,-4329.080681758067
3649,9652.894209322214,-4329.080681758067
3650,9652.894209322214,-3535.825542980763
3651,9652.894209322214,-3535.825542980763
3652,9652.894209322214,-3196.8351362592784
3653,9652.894209322214,-3196.8351362592784
3654,9652.894209322214,-3426.0598927439223
3655,9652.894209322214,-3426.0598927439223
3656,8378.769945817137,-4091.9586153296477
3657,8378.769945817137,-4091.9586153296477
3658,-9652.894209322214,-2751.3097284237138
3659,-9652.894209322214,-2751.3097284237138
3660,-9652.894209322214,-2131.459251518094
3661,-9652.894209322214,-2131.459251518094
3662,-9414.669454718212,-3633.546643268355
3663,-9414.669454718212,-3633.546643268355
3664,9652.894209322214,-6493.095360933218
3665,9652.894209322214,-6493.095360933218
3666,9652.894209322214,-6149.017408675489
3667,9652.894209322214,-6149.017408675489
3668,9652.894209322214,-5353.5188170768
3669,9652.894209322214,-5353.5188170768
3670,9652.894209322214,-6154.011470120766
3671,9652.894209322214,-6154.011470120766
3672,9652.894209322214,-5032.721956101826
3673,9652.894209322214,-5032.721956101826
3674,9652.894209322214,-4540.950601820759
3675,9652.894209322214,-4540.950601820759
3676,9652.894209322214,-4379.512394409241
3677,9652.894209322214,-4379.512394409241
3678,9652.894209322214,-4323.410162186419
3679,9652.894209322214,-4323.410162186419
3680,4624.175232369634,-4821.999200577999
3681,4624.175232369634,-4821.999200577999
3682,-9652.894209322214,-3203.4852026129283
3683,-9652.894209322214,-3203.4852026129283
3684,-9652.894209322214,-1954.253677554594
