Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
177,0.0,0.0,0.0
178,0.0,0.0,0.0
179,0.0,0.0,0.0
180,0.0,0.0,0.0
181,0.0,0.0,0.0
182,0.0,0.0,0.0
183,0.0,0.0,0.0
184,0.0,0.0,23163.77255245967
185,0.0,0.0,23163.77255245967
186,0.0,0.0,3491.8785556918374
187,0.0,0.0,3491.8785556918374
188,0.0,0.0,56377.72406868932
189,0.0,0.0,56377.72406868932
190,0.0,0.0,18202.860758333314
191,0.0,0.0,18202.860758333314
192,0.0,0.0,0.0
193,0.0,0.0,0.0
194,0.0,0.0,0.0
195,0.0,0.0,0.0
196,0.0,0.0,0.0
197,0.0,0.0,0.0
198,0.0,0.0,0.0
199,0.0,0.0,0.0
200,0.0,0.0,0.0
201,0.0,0.0,0.0
202,0.0,0.0,0.0
203,0.0,0.0,0.0
204,0.0,0.0,0.0
205,0.0,0.0,0.0
206,0.0,0.0,0.0
207,0.0,0.0,0.0
208,0.0,0.0,43573.17093497285
209,0.0,0.0,43573.17093497285
210,0.0,0.0,70364.3
211,0.0,0.0,70364.3
212,0.0,0.0,70364.3
213,0.0,0.0,70364.3
214,0.0,0.0,36655.732800154496
215,0.0,0.0,36655.732800154496
216,0.0,0.0,20981.29411046153
217,0.0,0.0,20981.29411046153
218,0.0,0.0,0.0
219,0.0,0.0,0.0
220,0.0,0.0,4227.132480519227
221,0.0,0.0,4227.132480519227
222,0.0,0.0,0.0
223,0.0,0.0,0.0
224,0.0,0.0,0.0
225,0.0,0.0,0.0
226,0.0,0.0,0.0
227,0.0,0.0,0.0
228,0.0,0.0,0.0
229,0.0,0.0,0.0
230,0.0,0.0,0.0
231,0.0,0.0,0.0
232,0.0,0.0,7468.55210349765
233,0.0,0.0,7468.55210349765
234,0.0,0.0,56953.44441281214
235,0.0,0.0,56953.44441281214
236,0.0,0.0,48151.48645741037
237,0.0,0.0,48151.48645741037
238,0.0,0.0,11501.603570451596
239,0.0,0.0,11501.603570451596
240,0.0,0.0,0.0
241,0.0,0.0,0.0
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0,0.0,0.0
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0,0.0,0.0
250,0.0,0.0,0.0
251,0.0,0.0,0.0
252,0.0,0.0,0.0
253,0.0,0.0,0.0
254,0.0,0.0,0.0
255,0.0,0.0,0.0
256,0.0,0.0,14775.528731268743
257,0.0,0.0,14775.528731268743
258,0.0,0.0,59231.2718572357
259,0.0,0.0,59231.2718572357
260,0.0,0.0,58962.19362378673
261,0.0,0.0,58962.19362378673
262,0.0,0.0,30226.526609431883
263,0.0,0.0,30226.526609431883
264,0.0,0.0,12896.584514005648
265,0.0,0.0,12896.584514005648
266,0.0,0.0,24554.90996878811
267,0.0,0.0,24554.90996878811
268,0.0,0.0,53298.75538661196
269,0.0,0.0,53298.75538661196
270,0.0,0.0,50524.17839170211
271,0.0,0.0,50524.17839170211
272,0.0,0.0,7600.400633863202
273,0.0,0.0,7600.400633863202
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.0,0.0,0.0
277,0.0,0.0,0.0
278,0.0,0.0,27185.346087500046
279,0.0,0.0,27185.346087500046
280,0.0,0.0,68900.69933606821
281,0.0,0.0,68900.69933606821
282,0.0,0.0,70364.3
283,0.0,0.0,70364.3
284,0.0,0.0,70364.3
285,0.0,0.0,70364.3
286,0.0,0.0,41663.84702609643
287,0.0,0.0,41663.84702609643
288,0.0,0.0,26651.30342680082
289,0.0,0.0,26651.30342680082
290,0.0,0.0,34711.48735810699
291,0.0,0.0,34711.48735810699
292,0.0,0.0,54768.4545279
293,0.0,0.0,54768.4545279
294,0.0,0.0,45855.37847339068
295,0.0,0.0,45855.37847339068
296,0.0,0.0,9118.650099901599
297,0.0,0.0,9118.650099901599
298,0.0,0.0,0.0
299,0.0,0.0,0.0
300,0.0,0.0,0.0
301,0.0,0.0,0.0
302,0.0,0.0,28471.302713530255
303,0.0,0.0,28471.302713530255
304,0.0,0.0,70364.3
305,0.0,0.0,70364.3
306,0.0,0.0,70364.3
307,0.0,0.0,70364.3
308,0.0,0.0,70364.3
309,0.0,0.0,70364.3
310,0.0,0.0,69527.67907410658
311,0.0,0.0,69527.67907410658
312,0.0,0.0,48654.43028159861
313,0.0,0.0,48654.43028159861
314,0.0,0.0,47790.442675595565
315,0.0,0.0,47790.442675595565
316,0.0,0.0,61390.93722538149
317,0.0,0.0,61390.93722538149
318,0.0,0.0,36591.80040121022
319,0.0,0.0,36591.80040121022
320,0.0,0.0,0.0
321,0.0,0.0,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,0.0,0.0,0.0
325,0.0,0.0,0.0
326,0.0,0.0,18355.23602058783
327,0.0,0.0,18355.23602058783
328,0.0,0.0,70364.3
329,0.0,0.0,70364.3
330,0.0,0.0,70364.3
331,0.0,0.0,70364.3
332,0.0,0.0,70364.3
333,0.0,0.0,70364.3
334,0.0,0.0,70364.3
335,0.0,0.0,70364.3
336,1519.4368084102948,0.0,50412.10254653249
337,1519.4368084102948,0.0,50412.10254653249
338,0.0,0.0,44316.42744822341
339,0.0,0.0,44316.42744822341
340,0.0,8787.34,54229.1129061881
341,0.0,8787.34,54229.1129061881
342,0.0,0.0,42225.9565679471
343,0.0,0.0,42225.9565679471
344,0.0,0.0,0.0
345,0.0,0.0,0.0
346,0.0,0.0,0.0
347,0.0,0.0,0.0
348,0.0,0.0,0.0
349,0.0,0.0,0.0
350,0.0,0.0,0.0
351,0.0,0.0,0.0
352,0.0,0.0,51666.20424798251
353,0.0,0.0,51666.20424798251
354,0.0,0.0,70364.3
355,0.0,0.0,70364.3
356,0.0,0.0,68610.97766102222
357,0.0,0.0,68610.97766102222
358,0.0,0.0,29315.43129251294
359,0.0,0.0,29315.43129251294
360,0.0,0.0,0.0
361,0.0,0.0,0.0
362,0.0,0.0,0.0
363,0.0,0.0,0.0
364,0.0,0.0,0.0
365,0.0,0.0,0.0
366,0.0,0.0,0.0
367,0.0,0.0,0.0
368,0.0,0.0,0.0
369,0.0,0.0,0.0
370,0.0,0.0,0.0
371,0.0,0.0,0.0
372,0.0,0.0,0.0
373,0.0,0.0,0.0
374,0.0,0.0,0.0
375,0.0,0.0,0.0
376,0.0,0.0,0.0
377,0.0,0.0,0.0
378,0.0,0.0,60977.72312483025
379,0.0,0.0,60977.72312483025
380,0.0,8787.34,46054.173186891036
381,0.0,8787.34,46054.173186891036
382,275.64011559808614,0.0,13705.507237201262
383,275.64011559808614,0.0,13705.507237201262
384,0.0,0.0,0.0
385,0.0,0.0,0.0
386,0.0,0.0,0.0
387,0.0,0.0,0.0
388,2742.605190923715,0.0,0.0
389,2742.605190923715,0.0,0.0
390,0.0,0.0,0.0
391,0.0,0.0,0.0
392,0.0,0.0,0.0
393,0.0,0.0,0.0
394,0.0,0.0,0.0
395,0.0,0.0,0.0
396,0.0,0.0,0.0
397,0.0,0.0,0.0
398,0.0,0.0,0.0
399,0.0,0.0,0.0
400,0.0,5658.601685835026,0.0
401,0.0,5658.601685835026,0.0
402,1352.3430438959772,0.0,52530.25682415864
403,1352.3430438959772,0.0,52530.25682415864
404,760.4614381093916,8787.34,45624.12092320789
405,760.4614381093916,8787.34,45624.12092320789
406,0.0,0.0,26934.778137482484
407,0.0,0.0,26934.778137482484
408,0.0,0.0,6205.597846317178
409,0.0,0.0,6205.597846317178
410,306.18161709405786,0.0,0.0
411,306.18161709405786,0.0,0.0
412,0.0,0.0,0.0
413,0.0,0.0,0.0
414,0.0,0.0,0.0
415,0.0,0.0,0.0
416,0.0,0.0,0.0
417,0.0,0.0,0.0
418,0.0,0.0,0.0
419,0.0,0.0,0.0
420,0.0,0.0,0.0
421,0.0,0.0,0.0
422,0.0,0.0,0.0
423,0.0,0.0,0.0
424,0.0,0.0,0.0
425,0.0,0.0,0.0
426,775.2944475883446,0.0,48396.66040072983
427,775.2944475883446,0.0,48396.66040072983
428,0.0,0.0,40365.471710518876
429,0.0,0.0,40365.471710518876
430,0.0,0.0,24564.620435347824
431,0.0,0.0,24564.620435347824
432,0.0,0.0,12499.1496589764
433,0.0,0.0,12499.1496589764
434,119.60408740383491,0.0,19934.4432137201
435,119.60408740383491,0.0,19934.4432137201
436,637.5700159179144,0.0,33330.796966239905
437,637.5700159179144,0.0,33330.796966239905
438,0.0,8787.34,8806.811364877896
439,0.0,8787.34,8806.811364877896
440,0.0,0.0,0.0
441,0.0,0.0,0.0
442,0.0,0.0,0.0
443,0.0,0.0,0.0
444,0.0,0.0,0.0
445,0.0,0.0,0.0
446,0.0,0.0,0.0
447,0.0,0.0,0.0
448,0.0,0.0,45924.13668721763
449,0.0,0.0,45924.13668721763
450,0.0,8787.34,64404.16821310769
451,0.0,8787.34,64404.16821310769
452,0.0,0.0,67254.3661860129
453,0.0,0.0,67254.3661860129
454,0.0,3124.6612546117976,15747.043073579669
455,0.0,3124.6612546117976,15747.043073579669
456,0.0,0.0,0.0
457,0.0,0.0,0.0
458,0.0,0.0,0.0
459,0.0,0.0,0.0
460,0.0,0.0,0.0
461,0.0,0.0,0.0
462,0.0,0.0,0.0
463,0.0,0.0,0.0
464,0.0,0.0,0.0
465,0.0,0.0,0.0
466,0.0,0.0,0.0
467,0.0,0.0,0.0
468,0.0,0.0,0.0
469,0.0,0.0,0.0
470,0.0,0.0,0.0
471,0.0,0.0,0.0
472,0.0,0.0,38934.10521931621
473,0.0,0.0,38934.10521931621
474,483.1189856038286,0.0,56569.182318357656
475,483.1189856038286,0.0,56569.182318357656
476,0.0,0.0,70364.3
477,0.0,0.0,70364.3
478,0.0,0.0,68602.65943551353
479,0.0,0.0,68602.65943551353
480,0.0,0.0,52071.22925791178
481,0.0,0.0,52071.22925791178
482,0.0,0.0,56003.96782183672
483,0.0,0.0,56003.96782183672
484,0.0,0.0,69700.73445879333
485,0.0,0.0,69700.73445879333
486,0.0,0.0,53341.59514829468
487,0.0,0.0,53341.59514829468
488,0.0,0.0,0.0
489,0.0,0.0,0.0
490,0.0,0.0,0.0
491,0.0,0.0,0.0
492,0.0,0.0,0.0
493,0.0,0.0,0.0
494,0.0,0.0,15887.344813969277
495,0.0,0.0,15887.344813969277
496,0.0,0.0,70364.3
497,0.0,0.0,70364.3
498,0.0,0.0,70364.3
499,0.0,0.0,70364.3
500,0.0,0.0,70364.3
501,0.0,0.0,70364.3
502,3998.245997311296,0.0,18957.30725814606
503,3998.245997311296,0.0,18957.30725814606
504,0.0,0.0,43329.392638804755
505,0.0,0.0,43329.392638804755
506,0.0,0.0,27591.46536325701
507,0.0,0.0,27591.46536325701
508,0.0,0.0,53560.52496556111
509,0.0,0.0,53560.52496556111
510,0.0,0.0,34539.44514715884
511,0.0,0.0,34539.44514715884
512,0.0,0.0,0.0
513,0.0,0.0,0.0
514,0.0,0.0,0.0
515,0.0,0.0,0.0
516,0.0,0.0,0.0
517,0.0,0.0,0.0
518,0.0,0.0,34051.835349964094
519,0.0,0.0,34051.835349964094
520,0.0,0.0,70364.3
521,0.0,0.0,70364.3
522,0.0,0.0,70364.3
523,0.0,0.0,70364.3
524,0.0,0.0,70364.3
525,0.0,0.0,70364.3
526,0.0,0.0,70364.3
527,0.0,0.0,70364.3
528,0.0,0.0,70364.3
529,0.0,0.0,70364.3
530,0.0,0.0,68068.87041286303
