Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
226,2.291921997095666e6,5.542700865352875e6,0.0,0.0,0.0,0.0
227,2.292618997095666e6,5.546952559246356e6,0.0,0.0,0.0,0.0
228,2.293315997095666e6,5.551204253139837e6,0.0,0.0,0.0,0.0
229,2.293818997095666e6,5.55498842811897e6,0.0,0.0,0.0,0.0
230,2.294321997095666e6,5.558772603098103e6,0.0,0.0,0.0,0.0
231,2.295335497095666e6,5.561513851268305e6,0.0,0.0,0.0,0.0
232,2.296348997095666e6,5.564255099438508e6,0.0,0.0,0.0,0.0
233,2.297758497095666e6,5.566213222424597e6,0.0,0.0,0.0,0.0
234,2.299167997095666e6,5.568171345410686e6,0.0,0.0,0.0,0.0
235,2.300510997095666e6,5.570210695157756e6,0.0,0.0,0.0,0.0
236,2.301853997095666e6,5.572250044904826e6,0.0,0.0,0.0,0.0
237,2.303592497095666e6,5.574819538778909e6,0.0,0.0,0.0,0.0
238,2.305330997095666e6,5.577389032652992e6,0.0,0.0,0.0,0.0
239,2.306117497095666e6,5.578885217189228e6,0.0,0.0,0.0,0.0
240,2.306903997095666e6,5.580381401725464e6,0.0,0.0,0.0,0.0
241,2.307419997095666e6,5.581354882754013e6,0.0,0.0,0.0,0.0
242,2.307935997095666e6,5.582328363782563e6,0.0,0.0,0.0,0.0
243,2.308130497095666e6,5.583087927005476e6,0.0,0.0,0.0,0.0
244,2.308324997095666e6,5.583847490228389e6,0.0,0.0,0.0,0.0
245,2.308593997095666e6,5.584694480728389e6,0.0,0.0,0.0,0.0
246,2.308862997095666e6,5.585541471228388e6,0.0,0.0,0.0,0.0
247,2.309342497095666e6,5.586659424282194e6,0.0,0.0,0.0,0.0
248,2.309821997095666e6,5.587777377336e6,0.0,0.0,0.0,0.0
249,2.310587497095666e6,5.589553205148591e6,0.0,0.0,0.0,0.0
250,2.311352997095666e6,5.59132903296118e6,0.0,0.0,0.0,0.0
251,2.312098497095666e6,5.593429767817695e6,0.0,0.0,0.0,0.0
252,2.312843997095666e6,5.595530502674208e6,0.0,0.0,0.0,0.0
253,2.313065497095666e6,5.5976597599048065e6,0.0,0.0,0.0,0.0
254,2.313286997095666e6,5.599789017135405e6,0.0,0.0,0.0,0.0
255,2.313681497095666e6,5.60115809109148e6,0.0,0.0,0.0,0.0
256,2.314075997095666e6,5.602527165047555e6,0.0,0.0,0.0,0.0
257,2.315099497095666e6,5.604144259647846e6,0.0,0.0,0.0,0.0
258,2.316122997095666e6,5.605761354248138e6,0.0,0.0,0.0,0.0
259,2.317323997095666e6,5.608776045178589e6,0.0,0.0,0.0,0.0
260,2.318524997095666e6,5.611790736109041e6,0.0,0.0,0.0,0.0
261,2.320202497095666e6,5.616302231627339e6,0.0,0.0,0.0,0.0
262,2.321879997095666e6,5.620813727145636e6,0.0,0.0,0.0,0.0
263,2.322597997095666e6,5.622323552817304e6,0.0,0.0,0.0,0.0
264,2.323315997095666e6,5.623833378488972e6,0.0,0.0,0.0,0.0
265,2.323710997095666e6,5.624679748937361e6,0.0,0.0,0.0,0.0
266,2.324105997095666e6,5.625526119385749e6,0.0,0.0,0.0,0.0
267,2.324616997095666e6,5.626308004466642e6,0.0,0.0,0.0,0.0
268,2.325127997095666e6,5.627089889547534e6,0.0,0.0,0.0,0.0
269,2.326347497095666e6,5.62902135031437e6,0.0,0.0,0.0,0.0
270,2.327566997095666e6,5.630952811081206e6,0.0,0.0,0.0,0.0
271,2.329753497095666e6,5.633769705547895e6,0.0,0.0,0.0,0.0
272,2.331939997095666e6,5.636586600014584e6,0.0,0.0,0.0,0.0
273,2.334194497095666e6,5.640789929882443e6,0.0,0.0,0.0,0.0
274,2.336448997095666e6,5.644993259750302e6,0.0,0.0,0.0,0.0
275,2.338966497095666e6,5.650144028479068e6,0.0,0.0,0.0,0.0
276,2.341483997095666e6,5.655294797207833e6,0.0,0.0,0.0,0.0
277,2.342670497095666e6,5.660431924801167e6,0.0,0.0,0.0,0.0
