Timestep,a_0,a_1,b
3,-19.630125655723216,-24.251638263472465,2.5368250995482777e10
3,-21.028235859602507,-24.218926897550535,2.5373951381167915e10
3,-18.846696570209897,-24.219548736262233,2.5367569603914803e10
3,-22.91311962232165,-24.21937394825479,2.537886503352633e10
3,-20.539323155992335,-24.220934611968705,2.537280825183259e10
3,-19.154411545673657,-24.221756785743683,2.5368725840628746e10
3,-21.924204645894996,-24.22113905224256,2.5376368445094982e10
3,-19.076559172854182,-24.222038093050415,2.536848614261265e10
3,-21.86263246225596,-24.22161081847771,2.5376311093448864e10
3,-18.96776820828103,-24.224885238155483,2.536825962590994e10
4,-30.697037351981166,-29.561992161671416,2.3363018199469772e10
4,-15.112898917571213,-28.790625129046944,2.3263090694575516e10
4,0.0,-24.420911830070214,2.378954990356023e10
4,-22.95125112829588,-24.378949425127786,2.380754290667059e10
4,-24.26575925596813,-24.420911830070214,2.393651172011188e10
4,0.0,-16.11504433073369,2.46896640968176e10
4,-23.11055383165601,-25.254979449758707,2.488011103119213e10
4,-18.218883878643567,-24.692937883674723,2.5004019999309143e10
4,-24.529269235765646,-24.385491355443932,2.502384336158672e10
4,0.0,-24.385360180947874,2.4939260816685513e10
4,-18.37597678738519,-24.422134443173995,2.5006021693435505e10
4,-19.09325836950249,-24.38959006041593,2.5007841678318306e10
4,-20.237261021305518,-24.59437725716907,2.501713935307938e10
4,-19.287056357983797,-24.53449101866889,2.501616954687019e10
4,-24.26575925596813,-24.254968919644284,2.5063576567746494e10
4,-16.77274760333209,-24.509310052115396,2.5020981055140347e10
4,-21.4469523170764,-24.36167838485102,2.505085656287325e10
4,-20.204057402051816,-24.420091506944697,2.5038005249525925e10
4,-21.79747357483367,-23.573435434081134,2.5028448131336548e10
4,-20.792736054323885,-23.90251853649663,2.5035050655731995e10
4,-24.405077571329645,-23.513177853322595,2.507162963952274e10
4,-16.093373830746216,-23.527080242244608,2.504536581392758e10
4,-22.061253498284444,-23.52726467997465,2.5066771292226486e10
4,-20.866416005284364,-23.57685918515313,2.5063690956838783e10
4,-18.57600464234488,-23.601626654795485,2.5056737321394833e10
4,-20.412234378405824,-23.6526775114598,2.5063193918857872e10
4,-24.24452842723846,-24.26575925596813,2.5089731570876713e10
4,-22.606581516168273,-24.260366767160427,2.508553403085448e10
4,-21.353990298647478,-24.256677825927696,2.508196277475501e10
4,-21.250684279184892,-24.245835553799758,2.5082720302629173e10
4,-18.41280111106893,-24.253131696185477,2.507435749654654e10
4,-22.130996534292137,-24.257156614281726,2.5085806412141144e10
4,-22.784551672106105,-24.2580980730851,2.5087778732211895e10
4,-24.14916087643517,-23.957131123949644,2.509750215945457e10
