Timestep,a_0,a_1,b
1,-13.830078377194203298,-44.214388657501451974,5259788428.7006034851
1,-13.209164750499819974,-43.977535635979528195,5254998878.2738780975
1,-13.193279421008275776,-43.946274874374822161,5255118365.5286331177
1,-12.042111771111041918,-43.626823078028664327,5244145242.487985611
1,-13.002388051871989205,-43.900887836250902296,5253892070.1899766922
1,-12.922770724218015204,-43.875350621475710966,5253281573.7090549469
1,-13.391732976116411891,-44.0239002915541775,5257623956.3177108765
1,-12.053788702596698101,-43.638185098276885299,5244398534.051949501
1,-12.279266526873154675,-43.768316222503322876,5247523562.6108417511
1,-10.853974949860024424,-43.585759448794050286,5233385269.8139476776
1,-10.710689587733954298,-43.609803397343171127,5232437594.9149694443
1,-11.158845416540314588,-43.703881996532821574,5237525589.8143386841
1,-10.784666593293477987,-43.643637464602598186,5233586721.9998035431
1,-12.773525984172277248,-44.00471464000247579,5253586986.3435106277
1,-13.683016145644494088,-44.288178346994705237,5262352424.1680593491
2,-8.2245384554890961226,0,3517177801.8000884056
2,-13.876813940197965991,-160.3971213990440674,3737734969.9169988632
2,-4.0317287661544307653,-127.53097414262457221,3668695982.09243536
2,-11.455418188923319534,-117.63777172011303662,3933380913.1108679771
2,-31.383823281711013209,-22.868766465006839184,4053719897.998208046
2,-3.6806681662920923692,-139.21951834884723098,4082990589.5154380798
2,-0.40414451561366421251,-60.401136729244370827,4269790220.6184034348
2,-10.912629372803278827,-31.885708106942821871,4480278763.1713724136
2,-3.9002443233128363254,-43.578065883022823357,4520601387.0995292664
2,-17.239809879914176349,-31.429448630959321065,4729740999.0221862793
2,-0.69798460586341082301,-31.397793070149880634,4562350631.8000631332
2,-14.783032870569062567,-31.662204246733292479,4765651838.3555383682
2,-3.879388741549067543,-32.159008372441725498,4776140346.5193109512
2,-15.429815985243344301,-21.810926103515274832,4980334784.5132446289
2,-3.7151728749932648732,-28.545130811025945405,4848851769.7515726089
2,-6.532760835518154785,-21.811371254704820188,4889277097.3441448212
2,-10.483588194464847021,-21.817770200895960642,4940969659.3449335098
2,-12.242668246523589204,-28.08320638896610788,4983640957.8082132339
2,-15.439666068303090185,-50.910795789030551362,5094866854.7173604965
2,-12.750818706861105412,-27.857317668055518567,4988652061.4286308289
2,-8.3712096187853735074,-41.419012193779970232,5073099131.6712446213
2,-10.535041494237042059,-42.423423939108758418,5105578291.4191513062
2,-8.1991474941867590331,-41.974152875958459674,5077380702.7333555222
2,-8.9810490414914987412,-41.316437051796953028,5087215854.2502403259
2,-12.871381816051279401,-42.756500572842647045,5139069574.3144826889
2,-11.212142517806023889,-41.903339534068663852,5118587694.0068979263
2,-12.64832147013441066,-35.779276664647831296,5112590202.4264268875
2,-12.725437539441172063,-33.128385080089650216,5100402610.2787923813
2,-14.525474968648598662,-44.005469592276654112,5159113966.3837423325
2,-12.813084365832809297,-37.432225131574185184,5121710429.8147573471
2,-11.389971458761259271,-36.684634450874163747,5107044847.1994438171
2,-13.35522828078439872,-43.517185645266067695,5152316806.3857383728
2,-13.904272837402917418,-44.560739935000363232,5169422379.5277309418
2,-13.509214761790273585,-44.023583756108742193,5164232377.4456481934
2,-12.785735473813666374,-44.198872711971226579,5160101373.7944965363
2,-11.534606067420838826,-45.120094156603101965,5154459538.8239269257
2,-9.3172286583759653666,-42.44309837439409705,5118109169.0742835999
2,-9.7977801186275836898,-39.964922475214635256,5114392579.7155647278
2,-14.183129667049433564,-39.466882895258741826,5162886679.4783277512
2,-11.523074367302964305,-35.461532776948558876,5118199341.002790451
2,-14.385085722408815556,-38.601650741061298788,5161811703.5281829834
2,-14.413580542010826946,-38.665005363242364922,5162300705.1184835434
2,-13.829466049670307015,-41.433561534971929063,5167600092.3656644821
2,-13.45271381533897781,-38.543362257241412294,5154247960.7065763474
2,-12.534408913087736082,-38.3988850485080917,5145953186.3401203156
2,-15.202757180908530898,-44.057459150534661774,5197286887.9666929245
2,-9.7489053548695050466,-44.703305889162734843,5143791626.6490306854
2,-12.354780671323521091,-43.142706797062750468,5168499075.7654314041
2,-12.679586199810508162,-44.121773067345166908,5179996079.9878568649
2,-11.89075694240138148,-44.217785877637055592,5175049629.1243362427
2,-8.9938610411008070855,-43.358167867677543938,5139642088.7502775192
2,-10.029458711909033042,-42.654049710010866647,5150168111.4315242767
2,-13.370773850334886745,-40.772667033018379357,5179848518.233757019
