Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
78,2.4571210000000005e6,5.03992012034062e6,0.0,0.0,0.0,0.0
79,2.4576850000000005e6,5.041422800550115e6,0.0,0.0,0.0,0.0
80,2.4582490000000005e6,5.04292548075961e6,0.0,0.0,0.0,0.0
81,2.4592470000000005e6,5.044428160969106e6,0.0,0.0,0.0,0.0
82,2.4602450000000005e6,5.045930841178601e6,0.0,0.0,0.0,0.0
83,2.4616165000000005e6,5.047433521388096e6,0.0,0.0,0.0,0.0
84,2.4629880000000005e6,5.048936201597591e6,0.0,0.0,0.0,0.0
85,2.4633415000000005e6,5.050438881807086e6,0.0,0.0,0.0,0.0
86,2.4636950000000005e6,5.051941562016581e6,0.0,0.0,0.0,0.0
87,2.4645140000000005e6,5.053444242226076e6,0.0,0.0,0.0,0.0
88,2.4653330000000005e6,5.054946922435571e6,0.0,0.0,0.0,0.0
89,2.4666290000000005e6,5.056449602645067e6,0.0,0.0,0.0,0.0
90,2.4679250000000005e6,5.057952282854562e6,0.0,0.0,0.0,0.0
91,2.4697425000000005e6,5.059454963064057e6,0.0,0.0,0.0,0.0
92,2.4715600000000005e6,5.060957643273552e6,0.0,0.0,0.0,0.0
93,2.4738905000000005e6,5.062460323483047e6,0.0,0.0,0.0,0.0
94,2.4762210000000005e6,5.063963003692542e6,0.0,0.0,0.0,0.0
95,2.4772155000000005e6,5.065465683902037e6,0.0,0.0,0.0,0.0
96,2.4782100000000005e6,5.066968364111532e6,0.0,0.0,0.0,0.0
97,2.4787910000000005e6,5.068471044321028e6,0.0,0.0,0.0,0.0
98,2.4793720000000005e6,5.069973724530523e6,0.0,0.0,0.0,0.0
99,2.4800480000000005e6,5.071476404740018e6,0.0,0.0,0.0,0.0
100,2.4807240000000005e6,5.072979084949513e6,0.0,0.0,0.0,0.0
101,2.4818225000000005e6,5.074481765159008e6,0.0,0.0,0.0,0.0
102,2.4829210000000005e6,5.075984445368503e6,0.0,0.0,0.0,0.0
103,2.4851605000000005e6,5.077487125577998e6,0.0,0.0,0.0,0.0
104,2.4874000000000005e6,5.0789898057874935e6,0.0,0.0,0.0,0.0
105,2.4897285000000005e6,5.080492485996989e6,0.0,0.0,0.0,0.0
106,2.4920570000000005e6,5.081995166206484e6,0.0,0.0,0.0,0.0
107,2.4949770000000005e6,5.083497846415979e6,0.0,0.0,0.0,0.0
108,2.4978970000000005e6,5.085000526625474e6,0.0,0.0,0.0,0.0
109,2.5003355000000005e6,5.086503206834969e6,0.0,0.0,0.0,0.0
110,2.5027740000000005e6,5.088005887044464e6,0.0,0.0,0.0,0.0
111,2.5050340000000005e6,5.089508567253959e6,0.0,0.0,0.0,0.0
112,2.5072940000000005e6,5.0910112474634545e6,0.0,0.0,0.0,0.0
113,2.5110315000000005e6,5.09251392767295e6,0.0,0.0,0.0,0.0
114,2.5147690000000005e6,5.094016607882445e6,0.0,0.0,0.0,0.0
115,2.5182890000000005e6,5.09551928809194e6,0.0,0.0,0.0,0.0
116,2.5218090000000005e6,5.097021968301435e6,0.0,0.0,0.0,0.0
117,2.5245195000000005e6,5.09852464851093e6,0.0,0.0,0.0,0.0
118,2.5272300000000005e6,5.100027328720425e6,0.0,0.0,0.0,0.0
119,2.5282225000000005e6,5.10153000892992e6,0.0,0.0,0.0,0.0
120,2.5292150000000005e6,5.1030326891394155e6,0.0,0.0,0.0,0.0
121,2.5300825000000005e6,5.104535369348911e6,0.0,0.0,0.0,0.0
122,2.5309500000000005e6,5.106038049558406e6,0.0,0.0,0.0,0.0
123,2.5316585000000005e6,5.107540729767901e6,0.0,0.0,0.0,0.0
124,2.5323670000000005e6,5.109043409977396e6,0.0,0.0,0.0,0.0
125,2.5337990000000005e6,5.110546090186891e6,0.0,0.0,0.0,0.0
126,2.5352310000000005e6,5.112048770396386e6,0.0,0.0,0.0,0.0
127,2.5380860000000005e6,5.113551450605881e6,0.0,0.0,0.0,0.0
128,2.5409410000000005e6,5.1150541308153765e6,0.0,0.0,0.0,0.0
