Timestep,Import_FR_MW,Import_PT_MW
196,2800.0,-712.2483088229997
197,2800.0,-712.2483088229997
198,2800.0,-877.3436950997502
199,2800.0,-877.3436950997502
200,2800.0,-676.5375045145829
201,2800.0,-676.5375045145829
202,2800.0,-3255.9943656399996
203,2800.0,-3255.9943656399996
204,2800.0,-3988.434789920808
205,2800.0,-3988.434789920808
206,2800.0,-3138.6733263133938
207,2800.0,-3138.6733263133938
208,2800.0,-2625.2532167990003
209,2800.0,-2625.2532167990003
210,2800.0,-3075.1453119214993
211,2800.0,-3075.1453119214993
212,2800.0,-502.2433848707501
213,2800.0,-502.2433848707501
214,2800.0,-774.1711431266594
215,2800.0,-774.1711431266594
216,2800.0,-197.0319623580001
217,2800.0,-197.0319623580001
218,2800.0,-3250.216834653
219,2800.0,-3250.216834653
220,2800.0,132.6987997827498
221,2800.0,132.6987997827498
222,2800.0,-15.201354961000561
223,2800.0,-15.201354961000561
224,2800.0,-1402.7958589526843
225,2800.0,-1402.7958589526843
226,2800.0,-3110.9092071922496
227,2800.0,-3110.9092071922496
228,2800.0,-2809.9700782032496
229,2800.0,-2809.9700782032496
230,2800.0,-2458.683275278
231,2800.0,-2458.683275278
232,2800.0,-2260.0000369887493
233,2800.0,-2260.0000369887493
234,2800.0,-2548.9610076777503
235,2800.0,-2548.9610076777503
236,2800.0,-100.31596082749911
237,2800.0,-100.31596082749911
238,2800.0,-376.2034818463544
239,2800.0,-376.2034818463544
240,2800.0,138.75386550925032
241,2800.0,138.75386550925032
242,2800.0,167.70316106300015
243,2800.0,167.70316106300015
244,2800.0,-826.6738861843605
245,2800.0,-826.6738861843605
246,2800.0,460.67253415899995
247,2800.0,460.67253415899995
248,2800.0,331.8093165541868
249,2800.0,331.8093165541868
250,2800.0,-2950.393439908249
251,2800.0,-2950.393439908249
252,2800.0,-2717.6524523125
253,2800.0,-2717.6524523125
254,2800.0,-2630.38416095325
255,2800.0,-2630.38416095325
256,2800.0,-2553.7668929339998
257,2800.0,-2553.7668929339998
258,2800.0,739.6285435665004
259,2800.0,739.6285435665004
260,2800.0,61.84642305849957
261,2800.0,61.84642305849957
262,2800.0,-1171.2739380116454
263,2800.0,-1171.2739380116454
264,2800.0,-184.14215202800028
265,2800.0,-184.14215202800028
266,2800.0,1495.0571428070002
267,2800.0,1495.0571428070002
268,2800.0,61.81951940449926
269,2800.0,61.81951940449926
270,2800.0,-754.0045780850003
271,2800.0,-754.0045780850003
272,2800.0,-4200.0
273,2800.0,-4200.0
274,2800.0,-4200.0
275,2800.0,-4200.0
276,2800.0,-4200.0
277,2800.0,-4200.0
278,2800.0,-4200.0
279,2800.0,-4200.0
280,2800.0,-4200.0
281,2800.0,-4200.0
282,2800.0,-787.0136395505006
283,2800.0,-787.0136395505006
284,2800.0,-1043.8460786164997
285,2800.0,-1043.8460786164997
286,2800.0,-607.9070297807498
287,2800.0,-607.9070297807498
288,2800.0,-3530.6300199982506
289,2800.0,-3530.6300199982506
290,2800.0,-229.56835396374981
291,2800.0,-229.56835396374981
292,2800.0,281.17671664882346
293,2800.0,281.17671664882346
294,2800.0,-736.4588200251319
295,2800.0,-736.4588200251319
296,2800.0,-4200.0
297,2800.0,-4200.0
298,2800.0,-4200.0
299,2800.0,-4200.0
300,2800.0,-4200.0
301,2800.0,-4200.0
302,2800.0,-4200.0
303,2800.0,-4200.0
304,2800.0,-4140.769788429
305,2800.0,-4140.769788429
306,2800.0,-1553.8113469815762
307,2800.0,-1553.8113469815762
308,2800.0,-2844.3181636192494
309,2800.0,-2844.3181636192494
310,2800.0,-4200.0
311,2800.0,-4200.0
312,2800.0,-560.1631890415001
313,2800.0,-560.1631890415001
314,2800.0,-306.0648968544997
315,2800.0,-306.0648968544997
316,2800.0,-3532.51313400725
317,2800.0,-3532.51313400725
318,2800.0,-4200.0
319,2800.0,-4200.0
320,2800.0,-4200.0
321,2800.0,-4200.0
322,2800.0,-4200.0
323,2800.0,-4200.0
324,2800.0,-4200.0
325,2800.0,-4200.0
326,2800.0,-4200.0
327,2800.0,-4200.0
328,2800.0,-4200.0
329,2800.0,-4200.0
330,2800.0,-4200.0
331,2800.0,-4200.0
332,2800.0,-4200.0
333,2800.0,-4200.0
334,2800.0,-2646.17713693346
335,2800.0,-2646.17713693346
336,2800.0,1304.9090932057652
337,2800.0,1304.9090932057652
338,2800.0,-3822.769117292
339,2800.0,-3822.769117292
340,2800.0,-3776.4638801585006
341,2800.0,-3776.4638801585006
342,2800.0,-4200.0
343,2800.0,-4200.0
344,2800.0,-4200.0
345,2800.0,-4200.0
346,2800.0,-4200.0
347,2800.0,-4200.0
348,2800.0,-4200.0
349,2800.0,-4200.0
350,2800.0,-4015.6621413512494
351,2800.0,-4015.6621413512494
352,2800.0,-3832.8649701639997
353,2800.0,-3832.8649701639997
354,2800.0,-957.4376573050004
355,2800.0,-957.4376573050004
356,2800.0,-1189.7327063630005
357,2800.0,-1189.7327063630005
358,2800.0,-918.4577654487503
359,2800.0,-918.4577654487503
360,2800.0,-591.2351451075001
361,2800.0,-591.2351451075001
362,2800.0,-3625.8523004682506
363,2800.0,-3625.8523004682506
364,2800.0,-243.74741370375023
365,2800.0,-243.74741370375023
366,2800.0,-4200.0
367,2800.0,-4200.0
368,2800.0,-4200.0
369,2800.0,-4200.0
370,2800.0,-2535.4813280104245
371,2800.0,-2535.4813280104245
372,2800.0,-4200.0
373,2800.0,-4200.0
374,2800.0,-4200.0
375,2800.0,-4200.0
376,2800.0,-1176.3919428557497
377,2800.0,-1176.3919428557497
378,2800.0,-4200.0
379,2800.0,-4200.0
380,2800.0,-4200.0
381,2800.0,-4200.0
382,2800.0,-971.1705495067499
383,2800.0,-971.1705495067499
384,2800.0,-3901.3742839577494
385,2800.0,-3901.3742839577494
386,2800.0,-4073.00662347275
387,2800.0,-4073.00662347275
388,2800.0,-4080.2797875312494
389,2800.0,-4080.2797875312494
390,2800.0,-670.6950252035003
391,2800.0,-670.6950252035003
392,2800.0,-3407.23313853225
393,2800.0,-3407.23313853225
394,2800.0,-3120.5997067942503
395,2800.0,-3120.5997067942503
396,2800.0,-3112.3610856632367
397,2800.0,-3112.3610856632367
398,2800.0,-3136.74530147125
399,2800.0,-3136.74530147125
400,2800.0,-3161.86651039975
401,2800.0,-3161.86651039975
402,2800.0,-3637.550471279499
403,2800.0,-3637.550471279499
404,2800.0,-4200.0
405,2800.0,-4200.0
406,2800.0,-948.5791970590003
407,2800.0,-948.5791970590003
408,2800.0,-3973.78684580075
409,2800.0,-3973.78684580075
410,2800.0,-3854.086878166
411,2800.0,-3854.086878166
412,2800.0,-492.89994198050044
413,2800.0,-492.89994198050044
414,2800.0,-227.4157918977503
415,2800.0,-227.4157918977503
416,2800.0,-3276.9101426462503
417,2800.0,-3276.9101426462503
418,2800.0,-3288.1166845385005
419,2800.0,-3288.1166845385005
420,2800.0,-2814.670630694249
421,2800.0,-2814.670630694249
422,2800.0,-2325.8749844145004
423,2800.0,-2325.8749844145004
424,2800.0,-2498.1783260952498
425,2800.0,-2498.1783260952498
426,2800.0,182.29203652900014
427,2800.0,182.29203652900014
428,2800.0,-559.4328439872497
429,2800.0,-559.4328439872497
430,2800.0,-570.7865561985
431,2800.0,-570.7865561985
432,2800.0,-576.2907539592507
433,2800.0,-576.2907539592507
434,2800.0,-402.69680387275
435,2800.0,-402.69680387275
436,2800.0,-549.5134518620007
437,2800.0,-549.5134518620007
438,2800.0,-1028.4914695770003
439,2800.0,-1028.4914695770003
440,2800.0,-1594.3387912942499
441,2800.0,-1594.3387912942499
442,2800.0,-2268.434907177543
443,2800.0,-2268.434907177543
444,2800.0,-4200.0
445,2800.0,-4200.0
446,2800.0,-4200.0
447,2800.0,-4200.0
448,2800.0,-886.0723959988009
