Timestep,Turbine_ES_MW,Turbine_FR_MW,Turbine_EU_MW
674,0.0,0.0,0.0
675,0.0,0.0,0.0
676,0.0,0.0,0.0
677,0.0,0.0,0.0
678,0.0,0.0,0.0
679,0.0,0.0,0.0
680,0.0,0.0,0.0
681,0.0,0.0,0.0
682,0.0,0.0,0.0
683,0.0,0.0,0.0
684,0.0,0.0,0.0
685,0.0,0.0,0.0
686,0.0,0.0,0.0
687,0.0,0.0,0.0
688,0.0,0.0,32543.718816331577
689,0.0,0.0,32543.718816331577
690,0.0,0.0,70364.3
691,0.0,0.0,70364.3
692,0.0,0.0,67189.1582988859
693,0.0,0.0,67189.1582988859
694,0.0,0.0,32626.780151720934
695,0.0,0.0,32626.780151720934
696,0.0,0.0,0.0
697,0.0,0.0,0.0
698,0.0,0.0,25772.134052288315
699,0.0,0.0,25772.134052288315
700,0.0,0.0,0.0
701,0.0,0.0,0.0
702,0.0,0.0,0.0
703,0.0,0.0,0.0
704,0.0,0.0,0.0
705,0.0,0.0,0.0
706,0.0,0.0,0.0
707,0.0,0.0,0.0
708,0.0,0.0,0.0
709,0.0,0.0,0.0
710,0.0,0.0,0.0
711,0.0,0.0,0.0
712,0.0,0.0,27413.110309678104
713,0.0,0.0,27413.110309678104
714,0.0,0.0,70364.3
715,0.0,0.0,70364.3
716,0.0,0.0,70364.3
717,0.0,0.0,70364.3
718,0.0,0.0,46099.37461757683
719,0.0,0.0,46099.37461757683
720,0.0,0.0,26873.29549497474
721,0.0,0.0,26873.29549497474
722,0.0,0.0,0.0
723,0.0,0.0,0.0
724,0.0,0.0,40338.303675544346
725,0.0,0.0,40338.303675544346
726,0.0,0.0,0.0
727,0.0,0.0,0.0
728,0.0,0.0,0.0
729,0.0,0.0,0.0
730,0.0,0.0,0.0
731,0.0,0.0,0.0
732,0.0,0.0,0.0
733,0.0,0.0,0.0
734,0.0,0.0,0.0
735,0.0,0.0,0.0
736,0.0,0.0,70364.3
737,0.0,0.0,70364.3
738,0.0,0.0,70364.3
739,0.0,0.0,70364.3
740,0.0,0.0,70364.3
741,0.0,0.0,70364.3
742,0.0,0.0,46686.26084635787
743,0.0,0.0,46686.26084635787
744,0.0,0.0,0.0
745,0.0,0.0,0.0
746,0.0,0.0,45442.36353579977
747,0.0,0.0,45442.36353579977
748,0.0,0.0,35072.468566114156
749,0.0,0.0,35072.468566114156
750,0.0,0.0,0.0
751,0.0,0.0,0.0
752,0.0,0.0,0.0
753,0.0,0.0,0.0
754,0.0,0.0,0.0
755,0.0,0.0,0.0
756,0.0,0.0,0.0
757,0.0,0.0,0.0
758,0.0,0.0,0.0
759,0.0,0.0,0.0
760,0.0,0.0,50450.88938652702
761,0.0,0.0,50450.88938652702
762,0.0,0.0,23551.037866718416
763,0.0,0.0,23551.037866718416
764,0.0,0.0,27018.405684624482
765,0.0,0.0,27018.405684624482
766,0.0,0.0,0.0
767,0.0,0.0,0.0
768,0.0,0.0,0.0
769,0.0,0.0,0.0
770,0.0,0.0,0.0
771,0.0,0.0,0.0
772,0.0,0.0,0.0
773,0.0,0.0,0.0
774,0.0,0.0,0.0
775,0.0,0.0,0.0
776,0.0,0.0,0.0
777,0.0,0.0,0.0
778,0.0,0.0,0.0
779,0.0,0.0,0.0
780,0.0,0.0,0.0
781,0.0,0.0,0.0
782,0.0,0.0,0.0
783,0.0,0.0,0.0
784,0.0,0.0,18175.188673875036
785,0.0,0.0,18175.188673875036
786,0.0,0.0,45072.41950115912
787,0.0,0.0,45072.41950115912
788,0.0,0.0,54000.41432892466
789,0.0,0.0,54000.41432892466
790,0.0,0.0,12124.786677667882
791,0.0,0.0,12124.786677667882
792,0.0,0.0,0.0
793,0.0,0.0,0.0
794,0.0,0.0,0.0
795,0.0,0.0,0.0
796,0.0,0.0,16934.78897675506
797,0.0,0.0,16934.78897675506
798,0.0,0.0,25632.306216429897
799,0.0,0.0,25632.306216429897
800,0.0,0.0,0.0
801,0.0,0.0,0.0
802,0.0,0.0,0.0
803,0.0,0.0,0.0
804,0.0,0.0,0.0
805,0.0,0.0,0.0
806,0.0,0.0,0.0
807,0.0,0.0,0.0
808,0.0,0.0,37616.42379630347
809,0.0,0.0,37616.42379630347
810,0.0,0.0,61028.630758370025
811,0.0,0.0,61028.630758370025
812,0.0,0.0,67728.13331746061
813,0.0,0.0,67728.13331746061
814,0.0,0.0,0.0
815,0.0,0.0,0.0
816,0.0,0.0,32030.50856071473
817,0.0,0.0,32030.50856071473
818,0.0,0.0,35846.696610898085
819,0.0,0.0,35846.696610898085
820,0.0,0.0,65768.24753033623
821,0.0,0.0,65768.24753033623
822,0.0,0.0,35197.33064086246
823,0.0,0.0,35197.33064086246
824,0.0,0.0,0.0
825,0.0,0.0,0.0
826,0.0,0.0,0.0
827,0.0,0.0,0.0
828,0.0,0.0,0.0
829,0.0,0.0,0.0
830,0.0,0.0,0.0
831,0.0,0.0,0.0
832,0.0,0.0,70364.3
833,0.0,0.0,70364.3
834,0.0,0.0,70364.3
835,0.0,0.0,70364.3
836,0.0,0.0,70364.3
837,0.0,0.0,70364.3
838,0.0,0.0,52827.72379294135
839,0.0,0.0,52827.72379294135
840,0.0,0.0,37960.660284002195
841,0.0,0.0,37960.660284002195
842,0.0,0.0,45360.032364915314
843,0.0,0.0,45360.032364915314
844,0.0,0.0,70364.3
845,0.0,0.0,70364.3
846,0.0,0.0,56987.47191331467
847,0.0,0.0,56987.47191331467
848,0.0,0.0,0.0
849,0.0,0.0,0.0
850,0.0,0.0,0.0
851,0.0,0.0,0.0
852,0.0,0.0,0.0
853,0.0,0.0,0.0
854,0.0,0.0,36669.170692334665
855,0.0,0.0,36669.170692334665
856,0.0,0.0,70364.3
857,0.0,0.0,70364.3
858,0.0,8787.34,70364.3
859,0.0,8787.34,70364.3
860,0.0,6642.7233527149965,70364.3
861,0.0,6642.7233527149965,70364.3
862,0.0,0.0,70364.3
863,0.0,0.0,70364.3
864,0.0,0.0,70364.3
865,0.0,0.0,70364.3
866,0.0,0.0,70364.3
867,0.0,0.0,70364.3
868,0.0,645.5032515077723,70364.3
869,0.0,645.5032515077723,70364.3
870,0.0,0.0,70364.3
