Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
280,8.113720584195651e6,4.510028149779717e6,0.0,0.0,0.0,0.0
281,8.107395901891632e6,4.511362963010855e6,0.0,0.0,0.0,0.0
282,8.101071219587614e6,4.512697776241992e6,0.0,0.0,0.0,0.0
283,8.083612396091696e6,4.509936277014187e6,0.0,0.0,0.0,0.0
284,8.066153572595778e6,4.507174777786381e6,0.0,0.0,0.0,0.0
285,8.076651466894479e6,4.5015686210175175e6,0.0,0.0,0.0,0.0
286,8.087149361193179e6,4.495962464248654e6,0.0,0.0,0.0,0.0
287,8.0957068566555735e6,4.490356307479791e6,0.0,0.0,0.0,0.0
288,8.104264352117969e6,4.484750150710928e6,0.0,0.0,0.0,0.0
289,8.112141893921599e6,4.479143993942065e6,0.0,0.0,0.0,0.0
290,8.120019435725229e6,4.473537837173202e6,0.0,0.0,0.0,0.0
291,8.128031470377974e6,4.468678184541471e6,0.0,0.0,0.0,0.0
292,8.1360435050307205e6,4.46381853190974e6,0.0,0.0,0.0,0.0
293,8.111162551890915e6,4.460658131194759e6,0.0,0.0,0.0,0.0
294,8.086281598751111e6,4.45749773047978e6,0.0,0.0,0.0,0.0
295,8.097639213514088e6,4.458832543710917e6,0.0,0.0,0.0,0.0
296,8.108996828277064e6,4.460167356942054e6,0.0,0.0,0.0,0.0
297,8.120734221257776e6,4.4615021701731905e6,0.0,0.0,0.0,0.0
298,8.132471614238488e6,4.462836983404328e6,0.0,0.0,0.0,0.0
299,8.143966185566833e6,4.464171796635466e6,0.0,0.0,0.0,0.0
300,8.155460756895178e6,4.465506609866602e6,0.0,0.0,0.0,0.0
301,8.166490684113484e6,4.466841423097739e6,0.0,0.0,0.0,0.0
302,8.177520611331791e6,4.468176236328877e6,0.0,0.0,0.0,0.0
303,8.188325044869262e6,4.469511049560014e6,0.0,0.0,0.0,0.0
304,8.199129478406733e6,4.470845862791151e6,0.0,0.0,0.0,0.0
