Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
124,6340321.5767587665468,4467105.4549867259338,17371.337665612056298,65764.897614909015829,0,0
125,6317331.9616300165653,4461667.1651962213218,10771.284340820806392,64245.406470000001718,0,0
126,6294342.3465012665838,4456228.8754057167098,4385.6689245940215187,64245.406470000001718,0,0
127,6281214.4805752327666,4450790.5856152120978,0,64245.406470000001718,0,0
128,6298385.8829077491537,4445393.028460833244,0,64245.406470000001718,0,0
129,6317313.2881089989096,4445767.1160605801269,0,64245.406470000001718,30483.683013907651912,0
130,6336240.6933102486655,4447269.7962700752541,3389.7962797857585429,64245.406470000001718,71490.118476306059165,0
131,6355168.0985114984214,4448772.4764795703813,7870.4973256001576374,64245.406470000001718,128233.69080940482672,2079.6361406604569311
132,6374095.5037127481773,4450275.1566890655085,13131.788696334617271,64245.406470000001718,195018.54615776435821,4862.284894110456662
133,6393022.9089139979333,4451777.8368985606357,18947.649287872642162,64245.406470000001718,257509.63437101148884,7644.9336475604559382
134,6411950.3141152476892,4453280.5171080557629,26028.065287872643239,64245.406470000001718,306629.37993163557258,8933.7670465500013961
135,6430877.7193164974451,4454783.1973175508901,33006.246931602938275,64245.406470000001718,331110.42565584555268,8933.7670465500013961
136,6446563.9856781195849,4456285.8775270460173,33922.684479557989107,64245.406470000001718,331110.42565584555268,11716.415800000000672
137,6423574.3705493696034,4457565.8132516006008,32526.062362539847527,64245.406470000001718,331110.42565584555268,11716.415800000000672
138,6400584.7554206196219,4452127.5234610959888,31594.219033685934846,42830.270980000001146,330881.03856855159393,11716.415800000000672
139,6377595.1402918696404,4446689.2336705913767,28535.864750776345318,42830.270980000001146,286203.08245878235903,9545.1542834657957428
140,6354605.5251631196588,4441250.9438800867647,21739.512634117916605,42830.270980000001146,238715.20769645829569,9545.1542834657957428
141,6331615.9100343696773,4435812.6540895821527,14421.558438345960894,21415.135490000000573,216381.62071598533657,9545.1542834657957428
142,6308626.2949056196958,4430374.3642990775406,6551.3068085507438809,21415.135490000000573,169774.80218314187368,9545.1542834657957428
143,6285636.6797768697143,4424936.0745085729286,1044.5593100705300458,21415.135490000000573,121207.42606892964977,9545.1542834657957428
144,6262647.0646481197327,4419497.7847180683166,0,0,100412.2342597424722,6616.0503324657947815
145,6239657.4495193697512,4414059.4949275637046,0,0,67869.594527019362431,3892.3963738699658279
146,6216667.8343906197697,4408621.2051370590925,0,0,38236.833240196443512,2163.3715460010862444
147,6193678.2192618697882,4403182.9153465544805,0,0,15692.447993403271539,1142.6441295610966336
148,6170688.6041331198066,4397744.6255560498685,0,0,30.035448763184831478,439.86851836202640698
149,6147698.9890043698251,4392306.3357655452564,0,0,0,0
150,6127113.8385707689449,4387449.1097097825259,0,0,0,0
151,6141745.9003950534388,4384284.8070990666747,0,0,0,0
152,6160673.3055963031948,4384827.9296739287674,0,12789.379124881066673,0,0
153,6179600.7107975529507,4386330.6098834238946,0,12789.379124881066673,68687.425877140529337,0
154,6198528.1159988027066,4387833.2900929190218,2907.8701677015019413,31334.886459221066616,140281.66922124824487,0
155,6217455.5212000524625,4389335.970302414149,9988.2861677015025634,45351.269545622533769,229068.6343768859515,184.15188957606477516
156,6236382.9264013022184,4390838.6505119092762,17068.70216770150364,59076.097470282344148,321197.02582888596226,2439.3824309464175712
