date,hour,fuel,dispatch_mw,capacity_mw,utilization_pct
2024-12-02,22,Slack,-0.0,999900.0,-0.0
2024-12-02,22,Oil,-0.0,226.0,-0.0
2024-12-02,22,LoadShed,-0.0,31429.5,-0.0
2024-12-02,23,Hydro,9455.5,20504.6,46.1
2024-12-02,23,Nuclear,7408.0,7408.0,100.0
2024-12-02,23,Gas,4798.2,27986.0,17.1
2024-12-02,23,Wind,4267.8,30433.9,14.0
2024-12-02,23,CrossBorder,2435.0,2435.0,100.0
2024-12-02,23,Biomass,493.0,493.0,100.0
2024-12-02,23,Solar,0.0,33185.9,0.0
2024-12-02,23,Coal,0.0,2900.0,0.0
2024-12-02,23,Slack,-0.0,999900.0,-0.0
2024-12-02,23,Oil,-0.0,226.0,-0.0
2024-12-02,23,LoadShed,-0.0,28515.2,-0.0
