date,hour,bus_id,vm_pu,va_deg
2024-07-08,0,ES00185,1.0,-1.957
2024-07-08,0,ES00179,1.0,0.283
2024-07-08,0,ES01219,1.0,6.213
2024-07-08,0,ES00903,1.0,1.226
2024-07-08,0,ES01254,1.0,-1.6
2024-07-08,0,ES01101,1.0,4.529
2024-07-08,0,ES00559,1.0,-4.265
2024-07-08,0,ES00629,1.0,4.607
2024-07-08,0,ES00252,1.0,1.399
2024-07-08,0,ES00488,1.0,-1.947
2024-07-08,0,ES00642,1.0,-4.414
2024-07-08,0,ES00349,1.0,1.6
2024-07-08,0,ES01243,1.0,-5.121
2024-07-08,0,ES00547,1.0,-1.577
2024-07-08,0,ES00644,1.0,-0.399
2024-07-08,0,ES00977,1.0,-2.509
2024-07-08,0,ES00392,1.0,2.889
2024-07-08,0,ES01246,1.0,-6.316
2024-07-08,0,ES01169,1.0,1.324
2024-07-08,0,ES00222,1.0,-4.699
2024-07-08,0,ES00564,1.0,0.292
2024-07-08,0,ES01152,1.0,-3.19
2024-07-08,0,ES00206,1.0,2.602
2024-07-08,0,ES01233,1.0,-1.84
2024-07-08,0,ES00808,1.0,-6.445
2024-07-08,0,ES00160,1.0,6.764
2024-07-08,0,ES01128,1.0,-2.247
2024-07-08,0,ES01063,1.0,-2.181
2024-07-08,0,ES00802,1.0,-2.788
2024-07-08,0,ES00057,1.0,3.108
2024-07-08,0,ES00168,1.0,6.687
2024-07-08,0,ES00885,1.0,-2.475
2024-07-08,0,ES01091,1.0,-1.891
2024-07-08,0,ES01182,1.0,-0.021
2024-07-08,0,ES00984,1.0,-3.892
2024-07-08,0,ES00894,1.0,3.662
2024-07-08,0,ES00203,1.0,0.017
2024-07-08,0,ES01178,1.0,-1.84
2024-07-08,0,ES01103,1.0,-1.551
2024-07-08,0,ES00431,1.0,-3.474
2024-07-08,0,ES00647,1.0,0.646
2024-07-08,0,ES01090,1.0,-1.813
2024-07-08,0,ES00781,1.0,2.323
2024-07-08,0,ES00743,1.0,-4.806
2024-07-08,0,ES00276,1.0,1.805
2024-07-08,0,ES00726,1.0,-1.996
2024-07-08,0,ES00831,1.0,-1.324
2024-07-08,0,ES01155,1.0,0.271
2024-07-08,0,ES01025,1.0,-3.54
2024-07-08,0,ES00588,1.0,-5.577
2024-07-08,0,ES00061,1.0,-1.299
2024-07-08,0,ES00250,1.0,1.829
2024-07-08,0,ES00844,1.0,-2.846
2024-07-08,0,ES00460,1.0,2.324
2024-07-08,0,ES00388,1.0,1.493
2024-07-08,0,ES00616,1.0,-1.591
2024-07-08,0,ES01199,1.0,6.171
2024-07-08,0,ES01006,1.0,-1.626
2024-07-08,0,ES00056,1.0,2.132
2024-07-08,0,ES00533,1.0,0.371
2024-07-08,0,ES00441,1.0,5.607
2024-07-08,0,ES00732,1.0,-4.668
2024-07-08,0,ES00267,1.0,3.729
2024-07-08,0,ES01097,1.0,-5.659
2024-07-08,0,ES01198,1.0,6.17
2024-07-08,0,ES00106,1.0,-1.084
2024-07-08,0,ES00438,1.0,-1.742
2024-07-08,0,ES00492,1.0,-2.678
2024-07-08,0,ES00855,1.0,4.562
2024-07-08,0,ES00581,1.0,-5.369
2024-07-08,0,ES00589,1.0,-5.256
2024-07-08,0,ES00290,1.0,-0.256
2024-07-08,0,ES00216,1.0,-1.473
2024-07-08,0,ES00477,1.0,-1.93
2024-07-08,0,ES00359,1.0,6.677
2024-07-08,0,ES00268,1.0,4.914
2024-07-08,0,ES00218,1.0,-2.782
2024-07-08,0,ES01037,1.0,-3.618
2024-07-08,0,ES00446,1.0,-1.664
2024-07-08,0,ES00427,1.0,-6.639
2024-07-08,0,ES00157,1.0,-2.115
2024-07-08,0,ES01171,1.0,-2.019
2024-07-08,0,ES00689,1.0,-1.168
2024-07-08,0,ES00049,1.0,-0.361
2024-07-08,0,ES00005,1.0,-0.963
2024-07-08,0,ES01004,1.0,-1.661
2024-07-08,0,ES00199,1.0,-0.831
2024-07-08,0,ES00090,1.0,0.91
2024-07-08,0,ES00714,1.0,-1.785
2024-07-08,0,ES01008,1.0,1.373
2024-07-08,0,ES00407,1.0,7.112
2024-07-08,0,ES00751,1.0,-1.954
2024-07-08,0,ES01107,1.0,-2.08
2024-07-08,0,ES00204,1.0,-2.877
2024-07-08,0,ES00314,1.0,-1.945
2024-07-08,0,ES00318,1.0,-2.938
2024-07-08,0,ES00451,1.0,-0.545
2024-07-08,0,ES00464,1.0,3.489
2024-07-08,0,ES00369,1.0,6.588
2024-07-08,0,ES00766,1.0,1.431
2024-07-08,0,ES00850,1.0,-2.031
2024-07-08,0,ES00663,1.0,6.194
2024-07-08,0,ES01250,1.0,3.021
2024-07-08,0,ES00071,1.0,-3.151
2024-07-08,0,ES00998,1.0,-0.189
2024-07-08,0,ES01002,1.0,-1.893
2024-07-08,0,ES01011,1.0,-4.712
2024-07-08,0,ES00945,1.0,0.228
2024-07-08,0,ES00619,1.0,1.354
2024-07-08,0,ES00740,1.0,-0.781
2024-07-08,0,ES00269,1.0,4.292
2024-07-08,0,ES00006,1.0,0.114
2024-07-08,0,ES00444,1.0,6.024
2024-07-08,0,ES00931,1.0,-2.12
2024-07-08,0,ES01127,1.0,-2.049
2024-07-08,0,ES00820,1.0,0.922
2024-07-08,0,ES00813,1.0,3.245
2024-07-08,0,ES00125,1.0,-1.3
2024-07-08,0,ES01226,1.0,1.059
2024-07-08,0,ES01187,1.0,-2.112
2024-07-08,0,ES00476,1.0,0.42
2024-07-08,0,ES00098,1.0,-3.08
2024-07-08,0,ES01196,1.0,2.87
2024-07-08,0,ES00907,1.0,0.342
2024-07-08,0,ES01131,1.0,-3.17
2024-07-08,0,ES00177,1.0,-2.328
2024-07-08,0,ES01208,1.0,3.157
2024-07-08,0,ES00612,1.0,-0.693
2024-07-08,0,ES00961,1.0,1.255
2024-07-08,0,ES00340,1.0,-1.354
2024-07-08,0,ES00357,1.0,0.152
2024-07-08,0,ES00097,1.0,-4.829
2024-07-08,0,ES00833,1.0,-1.459
2024-07-08,0,ES00238,1.0,3.716
2024-07-08,0,ES00137,1.0,-0.965
2024-07-08,0,ES00857,1.0,2.016
2024-07-08,0,ES00151,1.0,-2.293
2024-07-08,0,ES00828,1.0,-1.147
2024-07-08,0,ES00196,1.0,-0.607
2024-07-08,0,ES00521,1.0,-1.103
2024-07-08,0,ES01082,1.0,-4.902
2024-07-08,0,ES00511,1.0,0.55
2024-07-08,0,ES01218,1.0,3.473
2024-07-08,0,ES01042,1.0,6.178
2024-07-08,0,ES01126,1.0,9.236
2024-07-08,0,ES00940,1.0,4.873
2024-07-08,0,ES00635,1.0,-2.9
2024-07-08,0,ES00780,1.0,-3.363
2024-07-08,0,ES00381,1.0,0.883
2024-07-08,0,ES00116,1.0,1.613
2024-07-08,0,ES00379,1.0,4.076
2024-07-08,0,ES00244,1.0,6.72
2024-07-08,0,ES00458,1.0,-0.141
2024-07-08,0,ES01136,1.0,2.495
2024-07-08,0,ES00029,1.0,0.0
2024-07-08,0,ES00795,1.0,-2.986
2024-07-08,0,ES00556,1.0,-4.586
2024-07-08,0,ES00958,1.0,2.874
2024-07-08,0,ES00370,1.0,4.371
2024-07-08,0,ES01252,1.0,4.518
2024-07-08,0,ES00959,1.0,3.677
2024-07-08,0,ES00518,1.0,-3.332
2024-07-08,0,ES00713,1.0,-1.823
2024-07-08,0,ES00500,1.0,-0.137
2024-07-08,0,ES00507,1.0,-2.552
2024-07-08,0,ES01206,1.0,-5.05
2024-07-08,0,ES01209,1.0,1.932
2024-07-08,0,ES00925,1.0,-0.4
2024-07-08,0,ES00620,1.0,-1.813
2024-07-08,0,ES00987,1.0,-4.705
2024-07-08,0,ES00377,1.0,4.046
2024-07-08,0,ES01146,1.0,1.034
2024-07-08,0,ES00895,1.0,3.489
2024-07-08,0,ES00367,1.0,0.766
2024-07-08,0,ES00812,1.0,2.226
2024-07-08,0,ES00575,1.0,-2.175
2024-07-08,0,ES00044,1.0,-3.409
2024-07-08,0,ES00172,1.0,-1.627
2024-07-08,0,ES00192,1.0,-2.152
2024-07-08,0,ES00432,1.0,-2.756
2024-07-08,0,ES00094,1.0,-4.255
2024-07-08,0,ES00291,1.0,-0.111
2024-07-08,0,ES00073,1.0,-3.032
2024-07-08,0,ES00082,1.0,3.042
2024-07-08,0,ES00911,1.0,-1.922
2024-07-08,0,ES00079,1.0,-2.702
2024-07-08,0,ES00985,1.0,-4.483
2024-07-08,0,ES01110,1.0,-4.832
2024-07-08,0,ES01083,1.0,-4.037
2024-07-08,0,ES00510,1.0,4.158
2024-07-08,0,ES00430,1.0,-5.566
2024-07-08,0,ES01203,1.0,-4.621
2024-07-08,0,ES00394,1.0,-2.511
2024-07-08,0,ES00539,1.0,-2.485
2024-07-08,0,ES00577,1.0,-4.908
2024-07-08,0,ES00008,1.0,-1.32
2024-07-08,0,ES00064,1.0,4.035
2024-07-08,0,ES01031,1.0,-5.529
2024-07-08,0,ES00091,1.0,1.871
2024-07-08,0,ES01140,1.0,-0.314
2024-07-08,0,ES00933,1.0,-3.595
2024-07-08,0,ES00735,1.0,-0.049
2024-07-08,0,ES00501,1.0,-2.474
2024-07-08,0,ES00159,1.0,2.916
2024-07-08,0,ES00223,1.0,-2.661
2024-07-08,0,ES00022,1.0,-1.606
2024-07-08,0,ES00887,1.0,4.042
2024-07-08,0,ES00386,1.0,4.14
2024-07-08,0,ES00327,1.0,1.712
2024-07-08,0,ES00870,1.0,2.246
2024-07-08,0,ES00707,1.0,-5.103
2024-07-08,0,ES00493,1.0,-2.802
2024-07-08,0,ES00509,1.0,4.846
2024-07-08,0,ES00884,1.0,2.598
2024-07-08,0,ES00072,1.0,-3.22
2024-07-08,0,ES00869,1.0,-5.994
2024-07-08,0,ES01106,1.0,-1.488
2024-07-08,0,ES00674,1.0,3.034
2024-07-08,0,ES00475,1.0,2.725
2024-07-08,0,ES01051,1.0,-2.158
2024-07-08,0,ES00527,1.0,4.906
2024-07-08,0,ES01249,1.0,1.386
2024-07-08,0,ES00776,1.0,-2.656
2024-07-08,0,ES00148,1.0,0.052
2024-07-08,0,ES00036,1.0,0.715
2024-07-08,0,ES01100,1.0,-3.034
2024-07-08,0,ES00356,1.0,0.115
2024-07-08,0,ES00235,1.0,1.422
2024-07-08,0,ES00410,1.0,4.493
2024-07-08,0,ES00054,1.0,-0.649
2024-07-08,0,ES00733,1.0,-3.899
2024-07-08,0,ES00101,1.0,-6.847
2024-07-08,0,ES00801,1.0,-2.882
2024-07-08,0,ES00724,1.0,6.691
2024-07-08,0,ES00956,1.0,1.778
2024-07-08,0,ES01068,1.0,7.912
2024-07-08,0,ES01133,1.0,4.607
2024-07-08,0,ES00338,1.0,-1.383
2024-07-08,0,ES00636,1.0,-5.398
2024-07-08,0,ES00171,1.0,0.145
2024-07-08,0,ES00406,1.0,2.788
2024-07-08,0,ES01027,1.0,-5.389
2024-07-08,0,ES00273,1.0,-3.136
2024-07-08,0,ES00479,1.0,0.018
2024-07-08,0,ES01041,1.0,6.15
2024-07-08,0,ES00965,1.0,-3.418
2024-07-08,0,ES00456,1.0,4.897
2024-07-08,0,ES00892,1.0,2.568
2024-07-08,0,ES00088,1.0,-0.347
2024-07-08,0,ES00752,1.0,2.339
2024-07-08,0,ES00077,1.0,0.848
2024-07-08,0,ES00601,1.0,-2.514
2024-07-08,0,ES00983,1.0,-4.493
2024-07-08,0,ES00452,1.0,4.035
2024-07-08,0,ES01102,1.0,4.56
2024-07-08,0,ES00390,1.0,1.688
2024-07-08,0,ES00625,1.0,3.43
2024-07-08,0,ES00453,1.0,-3.245
2024-07-08,0,ES00917,1.0,-0.015
2024-07-08,0,ES00591,1.0,-4.859
2024-07-08,0,ES00982,1.0,0.927
2024-07-08,0,ES00641,1.0,-4.06
2024-07-08,0,ES00043,1.0,-2.117
2024-07-08,0,ES01111,1.0,-3.421
2024-07-08,0,ES01229,1.0,-1.715
2024-07-08,0,ES01018,1.0,-6.482
2024-07-08,0,ES00902,1.0,4.519
2024-07-08,0,ES00535,1.0,-2.684
2024-07-08,0,ES00607,1.0,-1.789
2024-07-08,0,ES00710,1.0,-2.147
2024-07-08,0,ES00599,1.0,-1.007
2024-07-08,0,ES00657,1.0,4.583
2024-07-08,0,ES01060,1.0,-2.647
2024-07-08,0,ES00943,1.0,0.451
2024-07-08,0,ES00973,1.0,-2.72
2024-07-08,0,ES00525,1.0,2.711
2024-07-08,0,ES00009,1.0,-0.114
2024-07-08,0,ES01135,1.0,-3.021
2024-07-08,0,ES00557,1.0,-6.786
2024-07-08,0,ES00195,1.0,-3.02
2024-07-08,0,ES00012,1.0,2.62
2024-07-08,0,ES00360,1.0,6.147
2024-07-08,0,ES00420,1.0,-4.887
2024-07-08,0,ES00701,1.0,1.493
2024-07-08,0,ES01177,1.0,-6.827
2024-07-08,0,ES00429,1.0,-0.755
2024-07-08,0,ES01005,1.0,-1.622
2024-07-08,0,ES00544,1.0,-3.877
2024-07-08,0,ES01028,1.0,-5.377
2024-07-08,0,ES00770,1.0,-2.459
2024-07-08,0,ES00615,1.0,-2.891
2024-07-08,0,ES00748,1.0,-2.677
2024-07-08,0,ES00182,1.0,-0.04
2024-07-08,0,ES01007,1.0,-3.452
2024-07-08,0,ES00916,1.0,-0.005
2024-07-08,0,ES00791,1.0,-3.098
2024-07-08,0,ES00242,1.0,8.087
2024-07-08,0,ES00922,1.0,-1.895
2024-07-08,0,ES01220,1.0,-2.259
2024-07-08,0,ES00746,1.0,-2.873
2024-07-08,0,ES01046,1.0,-0.441
2024-07-08,0,ES00898,1.0,3.798
2024-07-08,0,ES00530,1.0,1.497
2024-07-08,0,ES00491,1.0,-1.96
2024-07-08,0,ES00461,1.0,0.608
2024-07-08,0,ES00754,1.0,2.115
2024-07-08,0,ES00703,1.0,-0.544
2024-07-08,0,ES00675,1.0,-1.586
2024-07-08,0,ES00045,1.0,-5.459
2024-07-08,0,ES00439,1.0,-1.567
2024-07-08,0,ES00532,1.0,-2.04
2024-07-08,0,ES00881,1.0,-1.153
2024-07-08,0,ES00443,1.0,5.499
2024-07-08,0,ES01016,1.0,-4.586
2024-07-08,0,ES00105,1.0,-1.174
2024-07-08,0,ES00552,1.0,-4.324
2024-07-08,0,ES00403,1.0,-2.048
2024-07-08,0,ES00702,1.0,-2.702
2024-07-08,0,ES00483,1.0,0.639
2024-07-08,0,ES00737,1.0,2.488
2024-07-08,0,ES01235,1.0,-1.318
2024-07-08,0,ES00753,1.0,2.108
2024-07-08,0,ES00299,1.0,-1.558
2024-07-08,0,ES00731,1.0,-1.765
2024-07-08,0,ES00395,1.0,-2.201
2024-07-08,0,ES01053,1.0,2.676
2024-07-08,0,ES00784,1.0,0.679
2024-07-08,0,ES01121,1.0,-5.393
2024-07-08,0,ES00631,1.0,4.409
2024-07-08,0,ES00630,1.0,4.579
2024-07-08,0,ES00050,1.0,0.118
2024-07-08,0,ES00531,1.0,-2.004
2024-07-08,0,ES00165,1.0,-2.117
2024-07-08,0,ES00063,1.0,4.016
2024-07-08,0,ES00092,1.0,5.644
2024-07-08,0,ES00217,1.0,-1.559
2024-07-08,0,ES00578,1.0,-2.614
2024-07-08,0,ES00789,1.0,-2.236
2024-07-08,0,ES00960,1.0,-6.118
2024-07-08,0,ES01086,1.0,-3.293
2024-07-08,0,ES01013,1.0,-5.632
2024-07-08,0,ES00678,1.0,1.423
2024-07-08,0,ES00821,1.0,0.929
2024-07-08,0,ES00728,1.0,-0.193
2024-07-08,0,ES00549,1.0,-1.178
2024-07-08,0,ES00278,1.0,3.534
2024-07-08,0,ES00835,1.0,-1.085
2024-07-08,0,ES00951,1.0,0.419
2024-07-08,0,ES00908,1.0,2.787
2024-07-08,0,ES00519,1.0,-2.061
2024-07-08,0,ES00289,1.0,0.707
2024-07-08,0,ES00462,1.0,3.864
2024-07-08,0,ES00468,1.0,3.629
2024-07-08,0,ES00658,1.0,-1.494
2024-07-08,0,ES01026,1.0,-3.536
2024-07-08,0,ES01148,1.0,-0.647
2024-07-08,0,ES00788,1.0,-2.163
2024-07-08,0,ES00311,1.0,-0.835
2024-07-08,0,ES00110,1.0,-1.076
2024-07-08,0,ES01166,1.0,-3.745
2024-07-08,0,ES01108,1.0,2.666
2024-07-08,0,ES00611,1.0,-2.15
2024-07-08,0,ES00954,1.0,-2.069
2024-07-08,0,ES00234,1.0,1.401
2024-07-08,0,ES01048,1.0,-4.319
2024-07-08,0,ES01080,1.0,-1.597
2024-07-08,0,ES01035,1.0,-5.154
2024-07-08,0,ES00387,1.0,4.45
2024-07-08,0,ES01161,1.0,4.098
2024-07-08,0,ES00176,1.0,-0.828
2024-07-08,0,ES00236,1.0,1.63
2024-07-08,0,ES00807,1.0,-2.604
2024-07-08,0,ES01227,1.0,4.825
2024-07-08,0,ES00130,1.0,-0.63
2024-07-08,0,ES00584,1.0,-3.473
2024-07-08,0,ES01248,1.0,3.01
2024-07-08,0,ES00910,1.0,-0.435
2024-07-08,0,ES01089,1.0,-2.612
2024-07-08,0,ES00729,1.0,-0.186
2024-07-08,0,ES00108,1.0,-0.439
2024-07-08,0,ES00100,1.0,-6.879
2024-07-08,0,ES00602,1.0,-2.056
2024-07-08,0,ES01256,1.0,-1.634
2024-07-08,0,ES00046,1.0,-3.431
2024-07-08,0,ES00537,1.0,-2.754
2024-07-08,0,ES00447,1.0,-0.447
2024-07-08,0,ES00744,1.0,-1.497
2024-07-08,0,ES00154,1.0,2.112
2024-07-08,0,ES00150,1.0,0.114
2024-07-08,0,ES00745,1.0,-4.695
2024-07-08,0,ES00457,1.0,4.714
2024-07-08,0,ES00345,1.0,-0.925
2024-07-08,0,ES00183,1.0,0.527
2024-07-08,0,ES00136,1.0,-1.745
2024-07-08,0,ES01251,1.0,4.505
2024-07-08,0,ES00048,1.0,-1.109
2024-07-08,0,ES00265,1.0,1.592
2024-07-08,0,ES00597,1.0,4.55
2024-07-08,0,ES00411,1.0,0.833
2024-07-08,0,ES00032,1.0,-2.049
2024-07-08,0,ES00408,1.0,4.487
2024-07-08,0,ES01049,1.0,-1.59
2024-07-08,0,ES00337,1.0,0.063
2024-07-08,0,ES00002,1.0,-2.1
2024-07-08,0,ES01201,1.0,4.046
2024-07-08,0,ES00186,1.0,-0.107
2024-07-08,0,ES01142,1.0,0.438
2024-07-08,0,ES00761,1.0,4.318
2024-07-08,0,ES00051,1.0,-0.88
2024-07-08,0,ES00858,1.0,4.516
2024-07-08,0,ES00144,1.0,-2.165
2024-07-08,0,ES00343,1.0,-1.085
2024-07-08,0,ES00281,1.0,3.235
2024-07-08,0,ES01079,1.0,2.25
2024-07-08,0,ES00756,1.0,-0.965
2024-07-08,0,ES00221,1.0,-3.03
2024-07-08,0,ES00617,1.0,-2.46
2024-07-08,0,ES00637,1.0,-2.882
2024-07-08,0,ES00886,1.0,4.048
2024-07-08,0,ES00841,1.0,6.556
2024-07-08,0,ES00845,1.0,-2.868
2024-07-08,0,ES00240,1.0,4.099
2024-07-08,0,ES00722,1.0,-1.097
2024-07-08,0,ES00422,1.0,-0.949
2024-07-08,0,ES01065,1.0,3.858
2024-07-08,0,ES00727,1.0,6.803
2024-07-08,0,ES00037,1.0,-2.146
2024-07-08,0,ES00692,1.0,-3.116
2024-07-08,0,ES01258,1.0,3.09
2024-07-08,0,ES00764,1.0,1.84
2024-07-08,0,ES00969,1.0,-2.002
2024-07-08,0,ES01222,1.0,-6.665
2024-07-08,0,ES01194,1.0,-1.263
2024-07-08,0,ES00930,1.0,-1.96
2024-07-08,0,ES00605,1.0,-1.424
2024-07-08,0,ES00796,1.0,-2.823
2024-07-08,0,ES01096,1.0,-1.863
2024-07-08,0,ES00679,1.0,4.572
2024-07-08,0,ES00275,1.0,-0.52
2024-07-08,0,ES01162,1.0,-1.858
2024-07-08,0,ES01092,1.0,0.438
2024-07-08,0,ES01147,1.0,-1.578
2024-07-08,0,ES00007,1.0,-0.108
2024-07-08,0,ES01188,1.0,-1.309
2024-07-08,0,ES00804,1.0,-2.726
2024-07-08,0,ES00197,1.0,1.41
2024-07-08,0,ES00143,1.0,-1.98
2024-07-08,0,ES00863,1.0,-4.78
2024-07-08,0,ES00947,1.0,0.737
2024-07-08,0,ES00215,1.0,4.817
2024-07-08,0,ES00919,1.0,-1.118
2024-07-08,0,ES00372,1.0,7.264
2024-07-08,0,ES00214,1.0,2.886
2024-07-08,0,ES00685,1.0,0.041
2024-07-08,0,ES00118,1.0,3.997
2024-07-08,0,ES00286,1.0,2.018
2024-07-08,0,ES00516,1.0,2.069
2024-07-08,0,ES01144,1.0,-0.229
2024-07-08,0,ES01036,1.0,-4.516
2024-07-08,0,ES00822,1.0,-2.727
2024-07-08,0,ES00428,1.0,-6.734
2024-07-08,0,ES00909,1.0,6.678
2024-07-08,0,ES00551,1.0,-4.229
2024-07-08,0,ES00693,1.0,-1.804
2024-07-08,0,ES00304,1.0,4.41
2024-07-08,0,ES01173,1.0,0.273
2024-07-08,0,ES00793,1.0,-3.063
2024-07-08,0,ES00018,1.0,-1.502
2024-07-08,0,ES00815,1.0,2.243
2024-07-08,0,ES00805,1.0,-2.617
2024-07-08,0,ES00520,1.0,-1.042
2024-07-08,0,ES00078,1.0,1.827
2024-07-08,0,ES01197,1.0,2.869
2024-07-08,0,ES00385,1.0,4.488
2024-07-08,0,ES00074,1.0,-3.362
2024-07-08,0,ES01070,1.0,-1.961
2024-07-08,0,ES00033,1.0,0.008
2024-07-08,0,ES00052,1.0,-0.861
2024-07-08,0,ES01045,1.0,-0.441
2024-07-08,0,ES00121,1.0,1.801
2024-07-08,0,ES00398,1.0,-1.828
2024-07-08,0,ES01084,1.0,-4.026
2024-07-08,0,ES01074,1.0,2.302
2024-07-08,0,ES00512,1.0,0.417
2024-07-08,0,ES00929,1.0,-2.111
2024-07-08,0,ES00972,1.0,-2.662
2024-07-08,0,ES01175,1.0,-2.815
2024-07-08,0,ES00058,1.0,2.87
2024-07-08,0,ES01123,1.0,-2.742
2024-07-08,0,ES00169,1.0,6.667
2024-07-08,0,ES00646,1.0,0.27
2024-07-08,0,ES00283,1.0,3.607
2024-07-08,0,ES00316,1.0,-6.408
2024-07-08,0,ES00651,1.0,1.68
2024-07-08,0,ES00768,1.0,4.049
2024-07-08,0,ES00948,1.0,2.271
2024-07-08,0,ES00920,1.0,-1.913
2024-07-08,0,ES01071,1.0,-3.672
2024-07-08,0,ES01225,1.0,1.063
2024-07-08,0,ES00099,1.0,2.87
2024-07-08,0,ES00440,1.0,5.97
2024-07-08,0,ES00288,1.0,0.0
2024-07-08,0,ES00436,1.0,2.491
2024-07-08,0,ES00966,1.0,-2.021
2024-07-08,0,ES00409,1.0,3.0
2024-07-08,0,ES00653,1.0,4.054
2024-07-08,0,ES00932,1.0,1.065
2024-07-08,0,ES01118,1.0,1.819
2024-07-08,0,ES00084,1.0,-0.916
2024-07-08,0,ES00328,1.0,0.691
2024-07-08,0,ES00104,1.0,-3.946
2024-07-08,0,ES00413,1.0,4.363
2024-07-08,0,ES00188,1.0,-0.125
2024-07-08,0,ES00270,1.0,4.045
2024-07-08,0,ES01156,1.0,3.184
2024-07-08,0,ES00632,1.0,-2.098
2024-07-08,0,ES00352,1.0,1.607
2024-07-08,0,ES00194,1.0,0.223
2024-07-08,0,ES00816,1.0,0.689
2024-07-08,0,ES01195,1.0,-1.292
2024-07-08,0,ES01122,1.0,-2.914
2024-07-08,0,ES00307,1.0,-4.377
2024-07-08,0,ES01245,1.0,1.744
2024-07-08,0,ES00585,1.0,-3.461
2024-07-08,0,ES00423,1.0,-0.93
