rep,t,b,pES,pFR,pPT,fFR,fPT,coal,peak,nuc,res,turb,shed,dem
1,1,42,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,19573.618747663753,0.0,0.0,30224.94263334234
1,1,43,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,23527.676592663753,0.0,0.0,30750.718273215753
1,1,44,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,23222.93111766375,0.0,0.0,30424.721879296107
1,1,45,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,18151.71940766375,0.0,0.0,30143.952323755148
1,1,46,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,10595.289392663748,5210.263681647844,0.0,29506.553074311592
1,1,47,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,7249.0175526637495,6940.97,0.0,29284.634692447315
1,1,48,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4837.861747663749,6940.97,0.0,29750.54737304105
1,1,49,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4153.2997485205,6940.97,0.0,26593.48737134563
1,1,50,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3362.0191285204996,6724.98788680912,0.0,23788.00701532962
1,1,51,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2875.0772085204994,5207.713149235409,0.0,21783.79035775591
1,1,52,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4510.737643520501,3805.345216458425,0.0,22017.082859978924
1,1,53,87.35086711149353,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,11801.841998520502,1552.6991263535083,0.0,27055.54112487401
1,1,54,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,18582.450638520506,0.0,0.0,30142.67500894792
1,1,55,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,22087.610363520507,0.0,0.0,30575.615841216306
1,1,56,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,21526.4444035205,0.0,0.0,30151.75711961653
1,1,57,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,15716.482953520504,298.5455591016407,0.0,29716.028512622146
1,1,58,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,7193.6145635205,4471.464363893514,0.0,28954.59852706103
1,1,59,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,5013.7041985205,6940.97,0.0,28418.205280223592
1,1,60,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4625.0247335204995,6940.97,0.0,29400.312718306082
1,1,61,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3970.9424028607496,812.3856174284738,0.0,26660.328020289224
1,1,62,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3088.3601728607496,6787.149993099705,0.0,23576.510165960455
1,1,63,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2510.11664286075,4867.6775202408535,0.0,21078.794163101604
1,1,64,87.35086711149353,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3813.6757678607505,1933.845272930851,0.0,19448.521040791602
1,1,65,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,11895.576122860753,0.0,0.0,22006.447649715315
1,1,66,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7252.117121794407,20204.51602786076,0.0,0.0,25573.633149655165
1,1,67,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,4807.2063267473895,23570.29438786076,0.0,0.0,26494.500714608144
1,1,68,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,5698.18698825188,22222.379702860755,0.0,0.0,26037.56669111263
1,1,69,75.64585091855339,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,16090.272127860753,0.0,0.0,25241.993782602454
1,1,70,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,7405.60228286075,0.0,0.0,25534.612956332137
1,1,71,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,4253.103322860749,0.0,0.0,25924.06583062975
1,1,72,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,4016.5932078607498,6940.97,0.0,27529.281257083436
1,1,73,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,3527.9681100182493,4.92241528989689,0.0,25409.890525308147
1,1,74,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,2675.819750018249,6039.859765222383,0.0,22416.679515240634
1,1,75,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,1823.67139001825,0.0,0.0,19962.771873256395
1,1,76,87.35086711149353,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,3135.56737501825,904.7242282825018,0.0,18148.474194337177
1,1,77,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,2166.393120609311,11075.253565018253,0.0,0.0,19534.646685627562
1,1,78,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,19250.316165018256,0.0,0.0,22848.90492551872
1,1,79,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,23065.964810018257,0.0,0.0,24419.482546708285
1,1,80,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,23159.853985018253,0.0,0.0,24227.391290595697
1,1,81,29.558,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,3214.241648711585,18318.43385501825,0.0,0.0,23475.08406224651
1,1,82,34.13163972286374,0.0,34.13163972286374,-2800.0,-3000.0,0.0,0.0,7408.0,9660.395840018251,0.0,0.0,24159.94347041958
1,1,83,34.13163972286374,0.0,34.13163972286374,-2800.0,-2699.5268448298107,0.0,0.0,7408.0,5878.256175018249,0.0,0.0,25208.050044574255
1,1,84,87.35086711149353,0.0,34.13163972286374,-2800.0,-3000.0,0.0,0.0,7408.0,5049.66161001825,406.75653076510207,0.0,27333.418140783353
1,2,1,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3628.618737094499,6088.327897505611,0.0,23417.94663460011
1,2,2,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3187.3276220945,4151.187020582716,0.0,21039.514642677215
1,2,3,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2700.3857020944997,2977.0607023000266,0.0,19378.446404394526
1,2,4,87.3473507463016,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4208.7258270945,2195.1033517102605,0.0,20104.82917880476
1,2,5,78.168624,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,12851.223827094502,0.0,0.0,25266.56630304058
1,2,6,78.168624,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,20825.956552094503,0.0,0.0,28383.459657201794
1,2,7,78.168624,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,23115.864422094503,0.0,0.0,28872.041237729416
1,2,8,78.168624,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,20700.093027094503,0.0,0.0,28443.40947219197
1,2,9,78.168624,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,14772.201062094502,0.0,0.0,28126.094423162285
1,2,10,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,6572.3701920945,6940.97,0.0,27697.29849721793
1,2,11,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2967.3296870944996,6940.97,0.0,27473.70361633272
1,2,12,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,1893.8881470944998,6940.97,0.0,28324.983169008
1,2,13,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,1108.3213057804999,6940.97,0.0,25405.61110940049
1,2,14,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,803.9826057804999,6940.97,0.0,22808.19151586364
1,2,15,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,606.1624507805,6645.228812161431,0.0,20952.391262941932
1,2,16,87.3473507463016,21.503014062480002,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2399.4962957805005,5091.630568426561,0.0,21192.12686420706
1,2,17,87.3473507463016,21.503014062480002,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,9799.9519957805,2548.5633504646157,0.0,26049.515346245116
1,2,18,78.168624,21.503014062480002,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,16144.124495780503,0.0,0.0,28851.684243102798
1,2,19,78.168624,21.503014062480002,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,18939.024020780504,0.0,0.0,29195.628771997966
1,2,20,78.168624,21.503014062480002,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,18414.038300780503,0.0,0.0,28756.595638363495
1,2,21,87.3473507463016,24.83027028,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,13779.666580780502,1093.890365393704,0.0,28574.556946174205
1,2,22,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,6677.803210780499,6940.97,0.0,28224.028622705722
1,2,23,90.264,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,3184.7045407805,6940.97,0.0,27856.369027040735
1,2,24,90.264,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,2599.5809357804997,6940.97,0.0,28656.52496676614
1,2,25,90.264,24.83027028,87.3473507463016,-2800.0,-3000.0,2092.1615820397583,0.0,7408.0,2645.48262955325,6940.97,0.0,25402.034114690192
1,2,26,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,2569.3979545532497,6492.296184373416,0.0,22762.694138926665
1,2,27,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-2255.6726442684485,0.0,0.0,7408.0,2493.3132795532497,5457.5977929806995,0.0,20907.583716802397
1,2,28,87.3473507463016,21.503014062480002,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4073.6100345532504,3507.348015133557,0.0,21281.958049686807
1,2,29,87.3473507463016,21.503014062480002,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,12388.053999553253,32.00897362851174,0.0,26121.062973181764
1,2,30,78.168624,21.503014062480002,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,19684.743184553252,0.0,0.0,28940.326461173914
1,2,31,78.168624,21.503014062480002,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,22012.207309553258,0.0,0.0,29308.053931242168
1,2,32,78.168624,21.503014062480002,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,19874.791869553257,0.0,0.0,28887.045172876256
1,2,33,87.3473507463016,24.83027028,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,14173.777914553251,804.3397092917785,0.0,28679.11762384503
1,2,34,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,6153.5559245532495,6940.97,0.0,28312.89428354698
1,2,35,90.264,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2515.41028955325,6940.97,0.0,28197.655192250615
1,2,36,90.264,24.83027028,62.48117116,-2800.0,-3000.0,167.05287561863588,0.0,7408.0,1762.9003995532496,6940.97,0.0,28701.28707791252
1,2,37,90.264,24.83027028,62.48117116,-2800.0,-3000.0,2900.0,0.0,7408.0,1061.8033382535,6940.97,0.0,25373.81462120796
1,2,38,90.264,24.83027028,62.48117116,-2800.0,-3000.0,1370.4051657766995,0.0,7408.0,696.5968982535001,6940.97,0.0,22708.9720640302
1,2,39,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,529.2106132535,6614.133711987088,0.0,20844.34432524059
1,2,40,87.3473507463016,21.503014062480002,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2435.9430782535005,5144.493864692953,0.0,21281.436942946453
1,2,41,87.3473507463016,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,11340.933938253504,1071.5329590467927,0.0,26113.466897300295
1,2,42,75.64280574629719,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,20380.529033253504,0.0,0.0,28928.406481317947
1,2,43,75.64280574629719,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,23764.8417482535,0.0,0.0,29294.63710942335
1,2,44,75.64280574629719,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,22302.152428253503,0.0,0.0,28885.9377537348
1,2,45,75.64280574629719,24.83027028,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,16262.399398253503,0.0,0.0,28651.739858953635
1,2,46,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,8039.2570432535,0.0,0.0,28424.946170492945
1,2,47,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4568.5784632535,6940.97,0.0,28390.867902808615
1,2,48,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4500.8306482535,6940.97,0.0,28711.628119464127
1,2,49,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3725.3974445664994,2767.8455396113986,0.0,25598.6793625427
1,2,50,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2918.8998895664995,6294.781979569987,0.0,22914.681869136486
1,2,51,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2371.0902295665,4941.195050984385,0.0,21013.285280550885
1,2,52,87.3473507463016,21.503014062480002,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,3710.6680545665004,3866.269892399814,0.0,21277.937946966314
1,2,53,87.3473507463016,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,12330.826734566503,11.33316800972716,0.0,26043.15990257623
1,2,54,75.64280574629719,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,22086.913019566502,0.0,0.0,28889.093404502513
1,2,55,29.558,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,4417.064736475608,26718.5297845665,0.0,0.0,29252.59452104211
1,2,56,29.558,0.0,26.10507842,-2800.0,-3000.0,0.0,0.0,3183.4525522985386,27413.731664566505,0.0,0.0,28714.184216865044
1,2,57,75.64280574629719,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,22213.9043995665,0.0,0.0,28265.305634001194
1,2,58,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,12282.6603595665,0.0,0.0,27840.21262941484
1,2,59,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,7658.246749566499,0.0,0.0,27410.35383915556
1,2,60,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,5901.419149566499,5609.036401277435,0.0,28342.782843938043
1,2,61,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,4851.769385325749,0.0,0.0,25626.170881289305
1,2,62,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-2587.176915503295,0.0,0.0,7408.0,4045.2718303257493,0.0,0.0,22674.265552966983
1,2,63,87.3473507463016,24.83027028,87.3473507463016,-2800.0,-3000.0,0.0,0.0,7408.0,3512.6791053257493,0.0,0.0,20289.852838342136
1,2,64,87.3473507463016,0.0,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,4729.1454353257495,0.0,0.0,18660.52906430133
1,2,65,54.108694224560004,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,13185.965105325753,0.0,0.0,20873.418882543472
1,2,66,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,4624.775128744162,21438.326855325755,0.0,0.0,24180.101984069915
1,2,67,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,2133.580918380232,24789.049820325756,0.0,0.0,25039.630738705986
1,2,68,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,1450.4361187482227,24755.214835325754,0.0,0.0,24322.650954073975
1,2,69,29.558,24.83027028,26.10507842,-2800.0,-3000.0,0.0,0.0,6045.32278473993,19158.290475325754,0.0,0.0,23320.613260065682
1,2,70,62.48117116,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,9543.93081032575,0.0,0.0,23940.198251953407
1,2,71,62.48117116,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,5878.184105325749,0.0,0.0,24627.15991904181
1,2,72,62.48117116,24.83027028,62.48117116,-2800.0,-1240.739582433298,0.0,0.0,7408.0,6114.774990325749,0.0,0.0,26232.514572759046
1,2,73,62.48117116,24.83027028,62.48117116,-2800.0,381.28959461069644,0.0,0.0,7408.0,5627.400157653249,0.0,0.0,24123.11056304255
1,2,74,62.48117116,24.83027028,62.48117116,-2800.0,1210.393142345797,0.0,0.0,7408.0,4957.85501765325,0.0,0.0,21278.32315398909
1,2,75,62.48117116,24.83027028,62.48117116,-2800.0,-297.41440827030783,0.0,0.0,7408.0,4075.27278765325,0.0,0.0,18955.344315645205
1,2,76,62.48117116,0.0,62.48117116,-2800.0,-898.3564653617559,0.0,0.0,7408.0,4846.319957653251,0.0,0.0,17168.309798197453
1,2,77,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,12547.95847765325,0.0,0.0,18181.06379796976
1,2,78,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,20278.97793265325,0.0,0.0,21193.316464816206
1,2,79,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,22824.902437653254,0.0,0.0,22601.685909214564
1,2,80,29.557999999999996,0.0,0.0,-2800.0,-3000.0,0.0,0.0,0.0,21367.797947653256,0.0,0.0,22018.00476644329
1,2,81,29.558,24.83027028,0.0,-2800.0,-3000.0,0.0,0.0,2290.8520505106358,15459.33173265325,0.0,0.0,20976.609357779267
1,2,82,34.13163972286374,24.83027028,34.13163972286374,-2800.0,-1288.6996213862853,0.0,0.0,7408.0,6675.834042653251,0.0,0.0,22039.263027878198
1,2,83,34.13163972286374,24.83027028,34.13163972286374,-2800.0,-2585.3512062513287,0.0,0.0,7408.0,3336.5230476532497,0.0,0.0,23487.89037475752
1,2,84,87.3473507463016,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2781.83331265325,1032.76428633029,0.0,25691.59759898354
1,3,1,90.264,24.83027028,62.48117116,-2800.0,-3000.0,1142.7421693135711,0.0,7408.0,2247.0625143352495,6940.97,0.0,24031.774683648822
1,3,2,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,1684.03591933525,6108.6480742708445,0.0,21493.683993606093
1,3,3,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,1349.2633493352498,4702.441657736597,0.0,19752.705007071847
1,3,4,87.40996343866315,19.443872158,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,2847.97136933525,3918.4475799626434,0.0,20467.418949297895
1,3,5,87.40996343866315,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,11047.640699335252,887.316792920149,0.0,25635.957492255402
1,3,6,75.69702833788229,0.0,0.0,-2800.0,-3000.0,0.0,0.0,7408.0,20031.872114335256,0.0,0.0,29098.041314146565
1,3,7,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,6911.7201662865045,24832.493489335255,0.0,0.0,29861.21365562176
1,3,8,29.558,0.0,0.0,-2800.0,-3000.0,0.0,0.0,6674.753529868653,24945.48533433525,0.0,0.0,29737.238864203904
1,3,9,75.69702833788229,24.83027028,26.10507842,-2800.0,-3000.0,0.0,0.0,7408.0,20255.99224433525,0.0,0.0,29526.82108179038
1,3,10,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,11906.98636433525,3332.382530372777,0.0,28940.368894708026
1,3,11,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,8537.16072933525,6087.514234369864,0.0,28325.674963705114
1,3,12,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,8470.78892933525,0.0,0.0,28993.200626883958
1,3,13,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,7539.5193211609985,0.0,0.0,25914.7590092604
1,3,14,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,6641.720156160999,0.0,0.0,23160.700765045665
1,3,15,87.40996343866315,24.83027028,62.48117116,-2800.0,-3000.0,0.0,0.0,7408.0,6519.984676160999,0.0,0.0,21224.733938243677
