BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES220,ES230,2020-2025,0.0001884574430732755,8803.321623007014,6.545406564926872,2131.3303950663403,63.9399118519901
ES220,ES230,2025-2030,0.00027596903002650774,8803.321898840297,4.210732958824171,4373.686197806393,131.2105859341923
ES220,ES241,2020-2025,2.282655145791068e-06,491.55602147070215,0.13017104191506168,1739.6487679080078,52.189463037240344
ES220,ES241,2025-2030,3.162718098685647e-07,491.55602165122184,0.007923345231670537,869.2285120549004,26.076855361647013
ES220,ES243,2020-2025,4.1615307054598816e-05,4279.032494214427,2.170948156180364,3391.9763279087674,101.75928983726311
ES220,ES243,2025-2030,2.5832624184482186e-05,4279.0325199113,0.592023429066133,6602.995915166829,198.08987745500482
ES220,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES220,France,2025-2030,1999.9999203511559,1999.9999203511559,179547761.00829035,9466.873274864342,284.00619824593207
ES230,ES243,2020-2025,0.0051901012052393645,0.0051901012052393645,301.05772998050014,0.023329233680793135,0.0006998770104237926
ES230,ES243,2025-2030,1.732330817820443e-05,0.005207288761300812,0.4414472410420471,0.020866690106851597,0.0006260007032055473
ES230,ES412,2020-2025,2.4403457246080507e-06,2279.0324550394657,0.08934054195327144,2155.0662991050835,64.65198897315281
ES230,ES412,2025-2030,3.0684040675508e-06,2279.0324579721178,0.04934961789875337,4733.251807068506,141.99755421205555
ES230,ES417,2020-2025,0.006677065626005042,0.006677065626005042,200.5504714654537,0.021484993730497857,0.0006445498119149388
ES230,ES417,2025-2030,0.002168151584415908,0.008845081458303442,28.608935862054263,0.030371790284372268,0.0009111537085311687
ES241,ES243,2020-2025,4.3693275074474514e-05,3440.8921780096052,1.879707733574378,1521.9841626466985,45.65952487940109
ES241,ES243,2025-2030,5.516381438497998e-06,3440.8921833902345,0.10425671508879635,1344.0775059863017,40.32232517958903
ES241,ES513,2020-2025,1.1322999853291549e-06,1873.112039508394,0.04385747817833498,4262.292487950991,127.86877463853119
ES241,ES513,2025-2030,8.269567413611114e-05,1873.112122068316,1.407145368267906,6053.481830170003,181.604454905099
ES241,France,2020-2025,0.0,502.727746896866,0.0,2651.6306638301644,79.5489199149053
ES241,France,2025-2030,0.0,502.727746896866,0.0,2466.5562963667567,73.99668889100263
ES242,ES243,2020-2025,3.120729707006831e-05,12691.082708425896,1.387154143814098,2333.9959468750617,70.01987840625195
ES242,ES243,2025-2030,0.0003751725173537139,12691.083083462661,7.326112865640958,4161.828155730009,124.85484467190011
ES242,ES423,2020-2025,0.003500094938773477,0.003500094938773477,206.4570344357178,0.013431616753911671,0.0004029485026173497
ES242,ES423,2025-2030,0.0011324763259713405,0.0046324355126262295,29.34627693231795,0.017665799934000817,0.000529973998020022
ES242,ES424,2020-2025,0.0032336922712411557,0.0032336922712411557,202.62661666166272,0.012254592226069175,0.0003676377667820759
ES242,ES424,2025-2030,0.0012889864913287062,0.004522543010452254,35.4829884195056,0.01720760377753862,0.0005162281133261604
ES242,ES514,2020-2025,0.003774342249964808,0.003774342249964808,227.41143781759564,0.01483165944528985,0.000444949783358695
ES242,ES514,2025-2030,0.0022087603985314337,0.005982966896379583,58.464690086040434,0.02184561155178187,0.0006553683465534597
ES242,ES522,2020-2025,9.414028318133205e-05,8937.382261195684,2.86601120288734,581.772382024423,17.453171460732722
ES242,ES522,2025-2030,0.000136558134350101,8937.382397618065,1.8263919212372808,1545.98300393023,46.379490117906634
ES242,ES523,2020-2025,4.7762380290805595e-06,2030.000004776238,0.2829019301161698,2365.633304698995,70.96899914097004
ES242,ES523,2025-2030,2.107668927448379e-06,2030.0000067481553,0.05484365125081616,2773.8799361291885,83.21639808387596
ES243,ES417,2020-2025,1.107611387851648e-05,2770.588482863284,0.5827832277161258,2358.5166459764714,70.75549937929402
ES243,ES417,2025-2030,6.5895601405570735e-06,2770.588489317092,0.152317596267322,2482.478221870064,74.47434665610184
ES243,ES424,2020-2025,5.245391366770491e-05,3574.9529192760738,3.411044849906828,8042.4339007187755,241.27301702156248
ES243,ES424,2025-2030,1.9173605420834157e-05,3574.9529383139275,0.547756244877715,7552.570800185738,226.57712400557227
ES243,ES513,2020-2025,9.868369852483738e-05,3108.9620162375286,7.336070159310613,3750.132544481705,112.50397633445164
ES243,ES513,2025-2030,5.733601489128345e-07,3108.962016675136,0.018724903223780103,6211.978632225484,186.3593589667643
ES243,ES514,2020-2025,5.700993915525032e-05,5049.62098139624,3.914500858581066,5619.697520966681,168.5909256289997
ES243,ES514,2025-2030,6.918474684534015e-05,5049.621050445234,2.086941092901767,9863.935532791053,295.91806598373324
ES300,ES414,2020-2025,7.961334176798118e-06,1787.4764413724142,0.7147208247383551,6256.456138669715,187.6936841600909
ES300,ES414,2025-2030,2.461806291978793e-06,1787.4764436984688,0.09709088932476169,8686.244543812561,260.5873363143771
ES300,ES416,2020-2025,2.9151600756449625e-05,5362.4293293848405,0.9720067997381053,440.70529948491793,13.221158984547563
ES300,ES416,2025-2030,5.279748959792716e-05,5362.429382046578,0.7733822284375734,1127.5377771958222,33.826133315874735
ES300,ES418,2020-2025,5.0564671255415305e-05,3574.9529173868314,3.304706157912475,3009.5495736071975,90.2864872082148
ES300,ES418,2025-2030,2.758410872844857e-05,3574.9529448351873,0.7919880650364485,7416.061125347163,222.48183376041493
ES300,ES423,2020-2025,4.4480135329649784e-05,6036.508930490345,2.649138216712531,9867.882358976547,296.036470769296
ES300,ES423,2025-2030,4.704513289097827e-05,6036.508977399724,1.2309126556370251,6786.509664828983,203.59528994486965
ES300,ES424,2020-2025,2.0007293642265722e-05,4558.064925205544,0.811707179312071,13684.41746765449,410.5325240296337
ES300,ES424,2025-2030,2.1773985040580028e-05,4558.06494684378,0.38808153596369727,7687.3343489395675,230.62003046818714
ES300,ES425,2020-2025,1.5307197372749215e-05,3579.3361304354776,0.5447673994841034,1162.318843727712,34.86956531183125
ES300,ES425,2025-2030,9.683213271296333e-06,3579.3361399829387,0.15139409794701542,1568.0464206337103,47.041392619011226
ES300,ES432,2020-2025,2.932095594587736e-05,10724.858629787355,2.7112783427765765,10541.398850901838,316.2419655270552
ES300,ES432,2025-2030,1.268519991168038e-05,10724.858642336803,0.5153085101443851,22619.25591423451,678.5776774270361
ES412,ES414,2020-2025,2.6001788683061022e-05,5541.176969576139,0.8330069109652207,4437.315955952873,133.1194786785865
ES412,ES414,2025-2030,4.325990142670297e-05,5541.177012700288,0.6088424499569017,4506.627493244172,135.19882479732473
ES412,ES416,2020-2025,196.60762201755563,196.60762201755563,11259944.515886232,942.3576082173968,28.270728246521774
ES412,ES416,2025-2030,106.43081446224102,303.03843634404456,2677794.86871625,1596.9827038586975,47.90948111576044
ES412,ES417,2020-2025,0.004721252733795652,0.004721252733795652,225.66623293391615,0.01848604742596919,0.0005545814227790758
ES412,ES417,2025-2030,0.0054861242647215504,0.010207241246399615,115.19907442013981,0.04244205086258086,0.0012732615258774292
ES412,ES418,2020-2025,0.005425206605498284,0.005425206605498284,295.4225254884925,0.023311846879998658,0.0006993554063999576
ES412,ES418,2025-2030,0.003780380356487521,0.009205451209869037,90.43506222983609,0.043655912133440083,0.0013096773640032028
ES413,ES414,2020-2025,7.300246215891093e-05,6345.541411611792,3.3433049171068077,1050.1959549212033,31.505878647635978
ES413,ES414,2025-2030,9.442983467674549e-05,6345.541505905875,1.8998605631599548,1342.2903082530468,40.268709247591445
ES413,ES418,2020-2025,0.00013697295980819035,8133.01790899338,7.721553307779442,1924.7629094343497,57.742887283030484
ES413,ES418,2025-2030,0.0001365621345044462,8133.0180454197625,3.382004251937519,1434.8960690431627,43.046882071295094
ES413,ES419,2020-2025,0.00016044754102040315,3574.953027269701,6.627374364011904,481.0794499064041,14.43238349719206
ES413,ES419,2025-2030,4.393104412826962e-06,3574.953031527053,0.07971755731229617,505.625968396516,15.168779051895491
ES414,ES415,2020-2025,8.840156624501105e-06,5817.476442251238,0.7784555883024261,3837.584164521287,115.1275249356388
ES414,ES415,2025-2030,3.632697961204769e-05,5817.476478442465,1.405326353553365,5072.221461757558,152.16664385272728
ES414,ES418,2020-2025,2.953682269435376e-05,5049.620953923123,1.0330940828919395,1501.261383412948,45.03784150238845
ES414,ES418,2025-2030,5.564259670418402e-05,5049.6210094299695,0.8549830534029106,7446.411412561033,223.39234237683164
ES415,ES418,2020-2025,0.004422407517837116,0.004422407517837116,249.30362493095495,0.01819155904226933,0.0005457467712680794
ES415,ES418,2025-2030,0.0013958022042016211,0.005818073969921046,34.56748099759637,0.02401020475765082,0.0007203061427295226
ES415,ES419,2020-2025,0.0001391181049257284,7820.209535291585,5.899725655316235,613.7489604383878,18.412468813151595
ES415,ES419,2025-2030,0.00013611398245665004,7820.209671269814,2.535857960386474,769.2349989011213,23.077049967033638
ES415,ES432,2020-2025,1.0624912647472229e-06,3574.9528678846514,0.05317105423202914,4725.832902854489,141.7749870856352
ES415,ES432,2025-2030,2.145120896993445e-05,3574.9528892001085,0.47160206274041944,7972.0255108829915,239.16076532648998
ES415,Portugal,2020-2025,0.0,491.556019188047,0.0,1415.258783086622,42.457763492598744
ES415,Portugal,2025-2030,0.0,491.556019188047,0.0,1557.8299551368787,46.73489865410657
ES416,ES417,2020-2025,0.009304864658797532,0.009304864658797532,505.54439826289615,0.0452144443187098,0.0013564333295612945
ES416,ES417,2025-2030,2.6771976962086772e-06,0.009307406104376801,0.06390041869787004,0.037226649625356455,0.0011167994887606972
ES416,ES418,2020-2025,9.762145418790169e-05,5853.985417042744,3.386551770064901,271.87523884701744,8.156257165410501
ES416,ES418,2025-2030,4.838820755019151e-07,5853.985417390875,0.007374388277668475,548.4706008556046,16.454118025668173
ES416,ES424,2020-2025,0.008042847861476783,0.008042847861476783,418.25806893103663,0.03772738149092696,0.0011318214447278122
ES416,ES424,2025-2030,4.451685643494164e-06,0.00804716379500286,0.10170281707044276,0.03162638631695873,0.0009487915895087655
ES417,ES418,2020-2025,2.196776677010348e-06,1787.4764356078567,0.1685990093295023,2668.9758011448303,80.06927403434531
ES417,ES418,2025-2030,2.372276590629803e-07,1787.4764357093322,0.007998498210667827,1864.8897300541585,55.94669190162473
ES417,ES424,2020-2025,0.004823800466453836,0.004823800466453836,179.94678891541105,0.015888773814062562,0.0004766632144218762
ES417,ES424,2025-2030,0.0037449730707404187,0.008568637785077791,61.373018619289226,0.02974512583461398,0.0008923537750384176
ES418,ES419,2020-2025,1.961676389328204e-05,15953.227187810664,0.7662259455986286,1168.3663662670021,35.050990988010085
ES418,ES419,2025-2030,8.567463949282217e-05,15953.22727334955,1.4701301819075643,1856.8416808762688,55.705250426287996
ES419,Portugal,2020-2025,0.0,0.0,0.0,0.0,0.0
ES419,Portugal,2025-2030,0.0,0.0,0.0,0.0,0.0
ES421,ES422,2020-2025,5.305250851961318e-06,1970.0000053052509,0.34802989961378983,1164.6246625563406,34.93873987669013
ES421,ES422,2025-2030,2.688387667563443e-06,1970.0000078578862,0.07747766904403346,2185.898357403235,65.57695072209702
ES421,ES423,2020-2025,7.618032486789161e-05,5514.952943002485,3.7625792264300695,2623.372146523597,78.70116439570758
ES421,ES423,2025-2030,1.925746484788185e-05,5514.9529621242,0.41784572776753276,2457.284743268992,73.71854229806961
ES421,ES521,2020-2025,1.4288993952504825e-06,1440.0000014288994,0.07535832034583055,814.3077935454475,24.429233806363378
ES421,ES521,2025-2030,1.2490175684474766e-05,1440.0000137833229,0.28938240652850367,2453.320728296544,73.59962184889581
ES421,ES523,2020-2025,6.034206307958812e-07,1787.4764340145007,0.029532173779668054,1466.3408443556891,43.99022533067051
ES421,ES523,2025-2030,3.2834882827276166e-06,1787.4764371622366,0.07059675693668219,4429.097210588002,132.87291631764
ES421,ES614,2020-2025,0.003716983988994839,0.003716983988994839,308.0386184658066,0.0177770029886422,0.0005333100896592637
ES421,ES614,2025-2030,0.0010298982520033277,0.004746746488880276,37.49581665445848,0.02306834871777481,0.000692050461533245
ES421,ES616,2020-2025,0.0033603120648359438,0.0033603120648359438,215.22591250151828,0.01375436450583255,0.0004126309351749753
ES421,ES616,2025-2030,0.0008261185983933646,0.004186294911111514,23.24509713868206,0.01734456937144791,0.0005203370811434374
ES421,ES620,2020-2025,3.2163848572963616e-05,3574.9528989860087,1.3495589459053423,3206.0534369291363,96.18160310787364
ES421,ES620,2025-2030,2.748497545230865e-05,3574.9529263352315,0.5066327057585794,4489.80557458103,134.694167237431
ES422,ES423,2020-2025,0.0030450156362512516,0.0030450156362512516,220.76898432039297,0.012945066008926384,0.00038835198026779147
ES422,ES423,2025-2030,0.0006099491735290832,0.0036548290576627115,19.427467853807563,0.015526354259987602,0.0004657906277996292
ES422,ES425,2020-2025,1.7645720618020277e-07,1966.2240769286373,0.007274251973919599,1328.8679006696852,39.866037020090594
ES422,ES425,2025-2030,3.141549206867774e-06,1966.2240799344345,0.0568940470553127,2523.7226164134477,75.71167849240352
ES422,ES431,2020-2025,0.00011271159337411518,3574.9529795337535,9.340778332873903,217.36326624367342,6.520897987310197
ES422,ES431,2025-2030,0.0001092652881975314,3574.9530886632892,3.9780543417583796,781.3322925376003,23.439968776127884
ES422,ES613,2020-2025,1.2914817943965318e-06,983.1120396675758,0.07148611484996623,311.3544439259613,9.340633317778845
ES422,ES613,2025-2030,8.274755954224405e-06,983.1120478065794,0.20121605009424262,323.6242182272022,9.708726546816106
ES422,ES616,2020-2025,1.8399762211629422e-05,4066.5089044099723,0.8035884725913063,125.62781474736066,3.7688344424208386
ES422,ES616,2025-2030,2.9102746600008423e-05,4066.5089333769674,0.5583795249987469,86.899866745232,2.6069960023569605
ES423,ES424,2020-2025,2.3687259727012133e-05,4066.50890969747,1.0586942371073382,532.973362284454,15.989200868533736
ES423,ES424,2025-2030,2.6368443831189244e-05,4066.5089359301614,0.5177430125736988,3173.046035646808,95.19138106940443
ES423,ES425,2020-2025,0.0030322785050251664,0.0030322785050251664,209.32114253752658,0.012056323780455269,0.00036168971341365964
ES423,ES425,2025-2030,0.0005745261601415487,0.0036066689130494134,17.423196591611365,0.014292828620707554,0.00042878485862122743
ES423,ES523,2020-2025,1.9805322153843008e-05,3574.9528866274823,1.0914121832028387,1569.6415445338503,47.08924633601582
ES423,ES523,2025-2030,3.0495072324549282e-05,3574.9529169868024,0.7382620994321333,5916.3016187167395,177.48904856150185
ES425,ES431,2020-2025,0.002419522191283301,0.002419522191283301,206.93543633243047,0.009911442837981767,0.00029734328513945376
ES425,ES431,2025-2030,0.0006657765700406896,0.003085163009205867,25.015419147936175,0.013109996341167192,0.0003932998902350147
