date,hour,fr_mw,pt_mw,eufr_mw,fr_import_ntc_mw,fr_export_ntc_mw,pt_import_ntc_mw,pt_export_ntc_mw,price_es,price_fr,price_pt,price_eu
2025-06-28,0,-4823.4,-1138.7,-20200.0,3905.7,4823.4,7255.7,7279.7,0.23,15.41,0.73,54.48
2025-06-28,1,-4818.9,-898.0,-20200.0,3906.0,4818.9,7254.2,7279.8,0.23,15.41,0.73,54.48
2025-06-28,2,-4816.9,-145.4,-20200.0,3907.1,4816.9,7253.5,7279.8,0.23,15.41,0.73,54.48
2025-06-28,3,-4818.2,0.0,-20200.0,3906.1,4818.2,7253.9,7279.8,0.23,15.41,0.68,54.48
2025-06-28,4,-4830.5,0.0,-20200.0,3914.4,4830.5,7258.2,7279.6,0.23,15.41,0.68,54.48
2025-06-28,5,-4846.2,0.0,-20200.0,3860.5,4846.2,7263.0,7279.4,0.23,15.41,0.68,54.48
2025-06-28,6,-4861.8,0.0,-20200.0,3858.0,4861.8,7266.5,7279.2,0.23,15.41,0.68,54.48
2025-06-28,7,-4876.7,0.0,-20200.0,3771.0,4876.7,7268.3,7279.1,0.23,15.41,0.68,54.48
2025-06-28,8,-4886.5,-730.0,-20200.0,3773.0,4886.5,7269.1,7279.0,0.18,15.41,0.68,54.48
2025-06-28,9,-4892.0,0.0,-20200.0,3674.5,4892.0,7269.8,7278.9,0.18,15.41,0.0,54.48
2025-06-28,10,-4896.8,0.0,-20200.0,3696.0,4896.8,7270.7,7278.9,0.18,15.41,0.0,54.48
2025-06-28,11,-4900.3,0.0,-20200.0,3705.7,4900.3,7270.8,7278.9,0.18,15.41,0.0,54.48
2025-06-28,12,-4894.9,0.0,-20200.0,3751.6,4894.9,7269.8,7279.0,0.18,15.41,0.0,54.48
2025-06-28,13,-4891.3,0.0,-20200.0,3739.9,4891.3,7269.0,7279.0,0.18,15.41,0.0,54.48
2025-06-28,14,-4891.3,0.0,-20200.0,3724.7,4891.3,7268.9,7279.0,0.18,15.41,0.0,54.48
2025-06-28,15,-4891.3,0.0,-20200.0,3710.6,4891.3,7268.9,7279.0,0.18,15.41,0.0,54.48
2025-06-28,16,-4885.5,0.0,-20200.0,3688.8,4885.5,7268.0,7279.1,0.18,15.41,0.0,54.48
2025-06-28,17,-4881.6,0.0,-20200.0,3715.9,4881.6,7267.3,7279.1,0.18,15.41,0.68,54.48
2025-06-28,18,-4875.4,-2090.5,-20200.0,3801.5,4875.4,7266.4,7279.2,0.18,15.41,0.68,54.48
2025-06-28,19,-4869.4,-1847.0,-20200.0,3850.0,4869.4,7266.0,7279.2,0.18,15.41,0.68,54.48
2025-06-28,20,-4865.2,-1266.1,-20200.0,3905.0,4865.2,7265.8,7279.2,0.23,15.41,0.73,54.48
2025-06-28,21,-4849.5,-1617.9,-20200.0,3863.1,4849.5,7262.7,7279.4,0.23,15.41,0.73,54.48
2025-06-28,22,-4839.1,-955.0,-20200.0,3886.3,4839.1,7260.7,7279.5,0.23,15.41,0.73,54.48
2025-06-28,23,-4827.7,-359.4,-20200.0,3910.2,4827.7,7257.2,7279.7,0.23,15.41,0.73,54.48
2025-06-29,0,-4818.0,-469.6,-20200.0,3907.5,4818.0,7253.8,7279.8,0.23,15.41,0.73,54.48
2025-06-29,1,-4813.3,-173.1,-20200.0,3909.1,4813.3,7252.2,7279.8,0.23,15.41,0.73,54.48
2025-06-29,2,-4810.7,-114.9,-20200.0,3907.3,4810.7,7251.3,7279.9,0.23,15.41,0.73,54.48
2025-06-29,3,-4812.0,-238.3,-20200.0,3909.8,4812.0,7251.8,7279.8,0.23,15.41,0.73,54.48
2025-06-29,4,-4820.3,-565.5,-20200.0,3905.8,4820.3,7254.8,7279.7,0.23,15.41,0.73,54.48
2025-06-29,5,-4833.4,-370.2,-20200.0,3892.7,4833.4,7259.8,7279.6,0.23,15.41,0.73,54.48
2025-06-29,6,-4375.4,744.2,-20200.0,3852.6,4847.1,7266.7,7277.6,14.91,15.41,14.41,54.48
2025-06-29,7,-4859.0,0.0,-20200.0,3820.2,4859.0,7267.8,7278.6,0.23,15.41,0.73,54.48
2025-06-29,8,-4868.4,-779.6,-20200.0,3714.5,4868.4,7268.4,7279.2,0.18,15.41,0.68,54.48
2025-06-29,9,-4874.1,0.0,-20200.0,3712.0,4874.1,7269.3,7279.1,0.18,15.41,0.0,54.48
2025-06-29,10,-4880.4,0.0,-20200.0,3750.2,4880.4,7269.8,7279.1,0.18,15.41,0.0,54.48
2025-06-29,11,-4884.5,0.0,-20200.0,3830.9,4884.5,7269.9,7279.1,0.0,15.41,0.0,54.48
2025-06-29,12,-4879.9,0.0,-20200.0,3842.3,4879.9,7268.8,7279.2,0.0,15.41,0.0,54.48
2025-06-29,13,-4876.0,0.0,-20200.0,3852.1,4876.0,7268.1,7279.2,0.0,15.41,0.0,54.48
2025-06-29,14,-4875.7,0.0,-20200.0,3817.9,4875.7,7268.0,7279.2,0.0,15.41,0.0,54.48
2025-06-29,15,-4875.1,0.0,-20200.0,3762.6,4875.1,7268.1,7279.2,0.18,15.41,0.0,54.48
2025-06-29,16,-4871.0,0.0,-20200.0,3739.8,4871.0,7267.6,7279.2,0.18,15.41,0.0,54.48
2025-06-29,17,-4866.8,-906.3,-20200.0,3761.2,4866.8,7266.9,7279.3,0.18,15.41,0.68,54.48
2025-06-29,18,-4861.5,-2971.3,-20200.0,3837.3,4861.5,7266.0,7279.3,0.18,15.41,0.68,54.48
2025-06-29,19,-4858.1,-303.6,-20200.0,3826.5,4858.1,7265.4,7279.3,0.23,15.41,0.73,54.48
2025-06-29,20,-4854.5,-1642.9,-20200.0,3872.8,4854.5,7264.9,7279.3,0.23,15.41,0.73,54.48
2025-06-29,21,-4839.8,-1278.6,-20200.0,3872.3,4839.8,7261.4,7279.5,0.23,15.41,0.73,54.48
2025-06-29,22,-4829.4,-622.1,-20200.0,3911.2,4829.4,7258.2,7279.6,0.23,15.41,0.73,54.48
2025-06-29,23,-4817.3,-535.7,-20200.0,3906.0,4817.3,7253.8,7279.8,0.23,15.41,0.73,54.48
2025-06-30,0,-4809.5,-1652.4,-20200.0,3907.8,4809.5,7251.0,7279.9,14.91,15.41,15.41,54.48
2025-06-30,1,-4806.0,-1853.9,-20200.0,3903.6,4806.0,7249.7,7279.9,14.91,15.41,15.41,54.48
2025-06-30,2,-3921.8,-973.6,-20200.0,3902.7,4804.7,7249.3,7279.9,14.91,15.41,15.41,54.48
2025-06-30,3,-3640.0,-1278.6,-20200.0,3904.8,4806.2,7249.9,7279.9,14.91,15.41,15.41,54.48
2025-06-30,4,-2292.7,-1133.0,-20200.0,3905.9,4817.1,7253.7,7279.8,14.91,15.41,15.41,54.48
2025-06-30,5,-1850.4,-1046.5,-20200.0,3897.9,4831.6,7259.2,7279.6,14.91,15.41,15.41,54.48
2025-06-30,6,-1915.4,-264.1,-20200.0,3840.7,4844.0,7266.0,7277.7,14.91,15.41,15.41,54.48
2025-06-30,7,-372.2,-1858.8,-20200.0,3821.5,4856.7,7270.2,7276.5,14.91,15.41,15.41,54.48
2025-06-30,8,-4865.7,-2204.6,-20200.0,3718.9,4865.7,7270.5,7277.3,11.19,15.41,11.69,49.84
2025-06-30,9,-4870.8,-1405.2,-1064.4,3714.6,4870.8,7269.9,7278.9,0.18,15.41,0.68,15.91
2025-06-30,10,-4873.6,-534.9,0.0,3796.7,4873.6,7273.4,7276.8,0.18,15.41,0.68,15.41
2025-06-30,11,-4875.1,0.0,0.0,3783.5,4875.1,7272.4,7278.1,0.18,15.41,0.0,15.41
2025-06-30,12,-4869.1,0.0,0.0,3811.0,4869.1,7270.2,7279.2,0.0,15.41,0.0,15.41
2025-06-30,13,-4864.9,0.0,-15159.1,3801.8,4864.9,7269.0,7279.3,0.0,15.41,0.0,15.91
2025-06-30,14,-4863.6,0.0,-20200.0,3783.7,4863.6,7268.5,7279.3,0.0,15.41,0.0,50.56
2025-06-30,15,-4863.2,-30.5,-20200.0,3778.0,4863.2,7267.8,7279.3,0.18,15.41,0.68,54.48
2025-06-30,16,-4859.5,-608.4,-20200.0,3741.6,4859.5,7266.8,7279.4,0.18,15.41,0.68,54.48
2025-06-30,17,-4857.2,-2104.4,-20200.0,3750.6,4857.2,7266.2,7279.4,0.18,15.41,0.68,54.48
2025-06-30,18,-4519.5,-4185.4,-20200.0,3848.2,4853.7,7265.2,7279.4,14.91,15.41,15.41,54.48
2025-06-30,19,-984.0,-347.3,-20200.0,3824.0,4849.8,7264.3,7279.4,14.91,15.41,15.41,54.48
2025-06-30,20,0.0,-385.9,-20200.0,3892.7,4845.0,7263.6,7279.4,14.91,15.41,15.41,54.48
2025-06-30,21,0.0,-744.3,-20200.0,3873.0,4830.2,7258.7,7279.6,14.91,15.41,15.41,54.48
2025-06-30,22,-4.7,-441.2,-20200.0,3866.9,4824.1,7256.7,7279.6,14.91,15.41,15.41,54.48
2025-06-30,23,0.0,-143.1,-20200.0,3906.6,4811.7,7252.2,7279.8,14.91,15.41,15.41,54.48
