date,hour,branch_id,branch_name,from_bus,to_bus,from_bus_id,to_bus_id,from_nuts3,to_nuts3,asset_class,reinforcement_eligible,diagnostic_multiplier,capacity_policy,base_line_rating_factor,flow_mw,flow_mvar,limit_mw,loading_pct
2024-08-22,9,248,LTGES0177,733,735,ES00742,ES00744,FR,ES212,international,false,1.0,fixed,0.8,402.18,0.0,402.18,100.0
2024-08-20,0,1562,LTGES1027,850,851,ES00859,ES00860,FR,ES212,international,false,1.0,fixed,0.8,1429.98,0.0,1429.98,100.0
2024-08-24,13,2178,NEWXB_ES220_FR,150,850,ES00153,ES00859,ES220,FR,international,false,1.0,fixed,0.8,1577.14,0.0,1600.0,98.6
2025-06-26,23,377,LTGES0257b,124,274,ES00124,ES00277,ES113,PT,international,false,1.0,fixed,0.8,2581.04,0.0,2859.96,90.2
2025-06-26,23,376,LTGES0257a,124,274,ES00124,ES00277,ES113,PT,international,false,1.0,fixed,0.8,2581.04,0.0,2859.96,90.2
2024-08-24,12,2179,NEWES_ES412_ES416,684,905,ES00691,ES00916,ES412,ES416,inter_nuts3,false,5.0,inter_allowance,0.8,-672.69,0.0,754.19,89.2
2025-06-24,9,1859,LTGES1219,1055,970,ES01069,ES00981,ES241,FR,international,false,1.0,fixed,0.8,-317.11,0.0,402.18,78.8
2025-06-27,11,1783,LTGES1173a,1108,1107,ES01126,ES01125,FR,ES512,international,false,1.0,fixed,0.8,-726.33,0.0,1143.98,63.5
2025-06-27,11,1784,LTGES1174b,1108,1107,ES01126,ES01125,FR,ES512,international,false,1.0,fixed,0.8,-726.33,0.0,1143.98,63.5
2024-08-23,13,869,LTGES0589,458,276,ES00461,ES00279,ES220,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,-1132.47,0.0,1966.22,57.6
2024-08-24,13,1003,LTGES0668,481,908,ES00484,ES00919,ES423,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,969.92,0.0,1966.22,49.3
2025-06-28,4,2177,NEWXB_ES213_FR,993,850,ES01007,ES00859,ES213,FR,international,false,1.0,fixed,0.8,780.67,0.0,1600.0,48.8
2025-06-26,23,524,LTGES0363,808,99,ES00817,ES00099,PT,ES432,international,false,1.0,fixed,0.8,-645.92,0.0,1429.98,45.2
2025-06-26,23,1565,LTGES1029,1076,1122,ES01092,ES01142,PT,ES615,international,false,1.0,fixed,0.8,-646.37,0.0,1429.98,45.2
2025-06-26,23,525,LTGES0364,809,1143,ES00818,ES01163,PT,ES431,international,false,1.0,fixed,0.8,-646.28,0.0,1429.98,45.2
2025-06-26,23,1868,LTGES1225,804,322,ES00813,ES00325,PT,ES415,international,false,1.0,fixed,0.8,-176.27,0.0,393.24,44.8
2024-08-23,14,423,LTGES0290,134,952,ES00135,ES00963,ES220,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,-2759.97,0.0,7149.91,38.6
2025-06-28,19,266,LTGES0193,707,25,ES00714,ES00025,ES414,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,-713.23,0.0,1966.22,36.3
2024-08-24,13,1312,LTGES0862b,443,372,ES00446,ES00375,ES513,ES514,inter_nuts3,false,5.0,inter_allowance,0.8,1298.38,0.0,3932.45,33.0
2024-08-24,13,1311,LTGES0862a,443,372,ES00446,ES00375,ES513,ES514,inter_nuts3,false,5.0,inter_allowance,0.8,1298.38,0.0,3932.45,33.0
2024-08-24,13,242,LTGES0172,963,212,ES00974,ES00215,ES220,ES241,inter_nuts3,false,5.0,inter_allowance,0.8,-639.47,0.0,1966.22,32.5
2025-06-28,19,1558,LTGES1023,96,575,ES00096,ES00580,ES412,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,618.29,0.0,1966.22,31.4
2025-06-28,18,2069,LTGES1367,668,669,ES00675,ES00676,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,1109.85,0.0,3932.45,28.2
2025-06-28,18,2070,LTGES1368,1208,669,ES01229,ES00676,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,-1109.82,0.0,3932.45,28.2
2025-06-28,18,2155,LTGES1433,1208,25,ES01229,ES00025,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,1109.78,0.0,3932.45,28.2
2025-06-28,16,2071,LTGES1369,1210,668,ES01231,ES00675,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,1095.72,0.0,3932.45,27.9
2025-06-28,19,2229,TR_24f95bfa,40,41,ES00040,ES00041,ES414,ES414,intra_nuts3,true,10.0,intra_diagnostic,0.8,665.23,0.0,2400.0,27.7
2024-08-24,13,1241,LTGES0815,531,215,ES00536,ES00218,ES212,ES220,inter_nuts3,false,5.0,inter_allowance,0.8,-516.59,0.0,1966.22,26.3
2024-08-21,14,721,LTGES0497,410,266,ES00413,ES00269,ES242,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,513.13,0.0,1966.22,26.1
2024-08-24,13,1239,LTGES0813,215,97,ES00218,ES00097,ES220,ES212,inter_nuts3,false,5.0,inter_allowance,0.8,454.58,0.0,1966.22,23.1
2025-06-28,19,1471,LTGES0964,582,575,ES00587,ES00580,ES213,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,-438.73,0.0,1966.22,22.3
2025-06-28,19,1472,LTGES0965,582,575,ES00587,ES00580,ES213,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,-437.02,0.0,1966.22,22.2
2024-08-23,13,1712,LTGES1126,960,139,ES00971,ES00142,ES220,ES230,inter_nuts3,false,5.0,inter_allowance,0.8,429.27,0.0,1966.22,21.8
2025-06-28,6,1511,LTGES0993,588,44,ES00593,ES00044,ES211,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,-418.22,0.0,1966.22,21.3
2024-08-23,14,1516,LTGES0996,589,590,ES00594,ES00595,ES230,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,406.07,0.0,1966.22,20.7
2025-06-28,17,1682,LTGES1110,623,301,ES00629,ES00304,ES243,ES241,inter_nuts3,false,5.0,inter_allowance,0.8,400.5,0.0,1966.22,20.4
2025-06-27,16,1822,LTGES1197,633,356,ES00639,ES00359,ES421,ES523,inter_nuts3,false,5.0,inter_allowance,0.8,1413.18,0.0,7149.91,19.8
2024-08-20,20,dc1,LTGES0254,674,676,ES00681,ES00683,ES522,ES532,inter_nuts3,false,5.0,inter_allowance,0.8,395.39,0.0,2032.5,19.5
2025-06-28,19,1194,LTGES0783,451,986,ES00454,ES01000,ES513,ES241,inter_nuts3,false,5.0,inter_allowance,0.8,-373.14,0.0,1966.22,19.0
2024-08-24,13,963,LTGES0645,341,902,ES00344,ES00911,ES615,ES615,intra_nuts3,true,10.0,intra_diagnostic,0.8,745.11,0.0,3932.45,18.9
2025-06-28,19,2299,TR_14c8e677,411,412,ES00414,ES00415,ES242,ES242,intra_nuts3,true,10.0,intra_diagnostic,0.8,711.17,0.0,3840.0,18.5
2024-08-24,13,1519,LTGES0999,1023,590,ES01037,ES00595,ES230,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,-361.59,0.0,1966.22,18.4
2024-08-24,13,648,LTGES0448,80,374,ES00080,ES00377,ES242,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,-1297.31,0.0,7149.91,18.1
2025-06-28,19,442,LTGES0304,228,707,ES00231,ES00714,ES414,ES414,intra_nuts3,true,10.0,intra_diagnostic,0.8,-711.36,0.0,3932.45,18.1
2025-06-28,17,1815,LTGES1190,27,1117,ES00027,ES01135,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,-707.14,0.0,3932.45,18.0
2025-06-28,19,916,LTGES0617,892,466,ES00901,ES00469,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,695.17,0.0,3932.45,17.7
2024-08-23,14,2038,LTGES1342,1197,525,ES01217,ES00530,ES423,ES423,intra_nuts3,true,10.0,intra_diagnostic,0.8,676.21,0.0,3932.45,17.2
2025-06-28,19,1473,LTGES0966,575,685,ES00580,ES00692,ES211,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,-339.06,0.0,1966.22,17.2
2025-06-28,19,267,LTGES0194,54,228,ES00054,ES00231,ES418,ES414,inter_nuts3,false,5.0,inter_allowance,0.8,-336.27,0.0,1966.22,17.1
2025-06-28,16,28,LTGES0017,25,26,ES00025,ES00026,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,673.29,0.0,3932.45,17.1
2025-06-26,6,106,LTGES0073,109,971,ES00109,ES00982,ES419,ES113,inter_nuts3,false,5.0,inter_allowance,0.8,-330.72,0.0,1966.22,16.8
2024-08-22,9,2287,TR_65a15878,734,735,ES00743,ES00744,ES212,ES212,intra_nuts3,true,10.0,intra_diagnostic,0.8,-402.18,0.0,2400.0,16.8
2024-08-24,13,666,LTGES0460,386,388,ES00389,ES00391,ES424,ES424,intra_nuts3,true,10.0,intra_diagnostic,0.8,-644.39,0.0,3932.45,16.4
2024-08-24,13,1546,LTGES1016a,600,436,ES00605,ES00439,ES511,ES514,inter_nuts3,false,5.0,inter_allowance,0.8,-635.62,0.0,3932.45,16.2
2024-08-25,13,1047,LTGES0691,489,490,ES00492,ES00493,ES425,ES422,inter_nuts3,false,5.0,inter_allowance,0.8,-318.25,0.0,1966.22,16.2
2025-06-26,23,2181,TR_2ba8192a,123,124,ES00123,ES00124,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,622.78,0.0,3840.0,16.2
2024-08-24,13,1547,LTGES1016b,600,436,ES00605,ES00439,ES511,ES514,inter_nuts3,false,5.0,inter_allowance,0.8,-635.62,0.0,3932.45,16.2
2024-08-22,12,183,LTGES0134,165,157,ES00168,ES00160,ES432,ES432,intra_nuts3,true,10.0,intra_diagnostic,0.8,-605.7,0.0,3932.45,15.4
2024-08-24,13,2273,TR_871b5827,190,191,ES00193,ES00194,ES614,ES614,intra_nuts3,true,10.0,intra_diagnostic,0.8,587.57,0.0,3840.0,15.3
2025-06-28,19,38,LTGES0024,44,27,ES00044,ES00027,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,-592.35,0.0,3932.45,15.1
2024-08-24,13,1999,LTGES1317,1023,95,ES01037,ES00095,ES230,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,297.09,0.0,1966.22,15.1
2025-06-28,19,2202,TR_df0161bf,6,7,ES00006,ES00007,ES612,ES612,intra_nuts3,true,10.0,intra_diagnostic,0.8,232.66,0.0,1600.0,14.5
2024-08-23,13,1230,LTGES0807,133,959,ES00134,ES00970,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-561.69,0.0,3932.45,14.3
2025-06-28,19,1474,LTGES0967,685,26,ES00692,ES00026,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,-556.39,0.0,3932.45,14.1
2024-08-23,13,1225,LTGES0804,133,959,ES00134,ES00970,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-548.86,0.0,3932.45,14.0
2024-08-23,14,1231,LTGES0808,529,1140,ES00534,ES01160,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-545.49,0.0,3932.45,13.9
2025-06-27,17,272,LTGES0198,224,229,ES00227,ES00232,ES414,ES130,inter_nuts3,false,5.0,inter_allowance,0.8,271.84,0.0,1966.22,13.8
2025-06-27,0,460,LTGES0318,311,312,ES00314,ES00315,ES112,ES113,inter_nuts3,false,5.0,inter_allowance,0.8,271.13,0.0,1966.22,13.8
2024-08-22,12,2017,LTGES1328,1140,149,ES01160,ES00152,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-541.24,0.0,3932.45,13.8
2024-08-24,12,1520,LTGES1000,1025,138,ES01039,ES00141,ES230,ES230,intra_nuts3,true,10.0,intra_diagnostic,0.8,-541.16,0.0,3932.45,13.8
2025-06-27,16,658,LTGES0455,378,266,ES00381,ES00269,ES514,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,-268.65,0.0,1966.22,13.7
2025-06-28,19,2036,LTGES1340,1117,1070,ES01135,ES01085,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,-540.56,0.0,3932.45,13.7
2025-06-24,11,1000,LTGES0666,481,694,ES00484,ES00701,ES423,ES423,intra_nuts3,true,10.0,intra_diagnostic,0.8,-540.65,0.0,3932.45,13.7
2025-06-28,19,2254,TR_b592de8e,685,686,ES00692,ES00693,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,217.34,0.0,1600.0,13.6
2025-06-27,0,459,LTGES0317,310,311,ES00313,ES00314,ES113,ES112,inter_nuts3,false,5.0,inter_allowance,0.8,267.44,0.0,1966.22,13.6
2025-06-28,7,1892,LTGES1239,635,548,ES00641,ES00553,ES112,ES120,inter_nuts3,false,5.0,inter_allowance,0.8,962.7,0.0,7149.91,13.5
2024-08-23,14,138,LTGES0100,134,66,ES00135,ES00066,ES220,ES230,inter_nuts3,false,5.0,inter_allowance,0.8,961.74,0.0,7149.91,13.5
2025-06-28,8,305,LTGES0219,753,75,ES00762,ES00075,ES523,ES423,inter_nuts3,false,5.0,inter_allowance,0.8,-964.71,0.0,7149.91,13.5
2025-06-25,21,1261,LTGES0829,971,541,ES00982,ES00546,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,531.35,0.0,3932.45,13.5
2024-08-24,12,501,LTGES0348,243,128,ES00246,ES00128,ES415,ES415,intra_nuts3,true,10.0,intra_diagnostic,0.8,1922.59,0.0,14299.81,13.4
2024-08-23,14,1232,LTGES0809,214,529,ES00217,ES00534,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-528.88,0.0,3932.45,13.4
2024-08-24,13,87,LTGES0059,95,44,ES00095,ES00044,ES211,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,262.7,0.0,1966.22,13.4
2025-06-28,17,1809,LTGES1186,1114,1070,ES01132,ES01085,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,526.98,0.0,3932.45,13.4
2025-06-28,17,2078,LTGES1374,422,96,ES00425,ES00096,ES412,ES412,intra_nuts3,true,10.0,intra_diagnostic,0.8,523.15,0.0,3932.45,13.3
2025-06-28,18,1724,LTGES1133,793,123,ES00802,ES00123,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,515.86,0.0,3932.45,13.1
2024-08-23,13,1930,LTGES1263,651,329,ES00657,ES00332,ES432,ES431,inter_nuts3,false,5.0,inter_allowance,0.8,-258.14,0.0,1966.22,13.1
2024-08-21,13,2302,TR_ad3ea85c,81,82,ES00081,ES00082,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,314.62,0.0,2400.0,13.1
2025-06-28,19,857,LTGES0581,454,452,ES00457,ES00455,ES241,ES513,inter_nuts3,false,5.0,inter_allowance,0.8,257.4,0.0,1966.22,13.1
2024-08-24,13,1240,LTGES0814,963,530,ES00974,ES00535,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,516.32,0.0,3932.45,13.1
2025-06-28,4,1493,LTGES0981,1021,1019,ES01035,ES01033,ES212,ES213,inter_nuts3,false,5.0,inter_allowance,0.8,-256.68,0.0,1966.22,13.1
2025-06-28,18,483,LTGES0333,314,793,ES00317,ES00802,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,507.6,0.0,3932.45,12.9
2024-08-24,12,987,LTGES0658,478,84,ES00481,ES00084,ES416,ES418,inter_nuts3,false,5.0,inter_allowance,0.8,913.63,0.0,7149.91,12.8
2025-06-29,14,1119,LTGES0739,364,937,ES00367,ES00948,ES521,ES523,inter_nuts3,false,5.0,inter_allowance,0.8,247.0,0.0,1966.22,12.6
2024-08-25,13,1198,LTGES0790,358,694,ES00361,ES00701,ES423,ES423,intra_nuts3,true,10.0,intra_diagnostic,0.8,-495.85,0.0,3932.45,12.6
2024-08-21,13,2291,TR_4cb0b32d,276,277,ES00279,ES00280,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,480.78,0.0,3840.0,12.5
2024-08-24,12,1376,LTGES0904,62,554,ES00062,ES00559,ES413,ES120,inter_nuts3,false,5.0,inter_allowance,0.8,889.32,0.0,7149.91,12.4
2025-06-28,10,29,LTGES0018,26,706,ES00026,ES00713,ES412,ES414,inter_nuts3,false,5.0,inter_allowance,0.8,-243.11,0.0,1966.22,12.4
2024-08-24,12,12,LTGES0008,16,920,ES00016,ES00931,ES300,ES425,inter_nuts3,false,5.0,inter_allowance,0.8,-241.71,0.0,1966.22,12.3
2024-08-23,14,55,LTGES0036,66,39,ES00066,ES00039,ES230,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,877.1,0.0,7149.91,12.3
2024-08-25,13,2283,TR_59f3a3c3,358,359,ES00361,ES00362,ES423,ES423,intra_nuts3,true,10.0,intra_diagnostic,0.8,466.89,0.0,3840.0,12.2
2025-06-29,14,1100,LTGES0726,506,930,ES00509,ES00941,ES521,ES523,inter_nuts3,false,5.0,inter_allowance,0.8,862.68,0.0,7149.91,12.1
2024-08-21,13,2340,TR_5b9e4f80,372,373,ES00375,ES00376,ES514,ES514,intra_nuts3,true,10.0,intra_diagnostic,0.8,901.91,0.0,7560.0,11.9
2025-06-26,6,165,LTGES0122,159,161,ES00162,ES00164,ES413,ES413,intra_nuts3,true,10.0,intra_diagnostic,0.8,-469.85,0.0,3932.45,11.9
2025-06-28,19,2232,TR_a4e0ba25,42,43,ES00042,ES00043,ES414,ES414,intra_nuts3,true,10.0,intra_diagnostic,0.8,286.6,0.0,2400.0,11.9
2024-08-23,12,39,LTGES0025,39,46,ES00039,ES00046,ES412,ES213,inter_nuts3,false,5.0,inter_allowance,0.8,842.32,0.0,7149.91,11.8
2024-08-24,13,919,LTGES0619a,896,894,ES00905,ES00903,ES424,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,1693.51,0.0,14299.81,11.8
2025-06-26,6,457,LTGES0315,1119,310,ES01137,ES00313,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,-463.48,0.0,3932.45,11.8
2024-08-24,13,920,LTGES0619b,896,894,ES00905,ES00903,ES424,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,1693.51,0.0,14299.81,11.8
2024-08-24,14,2082,LTGES1378,477,478,ES00480,ES00481,ES300,ES416,inter_nuts3,false,5.0,inter_allowance,0.8,835.29,0.0,7149.91,11.7
2025-06-26,6,455,LTGES0313,310,125,ES00313,ES00125,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,461.84,0.0,3932.45,11.7
2024-08-24,13,77,LTGES0052,85,55,ES00085,ES00055,ES417,ES418,inter_nuts3,false,5.0,inter_allowance,0.8,829.82,0.0,7149.91,11.6
2025-06-28,18,265,LTGES0192,227,190,ES00230,ES00193,ES611,ES614,inter_nuts3,false,5.0,inter_allowance,0.8,228.49,0.0,1966.22,11.6
2025-06-24,17,452,LTGES0311,126,162,ES00126,ES00165,ES113,ES413,inter_nuts3,false,5.0,inter_allowance,0.8,-832.29,0.0,7149.91,11.6
2024-08-24,12,130,LTGES0092,41,678,ES00041,ES00685,ES414,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,-828.64,0.0,7149.91,11.6
2025-06-24,12,2320,TR_cc6607e7,266,267,ES00269,ES00270,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,277.61,0.0,2400.0,11.6
2024-08-23,14,146,LTGES0109,139,138,ES00142,ES00141,ES230,ES230,intra_nuts3,true,10.0,intra_diagnostic,0.8,451.92,0.0,3932.45,11.5
2024-08-24,12,61,LTGES0041a,68,69,ES00068,ES00069,ES415,ES432,inter_nuts3,false,5.0,inter_allowance,0.8,-1637.5,0.0,14299.81,11.5
2024-08-24,12,62,LTGES0041b,68,69,ES00068,ES00069,ES415,ES432,inter_nuts3,false,5.0,inter_allowance,0.8,-1637.5,0.0,14299.81,11.5
2025-06-26,6,456,LTGES0314,125,1119,ES00125,ES01137,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,-453.57,0.0,3932.45,11.5
2025-06-29,20,296,LTGES0213,751,122,ES00760,ES00122,ES522,ES523,inter_nuts3,false,5.0,inter_allowance,0.8,-820.6,0.0,7149.91,11.5
2025-06-28,6,1189,LTGES0779,203,875,ES00206,ES00884,ES511,ES511,intra_nuts3,true,10.0,intra_diagnostic,0.8,1633.7,0.0,14299.81,11.4
2025-06-27,15,612,LTGES0426,356,239,ES00359,ES00242,ES523,ES523,intra_nuts3,true,10.0,intra_diagnostic,0.8,1633.57,0.0,14299.81,11.4
2024-08-22,13,862,LTGES0585,85,64,ES00085,ES00064,ES417,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,-806.04,0.0,7149.91,11.3
2025-06-28,19,2209,TR_65fab876,180,181,ES00183,ES00184,ES612,ES612,intra_nuts3,true,10.0,intra_diagnostic,0.8,180.53,0.0,1600.0,11.3
2024-08-25,13,2184,TR_10cbc112,475,476,ES00478,ES00479,ES615,ES615,intra_nuts3,true,10.0,intra_diagnostic,0.8,429.43,0.0,3840.0,11.2
2024-08-24,13,1817,LTGES1192,76,14,ES00076,ES00014,ES423,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,804.02,0.0,7149.91,11.2
2025-06-27,17,2293,TR_cdc06a8b,63,64,ES00063,ES00064,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,674.92,0.0,6000.0,11.2
2024-08-24,12,2134,LTGES1416,482,562,ES00485,ES00567,ES300,ES300,intra_nuts3,true,10.0,intra_diagnostic,0.8,-435.41,0.0,3932.45,11.1
2024-08-23,12,1848,LTGES1211,192,942,ES00195,ES00953,ES614,ES616,inter_nuts3,false,5.0,inter_allowance,0.8,218.09,0.0,1966.22,11.1
2025-06-24,5,636,LTGES0441,833,204,ES00842,ES00207,ES514,ES514,intra_nuts3,true,10.0,intra_diagnostic,0.8,-429.54,0.0,3932.45,10.9
2024-08-21,13,74,LTGES0049,80,82,ES00080,ES00082,ES242,ES243,inter_nuts3,false,5.0,inter_allowance,0.8,781.13,0.0,7149.91,10.9
2025-06-24,13,2180,TR_519b8abe,70,71,ES00070,ES00071,ES111,ES111,intra_nuts3,true,10.0,intra_diagnostic,0.8,-645.47,0.0,6000.0,10.8
2025-06-27,0,1779,LTGES1170,312,1105,ES00315,ES01123,ES113,ES113,intra_nuts3,true,10.0,intra_diagnostic,0.8,423.52,0.0,3932.45,10.8
2025-06-26,19,1643,LTGES1082,431,201,ES00434,ES00204,ES111,ES112,inter_nuts3,false,5.0,inter_allowance,0.8,-212.34,0.0,1966.22,10.8
2025-06-28,19,1478,LTGES0970,582,45,ES00587,ES00045,ES213,ES213,intra_nuts3,true,10.0,intra_diagnostic,0.8,420.75,0.0,3932.45,10.7
2025-06-28,19,1477,LTGES0969,45,582,ES00045,ES00587,ES213,ES213,intra_nuts3,true,10.0,intra_diagnostic,0.8,-421.56,0.0,3932.45,10.7
2024-08-25,12,103,LTGES0070,106,52,ES00106,ES00052,ES511,ES511,intra_nuts3,true,10.0,intra_diagnostic,0.8,-420.46,0.0,3932.45,10.7
2025-06-27,19,1725,LTGES1134,706,137,ES00713,ES00140,ES414,ES414,intra_nuts3,true,10.0,intra_diagnostic,0.8,417.47,0.0,3932.45,10.6
2025-06-28,20,355,LTGES0242,752,751,ES00761,ES00760,ES514,ES522,inter_nuts3,false,5.0,inter_allowance,0.8,-756.08,0.0,7149.91,10.6
2025-06-28,8,91,LTGES0063,1007,39,ES01021,ES00039,ES211,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,-757.52,0.0,7149.91,10.6
2024-08-22,12,1147,LTGES0755b,400,943,ES00403,ES00954,ES422,ES425,inter_nuts3,false,5.0,inter_allowance,0.8,411.63,0.0,3932.45,10.5
2024-08-24,14,984,LTGES0656a,477,760,ES00480,ES00769,ES300,ES416,inter_nuts3,false,5.0,inter_allowance,0.8,1502.39,0.0,14299.81,10.5
2024-08-24,14,985,LTGES0656b,477,760,ES00480,ES00769,ES300,ES416,inter_nuts3,false,5.0,inter_allowance,0.8,1502.39,0.0,14299.81,10.5
2024-08-22,12,1146,LTGES0755a,400,943,ES00403,ES00954,ES422,ES425,inter_nuts3,false,5.0,inter_allowance,0.8,411.63,0.0,3932.45,10.5
2024-08-23,14,990,LTGES0660,145,55,ES00148,ES00055,ES300,ES418,inter_nuts3,false,5.0,inter_allowance,0.8,741.09,0.0,7149.91,10.4
2024-08-24,12,786,LTGES0542b,436,372,ES00439,ES00375,ES514,ES514,intra_nuts3,true,10.0,intra_diagnostic,0.8,-816.03,0.0,7864.9,10.4
2025-06-26,7,1301,LTGES0856,950,523,ES00961,ES00526,ES513,ES511,inter_nuts3,false,5.0,inter_allowance,0.8,203.6,0.0,1966.22,10.4
2025-06-28,18,495,LTGES0343,316,195,ES00319,ES00198,ES111,ES111,intra_nuts3,true,10.0,intra_diagnostic,0.8,407.55,0.0,3932.45,10.4
2024-08-24,12,785,LTGES0542a,436,372,ES00439,ES00375,ES514,ES514,intra_nuts3,true,10.0,intra_diagnostic,0.8,-816.03,0.0,7864.9,10.4
2024-08-22,11,2349,TR_1567d725,619,620,ES00624,ES00625,ES512,ES512,intra_nuts3,true,10.0,intra_diagnostic,0.8,-1553.69,0.0,15120.0,10.3
2025-06-26,7,1412,LTGES0928,551,571,ES00556,ES00576,ES120,ES413,inter_nuts3,false,5.0,inter_allowance,0.8,-202.77,0.0,1966.22,10.3
2025-06-28,6,1510,LTGES0992,587,588,ES00592,ES00593,ES211,ES211,intra_nuts3,true,10.0,intra_diagnostic,0.8,-406.69,0.0,3932.45,10.3
2024-08-22,12,2290,TR_023fe59e,167,168,ES00170,ES00171,ES220,ES220,intra_nuts3,true,10.0,intra_diagnostic,0.8,-396.88,0.0,3840.0,10.3
2024-08-24,13,1624,LTGES1069,1060,907,ES01075,ES00918,ES423,ES300,inter_nuts3,false,5.0,inter_allowance,0.8,726.49,0.0,7149.91,10.2
2024-08-24,12,1553,LTGES1020a,602,488,ES00607,ES00491,ES300,ES425,inter_nuts3,false,5.0,inter_allowance,0.8,-392.06,0.0,3932.45,10.0
2024-08-24,12,1554,LTGES1020b,602,488,ES00607,ES00491,ES300,ES425,inter_nuts3,false,5.0,inter_allowance,0.8,-392.06,0.0,3932.45,10.0
2025-06-28,8,90,LTGES0062,98,1007,ES00098,ES01021,ES212,ES211,inter_nuts3,false,5.0,inter_allowance,0.8,-704.7,0.0,7149.91,9.9
2025-06-28,12,110,LTGES0077,55,89,ES00055,ES00089,ES418,ES418,intra_nuts3,true,10.0,intra_diagnostic,0.8,-1415.07,0.0,14299.81,9.9
2024-08-23,13,2277,TR_4422f4c8,388,389,ES00391,ES00392,ES424,ES424,intra_nuts3,true,10.0,intra_diagnostic,0.8,2368.14,0.0,24000.0,9.9
2024-08-24,12,1094,LTGES0722,507,506,ES00510,ES00509,ES521,ES521,intra_nuts3,true,10.0,intra_diagnostic,0.8,1405.6,0.0,14299.81,9.8
2025-06-26,7,1751,LTGES1151,197,916,ES00200,ES00927,ES419,ES418,inter_nuts3,false,5.0,inter_allowance,0.8,191.86,0.0,1966.22,9.8
2024-08-24,13,388,LTGES0263,276,773,ES00279,ES00782,ES243,ES243,intra_nuts3,true,10.0,intra_diagnostic,0.8,-385.05,0.0,3932.45,9.8
2025-06-27,13,1598,LTGES1051,386,1100,ES00389,ES01118,ES424,ES423,inter_nuts3,false,5.0,inter_allowance,0.8,-187.91,0.0,1966.22,9.6
2025-06-28,19,1332,LTGES0876b,42,26,ES00042,ES00026,ES414,ES412,inter_nuts3,false,5.0,inter_allowance,0.8,-378.82,0.0,3932.45,9.6
2025-06-28,19,1315,LTGES0865,986,212,ES01000,ES00215,ES241,ES241,intra_nuts3,true,10.0,intra_diagnostic,0.8,-377.84,0.0,3932.45,9.6
