date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,9,341,LTGES0236a,257,757,30.21,0.0,845.93,3.6
2024-07-08,9,664,LTGES0459a,387,896,20.39,0.0,8937.38,0.2
2024-07-08,9,912,LTGES0615a,466,266,32.07,0.0,2457.78,1.3
2024-07-08,9,1748,LTGES1150b,968,526,261.15,0.0,2457.78,10.6
2024-07-08,9,1966,LTGES1291,1169,1168,-6.09,0.0,4468.69,0.1
2024-07-08,9,2321,TR_23eddb22,757,758,6.02,0.0,500.0,1.2
2024-07-08,9,1598,LTGES1052b,467,479,50.26,0.0,2457.78,2.0
2024-07-08,9,2049,LTGES1353,666,406,-420.76,0.0,4468.69,9.4
2024-07-08,9,2275,TR_7644f0c2,97,98,-321.93,0.0,1200.0,26.8
2024-07-08,9,2239,TR_9925636e,192,193,218.1,0.0,1200.0,18.2
2024-07-08,9,1685,LTGES1113a,301,625,-5.16,0.0,2457.78,0.2
2024-07-08,9,1990,LTGES1311,470,626,210.51,0.0,1228.89,17.1
2024-07-08,9,598,LTGES0414,345,1064,401.41,0.0,4468.69,9.0
2024-07-08,9,1318,LTGES0868a,527,558,20.81,0.0,2457.78,0.8
2024-07-08,9,643,LTGES0445b,369,371,4.2,0.0,2457.78,0.2
2024-07-08,9,1052,LTGES0695a,923,922,21.22,0.0,2457.78,0.9
2024-07-08,9,14,LTGES0009b,14,17,-1518.73,0.0,8937.38,17.0
2024-07-08,9,167,LTGES0124a,160,714,333.88,0.0,8937.38,3.7
2024-07-08,9,1121,LTGES0741a,511,937,-96.91,0.0,2457.78,3.9
2024-07-08,9,613,LTGES0427,359,75,1177.58,0.0,4468.69,26.4
2024-07-08,9,1556,LTGES1023,96,575,118.41,0.0,1228.89,9.6
2024-07-08,9,96,LTGES0066a,44,38,-119.27,0.0,2457.78,4.9
2024-07-08,9,2334,TR_9e433286,366,367,72.65,0.0,500.0,14.5
2024-07-08,9,456,LTGES0314,125,1119,42.54,0.0,1228.89,3.5
