bus_id,power_mw,energy_mwh
ES00489,33.05491359155667,66.10982718311334
ES00490,0.002024724392808973,0.004049448785617946
ES00491,0.0014017322719446735,0.002803464543889347
ES00492,0.001090236211512524,0.002180472423025048
ES00494,87.20781880239848,174.41563760479696
ES00495,60.54154868099473,121.08309736198946
ES00496,58.13854586826566,116.27709173653133
ES00497,105.7064470332103,211.4128940664206
ES00500,0.0011974755542983454,0.002394951108596691
ES00505,90.81232302149208,181.62464604298415
ES00506,80.72206490799297,161.44412981598595
ES00508,62.335555555708055,124.67111111141611
ES00509,170.00606060647655,340.0121212129531
ES00510,56.66868686882552,113.33737373765103
ES00511,62.335555555708055,124.67111111141611
ES00512,46.75166666678104,93.50333333356208
ES00513,15.583888888927014,31.167777777854027
ES00515,62.335555555708055,124.67111111141611
ES00518,0.004499920123182732,0.008999840246365465
ES00520,39.4179199497992,78.8358398995984
ES00521,19.7089599748996,39.4179199497992
ES00526,9.8544799874498,19.7089599748996
ES00533,0.0011694682881497607,0.0023389365762995214
ES00536,19.21475512542126,38.42951025084252
ES00537,0.0033233728829761824,0.006646745765952365
ES00544,0.0017988445149274815,0.003597689029854963
ES00545,0.002398459353236642,0.004796918706473284
ES00552,10.474846180407148,20.949692360814296
ES00553,4.3645192418363115,8.729038483672623
ES00554,2.618711545101787,5.237423090203574
ES00555,1.4402913498059828,2.8805826996119657
ES00556,1.4402913498059828,2.8805826996119657
ES00557,1.2002427915049856,2.400485583009971
ES00558,1.4402913498059826,2.8805826996119652
ES00559,4.3645192418363115,8.729038483672623
ES00560,5.806281750580381,11.612563501160762
ES00561,59.12687992469879,118.25375984939758
ES00562,59.12687992469879,118.25375984939758
ES00566,12.514744029547499,25.029488059094994
ES00567,65.9032339731661,131.8064679463322
ES00568,12.514744029547499,25.029488059094994
ES00569,38.63293026013185,77.2658605202637
ES00572,0.002330348447078491,0.004660696894156982
ES00573,0.003178132268478291,0.006356264536956582
ES00577,15.371804100337009,30.743608200674018
ES00578,34.93591840985684,69.87183681971368
ES00580,0.0032528754636351968,0.006505750927270393
ES00581,0.003252875463635197,0.006505750927270394
ES00582,0.004879313195452795,0.00975862639090559
ES00590,3.8429510250842522,7.6859020501685045
ES00591,17.293279612879136,34.58655922575827
ES00592,0.0020330471647719978,0.0040660943295439955
ES00593,0.0024396565977263976,0.004879313195452795
ES00594,3.610769423282818,7.221538846565636
ES00595,0.001219828298863199,0.002439656597726398
ES00600,71.66894536327128,143.33789072654255
ES00601,3.1286860073868747,6.257372014773749
ES00602,15.907677165936642,31.815354331873284
ES00603,6.2573720147737495,12.514744029547497
ES00604,18.180202475356165,36.36040495071233
ES00605,39.4179199497992,78.8358398995984
ES00606,39.4179199497992,78.8358398995984
ES00607,20.45272778477569,40.90545556955137
ES00610,0.0017707631156985363,0.0035415262313970726
ES00612,0.0011840706673042754,0.0023681413346085508
ES00616,18.180202475356165,36.36040495071233
ES00617,18.180202475356165,36.36040495071233
ES00624,11.765290502554969,23.530581005109937
ES00625,58.82645251277485,117.6529050255497
ES00626,16.177274441013083,32.354548882026165
ES00628,1.7934744784022416,3.5869489568044832
ES00632,49.995556807229455,99.99111361445891
ES00634,1.5643430036934374,3.1286860073868743
ES00635,6.817575928258562,13.635151856517124
ES00636,0.7821715018467187,1.5643430036934372
ES00637,4.545050618839041,9.090101237678082
ES00638,9.090101237678082,18.180202475356165
ES00639,0.001574444889382915,0.00314888977876583
ES00640,0.7983637407048023,1.5967274814096046
ES00641,0.0014990370957729013,0.0029980741915458025
ES00642,4.3645192418363115,8.729038483672623
ES00643,0.0013024777340347026,0.0026049554680694052
ES00644,0.005920353336521376,0.011840706673042751
ES00649,0.003987461531995858,0.007974923063991717
ES00651,0.003987461531995858,0.007974923063991717
ES00653,3.2608626880040754,6.521725376008151
ES00654,11.362626547097603,22.725253094195207
ES00661,7.791944444463507,15.583888888927014
ES00663,1.076084687041345,2.15216937408269
ES00664,3.1931039485972605,6.386207897194521
ES00667,1.076084687041345,2.15216937408269
ES00669,146.76739074180543,293.53478148361086
ES00672,1.9959093517620057,3.9918187035240114
ES00681,0.23856222684774975,0.4771244536954995
ES00682,9.090101237678082,18.180202475356165
ES00683,14.60422292763111,29.20844585526222
ES00684,49.995556807229455,99.99111361445891
ES00685,82.63728397889167,165.27456795778335
ES00686,47.72303149780993,95.44606299561985
ES00687,4.545050618839041,9.090101237678082
ES00688,66.10982718311334,132.21965436622668
ES00689,11.362626547097603,22.725253094195207
ES00690,41.31864198944582,82.63728397889165
ES00695,3.8704290286027403,7.740858057205481
ES00696,1.0643679828657533,2.1287359657315066
ES00703,3.1931039485972605,6.386207897194521
ES00706,0.0010209286399366498,0.0020418572798732997
ES00708,0.5321839914328766,1.0643679828657533
ES00709,59.12687992469879,118.25375984939758
ES00716,14.534636467066415,29.069272934132833
ES00722,2.8886155386262544,5.777231077252509
ES00723,0.0011377280229913043,0.0022754560459826087
ES00728,1.9352145143013701,3.8704290286027403
ES00732,1.2002427915049856,2.400485583009971
ES00733,4.3645192418363115,8.729038483672623
ES00737,7.353306564096856,14.706613128193712
ES00738,20.45272778477569,40.90545556955137
ES00741,83.7630798933233,167.5261597866466
ES00743,7.6859020501685045,15.371804100337009
ES00744,1.965145410554447,3.9302908211088936
ES00752,107.5034180449069,215.0068360898138
ES00755,4.9272399937249,9.8544799874498
