unit_id,bus_id,region,primary_fuel,technology,cap_2024_mw,factor,cap_scen_mw
G0527,ES00683,ES532,Gas,Gas_turbine,25.0,0.13249498380848287,3.312374595212072
G0531,ES00683,ES532,Gas,Gas_turbine,25.0,0.13249498380848287,3.312374595212072
G0649,ES00876,ES514,Gas,Gas_turbine,85.0,1.0960622894211562,93.16529460079828
G0116,ES00190,ES612,Gas,Gas_turbine,83.0,1.3347893788299168,110.7875184428831
G0199,ES00290,ES532,Gas,Gas_turbine,48.0,0.13249498380848287,6.3597592228071775
G0524,ES00683,ES532,Gas,Gas_turbine,31.0,0.13249498380848287,4.107344498062969
G0529,ES00683,ES532,Gas,Gas_turbine,74.0,0.13249498380848287,9.804628801827732
G0569,ES00740,ES220,Gas,Gas_turbine,36.0,4.429906785562307,159.47664428024305
G0092,ES00158,ES432,Nuclear,Nuclear,1044.0,0.81456155754642,850.4022660784625
G0093,ES00158,ES432,Nuclear,Nuclear,1049.0,0.81456155754642,854.4750738661946
G0138,ES00207,ES514,Nuclear,Nuclear,1027.0,0.8145613985706709,836.554556332079
G0139,ES00207,ES514,Nuclear,Nuclear,1033.0,0.8145613985706709,841.441924723503
G0160,ES00242,ES523,Nuclear,Nuclear,1102.0,0.8145612759342612,897.6465260795559
G0285,ES00370,ES514,Nuclear,Nuclear,1087.0,0.8145613985706709,885.4282402463192
G0307,ES00391,ES424,Nuclear,Nuclear,1066.0,0.814561132972298,868.3221677484697
G0460,ES00579,ES213,Wind,Offshore,20.0,0.5532499364823364,11.064998729646728
G0014,ES00017,ES432,Wind,Onshore,26.0,0.7937917375858379,20.638585177231786
G0016,ES00025,ES412,Wind,Onshore,28.0,5.641542325176179,157.96318510493302
G0018,ES00027,ES412,Wind,Onshore,70.0,5.641542325176179,394.9079627623325
G0022,ES00037,ES412,Wind,Onshore,244.0,5.641542325176179,1376.5363273429875
G0023,ES00040,ES414,Wind,Onshore,92.0,3.620954225573185,333.127788752733
G0027,ES00054,ES418,Wind,Onshore,189.0,0.7937930468076718,150.02688584664998
G0028,ES00056,ES419,Wind,Onshore,45.0,0.793793097153902,35.72068937192559
G0033,ES00061,ES418,Wind,Onshore,46.0,0.7937930468076718,36.5144801531529
G0035,ES00064,ES243,Wind,Onshore,98.0,2.1963053168712783,215.23792105338526
G0036,ES00065,ES230,Wind,Onshore,178.0,0.7937919517861635,141.2949674179371
G0038,ES00072,ES111,Wind,Onshore,563.0,1.945531891421894,1095.3344548705263
G0042,ES00075,ES423,Wind,Onshore,353.2,0.7937929890813104,280.3676837435188
G0048,ES00081,ES243,Wind,Onshore,89.0,2.1963053168712783,195.47117320154376
G0050,ES00085,ES417,Wind,Onshore,424.0,0.530196499046008,224.80331559550737
G0056,ES00096,ES412,Wind,Onshore,54.0,5.641542325176179,304.64328555951363
G0060,ES00107,ES419,Wind,Onshore,290.0,0.793793097153902,230.1999981746316
G0061,ES00109,ES419,Wind,Onshore,91.0,0.793793097153902,72.23517184100508
G0068,ES00125,ES113,Wind,Onshore,72.0,0.7567390976434863,54.48521503033102
G0069,ES00128,ES415,Wind,Onshore,33.0,0.7937912039858471,26.195109731532956
G0073,ES00131,ES415,Wind,Onshore,50.0,0.7937912039858471,39.68956019929236
G0075,ES00132,ES414,Wind,Onshore,224.0,3.620954225573185,811.0937465283934
G0081,ES00142,ES230,Wind,Onshore,39.0,0.7937919517861635,30.957886119660376
G0089,ES00155,ES419,Wind,Onshore,18.0,0.793793097153902,14.288275748770236
G0097,ES00169,ES432,Wind,Onshore,90.0,0.7937917375858379,71.44125638272541
G0099,ES00170,ES220,Wind,Onshore,178.2,0.7255770057344547,129.29782242187983
G0101,ES00177,ES413,Wind,Onshore,126.0,0.793792977545187,100.01791517069356
G0103,ES00179,ES617,Wind,Onshore,13.0,0.7937929525479778,10.319308383123712
G0105,ES00182,ES612,Wind,Onshore,442.0,2.3761228451830894,1050.2462975709254
G0119,ES00191,ES612,Wind,Onshore,101.0,2.3761228451830894,239.98840736349203
G0120,ES00192,ES612,Wind,Onshore,128.0,2.3761228451830894,304.14372418343544
G0122,ES00193,ES614,Wind,Onshore,200.0,0.7937919992032407,158.75839984064814
G0124,ES00195,ES614,Wind,Onshore,15.0,0.7937919992032407,11.906879988048612
G0130,ES00199,ES418,Wind,Onshore,25.0,0.7937930468076718,19.844826170191794
G0134,ES00204,ES112,Wind,Onshore,74.0,2.657830005557399,196.67942041124755
G0137,ES00207,ES514,Wind,Onshore,30.0,0.7937929098385849,23.813787295157546
G0142,ES00213,ES511,Wind,Onshore,76.0,0.2971840727330148,22.585989527709124
G0147,ES00227,ES414,Wind,Onshore,20.0,3.620954225573185,72.4190845114637
G0148,ES00230,ES611,Wind,Onshore,29.0,0.8728499396844828,25.31264825085
G0150,ES00232,ES130,Wind,Onshore,100.0,1.0173609530639656,101.73609530639655
G0152,ES00239,ES522,Wind,Onshore,28.0,0.7937929278481851,22.226201979749185
G0153,ES00240,ES522,Wind,Onshore,495.8,0.7937929278481851,393.56253362713016
G0159,ES00242,ES523,Wind,Onshore,173.0,0.7937927018378976,137.3261374179563
G0165,ES00264,ES522,Wind,Onshore,24.0,0.7937929278481851,19.051030268356442
G0167,ES00266,ES522,Wind,Onshore,27.0,0.7937929278481851,21.432409051900997
G0175,ES00272,ES130,Wind,Onshore,18.0,1.0173609530639656,18.31249715515138
G0181,ES00278,ES243,Wind,Onshore,84.0,2.1963053168712783,184.48964661718736
G0183,ES00280,ES243,Wind,Onshore,528.0,2.1963053168712783,1159.6492073080349
G0185,ES00281,ES243,Wind,Onshore,64.0,2.1963053168712783,140.5635402797618
G0188,ES00284,ES243,Wind,Onshore,100.0,2.1963053168712783,219.6305316871278
G0208,ES00293,ES413,Wind,Onshore,69.0,0.793792977545187,54.7717154506179
G0213,ES00304,ES241,Wind,Onshore,30.0,9.615289060075787,288.4586718022736
G0215,ES00306,ES114,Wind,Onshore,43.0,1.4414380136201357,61.98183458566584
G0216,ES00307,ES114,Wind,Onshore,11.0,1.4414380136201357,15.855818149821493
G0218,ES00309,ES114,Wind,Onshore,40.0,1.4414380136201357,57.65752054480543
G0220,ES00310,ES414,Wind,Onshore,30.0,3.620954225573185,108.62862676719554
G0223,ES00316,ES111,Wind,Onshore,15.37,1.945531891421894,29.902825171154507
G0227,ES00319,ES111,Wind,Onshore,111.0,1.945531891421894,215.95403994783024
G0228,ES00321,ES111,Wind,Onshore,144.0,1.945531891421894,280.1565923647527
G0229,ES00322,ES111,Wind,Onshore,204.0,1.945531891421894,396.8885058500664
G0230,ES00323,ES111,Wind,Onshore,139.4,1.945531891421894,271.207145664212
G0235,ES00327,ES415,Wind,Onshore,70.0,0.7937912039858471,55.5653842790093
G0254,ES00346,ES612,Wind,Onshore,110.0,2.3761228451830894,261.3735129701398
G0266,ES00350,ES620,Wind,Onshore,49.0,0.6762837138883736,33.13790198053031
G0272,ES00359,ES523,Wind,Onshore,184.0,0.7937927018378976,146.05785713817318
G0274,ES00362,ES423,Wind,Onshore,607.2,0.7937929890813104,481.9911029701717
G0276,ES00364,ES421,Wind,Onshore,1185.0,0.7937927808649521,940.6444453249683
G0279,ES00365,ES421,Wind,Onshore,311.0,0.7937927808649521,246.8695548490001
G0283,ES00370,ES514,Wind,Onshore,50.0,0.7937929098385849,39.68964549192924
G0288,ES00372,ES514,Wind,Onshore,97.0,0.7937929098385849,76.99791225434274
G0290,ES00374,ES514,Wind,Onshore,27.0,0.7937929098385849,21.43240856564179
G0294,ES00380,ES513,Wind,Onshore,125.5,1.597076355007465,200.43308255343686
G0295,ES00381,ES514,Wind,Onshore,52.0,0.7937929098385849,41.277231311606414
G0300,ES00387,ES242,Wind,Onshore,78.0,0.7748178523681483,60.43579248471556
G0304,ES00390,ES424,Wind,Onshore,96.0,4.276240957614826,410.5191319310233
G0306,ES00391,ES424,Wind,Onshore,28.0,4.276240957614826,119.73474681321514
G0328,ES00416,ES522,Wind,Onshore,60.0,0.7937929278481851,47.627575670891105
G0331,ES00425,ES412,Wind,Onshore,96.0,5.641542325176179,541.5880632169132
G0333,ES00427,ES111,Wind,Onshore,106.0,1.945531891421894,206.22638049072077
G0336,ES00432,ES114,Wind,Onshore,18.0,1.4414380136201357,25.945884245162443
G0339,ES00439,ES514,Wind,Onshore,16.0,0.7937929098385849,12.700686557417358
G0348,ES00452,ES241,Wind,Onshore,73.0,9.615289060075787,701.9161013855324
G0353,ES00459,ES243,Wind,Onshore,41.0,2.1963053168712783,90.0485179917224
G0354,ES00460,ES243,Wind,Onshore,100.0,2.1963053168712783,219.6305316871278
G0356,ES00461,ES220,Wind,Onshore,180.0,0.7255770057344547,130.60386103220185
G0358,ES00462,ES417,Wind,Onshore,84.0,0.530196499046008,44.536505919864666
G0360,ES00463,ES417,Wind,Onshore,107.0,0.530196499046008,56.73102539792285
G0361,ES00464,ES243,Wind,Onshore,13.0,2.1963053168712783,28.551969119326618
G0362,ES00465,ES243,Wind,Onshore,124.0,2.1963053168712783,272.3418592920385
G0364,ES00466,ES243,Wind,Onshore,16.0,2.1963053168712783,35.14088506994045
G0368,ES00472,ES425,Wind,Onshore,23.0,0.7937940685817034,18.257263577379177
G0371,ES00476,ES615,Wind,Onshore,203.0,0.7937927411880724,161.1399264611787
G0383,ES00481,ES416,Wind,Onshore,109.0,0.7937931018657254,86.52344810336406
G0391,ES00494,ES611,Wind,Onshore,13.0,0.8728499396844828,11.347049215898275
G0393,ES00495,ES614,Wind,Onshore,95.0,0.7937919992032407,75.41023992430787
G0396,ES00497,ES611,Wind,Onshore,65.0,0.8728499396844828,56.73524607949138
G0397,ES00498,ES617,Wind,Onshore,58.0,0.7937929525479778,46.03999124778271
G0401,ES00506,ES614,Wind,Onshore,14.0,0.7937919992032407,11.11308798884537
G0404,ES00510,ES521,Wind,Onshore,91.0,0.7937901344010683,72.23490223049721
G0411,ES00519,ES425,Wind,Onshore,92.0,0.7937940685817034,73.02905430951671
G0415,ES00522,ES617,Wind,Onshore,158.0,0.7937929525479778,125.41928650258049
G0416,ES00523,ES617,Wind,Onshore,18.0,0.7937929525479778,14.2882731458636
G0421,ES00531,ES612,Wind,Onshore,42.0,2.3761228451830894,99.79715949768975
G0422,ES00532,ES617,Wind,Onshore,137.0,0.7937929525479778,108.74963449907295
G0425,ES00534,ES220,Wind,Onshore,351.0,0.7255770057344547,254.6775290127936
G0429,ES00538,ES618,Wind,Onshore,30.0,0.7937933864530345,23.813801593591037
G0434,ES00540,ES618,Wind,Onshore,39.0,0.7937933864530345,30.95794207166835
G0435,ES00544,ES112,Wind,Onshore,710.0,2.657830005557399,1887.0593039457533
G0436,ES00545,ES112,Wind,Onshore,341.0,2.657830005557399,906.3200318950732
G0438,ES00549,ES113,Wind,Onshore,270.0,0.7567390976434863,204.31955636374133
G0439,ES00551,ES112,Wind,Onshore,183.0,2.657830005557399,486.38289101700406
G0440,ES00552,ES120,Wind,Onshore,151.0,0.7937930899295044,119.86275657935516
G0442,ES00553,ES120,Wind,Onshore,297.0,0.7937930899295044,235.7565477090628
G0449,ES00560,ES417,Wind,Onshore,282.0,0.530196499046008,149.51541273097425
G0451,ES00562,ES511,Wind,Onshore,70.0,0.2971840727330148,20.802885091311033
G0453,ES00564,ES612,Wind,Onshore,35.0,2.3761228451830894,83.16429958140813
G0457,ES00570,ES111,Wind,Onshore,180.0,1.945531891421894,350.1957404559409
G0463,ES00585,ES213,Wind,Onshore,20.0,0.5532499364823364,11.064998729646728
G0465,ES00596,ES514,Wind,Onshore,152.0,0.7937929098385849,120.6565222954649
G0467,ES00597,ES241,Wind,Onshore,36.0,9.615289060075787,346.1504061627283
G0468,ES00599,ES514,Wind,Onshore,70.0,0.7937929098385849,55.56550368870094
G0469,ES00609,ES113,Wind,Onshore,40.0,0.7567390976434863,30.269563905739453
G0471,ES00610,ES423,Wind,Onshore,369.0,0.7937929890813104,292.9096129710035
G0476,ES00614,ES523,Wind,Onshore,90.0,0.7937927018378976,71.44134316541079
G0477,ES00615,ES412,Wind,Onshore,260.0,5.641542325176179,1466.8010045458066
G0479,ES00621,ES413,Wind,Onshore,117.0,0.793792977545187,92.87377837278687
G0482,ES00628,ES242,Wind,Onshore,32.0,0.7748178523681483,24.794171275780744
G0483,ES00629,ES243,Wind,Onshore,54.0,2.1963053168712783,118.60048711104903
G0484,ES00630,ES241,Wind,Onshore,76.0,9.615289060075787,730.7619685657598
G0486,ES00633,ES612,Wind,Onshore,24.0,2.3761228451830894,57.026948284394145
G0487,ES00636,ES300,Wind,Onshore,42.0,0.7937969742320263,33.339472917745105
G0488,ES00639,ES421,Wind,Onshore,626.5,0.7937927808649521,497.31117721189247
G0490,ES00640,ES417,Wind,Onshore,171.0,0.530196499046008,90.66360133686736
G0491,ES00641,ES112,Wind,Onshore,92.0,2.657830005557399,244.52036051128073
G0492,ES00642,ES120,Wind,Onshore,16.0,0.7937930899295044,12.70068943887207
G0496,ES00648,ES415,Wind,Onshore,47.0,0.7937912039858471,37.308186587334816
G0502,ES00653,ES242,Wind,Onshore,48.0,0.7748178523681483,37.19125691367112
G0506,ES00658,ES412,Wind,Onshore,114.0,5.641542325176179,643.1358250700844
G0508,ES00664,ES418,Wind,Onshore,52.0,0.7937930468076718,41.27723843399893
G0509,ES00665,ES243,Wind,Onshore,212.0,2.1963053168712783,465.616727176711
G0511,ES00667,ES242,Wind,Onshore,21.0,0.7748178523681483,16.271174899731115
G0512,ES00668,ES415,Wind,Onshore,31.0,0.7937912039858471,24.60752732356126
G0514,ES00669,ES614,Wind,Onshore,58.0,0.7937919992032407,46.03993595378796
G0517,ES00672,ES417,Wind,Onshore,50.0,0.530196499046008,26.5098249523004
G0520,ES00677,ES414,Wind,Onshore,43.0,3.620954225573185,155.70103169964693
G0532,ES00691,ES412,Wind,Onshore,103.0,5.641542325176179,581.0788594931464
G0536,ES00697,ES243,Wind,Onshore,123.0,2.1963053168712783,270.1455539751672
G0537,ES00698,ES412,Wind,Onshore,55.0,5.641542325176179,310.28482788468983
G0539,ES00700,ES523,Wind,Onshore,14.0,0.7937927018378976,11.113097825730566
G0540,ES00701,ES423,Wind,Onshore,26.0,0.7937929890813104,20.63861771611407
G0542,ES00702,ES412,Wind,Onshore,14.0,5.641542325176179,78.98159255246651
G0544,ES00706,ES114,Wind,Onshore,138.0,1.4414380136201357,198.9184458795787
G0548,ES00708,ES418,Wind,Onshore,10.0,0.7937930468076718,7.937930468076718
G0549,ES00710,ES414,Wind,Onshore,40.0,3.620954225573185,144.8381690229274
G0550,ES00711,ES419,Wind,Onshore,22.0,0.793793097153902,17.463448137385843
G0551,ES00713,ES414,Wind,Onshore,50.0,3.620954225573185,181.04771127865925
G0555,ES00720,ES111,Wind,Onshore,17.0,1.945531891421894,33.0740421541722
G0556,ES00722,ES230,Wind,Onshore,67.0,0.7937919517861635,53.18406076967295
G0564,ES00734,ES413,Wind,Onshore,43.0,0.793792977545187,34.13309803444304
G0566,ES00740,ES220,Wind,Onshore,171.0,0.7255770057344547,124.07366798059175
G0570,ES00745,ES211,Wind,Onshore,40.0,1.4788453349398818,59.15381339759527
G0572,ES00754,ES414,Wind,Onshore,218.0,3.620954225573185,789.3680211749543
G0576,ES00761,ES514,Wind,Onshore,30.0,0.7937929098385849,23.813787295157546
G0577,ES00762,ES523,Wind,Onshore,114.0,0.7937927018378976,90.49236800952033
G0580,ES00769,ES416,Wind,Onshore,88.0,0.7937931018657254,69.85379296418384
G0583,ES00782,ES243,Wind,Onshore,103.0,2.1963053168712783,226.21944763774167
G0589,ES00787,ES413,Wind,Onshore,66.0,0.793792977545187,52.39033651798234
G0590,ES00788,ES413,Wind,Onshore,18.0,0.793792977545187,14.288273595813365
G0591,ES00797,ES113,Wind,Onshore,64.0,0.7567390976434863,48.431302249183126
G0592,ES00798,ES112,Wind,Onshore,14.0,2.657830005557399,37.209620077803585
G0593,ES00800,ES112,Wind,Onshore,139.0,2.657830005557399,369.4383707724785
G0595,ES00802,ES113,Wind,Onshore,20.0,0.7567390976434863,15.134781952869726
G0596,ES00803,ES114,Wind,Onshore,48.0,1.4414380136201357,69.18902465376651
G0597,ES00805,ES114,Wind,Onshore,105.0,1.4414380136201357,151.35099143011425
G0598,ES00807,ES114,Wind,Onshore,50.0,1.4414380136201357,72.07190068100678
G0599,ES00808,ES114,Wind,Onshore,31.0,1.4414380136201357,44.684578422224206
G0600,ES00809,ES111,Wind,Onshore,152.9,1.945531891421894,297.4718261984076
G0626,ES00842,ES514,Wind,Onshore,48.0,0.7937929098385849,38.102059672252075
G0629,ES00843,ES514,Wind,Onshore,78.0,0.7937929098385849,61.91584696740962
G0638,ES00853,ES432,Wind,Onshore,20.0,0.7937917375858379,15.875834751716758
G0640,ES00857,ES522,Wind,Onshore,280.0,0.7937929278481851,222.26201979749183
G0643,ES00858,ES242,Wind,Onshore,140.0,0.7748178523681483,108.47449933154076
G0645,ES00860,ES212,Wind,Onshore,19.0,0.7937943013773312,15.082091726169292
G0646,ES00863,ES211,Wind,Onshore,56.0,1.4788453349398818,82.81533875663338
G0648,ES00869,ES111,Wind,Onshore,14.0,1.945531891421894,27.237446479906517
G0653,ES00887,ES243,Wind,Onshore,48.0,2.1963053168712783,105.42265520982136
G0658,ES00892,ES243,Wind,Onshore,134.0,2.1963053168712783,294.30491246075127
G0659,ES00893,ES243,Wind,Onshore,78.0,2.1963053168712783,171.3118147159597
G0660,ES00894,ES417,Wind,Onshore,18.0,0.530196499046008,9.543536982828144
G0661,ES00895,ES243,Wind,Onshore,75.0,2.1963053168712783,164.72289876534586
G0662,ES00896,ES243,Wind,Onshore,26.0,2.1963053168712783,57.103938238653235
G0663,ES00897,ES243,Wind,Onshore,184.0,2.1963053168712783,404.12017830431523
G0664,ES00898,ES243,Wind,Onshore,23.0,2.1963053168712783,50.515022288039404
G0666,ES00899,ES243,Wind,Onshore,252.0,2.1963053168712783,553.4689398515621
G0668,ES00901,ES243,Wind,Onshore,49.0,2.1963053168712783,107.61896052669263
G0670,ES00902,ES242,Wind,Onshore,44.0,0.7748178523681483,34.091985504198526
G0675,ES00907,ES425,Wind,Onshore,30.0,0.7937940685817034,23.8138220574511
G0684,ES00917,ES416,Wind,Onshore,49.0,0.7937931018657254,38.895861991420546
G0687,ES00918,ES300,Wind,Onshore,21.0,0.7937969742320263,16.669736458872553
G0690,ES00926,ES418,Wind,Onshore,40.0,0.7937930468076718,31.751721872306874
G0691,ES00927,ES418,Wind,Onshore,50.0,0.7937930468076718,39.68965234038359
G0695,ES00933,ES614,Wind,Onshore,57.0,0.7937919992032407,45.246143954584724
G0700,ES00955,ES422,Wind,Onshore,86.0,0.793793388306291,68.26623139434102
G0703,ES00959,ES243,Wind,Onshore,35.0,2.1963053168712783,76.87068609049474
G0708,ES00963,ES243,Wind,Onshore,10.0,2.1963053168712783,21.963053168712783
G0710,ES00965,ES130,Wind,Onshore,93.0,1.0173609530639656,94.6145686349488
G0711,ES00967,ES423,Wind,Onshore,72.0,0.7937929890813104,57.15309521385434
G0713,ES00968,ES612,Wind,Onshore,112.0,2.3761228451830894,266.125758660506
G0715,ES00971,ES220,Wind,Onshore,78.0,0.7255770057344547,56.59500644728747
G0717,ES00972,ES220,Wind,Onshore,13.0,0.7255770057344547,9.432501074547911
G0718,ES00973,ES220,Wind,Onshore,40.0,0.7255770057344547,29.023080229378188
G0728,ES00978,ES612,Wind,Onshore,28.0,2.3761228451830894,66.5314396651265
G0731,ES00979,ES612,Wind,Onshore,75.0,2.3761228451830894,178.2092133887317
G0732,ES00995,ES120,Wind,Onshore,50.0,0.7937930899295044,39.68965449647522
G0733,ES00996,ES417,Wind,Onshore,262.0,0.530196499046008,138.9114827500541
G0735,ES00997,ES511,Wind,Onshore,57.0,0.2971840727330148,16.93949214578184
G0737,ES01001,ES612,Wind,Onshore,26.0,2.3761228451830894,61.779193974760325
G0739,ES01004,ES413,Wind,Onshore,37.0,0.793792977545187,29.370340169171918
G0744,ES01017,ES418,Wind,Onshore,251.0,0.7937930468076718,199.24205474872562
G0747,ES01033,ES213,Wind,Onshore,26.0,0.5532499364823364,14.384498348540747
G0748,ES01036,ES211,Wind,Onshore,50.0,1.4788453349398818,73.9422667469941
G0751,ES01040,ES220,Wind,Onshore,126.0,0.7255770057344547,91.42270272254129
G0753,ES01043,ES514,Wind,Onshore,60.0,0.7937929098385849,47.62757459031509
G0755,ES01048,ES120,Wind,Onshore,78.0,0.7937930899295044,61.91586101450134
G0756,ES01049,ES514,Wind,Onshore,62.0,0.7937929098385849,49.21516040999226
G0758,ES01050,ES514,Wind,Onshore,106.0,0.7937929098385849,84.14204844289
G0761,ES01052,ES425,Wind,Onshore,10.0,0.7937940685817034,7.9379406858170345
G0762,ES01053,ES419,Wind,Onshore,199.0,0.793793097153902,157.9648263336265
G0765,ES01059,ES612,Wind,Onshore,122.0,2.3761228451830894,289.8869871123369
G0771,ES01062,ES422,Wind,Onshore,74.0,0.793793388306291,58.740710734665534
G0773,ES01065,ES243,Wind,Onshore,136.0,2.1963053168712783,298.6975230944938
G0777,ES01078,ES425,Wind,Onshore,24.0,0.7937940685817034,19.05105764596088
G0778,ES01085,ES412,Wind,Onshore,30.0,5.641542325176179,169.24626975528537
G0781,ES01093,ES611,Wind,Onshore,359.0,0.8728499396844828,313.3531283467293
G0783,ES01101,ES242,Wind,Onshore,38.0,0.7748178523681483,29.443078389989633
G0784,ES01102,ES241,Wind,Onshore,56.0,9.615289060075787,538.4561873642441
G0786,ES01108,ES620,Wind,Onshore,26.0,0.6762837138883736,17.583376561097715
G0792,ES01115,ES612,Wind,Onshore,74.0,2.3761228451830894,175.83309054354862
G0794,ES01118,ES423,Wind,Onshore,56.0,0.7937929890813104,44.45240738855338
G0798,ES01128,ES617,Wind,Onshore,82.0,0.7937929525479778,65.09102210893418
G0800,ES01129,ES241,Wind,Onshore,118.0,9.615289060075787,1134.6041090889428
G0801,ES01131,ES412,Wind,Onshore,70.0,5.641542325176179,394.9079627623325
G0804,ES01132,ES412,Wind,Onshore,173.0,5.641542325176179,975.986822255479
G0805,ES01133,ES241,Wind,Onshore,19.0,9.615289060075787,182.69049214143996
G0807,ES01134,ES618,Wind,Onshore,115.0,0.7937933864530345,91.28623944209897
G0809,ES01135,ES412,Wind,Onshore,62.0,5.641542325176179,349.7756241609231
G0811,ES01140,ES617,Wind,Onshore,165.0,0.7937929525479778,130.97583717041633
G0812,ES01141,ES417,Wind,Onshore,240.2,0.530196499046008,127.3531990708511
G0815,ES01142,ES615,Wind,Onshore,25.0,0.7937927411880724,19.84481852970181
G0816,ES01143,ES243,Wind,Onshore,133.0,2.1963053168712783,292.10860714388
G0823,ES01148,ES422,Wind,Onshore,76.0,0.793793388306291,60.328297511278116
G0832,ES01158,ES412,Wind,Onshore,35.0,5.641542325176179,197.45398138116624
G0833,ES01159,ES243,Wind,Onshore,87.0,2.1963053168712783,191.0785625678012
G0834,ES01160,ES220,Wind,Onshore,144.0,0.7255770057344547,104.48308882576148
G0838,ES01165,ES620,Wind,Onshore,256.0,0.6762837138883736,173.12863075542364
G0840,ES01166,ES611,Wind,Onshore,26.0,0.8728499396844828,22.69409843179655
G0843,ES01170,ES432,Wind,Onshore,12.0,0.7937917375858379,9.525500851030055
G0848,ES01172,ES230,Wind,Onshore,128.0,0.7937919517861635,101.60536982862892
G0852,ES01176,ES130,Wind,Onshore,105.0,1.0173609530639656,106.82290007171639
G0855,ES01179,ES243,Wind,Onshore,200.0,2.1963053168712783,439.2610633742556
G0857,ES01180,ES615,Wind,Onshore,123.0,0.7937927411880724,97.6365071661329
G0867,ES01184,ES242,Wind,Onshore,117.0,0.7748178523681483,90.65368872707334
G0868,ES01190,ES418,Wind,Onshore,110.0,0.7937930468076718,87.3172351488439
G0869,ES01191,ES243,Wind,Onshore,114.0,2.1963053168712783,250.37880612332572
G0870,ES01192,ES243,Wind,Onshore,270.0,2.1963053168712783,593.0024355552451
G0875,ES01198,ES242,Wind,Onshore,18.0,0.7748178523681483,13.946721342626669
G0880,ES01210,ES431,Wind,Onshore,20.0,0.7938091246500447,15.876182493000893
G0885,ES01214,ES617,Wind,Onshore,85.0,0.7937929525479778,67.4724009665781
G0887,ES01215,ES220,Wind,Onshore,118.0,0.7255770057344547,85.61808667666565
G0888,ES01216,ES220,Wind,Onshore,67.0,0.7255770057344547,48.61365938420847
G0890,ES01217,ES423,Wind,Onshore,105.0,0.7937929890813104,83.34826385353759
G0891,ES01219,ES242,Wind,Onshore,53.0,0.7748178523681483,41.065346175511856
G0893,ES01220,ES422,Wind,Onshore,40.0,0.793793388306291,31.75173553225164
G0898,ES01227,ES243,Wind,Onshore,261.0,2.1963053168712783,573.2356877034036
G0900,ES01228,ES113,Wind,Onshore,91.0,0.7567390976434863,68.86325788555726
G0901,ES01230,ES414,Wind,Onshore,33.0,3.620954225573185,119.4914894439151
G0902,ES01231,ES412,Wind,Onshore,354.0,5.641542325176179,1997.1059831123673
G0903,ES01232,ES412,Wind,Onshore,45.0,5.641542325176179,253.86940463292805
G0906,ES01236,ES242,Wind,Onshore,36.0,0.7748178523681483,27.893442685253337
G0907,ES01237,ES242,Wind,Onshore,128.0,0.7748178523681483,99.17668510312298
G0908,ES01238,ES243,Wind,Onshore,106.0,2.1963053168712783,232.8083635883555
G0909,ES01239,ES243,Wind,Onshore,199.6,2.1963053168712783,438.3825412475071
G0914,ES01244,ES243,Wind,Onshore,27.0,2.1963053168712783,59.30024355552452
G0915,ES01245,ES414,Wind,Onshore,60.0,3.620954225573185,217.25725353439108
G0925,ES01255,ES413,Wind,Onshore,32.0,0.793792977545187,25.401375281445983
G0009,ES00009,ES618,Solar,PV,503.9,1.4208994820803449,715.9912490202857
G0010,ES00010,ES432,Solar,PV,3.5,0.6008241850309632,2.1028846476083713
G0011,ES00015,ES300,Solar,PV,1.1,6.540516814574585,7.194568496032044
G0012,ES00016,ES300,Solar,PV,12.6,6.540516814574585,82.41051186363977
G0013,ES00017,ES432,Solar,PV,36.4,0.6008241850309632,21.87000033512706
G0015,ES00023,ES300,Solar,PV,3.2,6.540516814574585,20.929653806638672
G0017,ES00025,ES412,Solar,PV,91.8,0.25170974229735477,23.10695434289717
G0020,ES00036,ES431,Solar,PV,280.1,0.781903826885529,219.01126191063668
G0024,ES00040,ES414,Solar,PV,1.4,1.0677399578060283,1.4948359409284395
G0025,ES00049,ES416,Solar,PV,41.4,4.525574532554243,187.35878564774566
G0026,ES00054,ES418,Solar,PV,26.099999999999998,0.6928539299231395,18.08348757099394
G0032,ES00057,ES432,Solar,PV,201.9,0.6008241850309632,121.30640295775149
G0034,ES00062,ES413,Solar,PV,13.3,0.7392233928130496,9.83167112441356
G0037,ES00068,ES415,Solar,PV,1.6,0.6928539350490377,1.1085662960784604
G0043,ES00075,ES423,Solar,PV,262.0,3.6140506992326444,946.8812831989528
G0044,ES00076,ES423,Solar,PV,24.6,3.6140506992326444,88.90564720112306
G0046,ES00080,ES242,Solar,PV,18.6,9.063731927877996,168.58541385853073
G0047,ES00081,ES243,Solar,PV,60.400000000000006,7.767516796977641,469.15801453744956
G0049,ES00084,ES418,Solar,PV,12.0,0.6928539299231395,8.314247159077674
G0051,ES00085,ES417,Solar,PV,33.8,0.45113284682299915,15.24829022261737
G0052,ES00086,ES418,Solar,PV,43.5,0.6928539299231395,30.13914595165657
G0053,ES00087,ES418,Solar,PV,65.2,0.6928539299231395,45.1740762309887
G0054,ES00088,ES418,Solar,PV,80.7,0.6928539299231395,55.913312144797366
G0055,ES00095,ES211,Solar,PV,25.2,0.027069807192235378,0.6821591412443315
G0062,ES00111,ES418,Solar,PV,1.2,0.6928539299231395,0.8314247159077675
G0063,ES00112,ES419,Solar,PV,6.8,0.6928531861007874,4.711401665485354
