BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES243,ES424,2020-2025,3.0281835279311053e-05,3574.9528971039954,1.0131853611621338,6548.027383810333,196.44082151431158
ES243,ES424,2025-2030,2.6998304293682714e-05,3574.9529240518377,0.39684162634427655,7312.2810389913275,219.36843116973927
ES243,ES513,2020-2025,7.49071500649734e-05,3108.96199246098,2.8650916128986363,4859.654838793659,145.78964516380984
ES243,ES513,2025-2030,1.727072804283498e-05,3108.9620096812455,0.2902016678193727,6768.5200785990255,203.05560235797125
ES243,ES514,2020-2025,4.370639726403169e-05,5049.620968092698,1.544073626324459,7219.692917959726,216.59078753879228
ES243,ES514,2025-2030,2.3342741624505525e-05,5049.620991384976,0.3622837699546008,10155.032739005435,304.6509821701639
ES300,ES414,2020-2025,7.1671825025987346e-06,1787.4764405782626,0.3310520082560154,6637.893529046805,199.1368058714047
ES300,ES414,2025-2030,1.3278191510762502e-05,1787.4764538059912,0.26943915692997195,8602.889329230677,258.0866798769216
ES300,ES416,2020-2025,2.2694275685353205e-05,5362.429322927515,0.3893322708203423,741.8420477705329,22.255261433116022
ES300,ES416,2025-2030,3.6759836185578466e-05,5362.42935963689,0.2770458590460906,2323.9108620947777,69.71732586284357
ES300,ES418,2020-2025,1.4442058272834402e-05,3574.9528812642184,0.4856371879091993,3385.5502024096604,101.56650607228961
ES300,ES418,2025-2030,2.801902445726333e-05,3574.9529092327803,0.4139137677148153,7643.541918841896,229.30625756525674
ES300,ES423,2020-2025,1.7077536540455185e-05,6036.508903087746,0.5233122754413138,14502.574323889035,435.07722971667255
ES300,ES423,2025-2030,6.0964802952107835e-06,6036.508909133763,0.08207084268275806,13822.291290824502,414.66873872473315
ES300,ES424,2020-2025,2.0118516658840235e-05,4558.064925316767,0.41995637559401094,12351.586489904912,370.5475946971494
ES300,ES424,2025-2030,1.2900442093435594e-05,4558.064938166747,0.11830056938864678,10638.293536340143,319.1488060902047
ES300,ES425,2020-2025,1.856155358836986e-05,3579.336133689834,0.33988103542119763,864.2519862238802,25.9275595867162
ES300,ES425,2025-2030,1.955939569370671e-05,3579.3361531987666,0.15734105617816985,1619.9117650225085,48.597352950675436
ES300,ES432,2020-2025,2.114278140652459e-05,10724.85862160918,1.0059010934545012,9602.420518759973,288.0726155628004
ES300,ES432,2025-2030,2.1546744376057792e-05,10724.858643105465,0.45034862305762785,20734.066743819945,622.0220023145984
ES412,ES414,2020-2025,2.573825986473821e-05,5541.17696931261,0.4242498939446739,3874.145161081834,116.22435483245454
ES412,ES414,2025-2030,3.0920865115997694e-05,5541.177000183012,0.22390728123329434,4729.173368411988,141.87520105236018
ES412,ES416,2020-2025,303.60164556550245,303.60164556550245,8946171.145995114,1335.799695447526,40.073990863425934
ES412,ES416,2025-2030,183.72349511569203,487.3251406307321,2378328.2754343566,2292.824870469527,68.78474611408583
ES412,ES417,2020-2025,0.009286757162131586,0.009286757162131586,228.38659006823613,0.030682317087527212,0.0009204695126258147
