Node,GeneratorType,Period,genInvCap_MW,genInstalledCap_MW,genExpectedCapacityFactor,DiscountedInvestmentCost_Euro,genExpectedAnnualProduction_GWh
ES241,Waste,2020-2025,7.405283959824168e-05,7.405283959824168e-05,0.7406721102308332,129.203101446274,0.0004804761272506201
ES241,Waste,2025-2030,6.065400218718063e-05,0.00013468859396900538,0.7281767115711764,44.51071884972742,0.000859155373596263
ES241,Windonshore,2020-2025,2462.928622828008,2765.375622828008,0.2571608208220618,1888754459.4121423,6229.641281818442
ES241,Windonshore,2025-2030,3.7738378609416844e-07,2705.0353787700715,0.2454029077752315,0.12438570508317595,5815.094276845054
ES242,BioCCS,2020-2025,0.00010503181111021832,0.00010503181111021832,0.8728027952736274,-90.61362623476347,0.0008030472309677336
ES242,BioCCS,2025-2030,3.3081647692686075e-05,0.00013810433489468133,0.8744313273135085,-51.86894692405283,0.0010578817501786131
ES242,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES242,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES242,GasCCGT,2020-2025,1.5950035933316863e-08,22.195000015950036,0.08420054357910248,0.012268348049449028,16.370960138871194
ES242,GasCCGT,2025-2030,1.3431983427427208e-07,18.593752360631587,0.1028102795967463,0.04410375577788017,16.745868979594977
ES242,GasCCS,2020-2025,2.1161797180756973e-06,2.1161797180756973e-06,0.40512440198840177,4.255835813159462,7.5100885348001255e-06
ES242,GasCCS,2025-2030,2.7217785036037133e-08,2.124807527424117e-06,0.4035434671325163,0.024686980746442197,7.511281242268546e-06
ES242,GasOCGT,2020-2025,2.509542230491994e-07,81.00400025095423,7.702943633525076e-08,0.15098070279577627,5.46597061268281e-05
ES242,GasOCGT,2025-2030,1.0174285423628176e-07,69.32881420090058,0.0007106412784122102,0.026307324133638874,0.43158695427368854
ES242,Lignite,2020-2025,1.286619779461822e-05,1.286619779461822e-05,0.2332581884035346,15.499408863524,2.6290038865516292e-05
ES242,Lignite,2025-2030,5.0368788330479325e-06,1.789395271942209e-05,0.23210361849660147,2.620781694204416,3.6382480296372334e-05
ES242,Solar,2020-2025,4.1559144392522285e-07,563.9970004155914,0.16933568334442856,0.1377837374037524,836.6222010335382
ES242,Solar,2025-2030,3.6773678018809256e-07,543.3363968791233,0.16844021713676163,0.048911077198201154,801.7125778571585
ES242,Waste,2020-2025,9.390557542423565e-05,9.390557542423565e-05,0.7561059689905493,163.84100398759506,0.0006219824790338682
ES242,Waste,2025-2030,9.290987861909282e-05,0.00018679720622689043,0.7416570759382768,68.18157642449496,0.001213605755129789
ES242,Windonshore,2020-2025,2.7203577701584436e-07,728.8480002720357,0.22287410661515628,0.20861700261875746,1422.9861990093395
ES242,Windonshore,2025-2030,5.586442927154752e-07,583.4378415463366,0.23319696178012383,0.1841291724779277,1191.849964636753
ES243,BioCCS,2020-2025,8.961226788345123e-05,8.961226788345123e-05,0.8683559207488326,-77.3107924371549,0.0006816624080817302
ES243,BioCCS,2025-2030,2.0741849321443355e-05,0.00011034499329692171,0.8682454649796426,-32.521290703380075,0.0008392652905161692
ES243,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES243,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES243,GasCCGT,2020-2025,1.3278214400245242e-07,1805.751000132782,0.04947497813592406,0.10213253212623877,782.6139433543183
ES243,GasCCGT,2025-2030,2.551760158867549e-07,1512.759030807374,0.07072389085023004,0.08378673742301936,937.2166720990795
ES243,GasCCS,2020-2025,2.1137841431468723e-06,2.1137841431468723e-06,0.40489757551884803,4.251018087383094,7.497386814637917e-06
ES243,GasCCS,2025-2030,2.7291155506670008e-08,2.1224912189273297e-06,0.40325092614388663,0.0247535289756046,7.4976537759389106e-06
ES243,GasOCGT,2020-2025,1.2656292268897039e-06,430.0850012656292,1.491864227038068e-08,0.761436041334201,5.6206650290506295e-05
ES243,GasOCGT,2025-2030,2.733783842069876e-07,368.09642772894375,0.0007807854041512317,0.07068657370041671,2.5176618264768837
ES243,Hydroregulated,2020-2025,5.864594641025178e-07,660.0720005864595,0.14992904617514888,0.6487558871945169,866.9243373844885
ES243,Hydroregulated,2025-2030,2.445006176742511e-07,660.0720008127122,0.1504052373894715,0.11882211888964204,869.677785153085
ES243,Hydrorun-of-the-river,2020-2025,10.56899206205998,31.64099206205998,0.32198375219984193,8677089.436111895,89.24587564381547
ES243,Hydrorun-of-the-river,2025-2030,2.2016421556174416e-06,31.64099424545432,0.31204976521367866,0.7816647801314922,86.49242787069048
ES243,Lignite,2020-2025,1.2841310933305592e-05,1.2841310933305592e-05,0.23251862825275676,15.469428628106229,2.6155993467851075e-05
ES243,Lignite,2025-2030,5.0160005708111536e-06,1.7848187595848475e-05,0.23078414335358036,2.6099183462282967,3.608312927816375e-05
ES243,Solar,2020-2025,1.7739637314662104e-07,968.7620001773963,0.165518726485005,0.058813374652655286,1404.6506922191086
ES243,Solar,2025-2030,2.8722208447032957e-06,933.2738569603631,0.1649912259652343,0.38202166069358084,1348.882300913651
ES243,Waste,2020-2025,8.414873912013683e-05,8.414873912013683e-05,0.7495632176273227,146.81784163983951,0.0005525352449705435
ES243,Waste,2025-2030,6.501529982124799e-05,0.00014914579112487576,0.7326710068491442,47.71124125236917,0.0009572472212887899
ES243,Windonshore,2020-2025,4935.55397333119,9217.01497333119,0.2880521001124407,3784945081.3945017,23257.629353762157
ES243,Windonshore,2025-2030,854.1807039743195,9217.014934927969,0.28636821124420886,281537980.82299525,23121.67030015581
ES300,BioCCS,2020-2025,0.00046472219374452806,0.00046472219374452806,0.8936924935635205,-400.92770677615397,0.0036381921286026565
ES300,BioCCS,2025-2030,1.665367675410045e-06,0.000466378437511645,0.8922373245373688,-2.6111416325848413,0.003645213383932013
ES300,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES300,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES300,GasCCGT,2020-2025,3.405826303165056e-07,90.55400034058263,0.21696800406023606,0.2619671996845973,172.11052945083858
ES300,GasCCGT,2025-2030,9.946840682983805e-08,75.8611691223895,0.19688170037693792,0.03266033155967263,130.83652149193082
ES300,GasCCS,2020-2025,2.1247189196021852e-06,2.1247189196021852e-06,0.4063767852695528,4.273008948012706,7.563703250748178e-06
ES300,GasCCS,2025-2030,2.443871517939849e-08,2.1304114885864493e-06,0.404155485781188,0.022166318467971756,7.542513213131287e-06
ES300,GasOCGT,2020-2025,2.0374582937774834e-09,23.77900000203746,2.893737607421385e-07,0.0012257888366010864,6.0277723437745574e-05
ES300,GasOCGT,2025-2030,1.0928288865742456e-07,20.3517094586898,0.0012813808824438074,0.028256926697718142,0.22844583288664283
ES300,Lignite,2020-2025,1.2985803511778603e-05,1.2985803511778603e-05,0.237050377710124,15.643493226462926,2.6965817135468387e-05
ES300,Lignite,2025-2030,5.008718565693391e-06,1.798539816929295e-05,0.2346097436268735,2.6061293835904586,3.6963254964879536e-05
ES300,Solar,2020-2025,4.310236852234084e-05,207.34504310236852,0.16815980190441057,14.290008884375736,305.4358080358528
ES300,Solar,2025-2030,1.4419301659955883e-06,199.74948474070067,0.16587133348442223,0.19178488925516754,290.2425693556732
ES300,Waste,2020-2025,0.00021907453317121907,0.00021907453317121907,0.798178502193498,382.22854501163806,0.0015317787049368033
ES300,Waste,2025-2030,0.00022157340277061547,0.00044062968812533834,0.7636690471420977,162.6008355535147,0.0029476984256811938
ES300,Windonshore,2020-2025,1.148926997984745e-08,62.47300001148927,0.17395636171721413,0.00881081559111927,95.19996389900926
ES300,Windonshore,2025-2030,1.1569454831552712e-07,50.009209419636505,0.2028618905992318,0.038132925941114726,88.8698738673059
ES412,BioCCS,2020-2025,9.257604888961694e-05,9.257604888961694e-05,0.8694299141633511,-79.86772201397207,0.0007050782634596103
ES412,BioCCS,2025-2030,5.628035653415614e-07,9.31297285467086e-05,0.8625605899227309,-0.8824236486208372,0.0007036910942886301
ES412,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES412,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES412,GasCCGT,2020-2025,1.1567028873779875e-07,28.40900011567029,0.10238515937162887,0.08897054321058674,25.479861638820136
ES412,GasCCGT,2025-2030,1.535905560360433e-07,23.799500456580404,0.0907896122453172,0.05043127405421438,18.92814738242624
ES412,GasCCS,2020-2025,2.1134140668503905e-06,2.1134140668503905e-06,0.40497037841240235,4.2502738292547715,7.497422026895778e-06
ES412,GasCCS,2025-2030,2.592423080309369e-08,2.120675931595908e-06,0.4029008048629877,0.023513705683799437,7.4847370677155535e-06
ES412,GasOCGT,2020-2025,1.9996636690838215e-07,74.80400019996637,8.704653374950676e-08,0.1203050590044331,5.704011740931912e-05
ES412,GasOCGT,2025-2030,1.1175578294468006e-07,64.02242625419963,0.0010574583690023287,0.028896335057660295,0.5930612019099204
ES412,Lignite,2020-2025,1.2888807644572847e-05,1.2888807644572847e-05,0.2339765854258029,15.526646071779595,2.641734981729144e-05
ES412,Lignite,2025-2030,4.907825569809638e-06,1.778750930611786e-05,0.23036811616418382,2.553632882195452,3.589563308850455e-05
ES412,Solar,2020-2025,4.5388833136428275e-06,27.330004538883312,0.15130342567052404,1.5048055385513712,36.22368019843848
ES412,Solar,2025-2030,9.365899570934434e-08,26.328839123019858,0.15043760084427202,0.012457177568973734,34.69702314237356
ES412,Waste,2020-2025,8.820367795494369e-05,8.820367795494369e-05,0.7530105655191567,153.8926638407754,0.0005818243204192435
ES412,Waste,2025-2030,3.803411825119509e-05,0.00012621954838961308,0.7206757302713493,27.911199312978475,0.0007968390792413885
ES412,Windonshore,2020-2025,8849.616915545523,10194.266915545522,0.2536830997037338,6786535857.516389,22654.351897802953
ES412,Windonshore,2025-2030,268.2668550947073,10194.266902052073,0.2895677710477107,88420761.9695535,25858.91682400386
ES413,Bio,2020-2025,3.149059815389821e-08,71.7550000314906,0.1269380349224191,0.04044621466099168,79.78992301073436
ES413,Bio,2025-2030,2.114685850111165e-08,60.236047196886176,0.10484859176762351,0.011507084583633757,55.325222966836535
ES413,BioCCS,2020-2025,0.00015927987371113005,0.00015927987371113005,0.8819647539899192,-137.41481547942686,0.0012305980953866756
ES413,BioCCS,2025-2030,1.2787670772161305e-06,0.00016054951688013799,0.8778651396380508,-2.004987849230193,0.0012346416187200757
ES413,CoalCCS,2020-2025,0.0,0.0,0,0.0,0.0
ES413,CoalCCS,2025-2030,0.0,0.0,0,0.0,0.0
ES413,GasCCS,2020-2025,2.1201550077662578e-06,2.1201550077662578e-06,0.4058004517595507,4.263830493426105,7.536752373177969e-06
