Node	Generator	Period	genInstalledCap
ES415	Hydrorun-of-the-river	1	0.0
ES415	Hydrorun-of-the-river	2	0.0
ES415	Lignite	1	1.2880854774694956e-05
ES415	Lignite	2	1.7765542966594656e-05
ES415	Solar	1	181.59800008617842
ES415	Solar	2	174.94562287478115
ES415	Waste	1	9.428382505790656e-05
ES415	Waste	2	0.00013788166726968424
ES415	Windonshore	1	229.06600007407175
ES415	Windonshore	2	183.365767411246
ES416	BioCCS	1	0.0002738667726557561
ES416	BioCCS	2	0.0002762753380957416
ES416	CoalCCS	1	0.0
ES416	CoalCCS	2	0.0
ES416	GasCCS	1	2.1232397682614237e-06
ES416	GasCCS	2	2.128811506106513e-06
ES416	GasOCGT	1	29.187000002102746
ES416	GasOCGT	2	24.980249101102
ES416	Lignite	1	1.2990360335404538e-05
ES416	Lignite	2	1.7959403828453664e-05
ES416	Solar	1	223.24000009163012
ES416	Solar	2	215.06216747247592
ES416	Waste	1	0.00018322346040848555
ES416	Waste	2	0.0002804124293855041
ES416	Windonshore	1	243.94100008129797
ES416	Windonshore	2	195.27310287180072
ES417	BioCCS	1	0.00010861840092038211
ES417	BioCCS	2	0.00011886501137062721
ES417	CoalCCS	1	0.0
ES417	CoalCCS	2	0.0
ES417	GasCCGT	1	20.419000069948364
ES417	GasCCGT	2	17.10591700813109
ES417	GasCCS	1	2.1155771366358657e-06
ES417	GasCCS	2	2.1235058568560985e-06
ES417	GasOCGT	1	62.47100002873194
ES417	GasOCGT	2	53.46699343883692
ES417	Lignite	1	1.288712599498079e-05
ES417	Lignite	2	1.7839946401103434e-05
ES417	Solar	1	53.00500173923163
ES417	Solar	2	51.06329785331512
ES417	Waste	1	9.612943387078342e-05
ES417	Waste	2	0.00016336232691874895
ES417	Windonshore	1	1085.0410006392476
ES417	Windonshore	2	868.567905184811
ES418	BioCCS	1	0.00019296430013918087
ES418	BioCCS	2	0.00019607845259896883
ES418	CoalCCS	1	0.0
ES418	CoalCCS	2	0.0
ES418	GasCCGT	1	40.83800000856656
ES418	GasCCGT	2	34.21183395647392
ES418	GasCCS	1	2.1210907445350332e-06
ES418	GasCCS	2	2.1271706538029338e-06
ES418	GasOCGT	1	84.90700035707302
ES418	GasOCGT	2	72.66927106597306
ES418	Hydrorun-of-the-river	1	5.445999026884498
ES418	Hydrorun-of-the-river	2	5.445999059419117
ES418	Lignite	1	1.2967385887919801e-05
ES418	Lignite	2	1.790921797420202e-05
ES418	Solar	1	573.5620001419436
ES418	Solar	2	552.5510117596591
ES418	Waste	1	0.00014600109563822408
ES418	Waste	2	0.00023361634971940835
ES418	Windonshore	1	766.5300000469781
ES418	Windonshore	2	613.6020257050476
ES419	BioCCS	1	0.00010969699283140029
ES419	BioCCS	2	0.00011074451256202391
ES419	CoalCCS	1	0.0
ES419	CoalCCS	2	0.0
ES419	GasCCS	1	2.116330766333477e-06
ES419	GasCCS	2	2.1229846951479736e-06
ES419	GasOCGT	1	106.45600026371076
ES419	GasOCGT	2	91.11239288912202
ES419	Hydroregulated	1	1353.960000016428
ES419	Hydroregulated	2	1353.9600001141641
ES419	Hydrorun-of-the-river	1	0.0
ES419	Hydrorun-of-the-river	2	0.0
ES419	Lignite	1	1.291284563699312e-05
ES419	Lignite	2	1.7795175650029293e-05
ES419	Solar	1	261.3570003201434
ES419	Solar	2	251.782847714417
ES419	Waste	1	0.00010096155156759517
ES419	Waste	2	0.00014484799375364546
ES419	Windonshore	1	659.4340000451713
ES419	Windonshore	2	527.872411355899
ES421	BioCCS	1	0.0001622610250040844
ES421	BioCCS	2	0.00016450581552041092
ES421	CoalCCS	1	0.0
ES421	CoalCCS	2	0.0
ES421	GasCCS	1	2.11924289825758e-06
ES421	GasCCS	2	2.1260663519144647e-06
ES421	GasOCGT	1	163.9910001893719
ES421	GasOCGT	2	140.3548169122425
ES421	Lignite	1	1.2902995543234206e-05
ES421	Lignite	2	1.7871719511850306e-05
ES421	Solar	1	721.8610010515023
ES421	Solar	2	695.4174497993114
ES421	Waste	1	0.00012455533908405138
ES421	Waste	2	0.0002219365717860406
ES421	Windonshore	1	2104.734001747132
ES421	Windonshore	2	1684.8253025678257
ES422	Bio	1	71.75500000984825
ES422	Bio	2	60.23604719554414
ES422	BioCCS	1	0.0002209966763103505
ES422	BioCCS	2	0.00022397071861434404
ES422	CoalCCS	1	0.0
ES422	CoalCCS	2	0.0
ES422	GasCCS	1	2.1223672185136608e-06
ES422	GasCCS	2	2.127083175027e-06
ES422	GasOCGT	1	195.92200012017673
ES422	GasOCGT	2	167.68356999462466
ES422	Lignite	1	1.2963837005558964e-05
ES422	Lignite	2	1.786540925067877e-05
ES422	Oil	1	217.96000004415663
ES422	Oil	2	171.81668454742632
ES422	Solar	1	2401.3370014914885
ES422	Solar	2	2313.370101662204
ES422	Waste	1	55.3650161369003
ES422	Waste	2	55.3650678182727
ES422	Windonshore	1	273.69000002381
ES422	Windonshore	2	219.08697385579129
ES423	BioCCS	1	0.00014542766038086694
ES423	BioCCS	2	0.00015308589089005448
ES423	CoalCCS	1	0.0
ES423	CoalCCS	2	0.0
ES423	GasCCGT	1	20.419000054611704
ES423	GasCCGT	2	17.105916993451515
ES423	GasCCS	1	2.1183637902804103e-06
