Node	Generator	Period	genInvCap
ES241	BioCCS	2	2.023110713149855e-05
ES241	CoalCCS	1	0.0
ES241	CoalCCS	2	0.0
ES241	GasCCS	1	1.0262250449838735e-06
ES241	GasCCS	2	4.5326347310039546e-09
ES241	GasOCGT	1	8.147203890354691e-08
ES241	GasOCGT	2	2.1667784549928623e-08
ES241	Hydroregulated	1	1.1321643000883341e-07
ES241	Hydroregulated	2	2.0477550864324367e-07
ES241	Hydrorun-of-the-river	1	1.4266731795942178e-08
ES241	Hydrorun-of-the-river	2	1.683138473270857e-08
ES241	Lignite	1	5.932834681865903e-06
ES241	Lignite	2	2.2243307375083545e-06
ES241	Solar	1	1.2598991929735348e-06
ES241	Solar	2	592.9786368495703
ES241	Waste	1	3.859477692134978e-05
ES241	Waste	2	3.319125374131206e-05
ES241	Windonshore	1	1944.5235837620712
ES241	Windonshore	2	1.6629370708882661e-07
ES242	BioCCS	1	4.8321969400924605e-05
ES242	BioCCS	2	3.393135753062618e-05
ES242	CoalCCS	1	0.0
ES242	CoalCCS	2	0.0
ES242	GasCCGT	1	3.1180404435590228e-09
ES242	GasCCGT	2	8.391766192784636e-09
ES242	GasCCS	1	1.0271762231209024e-06
ES242	GasCCS	2	4.530487747560496e-09
ES242	GasOCGT	1	2.0383886684086228e-07
ES242	GasOCGT	2	1.8061932500317155e-07
ES242	Lignite	1	5.949640325935501e-06
ES242	Lignite	2	2.2007208509204487e-06
ES242	Solar	1	736.3656208719766
ES242	Solar	2	7.929570097738357e-07
ES242	Waste	1	4.46070094404596e-05
ES242	Waste	2	5.3581750708079644e-05
ES242	Windonshore	1	2.592440750959213e-07
ES242	Windonshore	2	1.5688917209075307e-06
ES243	BioCCS	1	4.477833673633303e-05
ES243	BioCCS	2	2.4320667718337325e-05
ES243	CoalCCS	1	0.0
ES243	CoalCCS	2	0.0
ES243	GasCCGT	1	6.292260578318064e-08
ES243	GasCCGT	2	8.42611477564805e-09
ES243	GasCCS	1	1.0266725149836383e-06
ES243	GasCCS	2	4.520091431299951e-09
ES243	GasOCGT	1	5.7836788756904707e-08
ES243	GasOCGT	2	7.524667804119743e-08
ES243	Hydroregulated	1	9.463497008255217e-08
ES243	Hydroregulated	2	6.0855683327294966e-09
ES243	Hydrorun-of-the-river	1	1.9987048460734513e-08
ES243	Hydrorun-of-the-river	2	10.568998589916315
ES243	Lignite	1	5.941953691212112e-06
ES243	Lignite	2	2.2141839766196434e-06
ES243	Solar	1	2.2642120711680036e-07
ES243	Solar	2	5.596868926525183e-07
ES243	Waste	1	4.2066085956188456e-05
ES243	Waste	2	4.0150211667765984e-05
ES243	Windonshore	1	4935.553991356591
ES243	Windonshore	2	854.1807394231928
ES300	BioCCS	1	0.0001925022623207764
ES300	BioCCS	2	0.0013524781687165198
ES300	CoalCCS	1	0.0
ES300	CoalCCS	2	0.0
ES300	GasCCGT	1	1.7696997942410927e-07
ES300	GasCCGT	2	9.027221115352921e-08
ES300	GasCCS	1	1.0308708970179774e-06
ES300	GasCCS	2	4.452555584184876e-09
ES300	GasOCGT	1	4.174106324734448e-08
ES300	GasOCGT	2	9.885832118902997e-09
ES300	Lignite	1	5.990770490193995e-06
ES300	Lignite	2	2.209925310231703e-06
ES300	Solar	1	9.977049074905153e-06
ES300	Solar	2	7.236149718484252e-07
ES300	Waste	1	0.00010776959335549961
ES300	Waste	2	0.00599154789878442
ES300	Windonshore	1	1.2823470285638905e-08
ES300	Windonshore	2	1.948054469228425e-08
ES412	BioCCS	1	6.20563904824388e-05
ES412	BioCCS	2	1.566744683728266e-05
ES412	CoalCCS	1	0.0
ES412	CoalCCS	2	0.0
ES412	GasCCGT	1	1.6981037097896495e-07
ES412	GasCCGT	2	1.581112497404194e-08
ES412	GasCCS	1	1.0271923601684614e-06
ES412	GasCCS	2	4.449585620342731e-09
ES412	GasOCGT	1	8.954073861946456e-08
ES412	GasOCGT	2	1.085659050783587e-07
ES412	Lignite	1	5.964281364992171e-06
ES412	Lignite	2	2.1766442895242512e-06
ES412	Solar	1	1.0173363662602242e-06
ES412	Solar	2	1.8361546953018016e-07
ES412	Waste	1	5.351347741057422e-05
ES412	Waste	2	3.784545313663027e-05
ES412	Windonshore	1	7434.3449551872945
ES412	Windonshore	2	1683.5388005115467
ES413	Bio	1	2.116066234372546e-08
ES413	Bio	2	1.3014412205066988e-07
ES413	BioCCS	1	0.00013316442236936964
ES413	BioCCS	2	0.00012043099890122133
ES413	CoalCCS	1	0.0
ES413	CoalCCS	2	0.0
ES413	GasCCS	1	1.0297991978483973e-06
ES413	GasCCS	2	4.444623589282949e-09
ES413	GasOCGT	1	9.324539802313279e-08
ES413	GasOCGT	2	7.092512521244212e-08
ES413	Hydroregulated	1	4.626110694516683e-08
ES413	Hydroregulated	2	1.8709318770781924e-08
ES413	Hydrorun-of-the-river	1	1.4126200653663545e-08
ES413	Hydrorun-of-the-river	2	24.948999121961794
ES413	Lignite	1	5.991313972738367e-06
ES413	Lignite	2	2.1727042146491294e-06
ES413	Solar	1	1.1025736057490576e-07
ES413	Solar	2	1.7439411522506254e-07
ES413	Waste	1	1.2541335189979831e-05
ES413	Waste	2	9.690426179612006e-07
ES413	Windonshore	1	1.8811977042787476e-07
ES413	Windonshore	2	7.484496433422076e-07
ES414	BioCCS	1	8.768834314611842e-05
ES414	BioCCS	2	4.0280412312291453e-05
ES414	CoalCCS	1	0.0
ES414	CoalCCS	2	0.0
ES414	GasCCGT	1	8.370583091924994e-08
ES414	GasCCGT	2	5.355666579571421e-09
ES414	GasCCS	1	1.0288813558978954e-06
ES414	GasCCS	2	4.453578597047584e-09
ES414	GasOCGT	1	8.562847156462124e-08
ES414	GasOCGT	2	1.0587357984158297e-07
ES414	Lignite	1	5.974630374464681e-06
ES414	Lignite	2	2.185803667896582e-06
ES414	Solar	1	9.942610290636367e-08
ES414	Solar	2	2.263800447430351e-07
