delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,5685.5,5685.5,4996.144435211789,5137.1632435839465,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867,5537.915945611867
1,5718.0,5718.0,5600.518201192797,5394.59019242444,5608.407673694509,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775,5426.6899563318775
2,5679.9,5679.9,5790.944974084135,5685.284832013314,5736.488160035135,5284.079757679426,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298,5795.515114768298
3,5577.2,5577.2,5985.268073828909,5748.389806138344,5780.796195940139,5532.45844025881,5811.685212610743,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296,6110.716565562296
4,5394.0,5394.0,5780.021667771139,5595.615823764479,5583.102442512067,5582.805098128131,5735.546256958435,6121.497329307193,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114,5771.821162444114
5,5241.0,5241.0,5649.435861616297,5484.900188635052,5494.988276287748,5232.075198396339,5564.2886372085795,5650.577250441036,5471.674372908228,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027,5270.043324937027
6,5150.8,5150.8,5605.064782437581,5439.442580024699,5341.9499210239,5219.529511013849,5388.739292701959,5303.390005005407,5202.451859575869,4969.745132409215,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411,5080.241095890411
7,4733.7,4733.7,4733.7,5013.010119372679,4911.7391717893715,4694.370390762573,4908.053413092284,5274.392352594454,4634.487201107281,4581.296359754074,4632.835015325326,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774,4812.238009049774
8,4295.3,4295.3,4295.3,4295.3,4449.554380867513,4351.2861039234085,4208.569856232725,4701.064366074716,4750.483741232955,4244.347539127682,4269.243961816553,4439.1444954781155,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929,4506.771589991929
9,4032.0,4032.0,4032.0,4032.0,4032.0,4110.542721608948,4133.2423201071315,3994.991003246902,3918.909913154954,4136.325156914261,3966.560423429109,4091.21323071033,4064.6801998913384,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807,3884.2783300198807
