Source:_EU_EnVis_Scenarios_InputData_v1.3.0.csv	Unnamed:_1	Unnamed:_2
HVAC_OverheadLine	1	43.208419
HVDC_Cable	1	0.0
HVAC_OverheadLine	2	43.208419
HVDC_Cable	2	0.0
HVAC_OverheadLine	3	43.208419
HVDC_Cable	3	0.0
HVAC_OverheadLine	4	43.208419
HVDC_Cable	4	0.0
HVAC_OverheadLine	5	43.208419
HVDC_Cable	5	0.0
HVAC_OverheadLine	6	43.208419
HVDC_Cable	6	0.0
HVAC_OverheadLine	7	43.208419
HVDC_Cable	7	0.0
