Source:_EU_EnVis_Scenarios_InputData_v1.3.0.csv	Unnamed:_1	Unnamed:_2
HVAC_OverheadLine	1	864.16838
HVDC_Cable	1	0.0
HVAC_OverheadLine	2	864.16838
HVDC_Cable	2	0.0
HVAC_OverheadLine	3	864.16838
HVDC_Cable	3	0.0
HVAC_OverheadLine	4	864.16838
HVDC_Cable	4	0.0
HVAC_OverheadLine	5	864.16838
HVDC_Cable	5	0.0
HVAC_OverheadLine	6	864.16838
HVDC_Cable	6	0.0
HVAC_OverheadLine	7	864.16838
HVDC_Cable	7	0.0
