date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,4,184,LTGES0135,716,166,7.43,-3.94,393.24,2.1
2024-07-08,4,1048,LTGES0692,490,1049,-70.16,-14.28,393.24,18.2
2024-07-08,4,2338,TR_5b9e4f80,372,373,-450.26,11.02,756.0,59.6
2024-07-08,4,415,LTGES0286a,153,159,-42.24,5.94,786.49,5.4
2024-07-08,4,1134,LTGES0748a,756,252,-4.55,-0.43,786.49,0.6
2024-07-08,4,1558,LTGES1025,73,603,142.47,-1.51,393.24,36.2
2024-07-08,4,1855,LTGES1217,36,641,36.63,56.55,1429.98,4.7
2024-07-08,4,1077,LTGES0712a,502,192,-34.7,0.27,786.49,4.4
2024-07-08,4,1394,LTGES0917a,998,977,-59.05,7.69,4289.94,1.4
2024-07-08,4,293,LTGES0211b,758,236,33.57,-1.16,786.49,4.3
2024-07-08,4,421,LTGES0289a,297,947,-12.31,1.23,270.7,4.6
2024-07-08,4,1243,LTGES0817a,964,533,-33.26,-3.72,786.49,4.3
2024-07-08,4,1634,LTGES1077,1109,158,-2.07,-0.76,393.24,0.6
2024-07-08,4,2214,TR_0f7c87f6,723,724,-22.56,-0.56,160.0,14.1
2024-07-08,4,1963,LTGES1288,1165,94,-82.33,-0.11,393.24,20.9
2024-07-08,4,2228,TR_5c931ebf,762,763,-6.73,-0.66,160.0,4.2
2024-07-08,4,2318,TR_cc6607e7,266,267,52.5,-31.08,240.0,25.4
2024-07-08,4,1309,LTGES0861b,984,556,-14.2,-0.28,786.49,1.8
2024-07-08,4,514,LTGES0357,112,56,15.42,-0.36,393.24,3.9
2024-07-08,4,1970,LTGES1295,1172,660,102.99,-39.75,393.24,28.1
2024-07-08,4,2328,TR_fa1d5cde,1054,1055,-83.57,-0.94,384.0,21.8
2024-07-08,4,350,LTGES0240b,260,263,10.52,-10.14,1572.98,0.9
2024-07-08,4,676,LTGES0466a,837,391,21.93,2.85,786.49,2.8
2024-07-08,4,683,LTGES0469b,838,839,-21.82,-24.76,786.49,4.2
2024-07-08,4,1316,LTGES0867a,987,527,43.31,-20.57,786.49,6.1
2024-07-08,4,252,LTGES0181,217,736,73.76,-6.63,393.24,18.8
2024-07-08,4,881,LTGES0596,774,462,-118.34,6.53,393.24,30.1
2024-07-08,4,660,LTGES0457a,382,384,5.79,22.23,786.49,2.9
2024-07-08,4,1604,LTGES1056a,260,233,17.6,-4.25,786.49,2.3
2024-07-08,4,1555,LTGES1022,26,96,12.63,-20.26,393.24,6.1
2024-07-08,4,462,LTGES0320,787,789,-2.89,1.22,393.24,0.8
2024-07-08,4,777,LTGES0538a,373,433,296.64,-47.6,2859.96,10.5
2024-07-08,4,2123,LTGES1410b,1231,22,14.4,2.79,786.49,1.9
2024-07-08,4,2333,TR_8c3372a7,368,369,-1.76,0.39,160.0,1.1
2024-07-08,4,1431,LTGES0940b,1092,531,-34.17,-3.09,786.49,4.4
2024-07-08,4,1295,LTGES0853,522,950,178.23,-14.43,393.24,45.5
2024-07-08,4,935,LTGES0628b,14,681,216.43,50.07,2859.96,7.8
2024-07-08,4,1514,LTGES0995b,589,1025,-37.57,-0.58,786.49,4.8
2024-07-08,4,1303,LTGES0858b,209,556,-124.74,6.89,786.49,15.9
2024-07-08,4,2100,LTGES1391b,412,383,112.46,-63.89,2859.96,4.5
2024-07-08,4,127,LTGES0089,79,691,65.46,17.01,1429.98,4.7
2024-07-08,4,1718,LTGES1131a,492,1071,4.87,-0.06,786.49,0.6
2024-07-08,4,1007,LTGES0670b,14,480,162.35,81.2,2859.96,6.3
2024-07-08,4,1827,LTGES1203a,539,635,103.86,-60.1,2859.96,4.2
2024-07-08,4,944,LTGES0633,899,472,8.36,-2.32,393.24,2.2
2024-07-08,4,884,LTGES0599a,275,463,-4.53,2.11,786.49,0.6
2024-07-08,4,823,LTGES0561a,874,202,-118.46,-8.36,786.49,15.1
2024-07-08,4,633,LTGES0439a,248,122,554.13,12.01,2859.96,19.4
2024-07-08,4,177,LTGES0130a,165,900,2.78,-3.75,786.49,0.6
2024-07-08,4,254,LTGES0182b,217,219,44.74,3.21,786.49,5.7
2024-07-08,4,887,LTGES0601a,464,463,-103.15,-3.53,786.49,13.1
2024-07-08,4,1237,LTGES0812a,962,215,57.32,-3.95,786.49,7.3
2024-07-08,4,2197,TR_30aa9055,170,171,-24.57,-4.0,160.0,15.6
2024-07-08,4,1266,LTGES0833a,540,780,-72.97,-113.13,2859.96,4.7
2024-07-08,4,1251,LTGES0822b,8,968,84.72,-25.15,786.49,11.2
2024-07-08,4,1888,LTGES1238a,511,240,-83.09,1.92,786.49,10.6
2024-07-08,4,790,LTGES0544b,865,864,13.42,-0.45,786.49,1.7
2024-07-08,4,693,LTGES0474b,839,397,0.85,-4.22,786.49,0.5
2024-07-08,4,242,LTGES0172,963,212,-163.43,11.03,393.24,41.7
2024-07-08,4,746,LTGES0514,855,854,-79.67,8.75,393.24,20.4
2024-07-08,4,996,LTGES0663b,905,50,-185.9,-97.61,2859.96,7.3
2024-07-08,4,396,LTGES0269b,282,283,-114.01,0.73,786.49,14.5
2024-07-08,4,834,LTGES0566a,870,875,-74.63,-50.43,2859.96,3.1
2024-07-08,4,1355,LTGES0893,161,717,23.48,1.34,393.24,6.0
2024-07-08,4,2033,LTGES1339b,321,1126,3.06,10.28,2859.96,0.4
2024-07-08,4,260,LTGES0187b,224,738,4.43,1.43,786.49,0.6
2024-07-08,4,680,LTGES0468a,392,838,-6.07,-5.21,786.49,1.0
2024-07-08,4,495,LTGES0343,316,195,78.07,-0.09,393.24,19.9
2024-07-08,4,740,LTGES0509,377,4,233.97,-74.69,1429.98,17.2
2024-07-08,4,1364,LTGES0896c,561,563,0.07,-0.24,541.4,0.0
2024-07-08,4,2136,LTGES1420,426,1234,-19.7,8.97,393.24,5.5
2024-07-08,4,35,LTGES0021b,35,36,54.9,-191.91,2859.96,7.0
2024-07-08,4,1005,LTGES0669b,908,13,87.57,-23.4,786.49,11.5
2024-07-08,4,1459,LTGES0956b,993,46,-5.12,-18.2,2859.96,0.7
2024-07-08,4,131,LTGES0093a,40,132,-56.59,-33.49,786.49,8.4
2024-07-08,4,2260,TR_4a6d455c,144,145,-94.88,-29.0,240.0,41.3
2024-07-08,4,2164,LTGES1443a,1236,638,191.43,7.74,2859.96,6.7
2024-07-08,4,2134,LTGES1418,309,199,-36.4,-2.01,393.24,9.3
2024-07-08,4,1211,LTGES0797b,181,726,10.37,-1.58,5719.92,0.2
2024-07-08,4,365,LTGES0250,554,104,-129.72,1.29,1429.98,9.1
2024-07-08,4,691,LTGES0473b,396,395,-1.91,-41.6,786.49,5.3
2024-07-08,4,1657,LTGES1093,159,617,-16.66,2.29,393.24,4.3
2024-07-08,4,494,LTGES0342,797,798,-0.02,-0.45,393.24,0.1
2024-07-08,4,1485,LTGES0975,45,583,43.52,-1.16,393.24,11.1
2024-07-08,4,556,LTGES0385b,335,821,18.21,16.76,786.49,3.1
2024-07-08,4,1832,LTGES1206a,1128,1129,-60.91,-36.84,2859.96,2.5
2024-07-08,4,896,LTGES0605b,465,81,-42.97,-10.21,786.49,5.6
2024-07-08,4,1449,LTGES0952b,577,1014,8.23,0.09,786.49,1.0
2024-07-08,4,2313,TR_60f77458,91,92,-173.62,19.31,240.0,72.8
2024-07-08,4,2249,TR_4eff5937,485,486,-157.41,-46.22,384.0,42.7
2024-07-08,4,1148,LTGES0756,400,841,-44.56,19.46,393.24,12.4
2024-07-08,4,2340,TR_a35675e3,432,433,-421.77,2.86,756.0,55.8
2024-07-08,4,768,LTGES0531a,70,862,0.92,3.12,786.49,0.4
2024-07-08,4,139,LTGES0101a,66,136,42.28,11.7,2859.96,1.5
2024-07-08,4,1682,LTGES1111b,1084,624,-139.02,-26.6,786.49,18.0
2024-07-08,4,1561,LTGES1028a,118,115,-131.89,11.34,2859.96,4.6
2024-07-08,4,1724,LTGES1135,1034,979,-4.39,-22.96,1429.98,1.6
2024-07-08,4,1768,LTGES1162,536,1101,5.68,-0.13,393.24,1.4
2024-07-08,4,1362,LTGES0896a,561,563,0.07,-0.24,541.4,0.0
2024-07-08,4,1589,LTGES1046,1047,1048,23.9,27.5,393.24,9.3
2024-07-08,4,827,LTGES0563a,732,874,1.22,-8.42,1572.98,0.5
2024-07-08,4,1568,LTGES1032a,375,369,-96.65,33.4,786.49,13.0
2024-07-08,4,413,LTGES0285a,294,292,3.79,-2.26,2859.96,0.2
2024-07-08,4,2207,TR_65fab876,180,181,43.38,0.79,160.0,27.1
2024-07-08,4,1264,LTGES0832a,72,540,-111.83,-74.01,2859.96,4.7
2024-07-08,4,1412,LTGES0929a,1002,551,-1.86,0.26,786.49,0.2
2024-07-08,4,2205,TR_28414610,155,156,1267.71,-647.41,3000.0,47.4
2024-07-08,4,482,LTGES0332,313,70,-37.46,-4.91,393.24,9.6
2024-07-08,4,549,LTGES0381a,817,815,-1.83,-0.3,270.7,0.7
2024-07-08,4,1722,LTGES1133,793,123,318.13,0.85,393.24,80.9
2024-07-08,4,27,LTGES0016b,296,24,-87.58,-16.39,786.49,11.3
2024-07-08,4,882,LTGES0597,887,281,-2.58,-0.46,393.24,0.7
2024-07-08,4,1447,LTGES0951b,1013,577,-11.72,-1.32,786.49,1.5
2024-07-08,4,1750,LTGES1152a,602,295,-101.1,-13.38,786.49,13.0
2024-07-08,4,503,LTGES0349b,802,112,65.07,-7.1,786.49,8.3
2024-07-08,4,2192,TR_d061a070,644,645,-26.87,-166.22,756.0,22.3
2024-07-08,4,1820,LTGES1197,633,356,-205.45,13.1,1429.98,14.4
2024-07-08,4,975,LTGES0652b,678,143,-60.46,-21.95,4289.94,1.5
2024-07-08,4,869,LTGES0589,458,276,-149.45,21.59,393.24,38.4
2024-07-08,4,2232,TR_8a0345e0,393,394,-185.81,-158.78,600.0,40.7
2024-07-08,4,1033,LTGES0682,687,704,-133.61,7.79,1429.98,9.4
2024-07-08,4,1242,LTGES0816,532,835,102.15,-15.63,393.24,26.3
2024-07-08,4,1307,LTGES0860b,556,557,-176.65,7.68,786.49,22.5
2024-07-08,4,422,LTGES0289b,297,947,-12.31,1.23,270.7,4.6
2024-07-08,4,709,LTGES0486,844,843,-7.29,-0.35,393.24,1.9
2024-07-08,4,805,LTGES0552a,444,867,-6.89,-2.53,1572.98,0.5
2024-07-08,4,1715,LTGES1129a,742,184,-3.62,9.31,786.49,1.3
2024-07-08,4,1293,LTGES0852a,982,555,-10.97,4.09,2859.96,0.4
2024-07-08,4,648,LTGES0448,80,374,-2.89,12.48,1429.98,0.9
2024-07-08,4,1677,LTGES1108,1083,622,4.28,-3.66,393.24,1.4
2024-07-08,4,2182,TR_10cbc112,475,476,-23.98,-140.15,384.0,37.0
2024-07-08,4,1688,LTGES1115a,22,991,33.13,-0.56,786.49,4.2
2024-07-08,4,1636,LTGES1078b,217,587,-27.59,5.92,786.49,3.6
2024-07-08,4,1463,LTGES0959,578,581,8.95,2.38,393.24,2.4
2024-07-08,4,120,LTGES0084,115,261,224.07,10.53,1429.98,15.7
2024-07-08,4,1601,LTGES1054b,1052,140,-17.31,-3.13,786.49,2.2
2024-07-08,4,1407,LTGES0925,570,153,-48.26,0.68,393.24,12.3
2024-07-08,4,1887,LTGES1237,1143,327,-9.51,-13.11,1429.98,1.1
2024-07-08,4,87,LTGES0059,95,44,-155.87,-0.22,393.24,39.6
2024-07-08,4,2093,LTGES1386b,622,414,13.5,3.41,786.49,1.8
2024-07-08,4,1439,LTGES0946a,1011,1012,-27.09,-4.07,2859.96,1.0
2024-07-08,4,1652,LTGES1089a,243,67,239.44,-86.46,2859.96,8.9
2024-07-08,4,2306,TR_ac797598,247,248,-140.35,21.54,240.0,59.2
2024-07-08,4,255,LTGES0183,741,43,-15.6,-12.5,1429.98,1.4
2024-07-08,4,178,LTGES0130b,165,900,2.78,-3.75,786.49,0.6
2024-07-08,4,2230,TR_a4e0ba25,42,43,77.08,9.78,240.0,32.4
2024-07-08,4,1279,LTGES0842,979,554,10.19,-10.5,1429.98,1.0
2024-07-08,4,89,LTGES0061,99,58,1.14,-21.62,1429.98,1.5
2024-07-08,4,2110,LTGES1399,1222,132,-18.56,23.34,393.24,7.6
2024-07-08,4,496,LTGES0344a,712,317,18.71,-1.29,786.49,2.4
2024-07-08,4,1375,LTGES0904,62,554,256.38,20.1,1429.98,18.0
2024-07-08,4,1933,LTGES1266a,329,644,-5.04,-65.4,786.49,8.3
2024-07-08,4,2235,TR_18c54756,32,33,-103.96,-28.19,240.0,44.9
2024-07-08,4,195,LTGES0141b,130,89,-49.52,-74.97,2859.96,3.1
2024-07-08,4,1112,LTGES0735a,936,1091,62.48,-7.16,786.49,8.0
2024-07-08,4,2286,TR_3ecfe90f,149,150,-14.94,-5.37,160.0,9.9
2024-07-08,4,1102,LTGES0728a,241,930,534.29,-10.17,2859.96,18.7
2024-07-08,4,1984,LTGES1305,885,459,9.19,-2.32,393.24,2.4
2024-07-08,4,2324,TR_23eddb22,757,758,-2.21,3.04,160.0,2.3
2024-07-08,4,923,LTGES0621a,896,389,-521.03,-43.59,2859.96,18.3
2024-07-08,4,1079,LTGES0713a,192,1132,56.95,-4.01,786.49,7.3
2024-07-08,4,2209,TR_a5f948b9,997,998,-23.06,-0.74,160.0,14.4
2024-07-08,4,924,LTGES0621b,896,389,-521.03,-43.59,2859.96,18.3
2024-07-08,4,562,LTGES0388b,814,337,40.44,21.79,1179.73,3.9
2024-07-08,4,1329,LTGES0875b,562,479,-273.52,-16.82,786.49,34.8
2024-07-08,4,442,LTGES0304,228,707,-231.18,8.9,393.24,58.8
2024-07-08,4,1221,LTGES0802a,726,183,112.61,-27.4,2859.96,4.1
2024-07-08,4,202,LTGES0147a,176,178,-10.75,-64.04,2859.96,2.3
2024-07-08,4,1574,LTGES1036b,78,245,40.34,-2.02,1179.73,3.4
2024-07-08,4,2158,LTGES1438,729,198,207.68,14.14,393.24,52.9
2024-07-08,4,654,LTGES0452b,208,743,283.0,32.9,2859.96,10.0
2024-07-08,4,1196,LTGES0785,1051,464,51.35,-13.23,393.24,13.5
2024-07-08,4,146,LTGES0109,139,138,15.93,-10.06,393.24,4.8
2024-07-08,4,953,LTGES0639a,473,35,119.84,-76.97,2859.96,5.0
2024-07-08,4,1044,LTGES0689a,399,841,46.64,-28.23,786.49,6.9
2024-07-08,4,256,LTGES0184,174,43,-58.1,-59.09,1429.98,5.8
2024-07-08,4,2238,TR_2eceb0ce,20,21,-372.03,-100.0,756.0,51.0
2024-07-08,4,1396,LTGES0917c,998,977,-59.05,7.69,4289.94,1.4
2024-07-08,4,291,LTGES0210b,367,752,83.64,1.48,2859.96,2.9
2024-07-08,4,80,LTGES0054,696,86,-41.86,3.24,393.24,10.7
2024-07-08,4,1629,LTGES1073b,1067,417,24.52,-1.9,786.49,3.1
2024-07-08,4,360,LTGES0246b,268,760,207.38,67.36,2859.96,7.6
2024-07-08,4,1379,LTGES0906b,567,954,-18.35,6.63,2859.96,0.7
2024-07-08,4,1180,LTGES0774b,3,517,83.97,-3.46,786.49,10.7
2024-07-08,4,418,LTGES0287b,295,296,-122.77,-14.47,786.49,15.7
2024-07-08,4,1343,LTGES0886,723,972,-58.01,4.74,393.24,14.8
2024-07-08,4,1466,LTGES0961a,427,1015,63.45,-1.43,786.49,8.1
2024-07-08,4,431,LTGES0296b,785,700,36.91,-1.98,786.49,4.7
2024-07-08,4,1590,LTGES1047a,606,402,4.91,12.17,786.49,1.7
2024-07-08,4,1940,LTGES1269b,572,416,41.51,-1.17,786.49,5.3
2024-07-08,4,520,LTGES0361b,806,511,-21.09,-1.16,786.49,2.7
2024-07-08,4,1611,LTGES1062,10,156,-103.33,3.89,1429.98,7.2
2024-07-08,4,2200,TR_df0161bf,6,7,28.99,22.68,160.0,23.0
2024-07-08,4,1846,LTGES1211,192,942,-48.03,1.07,393.24,12.2
2024-07-08,4,1666,LTGES1099,619,1107,-232.91,-13.11,1143.98,20.4
2024-07-08,4,969,LTGES0650a,904,31,70.4,-9.7,4289.94,1.7
2024-07-08,4,1160,LTGES0764a,562,24,21.85,6.6,786.49,2.9
2024-07-08,4,1147,LTGES0755b,400,943,22.88,-24.56,786.49,4.3
2024-07-08,4,1263,LTGES0831,72,539,172.19,-14.56,1429.98,12.1
2024-07-08,4,1989,LTGES1310,137,86,39.13,-0.7,393.24,10.0
2024-07-08,4,1930,LTGES1264b,35,327,-45.48,-100.66,2859.96,3.9
2024-07-08,4,1504,LTGES0989a,586,417,3.54,-0.33,786.49,0.5
2024-07-08,4,1678,LTGES1109a,441,375,7.77,1.66,786.49,1.0
2024-07-08,4,327,LTGES0229a,251,754,0.92,-0.95,270.7,0.5
2024-07-08,4,1314,LTGES0865,986,212,-159.03,24.09,393.24,40.9
2024-07-08,4,2060,LTGES1361b,650,868,-56.36,-0.47,786.49,7.2
2024-07-08,4,284,LTGES0206b,750,231,-15.87,-0.83,786.49,2.0
2024-07-08,4,1743,LTGES1148a,318,800,1.98,-0.32,786.49,0.3
2024-07-08,4,818,LTGES0558,12,728,32.03,-18.54,1429.98,2.6
2024-07-08,4,2161,LTGES1440,1229,673,5.38,14.54,393.24,3.9
2024-07-08,4,1868,LTGES1226b,618,646,3.3,-10.56,786.49,1.4
2024-07-08,4,1388,LTGES0913b,569,996,3.41,0.6,786.49,0.4
2024-07-08,4,1232,LTGES0809,214,529,-129.91,16.26,393.24,33.3
2024-07-08,4,2157,LTGES1437,1166,1213,-25.11,-2.23,393.24,6.4
2024-07-08,4,1506,LTGES0990,417,586,-1.39,-0.72,393.24,0.4
2024-07-08,4,2139,LTGES1422a,447,1235,-120.17,-28.12,2859.96,4.3
2024-07-08,4,1143,LTGES0753b,943,1038,26.26,-20.48,786.49,4.2
2024-07-08,4,575,LTGES0398,825,34,-18.87,-18.4,393.24,6.7
2024-07-08,4,942,LTGES0632a,1099,469,-2.26,-2.43,786.49,0.4
2024-07-08,4,675,LTGES0465,835,391,8.67,-15.28,393.24,4.5
2024-07-08,4,904,LTGES0610b,81,298,-55.43,-5.37,786.49,7.1
2024-07-08,4,2043,LTGES1347,855,853,74.72,-9.45,393.24,19.2
2024-07-08,4,1386,LTGES0912,859,159,12.22,-3.86,393.24,3.3
2024-07-08,4,2142,LTGES1423b,1235,1078,-203.23,-39.09,2859.96,7.2
2024-07-08,4,2251,TR_63348a57,911,912,-64.4,-18.94,160.0,42.0
2024-07-08,4,1184,LTGES0776b,47,3,-76.17,-0.38,786.49,9.7
2024-07-08,4,1369,LTGES0899,858,61,-13.18,-36.01,1429.98,2.7
2024-07-08,4,15,LTGES0010a,19,21,-66.92,-27.86,2859.96,2.5
2024-07-08,4,500,LTGES0347,320,70,21.81,-6.91,393.24,5.8
2024-07-08,4,785,LTGES0542a,436,372,-206.52,-2.19,786.49,26.3
2024-07-08,4,1001,LTGES0667a,147,483,-404.49,-57.24,2859.96,14.3
2024-07-08,4,1770,LTGES1164,629,1104,21.38,9.05,393.24,5.9
2024-07-08,4,251,LTGES0180,98,218,26.66,-30.95,1429.98,2.9
2024-07-08,4,1578,LTGES1037c,77,244,11.59,0.02,406.05,2.9
2024-07-08,4,2094,LTGES1387,622,1215,-0.21,0.99,393.24,0.3
2024-07-08,4,170,LTGES0126a,165,899,266.68,-48.44,786.49,34.5
2024-07-08,4,2066,LTGES1364b,1207,1119,-1.94,-1.45,786.49,0.3
2024-07-08,4,248,LTGES0177,733,735,83.71,0.87,402.18,20.8
2024-07-08,4,656,LTGES0454a,378,834,18.71,-2.45,786.49,2.4
2024-07-08,4,890,LTGES0603a,464,280,116.97,-5.57,786.49,14.9
2024-07-08,4,68,LTGES0046a,698,78,78.04,-3.48,786.49,9.9
2024-07-08,4,529,LTGES0368,328,35,34.58,-41.77,1429.98,3.8
2024-07-08,4,1795,LTGES1181b,91,698,63.57,-2.99,1179.73,5.4
2024-07-08,4,850,LTGES0576a,451,452,-185.08,12.65,786.49,23.6
2024-07-08,4,76,LTGES0051,55,84,101.18,79.95,1429.98,9.0
2024-07-08,4,1373,LTGES0902,62,549,199.63,11.56,1429.98,14.0
2024-07-08,4,186,LTGES0136b,150,168,75.99,-61.22,2859.96,3.4
2024-07-08,4,1172,LTGES0770b,420,517,67.78,-2.21,786.49,8.6
2024-07-08,4,393,LTGES0267,281,275,34.4,-3.26,393.24,8.8
2024-07-08,4,2155,LTGES1435,1167,1,-11.07,0.64,393.24,2.8
2024-07-08,4,103,LTGES0070,106,52,-147.98,25.28,393.24,38.2
2024-07-08,4,2218,TR_4329bc31,177,178,-79.67,-52.13,240.0,39.7
2024-07-08,4,355,LTGES0242,752,751,-183.97,-20.24,1429.98,12.9
2024-07-08,4,982,LTGES0654c,677,142,7.07,1.02,1179.73,0.6
2024-07-08,4,716,LTGES0492,407,845,-2.9,-16.33,393.24,4.2
2024-07-08,4,2189,TR_b0d59f98,153,154,-0.56,-11.58,160.0,7.2
2024-07-08,4,1587,LTGES1044b,607,1128,-52.42,-51.36,2859.96,2.6
2024-07-08,4,870,LTGES0590a,277,952,173.18,-22.39,2859.96,6.1
2024-07-08,4,1560,LTGES1027,850,851,705.64,11.86,1429.98,49.4
2024-07-08,4,53,LTGES0034,61,688,-7.63,-16.3,1429.98,1.3
2024-07-08,4,650,LTGES0450,376,377,235.05,-44.67,1429.98,16.7
2024-07-08,4,155,LTGES0114b,142,146,-9.68,-22.64,786.49,3.1
2024-07-08,4,963,LTGES0645,341,902,142.06,5.49,393.24,36.2
2024-07-08,4,1163,LTGES0766a,22,992,37.08,-0.66,786.49,4.7
2024-07-08,4,566,LTGES0390,337,824,41.99,19.3,393.24,11.8
2024-07-08,4,1492,LTGES0981,1021,1019,-64.13,3.29,393.24,16.3
2024-07-08,4,111,LTGES0078a,111,55,-45.84,34.81,2859.96,2.0
2024-07-08,4,721,LTGES0497,410,266,33.65,-28.45,393.24,11.2
2024-07-08,4,1738,LTGES1144a,939,512,82.17,2.56,786.49,10.5
2024-07-08,4,1469,LTGES0963,427,852,26.87,-2.09,393.24,6.9
2024-07-08,4,1254,LTGES0824,188,535,21.96,-5.11,393.24,5.7
2024-07-08,4,1529,LTGES1007,593,372,-87.19,-0.34,393.24,22.2
2024-07-08,4,1358,LTGES0895a,562,564,88.51,-3.53,1572.98,5.6
2024-07-08,4,1499,LTGES0986b,97,572,29.17,-16.65,786.49,4.3
2024-07-08,4,1443,LTGES0949,294,574,8.7,-3.64,1429.98,0.7
2024-07-08,4,93,LTGES0064b,692,769,-120.43,-6.47,786.49,15.3
2024-07-08,4,1908,LTGES1250a,447,1148,40.95,-0.23,2859.96,1.4
2024-07-08,4,10,LTGES0006,15,680,34.71,-20.28,393.24,10.2
2024-07-08,4,1854,LTGES1216b,1134,639,-2.07,1.9,786.49,0.4
2024-07-08,4,1771,LTGES1165,628,1103,6.0,0.22,135.35,4.4
2024-07-08,4,1351,LTGES0891a,972,974,-19.99,2.78,786.49,2.6
2024-07-08,4,2298,TR_45015848,297,298,-32.95,-0.54,160.0,20.6
2024-07-08,4,1580,LTGES1039,317,710,12.04,-0.05,393.24,3.1
2024-07-08,4,305,LTGES0219,753,75,139.86,-38.04,1429.98,10.1
2024-07-08,4,770,LTGES0532,71,72,5.39,23.02,1429.98,1.7
2024-07-08,4,1130,LTGES0745b,505,939,94.54,-5.7,786.49,12.0
2024-07-08,4,2086,LTGES1382a,614,1149,47.85,-0.8,786.49,6.1
2024-07-08,4,1520,LTGES1001,212,1027,-322.67,40.71,393.24,82.7
2024-07-08,4,701,LTGES0480,400,401,0.91,-5.27,393.24,1.4
2024-07-08,4,321,LTGES0226a,250,252,-8.36,-1.77,786.49,1.1
2024-07-08,4,1353,LTGES0892a,162,160,-24.6,-29.35,2859.96,1.3
2024-07-08,4,1440,LTGES0946b,1011,1012,-27.09,-4.07,2859.96,1.0
2024-07-08,4,1395,LTGES0917b,998,977,-59.05,7.69,4289.94,1.4
2024-07-08,4,1185,LTGES0777a,870,12,92.49,27.15,2859.96,3.4
2024-07-08,4,1919,LTGES1257b,88,916,2.03,9.77,786.49,1.3
2024-07-08,4,62,LTGES0041b,68,69,215.15,-106.74,2859.96,8.4
2024-07-08,4,665,LTGES0459b,387,896,26.94,-23.87,2859.96,1.3
2024-07-08,4,1241,LTGES0815,531,215,-34.74,1.17,393.24,8.8
2024-07-08,4,446,LTGES0307,308,83,37.93,2.02,393.24,9.7
2024-07-08,4,1994,LTGES1314,1182,1043,-8.27,-0.4,393.24,2.1
2024-07-08,4,857,LTGES0581,454,452,33.15,-42.41,393.24,13.7
2024-07-08,4,1633,LTGES1076,296,1147,22.66,-0.2,393.24,5.8
2024-07-08,4,1347,LTGES0889a,103,997,-63.37,1.63,786.49,8.1
2024-07-08,4,1518,LTGES0999,1023,590,33.67,-1.02,393.24,8.6
2024-07-08,4,390,LTGES0265,1139,280,-32.09,1.64,393.24,8.2
2024-07-08,4,1144,LTGES0754a,1038,487,12.6,-21.68,786.49,3.2
2024-07-08,4,632,LTGES0438,365,932,44.35,-5.98,393.24,11.4
2024-07-08,4,833,LTGES0565b,870,875,-74.63,-50.43,2859.96,3.1
2024-07-08,4,1473,LTGES0967,685,26,-169.61,3.4,393.24,43.1
2024-07-08,4,86,LTGES0058b,93,94,45.42,-2.05,786.49,5.8
2024-07-08,4,523,LTGES0362c,807,325,-1.21,-4.43,1179.73,0.4
2024-07-08,4,1591,LTGES1047b,606,402,4.91,12.17,786.49,1.7
2024-07-08,4,1890,LTGES1239,635,548,233.97,17.64,1429.98,16.4
2024-07-08,4,152,LTGES0113a,142,144,-40.53,22.9,786.49,5.9
2024-07-08,4,1921,LTGES1258b,228,307,59.34,-3.65,786.49,7.6
2024-07-08,4,910,LTGES0613b,299,297,-24.21,1.32,270.7,9.0
2024-07-08,4,2009,LTGES1325b,1047,664,7.32,8.25,786.49,1.4
2024-07-08,4,2252,TR_b592de8e,685,686,44.88,4.41,160.0,28.2
2024-07-08,4,469,LTGES0324a,790,791,-27.49,-0.23,786.49,3.5
2024-07-08,4,245,LTGES0174,213,169,104.04,-0.48,393.24,26.5
2024-07-08,4,521,LTGES0362a,807,325,-1.21,-4.43,1179.73,0.4
2024-07-08,4,399,LTGES0272,285,284,-55.1,-3.03,393.24,14.0
2024-07-08,4,487,LTGES0337,315,795,-8.2,-2.03,393.24,2.1
2024-07-08,4,2073,LTGES1372b,658,88,2.52,-5.28,786.49,0.7
2024-07-08,4,658,LTGES0455,378,266,-132.3,19.92,393.24,34.0
2024-07-08,4,268,LTGES0195a,48,3,-72.73,-3.35,786.49,9.3
2024-07-08,4,702,LTGES0481,401,402,-0.83,-16.93,393.24,4.3
2024-07-08,4,970,LTGES0650b,904,31,70.4,-9.7,4289.94,1.7
2024-07-08,4,2154,LTGES1434,1167,1,-11.07,0.64,393.24,2.8
2024-07-08,4,1618,LTGES1066,24,296,30.18,4.76,393.24,7.8
2024-07-08,4,577,LTGES0400,825,339,24.4,-9.25,393.24,6.6
2024-07-08,4,776,LTGES0537,425,431,-85.08,-0.96,393.24,21.6
2024-07-08,4,829,LTGES0563c,732,874,1.22,-8.42,1572.98,0.5
2024-07-08,4,1091,LTGES0720a,928,501,30.55,-5.17,786.49,3.9
2024-07-08,4,1426,LTGES0937,1009,1008,-40.59,8.8,393.24,10.6
2024-07-08,4,1047,LTGES0691,489,490,-5.43,0.66,393.24,1.4
2024-07-08,4,379,LTGES0258b,74,771,2.24,-0.59,2859.96,0.1
2024-07-08,4,187,LTGES0137,875,743,-14.73,17.21,1429.98,1.6
2024-07-08,4,1437,LTGES0944b,1082,1010,18.44,-1.6,2859.96,0.6
2024-07-08,4,1010,LTGES0672a,147,143,279.61,13.47,2859.96,9.8
