delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,485.70000000000005,485.70000000000005,0.0,313.1578832155263,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816,1398.816
1,485.7,485.7,965.7443734923462,0.0,0.0,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573,1248.9428571428573
2,485.70000000000005,485.70000000000005,199.45641726306823,931.6489528678177,0.0,60.236603192434735,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143,1179.557142857143
3,485.70000000000005,485.70000000000005,1188.4497001799332,420.4555744198133,1318.9701885250379,0.0,0.0,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523,1435.9826086956523
4,485.70000000000005,485.70000000000005,0.0,3263.3790139903062,2236.5388064135545,3452.7828807581895,0.0,0.0,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336,3669.7333333333336
5,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005,485.70000000000005
6,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8,485.8
7,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6,531.6
8,1176.4,1176.4,1176.4,1176.4,510.6597703207932,71.23591625585176,0.0,0.0,0.0,473.227263568779,0.0,0.0,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667,313.7066666666667
9,4427.2,4427.2,4427.2,4427.2,4427.2,2582.0202598878896,2318.238232320726,2024.0924998604619,2628.805405619245,2700.715485151892,2414.693012790463,2326.525182746646,2546.8527033167356,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467,1697.2493305144467
10,8890.7,8890.7,8890.7,8890.7,8890.7,8890.7,7642.9351325444795,7474.378997313894,7377.372293164435,7738.46496196707,7874.14743132654,7454.308252447723,7569.9855220622985,6724.646439011833,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815,7011.993971410815
11,11267.1,11267.1,11267.1,11267.1,11267.1,11267.1,11267.1,10564.380005516106,10549.018338452659,10569.550106488214,10622.67893041226,10913.87961991051,10510.254411362399,9816.651574048232,10412.69984770761,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414,11212.871084783414
12,12227.9,12227.9,12227.9,12227.9,12227.9,12227.9,12227.9,12227.9,11682.853931246049,11862.098938534024,11896.912736849295,11796.651721611133,12096.608788636015,11229.601794385404,11118.827309103093,12014.311489035297,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733,11953.418089788733
13,12303.5,12303.5,12303.5,12303.5,12303.5,12303.5,12303.5,12303.5,12303.5,11906.264905826529,12065.81655836504,12023.003063990234,11801.255658531936,11732.561065150354,11732.136256273447,11902.51120182231,12008.062349122334,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767,11797.876712328767
14,11737.8,11737.8,11737.8,11737.8,11737.8,11737.8,11737.8,11737.8,11737.8,11737.8,11477.853506115054,11513.469653665721,11520.823903308077,11095.759911999638,11588.00790776845,11782.728838567471,11506.89526011943,11268.433321187269,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128,10574.864096846128
15,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10105.5,10093.88260482063,10107.692570482204,10169.074843642093,10049.288241879462,10644.096125708642,10183.752945842885,9961.40221294685,9171.682665765778,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921,8541.00301372921
16,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6139.299999999999,6422.61717565067,6438.600302209026,6808.4409181994315,7056.273432291616,6963.592134485487,6645.846536693732,6008.847222330495,5283.756658510614,4885.262633246902,4885.262633246902,4885.262633246902,4885.262633246902,4885.262633246902,4885.262633246902,4885.262633246902,4885.262633246902
17,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,1891.2,2386.157087838823,2462.9738243709685,2734.666647945641,2554.168185767337,2481.856112282463,2164.8761642427385,1936.216692862062,1581.8969308924216,1666.3151862464183,1666.3151862464183,1666.3151862464183,1666.3151862464183,1666.3151862464183,1666.3151862464183,1666.3151862464183
18,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,676.6,3314.2027889683764,4578.075766276241,1768.4585817735026,2083.185385161417,940.4517402501957,3452.4921051798037,3068.0161770435234,269.8065432503734,1836.4857142857145,1836.4857142857145,1836.4857142857145,1836.4857142857145,1836.4857142857145,1836.4857142857145
19,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,519.3,893.5222601442522,1115.307196139936,0.0,396.08928991945146,50.161164376342086,2360.809737851711,0.0,0.0,844.9627118644067,844.9627118644067,844.9627118644067,844.9627118644067,844.9627118644067
20,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,457.7,1657.8357678855175,236.23015811794025,989.1123073655024,379.2212247420768,0.0,0.0,0.0,768.1766607473886,394.878431372549,394.878431372549,394.878431372549,394.878431372549
21,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,465.9,425.8132748488833,654.9759048318876,1298.5803169808682,968.3701003324298,0.0,162.66386782674368,0.0,0.0,365.4117647058823,365.4117647058823,365.4117647058823
22,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,802.5238253146499,551.2516834288924,594.7115132361739,688.3307998210281,0.0,256.19625773728785,0.0,133.2699742823928,315.46666666666664,315.46666666666664
23,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,473.2,518.1142725969428,146.02747424692657,0.0,472.4436002994651,0.0,203.44055899233368,0.0,146.96801424275586,262.8888888888889
