delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,458.0,458.0,0.0,0.0,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571,785.1428571428571
1,457.7,457.7,0.0,0.0,0.0,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524,372.36610169491524
2,457.7,457.7,0.0,0.0,0.0,230.44698365463228,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443,406.84444444444443
3,449.59999999999997,449.59999999999997,572.1426720721622,0.0,510.863475015074,0.0,0.0,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666,599.4666666666666
4,449.59999999999997,449.59999999999997,0.0,625.7340967948147,466.778302537728,781.6202024095542,0.0,0.0,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649,583.2648648648649
5,449.59999999999997,449.59999999999997,0.0,0.0,2773.495241727676,927.8426102405107,2189.3399813691376,0.0,0.0,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426,1027.6571428571426
6,450.79999999999995,450.79999999999995,0.0,0.0,4299.4742161686445,206.69350344491284,3799.766955440762,10076.18849355531,0.0,0.0,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997,2704.7999999999997
7,687.4,687.4,687.4,0.0,8249.111381575283,0.0,0.0,0.0,35537.436244532284,0.0,0.0,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4,10998.4
8,2554.9,2554.9,2554.9,2554.9,661.2850498616749,386.24258308966114,182.21336509010416,630.7860418309479,713.8636961269021,925.7980025182563,155.19768574711077,147.85857199369332,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307,388.85517241379307
9,7167.8,7167.8,7167.8,7167.8,7167.8,4169.446975158073,3835.6102935381296,3878.4507612785414,4579.306014077366,4638.637725145049,4378.570381680107,4240.139588811717,4226.586033195044,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731,3713.33100871731
