delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,767.6,767.6,1130.5901865223934,968.2782763252545,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4,1050.4
1,764.5,764.5,1004.3451693657319,1150.7426935484905,1227.8367654028498,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325,835.9611992945325
2,764.1999999999999,764.1999999999999,929.3392610920558,961.0187933493191,1151.037251876073,779.5803935431777,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497,804.9935943060497
3,763.6999999999999,763.6999999999999,881.1827666127228,850.3516764236819,1046.0953648802376,748.760794278338,700.1769844117879,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623,758.2836879432623
4,759.0,759.0,1274.16833114462,998.4958298190127,918.6021215899477,650.3625400050174,703.6039001925479,564.907336948682,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241,774.2076502732241
5,738.4,738.4,1175.5367016432567,1147.1060651485982,975.0433839504781,580.1030243469511,626.8399119904547,577.7959762146978,524.7044763538012,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581,739.7209302325581
6,738.0999999999999,738.0999999999999,1268.0209242061644,1423.0219730655922,991.2289393868504,608.8323474307258,608.4597942925539,689.0851870994345,615.9566368907678,490.05972333602926,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137,947.9519607843137
7,2271.8,2271.8,2271.8,1338.503006197985,1729.214067850601,1182.9630511548785,1069.334657443565,1011.2684721362828,1059.2494778901948,814.4760578998711,1273.554449874282,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787,896.5788283658787
8,7672.5,7672.5,7672.5,7672.5,4841.081667563719,5120.012947756015,4578.860492046093,5150.280764623433,4625.075291467701,4481.366396624572,4832.63281551554,4452.073202600526,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669,4262.675159235669
9,14926.8,14926.8,14926.8,14926.8,14926.8,12673.970526163326,12279.663685479969,11945.403960563455,12901.5799537209,12546.491257760184,11945.066523401232,12181.98771947467,12028.0513045605,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877,12606.613050397877
