delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,308.2,308.2,420.5403155977854,365.5774830829138,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815,330.95302013422815
1,309.2,309.2,541.2758736494635,326.6433161289639,437.43731114256775,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383,392.44615384615383
2,395.3,395.3,671.0151692531973,979.5321566702527,544.4958838853146,902.4097836905496,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115,504.15072463768115
3,372.5,372.5,1113.048083203219,729.8495394720958,833.8877447492705,510.5996049552486,375.57264674299216,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625,465.625
4,372.5,372.5,574.6471546338331,927.967231565911,609.9172147791697,721.7973127385225,497.68615922921646,173.9148270896622,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102,302.3188405797102
5,376.4,376.4,948.7776852313265,752.7171334979855,1031.7487854267254,1001.4073351853485,679.2897084193596,12.468789976291633,0.0,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847,397.70566037735847
6,394.9,394.9,719.5086753764679,1346.1444213593338,585.8386144518862,1629.2055021244137,1031.878913551731,1626.9190711920337,1107.754892395317,0.0,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783,640.3783783783783
7,1111.1999999999998,1111.1999999999998,1111.1999999999998,884.4892127349299,1351.7236536566122,583.28312944564,782.9037300447434,508.7898261044919,1393.9547600518272,1212.551499466346,637.6262355720033,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221,295.0088495575221
8,4940.700000000001,4940.700000000001,4940.700000000001,4940.700000000001,4033.1996308200646,3665.9314735471685,3665.6765856433053,4298.905848533398,4016.4094052267988,4177.176565818299,4031.4142381816896,3578.592632216561,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093,2536.459858001093
9,10837.0,10837.0,10837.0,10837.0,10837.0,9727.503194691348,9707.893757225547,9319.161910989507,10326.348348639996,9850.654663529964,9391.969766878477,9448.903441293745,8579.356235121306,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778,8776.903840050778
10,11948.7,11948.7,11948.7,11948.7,11948.7,11948.7,11563.920408182228,11417.480429932843,11243.967017758272,11931.151634595462,11913.17038370377,11057.315287416435,10829.183598290618,11273.833032712973,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726,11186.706919945726
11,13643.699999999999,13643.699999999999,13643.699999999999,13643.699999999999,13643.699999999999,13643.699999999999,13643.699999999999,13169.333115697931,13189.094313993484,13180.024468130057,13370.193589853583,13476.687129365375,12546.704722662902,12631.03310735021,12930.51149282982,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643,10843.811871165643
