delivery_time,-12,-9,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
12,16924.3,16924.3,16924.3,16924.3,16924.3,16924.3,16924.3,16924.3,16577.937674961937,16425.40611793828,16451.07746265569,16636.58145924293,16470.377976296062,15773.757987367664,15616.85932839604,16548.59228027028,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846,17332.68799407846
13,17145.9,17145.9,17145.9,17145.9,17145.9,17145.9,17145.9,17145.9,17145.9,16634.539429723598,16501.24422194066,16591.99778182326,16411.358748090144,16169.431102146744,16063.525692697842,16388.316985175894,17760.097171409154,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763,17784.62243845763
14,17134.4,17134.4,17134.4,17134.4,17134.4,17134.4,17134.4,17134.4,17134.4,17134.4,16573.58307698692,16419.244514834296,16512.22842870149,15887.61030060024,16240.318357030934,16308.18288246615,17443.445050906237,17887.931048933464,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522,17835.302157131522
15,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16687.3,16275.678226098702,16033.952238261749,16030.789268152621,15757.951021200022,16732.53283596057,16563.591211918698,17578.75829114351,17776.697872458055,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325,17949.813995485325
16,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14307.4,14472.455870984717,14049.127037742015,14517.819738709457,14885.135751856827,15816.660194056594,15318.957022085857,15836.500241665137,16259.035669878192,16181.13581960104,16181.13581960104,16181.13581960104,16181.13581960104,16181.13581960104,16181.13581960104,16181.13581960104,16181.13581960104
17,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,7961.6,8954.466980530215,8724.42007579551,9461.86856617148,9666.267052613608,10162.972831427109,10233.392436826995,10449.414389915051,10862.512928357199,10172.475800922095,10172.475800922095,10172.475800922095,10172.475800922095,10172.475800922095,10172.475800922095,10172.475800922095
18,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2144.3,2968.1093101965575,3314.98508399273,3533.072826169786,3290.479521613501,3620.8870981040077,3482.438710419081,3862.8433379233015,3675.0449861922666,3205.258455114823,3205.258455114823,3205.258455114823,3205.258455114823,3205.258455114823,3205.258455114823
19,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,721.2,2058.5700201183117,2034.228466958557,1251.2907628825446,1414.5741550203054,1617.4289833677105,1593.9295522653144,1525.0272160829602,811.9799833453162,726.3884892086331,726.3884892086331,726.3884892086331,726.3884892086331,726.3884892086331
20,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,342.4,953.8508168159846,673.4373814810052,698.031678695729,614.921140371409,650.6994810097676,471.59637521280973,680.0100294106466,760.9541138372385,387.62264150943395,387.62264150943395,387.62264150943395,387.62264150943395
21,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,481.88720597422326,513.5510989853522,610.3416020059507,466.73856624624756,192.3806776345699,418.3091633935207,831.5051357091397,334.45586071419143,323.3607476635514,323.3607476635514,323.3607476635514
22,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,226.8,375.40862462520994,446.5547797180031,543.393275809292,382.192413896903,227.9074929952661,610.9955936870307,373.4633765628301,272.0295750718003,280.9393548387097,280.9393548387097
23,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,190.3,375.52896547815305,477.5553235568407,495.65636212895646,366.4837685659255,480.9233217166894,331.6598314188339,305.8221902469139,170.0576592825271,208.19145299145302
