date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,10,1518,LTGES0999,1023,590,-39.1,0.0,393.24,9.9
2024-07-08,10,390,LTGES0265,1139,280,-268.47,0.0,393.24,68.3
2024-07-08,10,1144,LTGES0754a,1038,487,383.16,0.0,786.49,48.7
2024-07-08,10,632,LTGES0438,365,932,58.95,0.0,393.24,15.0
2024-07-08,10,833,LTGES0565b,870,875,-141.96,0.0,2859.96,5.0
2024-07-08,10,1473,LTGES0967,685,26,-99.0,0.0,393.24,25.2
2024-07-08,10,86,LTGES0058b,93,94,81.44,0.0,786.49,10.4
2024-07-08,10,523,LTGES0362c,807,325,12.89,0.0,1179.73,1.1
2024-07-08,10,1591,LTGES1047b,606,402,25.53,0.0,786.49,3.2
2024-07-08,10,1890,LTGES1239,635,548,158.3,0.0,1429.98,11.1
2024-07-08,10,152,LTGES0113a,142,144,-48.82,0.0,786.49,6.2
2024-07-08,10,1921,LTGES1258b,228,307,14.61,0.0,786.49,1.9
2024-07-08,10,910,LTGES0613b,299,297,-44.87,0.0,270.7,16.6
2024-07-08,10,2009,LTGES1325b,1047,664,10.01,0.0,786.49,1.3
2024-07-08,10,2252,TR_3af63bd6,677,678,-78.81,0.0,240.0,32.8
2024-07-08,10,469,LTGES0324a,790,791,-10.14,0.0,786.49,1.3
2024-07-08,10,245,LTGES0174,213,169,190.72,0.0,393.24,48.5
2024-07-08,10,521,LTGES0362a,807,325,12.89,0.0,1179.73,1.1
2024-07-08,10,399,LTGES0272,285,284,-72.76,0.0,393.24,18.5
2024-07-08,10,487,LTGES0337,315,795,-11.42,0.0,393.24,2.9
2024-07-08,10,2073,LTGES1372b,658,88,5.1,0.0,786.49,0.6
2024-07-08,10,658,LTGES0455,378,266,-207.21,0.0,393.24,52.7
2024-07-08,10,268,LTGES0195a,48,3,-135.77,0.0,786.49,17.3
2024-07-08,10,702,LTGES0481,401,402,3.08,0.0,393.24,0.8
2024-07-08,10,970,LTGES0650b,904,31,-667.89,0.0,4289.94,15.6
2024-07-08,10,2154,LTGES1434,1167,1,-29.25,0.0,393.24,7.4
2024-07-08,10,1618,LTGES1066,24,296,-11.63,0.0,393.24,3.0
2024-07-08,10,577,LTGES0400,825,339,101.8,0.0,393.24,25.9
2024-07-08,10,776,LTGES0537,425,431,-85.87,0.0,393.24,21.8
2024-07-08,10,829,LTGES0563c,732,874,36.77,0.0,1572.98,2.3
2024-07-08,10,1091,LTGES0720a,928,501,99.42,0.0,786.49,12.6
2024-07-08,10,1426,LTGES0937,1009,1008,-11.06,0.0,393.24,2.8
2024-07-08,10,1047,LTGES0691,489,490,-184.6,0.0,393.24,46.9
2024-07-08,10,379,LTGES0258b,74,771,-23.65,0.0,2859.96,0.8
2024-07-08,10,187,LTGES0137,875,743,-291.21,0.0,1429.98,20.4
2024-07-08,10,1437,LTGES0944b,1082,1010,34.31,0.0,2859.96,1.2
2024-07-08,10,1010,LTGES0672a,147,143,1173.79,0.0,2859.96,41.0
2024-07-08,10,2146,LTGES1426b,674,117,-240.02,0.0,786.49,30.5
2024-07-08,10,261,LTGES0188,226,4,-134.43,0.0,1429.98,9.4
2024-07-08,10,938,LTGES0630a,898,296,247.07,0.0,786.49,31.4
2024-07-08,10,1544,LTGES1016a,600,436,-450.04,0.0,786.49,57.2
2024-07-08,10,2036,LTGES1342,1197,525,393.24,0.0,393.24,100.0
2024-07-08,10,1218,LTGES0800b,177,527,-406.05,0.0,786.49,51.6
2024-07-08,10,486,LTGES0336,1041,1165,-134.49,0.0,393.24,34.2
2024-07-08,10,107,LTGES0074,55,688,192.77,0.0,1429.98,13.5
2024-07-08,10,2217,TR_4329bc31,177,178,125.9,0.0,240.0,52.5
2024-07-08,10,102,LTGES0069b,105,874,-129.22,0.0,786.49,16.4
2024-07-08,10,69,LTGES0046b,698,78,200.84,0.0,786.49,25.5
2024-07-08,10,2020,LTGES1332a,501,924,22.36,0.0,1179.73,1.9
2024-07-08,10,282,LTGES0205b,747,5,-28.42,0.0,786.49,3.6
2024-07-08,10,1278,LTGES0841,302,782,150.13,0.0,393.24,38.2
2024-07-08,10,874,LTGES0592,885,459,40.89,0.0,393.24,10.4
2024-07-08,10,1769,LTGES1163,198,629,116.9,0.0,393.24,29.7
2024-07-08,10,634,LTGES0439b,248,122,987.39,0.0,2859.96,34.5
2024-07-08,10,1041,LTGES0687b,918,917,19.04,0.0,786.49,2.4
2024-07-08,10,1156,LTGES0761b,127,242,-76.37,0.0,786.49,9.7
2024-07-08,10,741,LTGES0510,718,404,-64.16,0.0,393.24,16.3
2024-07-08,10,13,LTGES0009a,14,17,-805.01,0.0,2859.96,28.1
2024-07-08,10,895,LTGES0605a,465,81,-91.91,0.0,786.49,11.7
2024-07-08,10,2234,TR_18c54756,32,33,-114.42,0.0,240.0,47.7
2024-07-08,10,1332,LTGES0877,224,220,-114.8,0.0,393.24,29.2
2024-07-08,10,2264,TR_e1d8c398,467,468,-221.22,0.0,600.0,36.9
2024-07-08,10,1415,LTGES0931a,88,914,-13.63,0.0,786.49,1.7
2024-07-08,10,1053,LTGES0695b,923,922,70.0,0.0,786.49,8.9
2024-07-08,10,1045,LTGES0689b,399,841,393.32,0.0,786.49,50.0
2024-07-08,10,1319,LTGES0868b,527,558,25.63,0.0,786.49,3.3
2024-07-08,10,2116,LTGES1404,671,1226,36.76,0.0,393.24,9.3
2024-07-08,10,1165,LTGES0767a,432,420,110.49,0.0,786.49,14.0
2024-07-08,10,845,LTGES0573a,879,450,19.21,0.0,786.49,2.4
2024-07-08,10,1606,LTGES1057a,259,232,1.09,0.0,270.7,0.4
2024-07-08,10,38,LTGES0024,44,27,-161.56,0.0,393.24,41.1
2024-07-08,10,957,LTGES0641a,902,474,171.69,0.0,786.49,21.8
2024-07-08,10,1454,LTGES0955a,993,568,-3.52,0.0,5719.92,0.1
2024-07-08,10,2085,LTGES1381b,702,105,-34.78,0.0,786.49,4.4
2024-07-08,10,188,LTGES0138a,170,101,17.51,0.0,786.49,2.2
2024-07-08,10,199,LTGES0144,160,174,-1.86,0.0,1429.98,0.1
2024-07-08,10,1980,LTGES1303a,1174,332,-54.04,0.0,786.49,6.9
2024-07-08,10,697,LTGES0477b,840,393,28.9,0.0,786.49,3.7
2024-07-08,10,763,LTGES0528a,17,36,-1054.42,0.0,2859.96,36.9
2024-07-08,10,1999,LTGES1319a,97,1187,-15.77,0.0,786.49,2.0
2024-07-08,10,66,LTGES0044,692,766,27.62,0.0,393.24,7.0
2024-07-08,10,2032,LTGES1339a,321,1126,-9.37,0.0,2859.96,0.3
2024-07-08,10,468,LTGES0323b,782,786,-188.35,0.0,786.49,23.9
2024-07-08,10,1250,LTGES0822a,8,968,-202.44,0.0,786.49,25.7
2024-07-08,10,1692,LTGES1117a,24,1087,180.76,0.0,786.49,23.0
2024-07-08,10,2018,LTGES1330,767,925,-248.64,0.0,393.24,63.2
2024-07-08,10,548,LTGES0380b,818,816,-199.25,0.0,786.49,25.3
2024-07-08,10,477,LTGES0329b,762,764,8.81,0.0,786.49,1.1
2024-07-08,10,1680,LTGES1110,623,301,50.42,0.0,393.24,12.8
2024-07-08,10,1576,LTGES1037a,77,244,22.68,0.0,406.05,5.6
2024-07-08,10,388,LTGES0263,276,773,-19.06,0.0,393.24,4.8
2024-07-08,10,2177,TR_519b8abe,70,71,-422.03,0.0,600.0,70.3
2024-07-08,10,729,LTGES0502a,382,414,-101.92,0.0,786.49,13.0
2024-07-08,10,762,LTGES0527,428,46,-112.96,0.0,1429.98,7.9
2024-07-08,10,402,LTGES0275,287,285,21.26,0.0,393.24,5.4
2024-07-08,10,236,LTGES0168a,206,202,-249.99,0.0,786.49,31.8
2024-07-08,10,764,LTGES0528b,17,36,-1054.42,0.0,2859.96,36.9
2024-07-08,10,564,LTGES0389a,822,8,124.13,0.0,786.49,15.8
2024-07-08,10,698,LTGES0478a,395,399,420.61,0.0,786.49,53.5
2024-07-08,10,2140,LTGES1422b,447,1235,-323.39,0.0,2859.96,11.3
2024-07-08,10,1866,LTGES1225,804,322,0.0,0.0,393.24,0.0
2024-07-08,10,1408,LTGES0926a,1001,571,-0.89,0.0,786.49,0.1
2024-07-08,10,1376,LTGES0905a,771,567,-0.97,0.0,2859.96,0.0
2024-07-08,10,814,LTGES0556a,446,868,-135.92,0.0,786.49,17.3
2024-07-08,10,1831,LTGES1205b,636,1098,-101.31,0.0,2859.96,3.5
2024-07-08,10,578,LTGES0401,342,339,-170.24,0.0,393.24,43.3
2024-07-08,10,451,LTGES0310b,677,309,77.09,0.0,786.49,9.8
2024-07-08,10,2170,LTGES1446b,1236,394,-316.54,0.0,2859.96,11.1
2024-07-08,10,1483,LTGES0974a,291,293,-26.43,0.0,786.49,3.4
2024-07-08,10,115,LTGES0081,114,116,54.7,0.0,393.24,13.9
2024-07-08,10,1647,LTGES1086b,514,614,101.75,0.0,786.49,12.9
2024-07-08,10,1548,LTGES1018a,51,601,12.79,0.0,786.49,1.6
2024-07-08,10,1519,LTGES1000,1025,138,-308.81,0.0,393.24,78.5
2024-07-08,10,351,LTGES0240c,260,263,20.38,0.0,1572.98,1.3
2024-07-08,10,866,LTGES0587b,883,772,678.08,0.0,2859.96,23.7
2024-07-08,10,960,LTGES0643a,474,1079,163.99,0.0,786.49,20.9
2024-07-08,10,339,LTGES0235a,258,758,4.66,0.0,786.49,0.6
2024-07-08,10,1097,LTGES0724b,92,931,-142.42,0.0,2859.96,5.0
2024-07-08,10,674,LTGES0464b,835,836,59.73,0.0,786.49,7.6
2024-07-08,10,1479,LTGES0971b,45,1017,117.06,0.0,786.49,14.9
2024-07-08,10,609,LTGES0424a,830,354,7.83,0.0,786.49,1.0
2024-07-08,10,2244,TR_d45a10b0,630,631,-384.0,0.0,384.0,100.0
2024-07-08,10,1850,LTGES1214a,946,990,355.84,0.0,2859.96,12.4
2024-07-08,10,2152,LTGES1432,1202,1004,-38.8,0.0,393.24,9.9
2024-07-08,10,1072,LTGES0709a,926,500,-208.03,0.0,786.49,26.5
2024-07-08,10,1801,LTGES1183b,90,697,16.53,0.0,406.05,4.1
2024-07-08,10,1015,LTGES0673d,910,912,-40.61,0.0,5719.92,0.7
2024-07-08,10,1487,LTGES0977,1019,583,-87.46,0.0,393.24,22.2
2024-07-08,10,370,LTGES0253c,271,273,-25.76,0.0,5719.92,0.5
2024-07-08,10,206,LTGES0149a,182,727,-373.44,0.0,786.49,47.5
2024-07-08,10,595,LTGES0411b,827,346,138.89,0.0,2859.96,4.9
2024-07-08,10,279,LTGES0204a,5,230,208.37,0.0,786.49,26.5
2024-07-08,10,2108,LTGES1397,301,1084,-243.72,0.0,393.24,62.0
2024-07-08,10,2187,TR_26503a3b,161,162,-3.11,0.0,240.0,1.3
2024-07-08,10,1224,LTGES0803b,150,528,16.81,0.0,2859.96,0.6
2024-07-08,10,1597,LTGES1052a,467,479,121.05,0.0,786.49,15.4
2024-07-08,10,801,LTGES0550a,441,266,-321.87,0.0,786.49,40.9
2024-07-08,10,1133,LTGES0747b,932,940,45.86,0.0,786.49,5.8
2024-07-08,10,581,LTGES0404,337,335,106.14,0.0,393.24,27.0
2024-07-08,10,1420,LTGES0934b,786,123,-59.1,0.0,1572.98,3.8
2024-07-08,10,754,LTGES0521,1113,26,-14.59,0.0,393.24,3.7
2024-07-08,10,259,LTGES0187a,224,738,7.11,0.0,786.49,0.9
2024-07-08,10,1668,LTGES1101a,493,491,171.84,0.0,786.49,21.8
2024-07-08,10,129,LTGES0091,127,131,52.67,0.0,393.24,13.4
2024-07-08,10,1809,LTGES1188a,154,714,-74.29,0.0,2859.96,2.6
2024-07-08,10,1728,LTGES1137b,714,162,147.26,0.0,2859.96,5.1
2024-07-08,10,684,LTGES0470a,837,393,-53.95,0.0,786.49,6.9
2024-07-08,10,430,LTGES0296a,785,700,65.39,0.0,786.49,8.3
2024-07-08,10,1512,LTGES0994b,1024,1023,-41.87,0.0,786.49,5.3
2024-07-08,10,1857,LTGES1219,1055,970,-132.18,0.0,402.18,32.9
2024-07-08,10,853,LTGES0577b,210,880,21.53,0.0,786.49,2.7
2024-07-08,10,207,LTGES0149b,182,727,-373.44,0.0,786.49,47.5
2024-07-08,10,1131,LTGES0746,932,510,-51.55,0.0,393.24,13.1
2024-07-08,10,47,LTGES0029b,51,52,161.52,0.0,786.49,20.5
2024-07-08,10,2341,TR_6c5e9c5a,225,226,-375.68,0.0,600.0,62.6
2024-07-08,10,917,LTGES0618a,892,465,-87.74,0.0,786.49,11.2
2024-07-08,10,2323,TR_23eddb22,757,758,10.76,0.0,160.0,6.7
2024-07-08,10,2193,TR_031c515e,405,406,167.91,0.0,384.0,43.7
2024-07-08,10,2233,TR_5e46f309,222,223,-76.42,0.0,600.0,12.7
2024-07-08,10,1323,LTGES0871a,526,727,376.0,0.0,786.49,47.8
2024-07-08,10,216,LTGES0154a,188,189,319.35,0.0,786.49,40.6
2024-07-08,10,1058,LTGES0700,193,495,-24.05,0.0,1429.98,1.7
2024-07-08,10,1883,LTGES1235a,448,621,-45.58,0.0,786.49,5.8
2024-07-08,10,511,LTGES0355,805,243,-0.0,0.0,1429.98,0.0
2024-07-08,10,1261,LTGES0829,971,541,227.65,0.0,393.24,57.9
2024-07-08,10,238,LTGES0169a,208,203,383.29,0.0,2859.96,13.4
2024-07-08,10,209,LTGES0150b,182,742,55.07,0.0,786.49,7.0
2024-07-08,10,959,LTGES0642,341,1151,79.43,0.0,393.24,20.2
2024-07-08,10,2167,LTGES1445a,283,676,-157.74,0.0,786.49,20.1
2024-07-08,10,1283,LTGES0844b,548,547,89.98,0.0,2859.96,3.1
2024-07-08,10,1482,LTGES0973,1018,45,-144.19,0.0,393.24,36.7
2024-07-08,10,2124,LTGES1411a,69,403,-277.25,0.0,2859.96,9.7
2024-07-08,10,1787,LTGES1177b,254,247,-84.33,0.0,786.49,10.7
2024-07-08,10,941,LTGES0631b,897,898,-2.25,0.0,786.49,0.3
2024-07-08,10,1410,LTGES0927,571,560,-179.99,0.0,393.24,45.8
2024-07-08,10,1441,LTGES0947,1012,292,74.29,0.0,1429.98,5.2
2024-07-08,10,979,LTGES0653c,677,142,-5.46,0.0,1179.73,0.5
2024-07-08,10,1291,LTGES0850b,170,552,-75.44,0.0,786.49,9.6
2024-07-08,10,1240,LTGES0814,963,530,295.56,0.0,393.24,75.2
2024-07-08,10,1129,LTGES0745a,505,939,73.0,0.0,786.49,9.3
2024-07-08,10,343,LTGES0237a,758,260,-60.47,0.0,786.49,7.7
2024-07-08,10,222,LTGES0159a,56,127,-73.25,0.0,786.49,9.3
2024-07-08,10,2103,LTGES1392c,1141,237,-99.88,0.0,5719.92,1.7
2024-07-08,10,1201,LTGES0792a,390,359,-785.67,0.0,2859.96,27.5
2024-07-08,10,608,LTGES0423,353,830,227.32,0.0,393.24,57.8
2024-07-08,10,158,LTGES0116,744,151,-2.33,0.0,393.24,0.6
2024-07-08,10,60,LTGES0040b,67,68,-966.84,0.0,2859.96,33.8
2024-07-08,10,1524,LTGES1004,591,1035,-45.19,0.0,393.24,11.5
2024-07-08,10,229,LTGES0164,717,201,54.92,0.0,393.24,14.0
2024-07-08,10,661,LTGES0457b,382,384,27.35,0.0,786.49,3.5
2024-07-08,10,2231,TR_8a0345e0,393,394,-55.68,0.0,600.0,9.3
2024-07-08,10,766,LTGES0529b,429,124,-320.7,0.0,2859.96,11.2
2024-07-08,10,587,LTGES0407b,346,347,-655.35,0.0,2859.96,22.9
2024-07-08,10,1571,LTGES1034,1037,1038,-6.19,0.0,393.24,1.6
2024-07-08,10,11,LTGES0007,680,16,-41.16,0.0,393.24,10.5
2024-07-08,10,2293,TR_f79c0213,382,383,113.01,0.0,384.0,29.4
2024-07-08,10,2082,LTGES1380a,768,274,-3.39,0.0,2859.96,0.1
2024-07-08,10,540,LTGES0375b,9,334,682.36,0.0,2859.96,23.9
2024-07-08,10,978,LTGES0653b,677,142,-5.46,0.0,1179.73,0.5
2024-07-08,10,483,LTGES0333,314,793,-36.25,0.0,393.24,9.2
2024-07-08,10,1944,LTGES1272a,645,327,-621.86,0.0,2859.96,21.7
2024-07-08,10,1701,LTGES1120d,1,626,-4.13,0.0,1572.98,0.3
2024-07-08,10,277,LTGES0202,703,741,-0.21,0.0,1429.98,0.0
2024-07-08,10,1895,LTGES1243a,1078,620,-180.35,0.0,2859.96,6.3
2024-07-08,10,398,LTGES0271,284,282,-112.24,0.0,393.24,28.5
2024-07-08,10,1819,LTGES1195,125,541,-108.13,0.0,393.24,27.5
2024-07-08,10,1302,LTGES0858a,209,556,-30.66,0.0,786.49,3.9
2024-07-08,10,331,LTGES0231a,254,114,152.88,0.0,786.49,19.4
2024-07-08,10,1472,LTGES0966,575,685,-164.55,0.0,393.24,41.8
2024-07-08,10,2250,TR_63348a57,911,912,-55.18,0.0,160.0,34.5
2024-07-08,10,1289,LTGES0849b,553,980,100.04,0.0,786.49,12.7
2024-07-08,10,627,LTGES0435b,241,832,90.96,0.0,2859.96,3.2
2024-07-08,10,851,LTGES0576b,451,452,-171.69,0.0,786.49,21.8
2024-07-08,10,1623,LTGES1070,76,1060,-82.72,0.0,1429.98,5.8
2024-07-08,10,769,LTGES0531b,70,862,70.34,0.0,786.49,8.9
2024-07-08,10,2150,LTGES1430,1032,108,-0.57,0.0,393.24,0.1
2024-07-08,10,1716,LTGES1129b,742,184,51.31,0.0,786.49,6.5
2024-07-08,10,1003,LTGES0668,481,908,393.24,0.0,393.24,100.0
2024-07-08,10,95,LTGES0065b,769,38,19.17,0.0,786.49,2.4
2024-07-08,10,1614,LTGES1064a,24,296,-35.16,0.0,786.49,4.5
2024-07-08,10,1349,LTGES0890a,973,975,-9.37,0.0,2859.96,0.3
2024-07-08,10,1366,LTGES0897,860,565,-55.59,0.0,393.24,14.1
2024-07-08,10,1971,LTGES1296,1159,660,-0.31,0.0,393.24,0.1
2024-07-08,10,1152,LTGES0759b,91,945,125.44,0.0,786.49,15.9
2024-07-08,10,2268,TR_a5cf368f,427,428,-124.06,0.0,240.0,51.7
2024-07-08,10,294,LTGES0212a,751,261,-20.26,0.0,2859.96,0.7
2024-07-08,10,2024,LTGES1334a,1220,1186,84.61,0.0,786.49,10.8
2024-07-08,10,1213,LTGES0797d,181,726,-4.74,0.0,5719.92,0.1
2024-07-08,10,965,LTGES0648a,31,29,-383.36,0.0,2859.96,13.4
2024-07-08,10,1269,LTGES0835a,543,978,0.46,0.0,786.49,0.1
2024-07-08,10,2050,LTGES1355,1204,328,-24.98,0.0,1429.98,1.7
2024-07-08,10,153,LTGES0113b,142,144,-48.82,0.0,786.49,6.2
2024-07-08,10,1471,LTGES0965,582,575,-112.1,0.0,393.24,28.5
2024-07-08,10,2052,LTGES1357,1065,1219,40.07,0.0,393.24,10.2
2024-07-08,10,464,LTGES0321b,788,311,1.83,0.0,786.49,0.2
2024-07-08,10,1683,LTGES1112a,624,1111,-105.62,0.0,786.49,13.4
2024-07-08,10,2045,LTGES1349,1200,664,-28.3,0.0,393.24,7.2
2024-07-08,10,1859,LTGES1220b,464,63,10.9,0.0,786.49,1.4
2024-07-08,10,557,LTGES0386a,823,814,-10.42,0.0,786.49,1.3
2024-07-08,10,967,LTGES0649a,30,28,41.17,0.0,786.49,5.2
2024-07-08,10,299,LTGES0216a,238,239,-643.02,0.0,2859.96,22.5
2024-07-08,10,159,LTGES0117,995,152,-1.3,0.0,393.24,0.3
2024-07-08,10,1948,LTGES1275,1154,655,18.21,0.0,393.24,4.6
2024-07-08,10,844,LTGES0572b,434,863,-55.98,0.0,786.49,7.1
2024-07-08,10,1101,LTGES0727,938,91,393.24,0.0,393.24,100.0
2024-07-08,10,536,LTGES0373b,819,823,-13.17,0.0,786.49,1.7
2024-07-08,10,1150,LTGES0758,400,944,-2.87,0.0,393.24,0.7
2024-07-08,10,1834,LTGES1207a,638,1131,114.53,0.0,5719.92,2.0
2024-07-08,10,931,LTGES0625b,13,682,56.47,0.0,786.49,7.2
2024-07-08,10,842,LTGES0571,743,4,552.67,0.0,1429.98,38.6
2024-07-08,10,223,LTGES0159b,56,127,-73.25,0.0,786.49,9.3
2024-07-08,10,1488,LTGES0978a,1019,584,-10.9,0.0,786.49,1.4
2024-07-08,10,1219,LTGES0801a,527,958,-61.67,0.0,786.49,7.8
2024-07-08,10,531,LTGES0370a,330,812,1.09,0.0,786.49,0.1
2024-07-08,10,817,LTGES0557b,868,865,-260.85,0.0,786.49,33.2
2024-07-08,10,1087,LTGES0717a,500,927,-288.71,0.0,786.49,36.7
2024-07-08,10,2064,LTGES1363b,71,429,-316.94,0.0,2859.96,11.1
2024-07-08,10,26,LTGES0016a,296,24,33.76,0.0,786.49,4.3
2024-07-08,10,952,LTGES0638b,901,34,-76.8,0.0,786.49,9.8
2024-07-08,10,1996,LTGES1316b,566,1183,33.95,0.0,786.49,4.3
2024-07-08,10,989,LTGES0659b,31,200,-362.25,0.0,2859.96,12.7
2024-07-08,10,1139,LTGES0751,942,840,228.33,0.0,393.24,58.1
2024-07-08,10,230,LTGES0165a,203,53,153.01,0.0,2859.96,5.4
2024-07-08,10,1191,LTGES0780b,203,211,182.73,0.0,2859.96,6.4
2024-07-08,10,1725,LTGES1136a,1075,617,-0.01,0.0,786.49,0.0
2024-07-08,10,2138,LTGES1421b,1148,870,119.55,0.0,2859.96,4.2
2024-07-08,10,394,LTGES0268,276,884,0.7,0.0,393.24,0.2
2024-07-08,10,258,LTGES0186,221,43,-227.19,0.0,1429.98,15.9
2024-07-08,10,328,LTGES0229b,251,754,4.57,0.0,270.7,1.7
2024-07-08,10,1029,LTGES0680,1003,54,20.33,0.0,393.24,5.2
2024-07-08,10,666,LTGES0460,386,388,-200.07,0.0,393.24,50.9
2024-07-08,10,149,LTGES0111b,140,141,-118.56,0.0,786.49,15.1
2024-07-08,10,773,LTGES0534b,70,431,7.22,0.0,786.49,0.9
2024-07-08,10,1645,LTGES1085b,613,501,-35.89,0.0,786.49,4.6
2024-07-08,10,1620,LTGES1067b,76,1061,3.62,0.0,2859.96,0.1
2024-07-08,10,1579,LTGES1038,319,1223,35.17,0.0,393.24,8.9
2024-07-08,10,122,LTGES0085b,116,117,100.95,0.0,786.49,12.8
2024-07-08,10,302,LTGES0217b,239,753,402.86,0.0,2859.96,14.1
2024-07-08,10,2297,TR_45015848,297,298,-62.43,0.0,160.0,39.0
2024-07-08,10,2279,TR_df0fbfc7,135,136,-116.03,0.0,240.0,48.3
2024-07-08,10,1926,LTGES1261b,1150,166,-3.05,0.0,786.49,0.4
2024-07-08,10,1772,LTGES1166a,1104,1102,48.98,0.0,786.49,6.2
2024-07-08,10,175,LTGES0128b,1043,898,302.23,0.0,786.49,38.4
2024-07-08,10,1413,LTGES0929b,1002,551,-2.66,0.0,786.49,0.3
2024-07-08,10,1328,LTGES0875a,562,479,-161.86,0.0,786.49,20.6
2024-07-08,10,143,LTGES0107,54,1127,84.22,0.0,393.24,21.4
2024-07-08,10,1252,LTGES0823a,968,189,-568.86,0.0,786.49,72.3
2024-07-08,10,1086,LTGES0716b,927,177,-371.32,0.0,786.49,47.2
2024-07-08,10,1740,LTGES1145,778,290,88.76,0.0,1429.98,6.2
2024-07-08,10,501,LTGES0348,243,128,1429.98,0.0,1429.98,100.0
2024-07-08,10,2046,LTGES1350,1201,490,-58.14,0.0,393.24,14.8
2024-07-08,10,1995,LTGES1316a,566,1183,33.95,0.0,786.49,4.3
2024-07-08,10,1762,LTGES1158,511,513,251.99,0.0,393.24,64.1
2024-07-08,10,825,LTGES0562a,419,3,-134.53,0.0,786.49,17.1
2024-07-08,10,1190,LTGES0780a,203,211,182.73,0.0,2859.96,6.4
2024-07-08,10,2048,LTGES1352,156,1203,-277.13,0.0,1429.98,19.4
2024-07-08,10,2213,TR_0f7c87f6,723,724,-32.64,0.0,160.0,20.4
2024-07-08,10,318,LTGES0224b,247,250,-37.15,0.0,786.49,4.7
2024-07-08,10,1421,LTGES0934c,786,123,-59.1,0.0,1572.98,3.8
2024-07-08,10,292,LTGES0211a,758,236,25.71,0.0,786.49,3.3
2024-07-08,10,1848,LTGES1212b,502,192,-129.92,0.0,786.49,16.5
2024-07-08,10,20,LTGES0012b,1065,22,22.57,0.0,786.49,2.9
2024-07-08,10,2071,LTGES1371,649,650,-46.16,0.0,393.24,11.7
2024-07-08,10,1193,LTGES0782,523,876,260.26,0.0,393.24,66.2
2024-07-08,10,708,LTGES0485,843,842,-15.31,0.0,393.24,3.9
2024-07-08,10,533,LTGES0371,331,326,35.28,0.0,393.24,9.0
2024-07-08,10,837,LTGES0568a,80,449,15.06,0.0,2859.96,0.5
2024-07-08,10,749,LTGES0517,1211,856,5.24,0.0,393.24,1.3
2024-07-08,10,1705,LTGES1123a,350,1090,9.24,0.0,2859.96,0.3
2024-07-08,10,1098,LTGES0725a,240,938,242.49,0.0,786.49,30.8
2024-07-08,10,1733,LTGES1141a,954,993,-59.2,0.0,2859.96,2.1
2024-07-08,10,1480,LTGES0972a,45,291,-53.5,0.0,786.49,6.8
2024-07-08,10,622,LTGES0432b,362,1145,-911.5,0.0,2859.96,31.9
2024-07-08,10,1711,LTGES1127a,713,139,-9.53,0.0,786.49,1.2
2024-07-08,10,1788,LTGES1178a,253,246,-29.7,0.0,270.7,11.0
2024-07-08,10,123,LTGES0086,115,122,-1030.0,0.0,1429.98,72.0
2024-07-08,10,616,LTGES0429a,361,362,-918.85,0.0,2859.96,32.1
2024-07-08,10,2285,TR_3ecfe90f,149,150,-63.83,0.0,160.0,39.9
2024-07-08,10,1867,LTGES1226a,618,646,124.35,0.0,786.49,15.8
2024-07-08,10,1849,LTGES1213,1127,859,48.04,0.0,393.24,12.2
2024-07-08,10,300,LTGES0216b,238,239,-643.02,0.0,2859.96,22.5
2024-07-08,10,1000,LTGES0666,481,694,-250.7,0.0,393.24,63.8
2024-07-08,10,2172,LTGES1448,1072,648,-143.37,0.0,393.24,36.5
2024-07-08,10,1875,LTGES1230b,1136,1139,-87.86,0.0,786.49,11.2
2024-07-08,10,1794,LTGES1181a,91,698,155.73,0.0,1179.73,13.2
2024-07-08,10,1018,LTGES0674c,909,911,-108.0,0.0,1572.98,6.9
2024-07-08,10,1024,LTGES0677a,903,912,134.67,0.0,2859.96,4.7
2024-07-08,10,1216,LTGES0799b,183,178,206.38,0.0,2859.96,7.2
2024-07-08,10,1992,LTGES1312b,193,663,122.96,0.0,2859.96,4.3
2024-07-08,10,601,LTGES0417,272,1124,-222.01,0.0,393.24,56.5
2024-07-08,10,1896,LTGES1243b,1078,620,-180.35,0.0,2859.96,6.3
2024-07-08,10,1687,LTGES1114,1053,482,-109.63,0.0,393.24,27.9
2024-07-08,10,1751,LTGES1152b,602,295,247.31,0.0,786.49,31.4
2024-07-08,10,1217,LTGES0800a,177,527,-406.05,0.0,786.49,51.6
2024-07-08,10,1494,LTGES0982b,1021,1020,54.26,0.0,786.49,6.9
2024-07-08,10,1913,LTGES1253,1137,797,-15.32,0.0,393.24,3.9
2024-07-08,10,1170,LTGES0769b,420,225,-46.84,0.0,786.49,6.0
2024-07-08,10,1511,LTGES0994a,1024,1023,-41.87,0.0,786.49,5.3
2024-07-08,10,1741,LTGES1146,1095,48,-251.29,0.0,393.24,63.9
2024-07-08,10,423,LTGES0290,134,952,-954.28,0.0,1429.98,66.7
2024-07-08,10,317,LTGES0224a,247,250,-37.15,0.0,786.49,4.7
2024-07-08,10,1274,LTGES0838a,545,161,43.07,0.0,786.49,5.5
2024-07-08,10,863,LTGES0586a,883,982,-717.46,0.0,2859.96,25.1
2024-07-08,10,1462,LTGES0958b,580,568,30.48,0.0,2859.96,1.1
