date,hour,gen_id,unit_name,fuel,technology,bus_i,capacity_mw,dispatch_mw,dispatch_mvar,utilization_pct,cost_eur_per_mwh
2024-07-08,2,1942,LS_ES00906,LoadShed,LoadShed,897,39.62,0.0,0.0,0.0,10000.0
2024-07-08,2,1110,NEW_BioCCS_ES120_1,Biomass,BioCCS,171,245.87,0.0,0.0,0.0,91.45
2024-07-08,2,1969,LS_ES00368,LoadShed,LoadShed,365,7.74,0.0,0.0,0.0,10000.0
2024-07-08,2,1460,BESS_ES00533,Battery,Li-Ion,528,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,2707,LS_ES00910,LoadShed,LoadShed,901,17.87,0.0,0.0,0.0,10000.0
2024-07-08,2,641,G0498,Solar,PV,643,544.99,16.45,0.0,100.0,0.0
2024-07-08,2,1085,NEW_GasOCGT_ES242_3,Gas,Gas_turbine,1141,17.77,0.0,0.0,0.0,31.72
2024-07-08,2,1356,BESS_ES00354,Battery,Li-Ion,351,321.13,1.13,0.0,0.4,0.0
2024-07-08,2,1361,BESS_ES00365,Battery,Li-Ion,362,0.01,0.01,0.0,100.0,0.0
2024-07-08,2,717,G0669,Solar,PV,892,47.39,1.43,0.0,100.0,0.0
2024-07-08,2,2453,LS_ES00716,LoadShed,LoadShed,709,24.22,0.0,0.0,0.0,10000.0
2024-07-08,2,61,G0261,Gas,Combined_cycle,344,299.73,0.0,0.0,0.0,24.27
2024-07-08,2,247,G0422,Wind,Onshore,527,108.75,20.85,0.0,100.0,0.18
2024-07-08,2,611,G0409,Solar,PV,515,742.39,22.41,0.0,100.0,0.0
2024-07-08,2,1949,LS_ES01020,LoadShed,LoadShed,1006,25.16,0.0,0.0,0.0,10000.0
2024-07-08,2,1836,LS_ES00450,LoadShed,LoadShed,447,90.31,0.0,0.0,0.0,10000.0
2024-07-08,2,2126,LS_ES01097,LoadShed,LoadShed,1081,128.06,0.0,0.0,0.0,10000.0
2024-07-08,2,1704,BESS_ES00987,Battery,Li-Ion,976,5.61,1.39,0.0,24.7,0.0
2024-07-08,2,2220,LS_ES00331,LoadShed,LoadShed,328,5.22,0.0,0.0,0.0,10000.0
2024-07-08,2,1285,BESS_ES00220,Battery,Li-Ion,217,0.01,0.01,0.0,100.0,0.0
2024-07-08,2,1807,BESS_ES01188,Battery,Li-Ion,1168,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,2506,LS_ES00873,LoadShed,LoadShed,864,31.68,0.0,0.0,0.0,10000.0
2024-07-08,2,1841,LS_ES00768,LoadShed,LoadShed,759,0.35,0.0,0.0,0.0,10000.0
2024-07-08,2,435,G0281,Hydro,pumped_storage,363,1574.89,1574.89,0.0,100.0,0.04
2024-07-08,2,2312,LS_ES00048,LoadShed,LoadShed,48,310.5,0.0,0.0,0.0,10000.0
2024-07-08,2,2344,LS_ES00791,LoadShed,LoadShed,782,1.07,0.0,0.0,0.0,10000.0
2024-07-08,2,584,G0350,Solar,PV,452,142.57,4.3,0.0,100.0,0.0
2024-07-08,2,474,G0079,Solar,PV,135,11.76,0.35,0.0,100.0,0.0
2024-07-08,2,1734,BESS_ES01038,Battery,Li-Ion,1024,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,1023,NEW_GasOCGT_ES431_1,Gas,Gas_turbine,408,101.42,0.0,0.0,0.0,31.72
2024-07-08,2,2372,LS_ES00877,LoadShed,LoadShed,868,25.44,0.0,0.0,0.0,10000.0
2024-07-08,2,2347,LS_ES00988,LoadShed,LoadShed,977,6.46,0.0,0.0,0.0,10000.0
2024-07-08,2,2772,LS_ES01120,LoadShed,LoadShed,1102,73.66,0.0,0.0,0.0,10000.0
2024-07-08,2,154,G0036,Wind,Onshore,65,141.29,27.09,0.0,100.0,0.18
2024-07-08,2,49,G0184,Gas,Combined_cycle,278,25.74,0.0,0.0,0.0,24.27
2024-07-08,2,994,NEW_GasOCGT_ES422_3,Gas,Gas_turbine,395,35.08,0.0,0.0,0.0,31.72
2024-07-08,2,742,G0719,Solar,PV,964,7.96,0.24,0.0,100.0,0.0
2024-07-08,2,2121,LS_ES01170,LoadShed,LoadShed,1150,12.48,0.0,0.0,0.0,10000.0
2024-07-08,2,1566,BESS_ES00707,Battery,Li-Ion,700,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,315,G0595,Wind,Onshore,793,15.13,2.9,0.0,100.0,0.18
2024-07-08,2,841,G0094,Hydro,reservoir,158,270.52,0.0,0.0,0.0,24.22
2024-07-08,2,2545,LS_ES00915,LoadShed,LoadShed,904,118.63,0.0,0.0,0.0,10000.0
2024-07-08,2,2571,LS_ES00588,LoadShed,LoadShed,583,101.39,0.0,0.0,0.0,10000.0
2024-07-08,2,2451,LS_ES01116,LoadShed,LoadShed,1098,21.15,0.0,0.0,0.0,10000.0
2024-07-08,2,984,NEW_GasOCGT_ES615_2,Gas,Gas_turbine,474,27.38,0.0,0.0,0.0,31.72
2024-07-08,2,1306,BESS_ES00271,Battery,Li-Ion,268,55.68,1.27,0.0,2.3,0.0
2024-07-08,2,731,G0693,Solar,PV,918,18.01,0.54,0.0,100.0,0.0
2024-07-08,2,1847,LS_ES00234,LoadShed,LoadShed,231,4.09,0.0,0.0,0.0,10000.0
2024-07-08,2,125,G0338,Gas,Gas_turbine,435,29.67,0.0,0.0,0.0,31.72
2024-07-08,2,1176,BESS_ES00042,Battery,Li-Ion,42,0.0,0.0,0.0,99.8,0.0
2024-07-08,2,2274,LS_ES00856,LoadShed,LoadShed,847,1.17,0.0,0.0,0.0,10000.0
2024-07-08,2,2047,LS_ES01174,LoadShed,LoadShed,1154,14.52,0.0,0.0,0.0,10000.0
2024-07-08,2,2416,LS_ES00363,LoadShed,LoadShed,360,3.37,0.0,0.0,0.0,10000.0
2024-07-08,2,950,G0679,Solar,Solar Thermal,900,30.04,0.91,0.0,100.0,0.0
2024-07-08,2,97,G0586,Gas,Combined_cycle,775,171.06,0.0,0.0,0.0,24.27
2024-07-08,2,2733,LS_ES00793,LoadShed,LoadShed,784,3.86,0.0,0.0,0.0,10000.0
2024-07-08,2,1609,BESS_ES00804,Battery,Li-Ion,795,0.01,0.01,0.0,100.0,0.0
2024-07-08,2,193,G0188,Wind,Onshore,281,219.63,42.12,0.0,100.0,0.18
2024-07-08,2,378,G0783,Wind,Onshore,1083,29.44,5.65,0.0,100.0,0.18
2024-07-08,2,116,G0112,Gas,Gas_turbine,187,98.77,0.0,0.0,0.0,31.72
2024-07-08,2,1755,BESS_ES01083,Battery,Li-Ion,1068,1.46,1.46,0.0,100.0,0.0
2024-07-08,2,1906,LS_ES00416,LoadShed,LoadShed,413,6.09,0.0,0.0,0.0,10000.0
2024-07-08,2,376,G0778,Wind,Onshore,1070,169.25,32.45,0.0,100.0,0.18
2024-07-08,2,2342,LS_ES00275,LoadShed,LoadShed,272,88.36,0.0,0.0,0.0,10000.0
2024-07-08,2,29,G0067,Gas,Combined_cycle,117,304.93,0.0,0.0,0.0,24.27
2024-07-08,2,786,G0831,Solar,PV,1136,5.76,0.17,0.0,100.0,0.0
2024-07-08,2,1713,BESS_ES01004,Battery,Li-Ion,990,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,367,G0755,Wind,Onshore,1034,61.92,11.87,0.0,100.0,0.18
2024-07-08,2,1778,BESS_ES01120,Battery,Li-Ion,1102,7.75,7.75,0.0,100.0,0.0
2024-07-08,2,948,G0632,Solar,Solar Thermal,837,63.16,1.91,0.0,100.0,0.0
2024-07-08,2,1774,BESS_ES01113,Battery,Li-Ion,1095,2.77,2.77,0.0,100.0,0.0
2024-07-08,2,1708,BESS_ES00995,Battery,Li-Ion,981,4.37,4.37,0.0,100.0,0.0
2024-07-08,2,2778,LS_ES01148,LoadShed,LoadShed,1128,24.14,0.0,0.0,0.0,10000.0
2024-07-08,2,2310,LS_ES00105,LoadShed,LoadShed,105,123.6,0.0,0.0,0.0,10000.0
2024-07-08,2,706,G0636,Solar,PV,842,27.52,0.83,0.0,100.0,0.0
2024-07-08,2,504,G0164,Solar,PV,256,48.82,1.47,0.0,100.0,0.0
2024-07-08,2,1729,BESS_ES01028,Battery,Li-Ion,1014,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,1189,BESS_ES00061,Battery,Li-Ion,61,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,1367,BESS_ES00380,Battery,Li-Ion,377,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,976,NEW_Solar_ES130_3,Solar,PV,1033,7.08,0.21,0.0,100.0,0.0
2024-07-08,2,2175,LS_ES00575,LoadShed,LoadShed,570,2.56,0.0,0.0,0.0,10000.0
2024-07-08,2,2782,LS_ES00861,LoadShed,LoadShed,852,15.16,0.0,0.0,0.0,10000.0
2024-07-08,2,886,G0941,Hydro,run_of_river,592,8.91,8.91,0.0,100.0,0.0
2024-07-08,2,2770,LS_ES00410,LoadShed,LoadShed,407,4.88,0.0,0.0,0.0,10000.0
2024-07-08,2,1444,BESS_ES00505,Battery,Li-Ion,502,106.91,-26.86,0.0,-25.1,0.0
2024-07-08,2,2135,LS_ES00875,LoadShed,LoadShed,866,16.92,0.0,0.0,0.0,10000.0
2024-07-08,2,2470,LS_ES01002,LoadShed,LoadShed,988,2.25,0.0,0.0,0.0,10000.0
2024-07-08,2,189,G0175,Wind,Onshore,269,18.31,3.51,0.0,100.0,0.18
2024-07-08,2,2006,LS_ES01113,LoadShed,LoadShed,1095,157.6,0.0,0.0,0.0,10000.0
2024-07-08,2,2070,LS_ES00093,LoadShed,LoadShed,93,6.14,0.0,0.0,0.0,10000.0
2024-07-08,2,1501,BESS_ES00597,Battery,Li-Ion,592,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,1594,BESS_ES00773,Battery,Li-Ion,764,2.0,2.0,0.0,100.0,0.0
2024-07-08,2,79,G0385,Gas,Combined_cycle,487,287.08,0.0,0.0,0.0,24.27
2024-07-08,2,1321,BESS_ES00297,Battery,Li-Ion,294,0.0,0.0,0.0,99.9,0.0
2024-07-08,2,2601,LS_ES01177,LoadShed,LoadShed,1157,89.81,0.0,0.0,0.0,10000.0
2024-07-08,2,1092,NEW_GasOCGT_ES618_1,Gas,Gas_turbine,342,67.21,0.0,0.0,0.0,31.72
2024-07-08,2,1389,BESS_ES00416,Battery,Li-Ion,413,0.0,0.0,0.0,100.0,0.0
2024-07-08,2,1947,LS_ES00087,LoadShed,LoadShed,87,20.24,0.0,0.0,0.0,10000.0
2024-07-08,2,1183,BESS_ES00050,Battery,Li-Ion,50,55.68,1.3,0.0,2.3,0.0
2024-07-08,2,572,G0325,Solar,PV,408,143.71,4.34,0.0,100.0,0.0
2024-07-08,2,8,G0567,Biomass,Biomass,731,36.14,0.0,0.0,0.0,94.66
2024-07-08,2,2858,LS_ES00504,LoadShed,LoadShed,501,32.43,0.0,0.0,0.0,10000.0
2024-07-08,2,1120,NEW_Waste_ES615_2,Waste,Waste,474,20.23,6.72,0.0,33.2,2.95
2024-07-08,2,922,G0008,Solar,Solar Thermal,9,169.78,5.13,0.0,100.0,0.0
2024-07-08,2,1898,LS_ES01057,LoadShed,LoadShed,1043,14.38,0.0,0.0,0.0,10000.0
2024-07-08,2,2337,LS_ES01114,LoadShed,LoadShed,1096,83.35,0.0,0.0,0.0,10000.0
2024-07-08,2,1686,BESS_ES00950,Battery,Li-Ion,939,11.8,11.8,0.0,100.0,0.0
2024-07-08,2,2317,LS_ES00656,LoadShed,LoadShed,650,2.66,0.0,0.0,0.0,10000.0
2024-07-08,2,1745,BESS_ES01070,Battery,Li-Ion,1056,17.43,-16.19,0.0,-92.9,0.0
2024-07-08,2,1952,LS_ES00776,LoadShed,LoadShed,767,12.34,0.0,0.0,0.0,10000.0
2024-07-08,2,324,G0640,Wind,Onshore,848,222.26,42.62,0.0,100.0,0.18
2024-07-08,2,2058,LS_ES00399,LoadShed,LoadShed,396,5.28,0.0,0.0,0.0,10000.0
2024-07-08,2,667,G0558,Solar,PV,715,3.06,0.09,0.0,100.0,0.0
2024-07-08,2,145,G0014,Wind,Onshore,17,20.64,3.96,0.0,100.0,0.18
2024-07-08,2,2464,LS_ES00549,LoadShed,LoadShed,544,7.71,0.0,0.0,0.0,10000.0
