date,hour,gen_id,fuel,technology,dispatch_mw
2024-07-08,22,G0639,Solar,PV,2.05
2024-07-08,22,G0835,Solar,PV,2.05
2024-07-08,22,G0707,Solar,PV,2.03
2024-07-08,22,G0392,Solar,PV,1.98
2024-07-08,22,G0296,Solar,PV,1.98
2024-07-08,22,G0680,Solar,PV,1.92
2024-07-08,22,G0026,Solar,PV,1.91
2024-07-08,22,G0693,Solar,PV,1.9
2024-07-08,22,G0355,Solar,PV,1.89
2024-07-08,22,G0055,Solar,PV,1.84
2024-07-08,22,G0248,Solar,PV,1.83
2024-07-08,22,G0414,Solar,PV,1.81
2024-07-08,22,G0475,Solar,PV,1.81
2024-07-08,22,G0466,Solar,PV,1.81
2024-07-08,22,G0775,Solar,PV,1.81
2024-07-08,22,G0044,Solar,PV,1.8
2024-07-08,22,G0344,Solar,Solar Thermal,1.77
2024-07-08,22,G0856,Solar,PV,1.74
2024-07-08,22,G0074,Solar,PV,1.71
2024-07-08,22,G0359,Solar,PV,1.59
2024-07-08,22,G0578,Solar,PV,1.58
2024-07-08,22,G0424,Solar,PV,1.54
2024-07-08,22,G0516,Solar,PV,1.54
2024-07-08,22,G0924,Solar,PV,1.52
2024-07-08,22,G0146,Solar,PV,1.51
2024-07-08,22,G0760,Solar,PV,1.51
2024-07-08,22,G0513,Solar,PV,1.5
2024-07-08,22,G0454,Solar,PV,1.49
2024-07-08,22,G0678,Solar,PV,1.46
2024-07-08,22,G0249,Solar,Solar Thermal,1.46
2024-07-08,22,G0725,Solar,Solar Thermal,1.45
2024-07-08,22,G0574,Solar,PV,1.45
2024-07-08,22,G0730,Solar,PV,1.44
2024-07-08,22,G0791,Solar,PV,1.41
2024-07-08,22,G0573,Solar,PV,1.4
2024-07-08,22,G0345,Solar,PV,1.38
2024-07-08,22,G0079,Solar,PV,1.37
2024-07-08,22,G0634,Solar,PV,1.36
2024-07-08,22,G0046,Solar,PV,1.36
2024-07-08,22,G0497,Solar,PV,1.35
2024-07-08,22,G0701,Solar,PV,1.3
2024-07-08,22,G0652,Solar,PV,1.29
2024-07-08,22,G0712,Solar,PV,1.24
2024-07-08,22,G0472,Solar,PV,1.23
2024-07-08,22,G0813,Solar,PV,1.19
2024-07-08,22,G0699,Solar,PV,1.19
2024-07-08,22,G0499,Solar,PV,1.19
2024-07-08,22,G0080,Solar,PV,1.17
2024-07-08,22,G0630,Solar,PV,1.14
2024-07-08,22,G0785,Solar,PV,1.14
2024-07-08,22,G0428,Solar,PV,1.13
2024-07-08,22,G0430,Solar,PV,1.12
2024-07-08,22,G0087,Solar,PV,1.11
2024-07-08,22,G0714,Solar,PV,1.09
2024-07-08,22,G0191,Solar,PV,1.08
2024-07-08,22,G0141,Solar,PV,1.08
2024-07-08,22,G0106,Solar,PV,1.07
2024-07-08,22,G0246,Solar,PV,1.07
2024-07-08,22,G0245,Solar,PV,1.04
2024-07-08,22,G0776,Solar,PV,1.0
2024-07-08,22,G0716,Solar,PV,1.0
2024-07-08,22,G0034,Solar,PV,0.97
2024-07-08,22,G0844,Solar,PV,0.97
2024-07-08,22,G0269,Solar,PV,0.96
2024-07-08,22,G0347,Solar,PV,0.94
2024-07-08,22,G0604,Solar,PV,0.94
2024-07-08,22,G0585,Solar,PV,0.92
2024-07-08,22,G0685,Solar,PV,0.92
2024-07-08,22,G0012,Solar,PV,0.92
2024-07-08,22,G0913,Solar,PV,0.88
2024-07-08,22,G0322,Solar,PV,0.88
2024-07-08,22,G0049,Solar,PV,0.88
2024-07-08,22,G0464,Solar,PV,0.86
2024-07-08,22,G0312,Solar,PV,0.84
2024-07-08,22,G0154,Solar,PV,0.82
2024-07-08,22,G0250,Solar,Solar Thermal,0.8
2024-07-08,22,G0217,Solar,PV,0.79
2024-07-08,22,G0669,Solar,PV,0.78
2024-07-08,22,G0310,Solar,PV,0.76
2024-07-08,22,G0692,Solar,PV,0.75
2024-07-08,22,G0611,Solar,PV,0.73
2024-07-08,22,G0311,Solar,PV,0.72
2024-07-08,22,G0370,Solar,PV,0.72
2024-07-08,22,G0485,Solar,PV,0.69
2024-07-08,22,G0366,Solar,PV,0.68
2024-07-08,22,G0759,Solar,PV,0.67
2024-07-08,22,G0136,Solar,PV,0.67
2024-07-08,22,G0212,Solar,PV,0.66
2024-07-08,22,G0560,Solar,PV,0.64
2024-07-08,22,G0271,Solar,PV,0.63
2024-07-08,22,G0374,Solar,PV,0.61
2024-07-08,22,G0667,Solar,PV,0.61
2024-07-08,22,G0584,Solar,PV,0.61
2024-07-08,22,G0515,Solar,PV,0.61
2024-07-08,22,G0450,Solar,PV,0.59
2024-07-08,22,G0892,Solar,PV,0.58
2024-07-08,22,G0534,Solar,PV,0.54
2024-07-08,22,G0538,Solar,PV,0.54
2024-07-08,22,G0884,Solar,PV,0.53
2024-07-08,22,G0582,Solar,PV,0.53
2024-07-08,22,G0738,Solar,PV,0.53
2024-07-08,22,G0829,Solar,PV,0.51
2024-07-08,22,G0610,Solar,PV,0.51
2024-07-08,22,G0063,Solar,PV,0.5
2024-07-08,22,G0561,Solar,PV,0.49
2024-07-08,22,G0650,Solar,PV,0.49
2024-07-08,22,G0770,Solar,PV,0.48
2024-07-08,22,G0394,Solar,PV,0.48
2024-07-08,22,G0719,Solar,PV,0.46
2024-07-08,22,G0579,Solar,PV,0.46
2024-07-08,22,G0876,Solar,PV,0.46
2024-07-08,22,G0151,Solar,PV,0.46
2024-07-08,22,G0297,Solar,PV,0.46
2024-07-08,22,G0071,Solar,PV,0.46
2024-07-08,22,G0426,Solar,PV,0.45
2024-07-08,22,G0817,Solar,PV,0.45
2024-07-08,22,G0830,Solar,PV,0.45
2024-07-08,22,G0403,Solar,PV,0.45
2024-07-08,22,G0615,Solar,PV,0.44
2024-07-08,22,G0102,Solar,PV,0.43
2024-07-08,22,G0349,Solar,PV,0.42
2024-07-08,22,G0917,Solar,PV,0.42
2024-07-08,22,G0525,Solar,PV,0.41
2024-07-08,22,G0821,Solar,PV,0.4
2024-07-08,22,G0635,Solar,PV,0.39
2024-07-08,22,G0946,Hydro,run_of_river,0.37
2024-07-08,22,G0882,Solar,PV,0.37
2024-07-08,22,G0558,Solar,PV,0.37
2024-07-08,22,G0877,Solar,PV,0.37
2024-07-08,22,G0588,Solar,PV,0.37
2024-07-08,22,G0533,Solar,PV,0.37
2024-07-08,22,G0193,Solar,PV,0.36
2024-07-08,22,G0721,Solar,PV,0.35
2024-07-08,22,G0841,Solar,PV,0.34
2024-07-08,22,G0365,Solar,PV,0.34
2024-07-08,22,G0803,Solar,PV,0.34
2024-07-08,22,G0317,Solar,PV,0.34
2024-07-08,22,G0268,Solar,PV,0.33
2024-07-08,22,G0681,Solar,PV,0.33
2024-07-08,22,G0787,Solar,PV,0.32
