date,hour,fuel,dispatch_mw,capacity_mw,utilization_pct
2024-07-08,12,Oil,-0.0,178.2,-0.0
2024-07-08,12,LoadShed,-0.0,53999.4,-0.0
2024-07-08,13,Solar,46218.2,89339.4,51.7
2024-07-08,13,Nuclear,5312.8,6640.9,80.0
2024-07-08,13,Hydro,3902.2,24841.1,15.7
2024-07-08,13,Wind,2854.4,47888.6,6.0
2024-07-08,13,CrossBorder,1561.0,1561.0,100.0
2024-07-08,13,Biomass,0.0,413.9,0.0
2024-07-08,13,Coal,0.0,2297.0,0.0
2024-07-08,13,Battery,0.0,0.0,20.6
2024-07-08,13,Slack,-0.0,999900.0,-0.0
2024-07-08,13,Gas,-0.0,23464.5,-0.0
2024-07-08,13,Oil,-0.0,178.2,-0.0
2024-07-08,13,LoadShed,-0.0,54854.9,-0.0
2024-07-08,14,Solar,48748.0,89339.4,54.6
2024-07-08,14,Nuclear,5312.8,6640.9,80.0
2024-07-08,14,Wind,4109.7,47888.6,8.6
2024-07-08,14,Hydro,3306.3,24841.1,13.3
2024-07-08,14,CrossBorder,535.0,535.0,100.0
2024-07-08,14,Biomass,0.0,413.9,0.0
2024-07-08,14,Gas,0.0,23464.5,0.0
2024-07-08,14,Coal,0.0,2297.0,0.0
2024-07-08,14,Slack,-0.0,999900.0,-0.0
2024-07-08,14,Battery,-0.0,0.0,-17.4
2024-07-08,14,Oil,-0.0,178.2,-0.0
2024-07-08,14,LoadShed,-0.0,55428.5,-0.0
2024-07-08,15,Solar,48571.2,89339.4,54.4
2024-07-08,15,Nuclear,5312.8,6640.9,80.0
2024-07-08,15,Hydro,4769.4,24841.1,19.2
2024-07-08,15,Wind,3761.6,47888.6,7.9
2024-07-08,15,Biomass,0.0,413.9,0.0
2024-07-08,15,Gas,0.0,23464.5,0.0
2024-07-08,15,Coal,0.0,2297.0,0.0
2024-07-08,15,Battery,0.0,0.0,29.5
2024-07-08,15,Slack,-0.0,999900.0,-0.0
2024-07-08,15,Oil,-0.0,178.2,-0.0
2024-07-08,15,LoadShed,-0.0,55762.7,-0.0
2024-07-08,16,Solar,49260.0,89339.4,55.1
2024-07-08,16,Nuclear,5312.8,6640.9,80.0
2024-07-08,16,Wind,4198.4,47888.6,8.8
2024-07-08,16,Hydro,3477.9,24841.1,14.0
2024-07-08,16,Biomass,0.0,413.9,0.0
2024-07-08,16,Gas,0.0,23464.5,0.0
2024-07-08,16,Coal,0.0,2297.0,0.0
2024-07-08,16,Battery,0.0,0.0,74.0
2024-07-08,16,Slack,-0.0,999900.0,-0.0
2024-07-08,16,Oil,-0.0,178.2,-0.0
2024-07-08,16,LoadShed,-0.0,55438.4,-0.0
2024-07-08,17,Solar,46495.6,89339.4,52.0
2024-07-08,17,Nuclear,5312.8,6640.9,80.0
2024-07-08,17,Hydro,4783.8,24841.1,19.3
2024-07-08,17,Wind,3469.9,47888.6,7.2
2024-07-08,17,Biomass,0.0,413.9,0.0
2024-07-08,17,Gas,0.0,23464.5,0.0
2024-07-08,17,Coal,0.0,2297.0,0.0
2024-07-08,17,Battery,0.0,0.0,42.4
2024-07-08,17,Slack,-0.0,999900.0,-0.0
2024-07-08,17,Oil,-0.0,178.2,-0.0
2024-07-08,17,LoadShed,-0.0,54108.3,-0.0
2024-07-08,18,Solar,44693.8,89339.4,50.0
2024-07-08,18,Nuclear,5312.8,6640.9,80.0
2024-07-08,18,Hydro,4994.3,24841.1,20.1
2024-07-08,18,Wind,3158.4,47888.6,6.6
2024-07-08,18,Biomass,0.0,413.9,0.0
2024-07-08,18,Coal,0.0,2297.0,0.0
2024-07-08,18,Slack,-0.0,999900.0,-0.0
2024-07-08,18,Gas,-0.0,23464.5,-0.0
2024-07-08,18,Battery,-0.0,0.0,-22.1
2024-07-08,18,Oil,-0.0,178.2,-0.0
2024-07-08,18,LoadShed,-0.0,52580.2,-0.0
2024-07-08,19,Solar,38022.4,89339.4,42.6
2024-07-08,19,Hydro,6342.2,24841.1,25.5
2024-07-08,19,Nuclear,5312.8,6640.9,80.0
2024-07-08,19,Wind,3900.6,47888.6,8.1
2024-07-08,19,Biomass,0.0,413.9,0.0
