date,hour,bus_id,vm_pu,va_deg
2024-07-08,0,ES00222,1.0189,-3.477
2024-07-08,0,ES00564,1.0466,4.302
2024-07-08,0,ES01152,1.0247,0.973
2024-07-08,0,ES00206,1.0266,-3.079
2024-07-08,0,ES01233,1.0216,-3.368
2024-07-08,0,ES00808,1.0123,2.378
2024-07-08,0,ES00160,1.0299,9.049
2024-07-08,0,ES01128,1.0294,2.285
2024-07-08,0,ES01063,1.028,-1.259
2024-07-08,0,ES00802,1.0231,16.115
2024-07-08,0,ES00057,1.0286,6.177
2024-07-08,0,ES00168,1.0297,9.015
2024-07-08,0,ES00885,1.0194,-8.292
2024-07-08,0,ES01091,1.0207,3.882
2024-07-08,0,ES01182,1.0289,2.654
2024-07-08,0,ES00984,1.0271,-0.864
2024-07-08,0,ES00894,1.0303,7.113
2024-07-08,0,ES00203,1.0258,-0.221
2024-07-08,0,ES01178,1.0277,0.574
2024-07-08,0,ES01103,1.0237,-2.956
2024-07-08,0,ES00431,1.0252,-1.537
2024-07-08,0,ES00647,1.03,3.268
2024-07-08,0,ES01090,1.0211,3.996
2024-07-08,0,ES00781,1.0314,4.235
2024-07-08,0,ES00743,1.0183,-4.314
2024-07-08,0,ES00276,1.0268,3.79
2024-07-08,0,ES00726,1.0206,4.774
2024-07-08,0,ES00831,1.0251,1.963
2024-07-08,0,ES01155,1.03,2.964
2024-07-08,0,ES01025,1.0242,-1.953
2024-07-08,0,ES00588,1.0183,-4.521
2024-07-08,0,ES00061,1.0299,2.084
2024-07-08,0,ES00250,1.0317,1.253
2024-07-08,0,ES00844,1.0225,0.083
2024-07-08,0,ES00460,1.0314,4.238
2024-07-08,0,ES00388,1.0294,2.774
2024-07-08,0,ES00616,1.023,-3.068
2024-07-08,0,ES01199,1.0375,7.946
2024-07-08,0,ES01006,1.0228,-3.141
2024-07-08,0,ES00056,1.0291,5.124
2024-07-08,0,ES00533,1.0299,2.698
2024-07-08,0,ES00441,1.0227,3.431
2024-07-08,0,ES00732,1.0227,-1.213
2024-07-08,0,ES00267,1.0273,3.183
2024-07-08,0,ES01097,1.018,-4.611
2024-07-08,0,ES01198,1.0376,7.961
2024-07-08,0,ES00106,1.0272,-7.463
2024-07-08,0,ES00438,1.03,-8.173
2024-07-08,0,ES00492,1.0233,-2.733
2024-07-08,0,ES00855,1.0278,7.363
2024-07-08,0,ES00581,1.0188,-4.205
2024-07-08,0,ES00589,1.0176,-4.164
2024-07-08,0,ES00290,1.0186,-1.783
2024-07-08,0,ES00216,1.0263,-8.47
2024-07-08,0,ES00477,1.0214,0.95
2024-07-08,0,ES00359,1.0304,8.283
2024-07-08,0,ES00268,1.0243,3.897
2024-07-08,0,ES00218,1.0229,-0.323
2024-07-08,0,ES01037,1.0216,-0.926
2024-07-08,0,ES00446,1.0309,-7.975
2024-07-08,0,ES00427,1.011,0.555
2024-07-08,0,ES00157,1.03,2.289
2024-07-08,0,ES01171,1.0211,0.896
2024-07-08,0,ES00689,1.027,-2.059
