date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,0,1220,LTGES0801b,527,958,-25.27,-0.46,1966.22,1.3
2024-07-08,0,542,LTGES0377a,819,333,-64.61,-1.73,1966.22,3.3
2024-07-08,0,638,LTGES0443a,205,80,-207.62,3.9,7149.91,2.9
2024-07-08,0,966,LTGES0648b,31,29,-32.17,-1.82,7149.91,0.5
2024-07-08,0,2265,TR_4560a61c,578,579,-75.12,-6.66,800.0,9.4
2024-07-08,0,1223,LTGES0803a,150,528,11.85,-0.65,7149.91,0.2
2024-07-08,0,389,LTGES0264,773,1139,48.97,3.35,1966.22,2.5
2024-07-08,0,1149,LTGES0757,841,400,70.86,-10.06,1966.22,3.6
2024-07-08,0,1923,LTGES1260a,541,544,100.77,-14.01,1966.22,5.2
2024-07-08,0,219,LTGES0156,190,194,24.26,-1.41,1966.22,1.2
2024-07-08,0,559,LTGES0387a,8,823,15.59,2.68,1966.22,0.8
2024-07-08,0,1288,LTGES0849a,553,980,76.51,7.57,1966.22,3.9
2024-07-08,0,1132,LTGES0747a,932,940,27.27,-0.89,1966.22,1.4
2024-07-08,0,1985,LTGES1306,99,1176,-4.65,-1.5,7149.91,0.1
2024-07-08,0,1592,LTGES1048a,606,1049,42.59,-1.7,1966.22,2.2
2024-07-08,0,203,LTGES0147b,176,178,57.96,-38.35,7149.91,1.0
2024-07-08,0,1212,LTGES0797c,181,726,5.35,-1.2,7149.91,0.1
2024-07-08,0,1313,LTGES0864,454,524,-0.95,-7.52,1966.22,0.4
2024-07-08,0,1997,LTGES1317,1023,95,93.14,-15.76,1966.22,4.8
2024-07-08,0,1876,LTGES1231,149,133,-35.77,4.75,1966.22,1.8
2024-07-08,0,1942,LTGES1270b,684,652,-15.75,-1.27,7149.91,0.2
2024-07-08,0,799,LTGES0549a,435,443,-34.39,-3.89,1966.22,1.8
2024-07-08,0,1110,LTGES0733,509,365,11.22,-15.97,1966.22,1.0
2024-07-08,0,157,LTGES0115b,150,134,-53.82,-5.38,7149.91,0.8
2024-07-08,0,1969,LTGES1294,1171,659,31.49,-0.71,1966.22,1.6
2024-07-08,0,1460,LTGES0957,579,580,-86.98,-21.57,7149.91,1.3
2024-07-08,0,1049,LTGES0693,1046,489,4.95,-4.8,1966.22,0.4
2024-07-08,0,793,LTGES0546a,439,441,-58.08,-2.75,1966.22,3.0
2024-07-08,0,57,LTGES0038,684,686,203.95,-15.38,7149.91,2.9
2024-07-08,0,165,LTGES0122,159,161,-240.28,45.57,1966.22,12.4
2024-07-08,0,2271,TR_07cc6fee,1006,1007,-62.4,-8.1,800.0,7.9
2024-07-08,0,876,LTGES0593b,276,461,-81.77,6.21,1966.22,4.2
2024-07-08,0,1075,LTGES0710b,498,925,31.5,-0.68,1966.22,1.6
2024-07-08,0,2248,TR_63348a57,911,912,-71.53,0.99,800.0,8.9
2024-07-08,0,1162,LTGES0765,482,467,-202.26,24.86,1966.22,10.4
2024-07-08,0,2012,LTGES1327b,142,679,43.59,-1.06,1966.22,2.2
2024-07-08,0,1267,LTGES0833b,540,780,-57.31,-25.15,7149.91,0.9
2024-07-08,0,973,LTGES0651b,200,903,75.08,-2.75,7149.91,1.1
2024-07-08,0,885,LTGES0599b,275,463,-1.43,0.66,1966.22,0.1
2024-07-08,0,1271,LTGES0836,108,543,11.69,7.75,1966.22,0.7
2024-07-08,0,1593,LTGES1048b,606,1049,42.59,-1.7,1966.22,2.2
2024-07-08,0,1830,LTGES1205a,636,1098,-109.37,1.74,7149.91,1.5
2024-07-08,0,200,LTGES0145,160,725,-25.2,-0.81,7149.91,0.4
2024-07-08,0,1085,LTGES0716a,927,177,-62.78,-0.2,1966.22,3.2
2024-07-08,0,428,LTGES0294,785,303,268.82,-33.63,1966.22,13.8
2024-07-08,0,1158,LTGES0762b,111,946,-20.82,-7.21,7149.91,0.3
2024-07-08,0,2005,LTGES1322,1188,57,25.56,-2.06,1966.22,1.3
2024-07-08,0,641,LTGES0444b,367,205,-94.44,-14.19,7149.91,1.3
2024-07-08,0,1425,LTGES0936,531,1009,18.43,-3.66,1966.22,1.0
2024-07-08,0,1074,LTGES0710a,498,925,31.5,-0.68,1966.22,1.6
2024-07-08,0,1356,LTGES0894a,162,780,60.53,-19.45,7149.91,0.9
2024-07-08,0,734,LTGES0506a,29,33,-51.52,-6.51,7149.91,0.7
2024-07-08,0,1612,LTGES1063a,1059,609,-7.31,-2.19,1966.22,0.4
2024-07-08,0,273,LTGES0199,151,745,-63.55,-0.54,1966.22,3.2
2024-07-08,0,2301,TR_161e09c2,249,250,-16.78,-0.94,800.0,2.1
2024-07-08,0,2101,LTGES1392a,1141,237,3.39,-6.34,7149.91,0.1
2024-07-08,0,717,LTGES0493,845,407,1.38,1.08,1966.22,0.1
2024-07-08,0,1361,LTGES0895d,562,564,99.98,-3.68,1966.22,5.1
2024-07-08,0,772,LTGES0534a,70,431,-8.72,17.69,1966.22,1.0
2024-07-08,0,1810,LTGES1188b,154,714,-61.24,0.14,7149.91,0.9
2024-07-08,0,2309,TR_ce97d6f4,90,91,-58.23,7.76,1200.0,4.9
2024-07-08,0,1552,LTGES1020b,602,488,8.66,1.27,1966.22,0.4
2024-07-08,0,1135,LTGES0748b,756,252,-5.26,-0.09,1966.22,0.3
2024-07-08,0,1011,LTGES0672b,147,143,266.77,-6.76,7149.91,3.7
2024-07-08,0,583,LTGES0405b,273,345,-11.07,-24.89,7149.91,0.4
2024-07-08,0,822,LTGES0560b,702,11,-108.85,5.36,1966.22,5.5
2024-07-08,0,61,LTGES0041a,68,69,118.98,-67.63,7149.91,1.9
2024-07-08,0,247,LTGES0176,214,215,123.92,-13.15,1966.22,6.3
2024-07-08,0,2325,TR_fa1d5cde,1054,1055,-143.98,-10.16,1920.0,7.5
2024-07-08,0,2226,TR_e25275d8,49,50,18.53,-7.52,800.0,2.5
2024-07-08,0,835,LTGES0566b,870,875,-24.73,0.12,7149.91,0.3
2024-07-08,0,457,LTGES0315,1119,310,-212.64,28.83,1966.22,10.9
2024-07-08,0,385,LTGES0261b,277,772,-54.59,-13.58,7149.91,0.8
2024-07-08,0,1681,LTGES1111a,1084,624,-22.72,-0.78,1966.22,1.2
2024-07-08,0,611,LTGES0425,356,929,554.16,-44.45,7149.91,7.8
2024-07-08,0,1179,LTGES0774a,3,517,81.61,-6.32,1966.22,4.2
2024-07-08,0,1949,LTGES1276,355,1154,24.92,-1.52,1966.22,1.3
2024-07-08,0,1836,LTGES1207c,638,1131,70.49,-5.75,7149.91,1.0
2024-07-08,0,1914,LTGES1254,1206,623,74.1,-0.86,1966.22,3.8
2024-07-08,0,1786,LTGES1177a,254,247,-25.07,-4.96,1966.22,1.3
2024-07-08,0,1862,LTGES1222b,156,643,80.1,-47.56,7149.91,1.3
2024-07-08,0,992,LTGES0661b,904,477,-99.77,0.36,7149.91,1.4
2024-07-08,0,56,LTGES0037,41,684,151.0,-30.87,7149.91,2.2
2024-07-08,0,528,LTGES0367,329,901,22.9,-21.84,1966.22,1.6
2024-07-08,0,2015,LTGES1328,1140,149,-105.02,23.78,1966.22,5.5
2024-07-08,0,2126,LTGES1412a,666,403,44.57,-7.88,7149.91,0.6
2024-07-08,0,438,LTGES0301b,699,306,-221.04,27.83,1966.22,11.3
2024-07-08,0,1704,LTGES1122b,626,1,7.32,-4.41,1966.22,0.4
2024-07-08,0,723,LTGES0498b,64,412,-35.91,-20.52,7149.91,0.6
2024-07-08,0,1731,LTGES1139b,983,557,5.37,5.11,1966.22,0.4
2024-07-08,0,2220,TR_374f74ad,496,497,-6.14,-10.59,800.0,1.5
2024-07-08,0,1285,LTGES0846,1069,549,-25.26,-1.96,7149.91,0.4
2024-07-08,0,264,LTGES0191,752,1030,469.81,-50.81,7149.91,6.6
2024-07-08,0,1797,LTGES1182a,90,697,9.7,-1.34,676.75,1.4
2024-07-08,0,1842,LTGES1209a,395,1130,-88.32,1.02,1966.22,4.5
2024-07-08,0,1081,LTGES0714a,192,503,1.63,-1.95,1966.22,0.1
2024-07-08,0,1807,LTGES1186,1114,1070,39.55,-0.96,1966.22,2.0
2024-07-08,0,1178,LTGES0773b,520,175,42.24,-2.25,1966.22,2.2
2024-07-08,0,1735,LTGES1142,954,1093,20.79,-0.47,7149.91,0.3
2024-07-08,0,106,LTGES0073,109,971,-174.4,22.89,1966.22,8.9
2024-07-08,0,1841,LTGES1208d,637,1130,16.64,-1.59,1966.22,0.8
2024-07-08,0,435,LTGES0299,1105,783,-141.43,52.17,1966.22,7.7
2024-07-08,0,489,LTGES0339a,797,796,-13.7,-0.34,1966.22,0.7
2024-07-08,0,2312,TR_cf9f1601,77,78,-41.15,4.59,800.0,5.2
2024-07-08,0,1246,LTGES0819,965,534,1.24,-0.2,1966.22,0.1
2024-07-08,0,2344,TR_1567d725,619,620,724.63,111.24,7560.0,9.7
2024-07-08,0,1607,LTGES1057b,259,232,-3.4,0.26,676.75,0.5
2024-07-08,0,846,LTGES0573b,879,450,15.38,-0.92,1966.22,0.8
2024-07-08,0,576,LTGES0399,340,825,-57.38,1.56,1966.22,2.9
2024-07-08,0,584,LTGES0406a,271,346,100.72,-15.54,7149.91,1.4
2024-07-08,0,287,LTGES0208b,749,235,-39.83,9.16,7149.91,0.6
2024-07-08,0,213,LTGES0152b,177,182,-48.81,0.77,1966.22,2.5
2024-07-08,0,474,LTGES0328a,763,765,-10.96,-2.11,7149.91,0.2
2024-07-08,0,1734,LTGES1141b,954,993,65.97,-5.95,7149.91,0.9
2024-07-08,0,1959,LTGES1284,1163,426,2.83,-0.35,1966.22,0.1
2024-07-08,0,1311,LTGES0862b,443,372,-124.67,9.47,1966.22,6.4
2024-07-08,0,356,LTGES0243,267,877,170.82,-0.99,7149.91,2.4
2024-07-08,0,265,LTGES0192,227,190,98.07,-0.26,1966.22,5.0
2024-07-08,0,215,LTGES0153b,813,767,-64.72,-0.63,1966.22,3.3
